hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
238, 0.00000, 2453.84, -2.05252, 2396.03, -121.742, 2340.65, 113.59, 4.5398, -2.83723, 4.61329, -123.361, 4.54072, 116.096
239, 0.00000, 2459.48, -1.81814, 2411.7, -121.519, 2374.41, 114.413, 4.53993, -2.53542, 4.60575, -122.893, 4.54847, 116.567
240, 0.00000, 2454.89, -1.89056, 2413.59, -121.513, 2367.28, 114.598, 4.54143, -2.49293, 4.60507, -122.867, 4.54768, 116.624
241, 0.00000, 2457, -1.83073, 2414.56, -121.509, 2372.52, 114.725, 4.54244, -2.44683, 4.60364, -122.811, 4.54816, 116.702
242, 0.00000, 2458.16, -1.79544, 2415.04, -121.511, 2375.63, 114.802, 4.54311, -2.42003, 4.60269, -122.777, 4.54848, 116.75
243, 0.00000, 2458.03, -1.788, 2415.44, -121.514, 2378.5, 114.874, 4.54336, -2.40876, 4.6017, -122.749, 4.54925, 116.783
244, 0.00000, 2458.03, -1.7812, 2415.74, -121.514, 2380.32, 114.92, 4.54351, -2.40047, 4.60115, -122.732, 4.54967, 116.804
245, 0.00000, 2457.87, -1.86857, 2411.58, -121.525, 2357.55, 114.351, 4.54176, -2.51473, 4.60846, -122.972, 4.54382, 116.527
246, 0.00000, 2458.38, -1.87551, 2410, -121.539, 2351.92, 114.214, 4.5418, -2.53901, 4.61014, -123.035, 4.54203, 116.465
247, 0.00000, 2454.25, -2.20372, 2388.8, -121.773, 2286.12, 112.609, 5.97485, -2.96903, 6.08981, -123.834, 5.95412, 115.636
248, 0.00000, 2453.96, -2.31389, 2381.27, -121.853, 2259.12, 111.962, 7.3312, -3.11428, 7.48408, -124.148, 7.29283, 115.323
249, 0.00000, 2440.42, -2.59934, 2365.02, -122.218, 2255.13, 111.864, 10.5714, -3.41055, 10.7816, -124.402, 10.5177, 115.097
250, 0.00000, 2433.12, -2.7865, 2360.87, -122.279, 2258.82, 111.618, 12.7721, -3.59352, 13.0469, -124.505, 12.7334, 114.875
251, 0.00000, 2432.84, -2.80196, 2360.54, -122.285, 2256.98, 111.574, 12.7676, -3.59633, 13.0484, -124.528, 12.728, 114.838
252, 0.00000, 2429.77, -2.87154, 2359.46, -122.3, 2253.58, 111.497, 12.7556, -3.61965, 13.0503, -124.573, 12.7192, 114.749
253, 0.00000, 2431.32, -2.82918, 2360.37, -122.281, 2254.8, 111.531, 11.5013, -3.5974, 11.7626, -124.545, 11.4672, 114.793
254, 0.00000, 2429.27, -2.90567, 2353.49, -122.405, 2242.77, 111.257, 12.736, -3.63345, 13.0562, -124.728, 12.6851, 114.56
255, 0.00000, 2428.84, -2.91896, 2351.95, -122.434, 2239.95, 111.196, 12.7392, -3.63832, 13.0671, -124.77, 12.685, 114.506
256, 0.00000, 2428.65, -2.91935, 2351.45, -122.449, 2240.47, 111.208, 12.7798, -3.64622, 13.1058, -124.772, 12.7252, 114.513
257, 0.00000, 2429.06, -2.91309, 2351.5, -122.447, 2239.7, 111.192, 12.7307, -3.64007, 13.0576, -124.778, 12.675, 114.504
258, 0.00000, 2433.96, -2.81407, 2368.49, -122.041, 2240.61, 111.223, 5.15263, -3.43844, 5.29424, -124.546, 5.1372, 114.632
259, 0.00000, 2436.77, -2.57983, 2383.35, -121.853, 2287.37, 112.32, 4.53281, -3.28139, 4.62758, -123.979, 4.53258, 115.329
260, 0.00000, 2438.98, -2.52108, 2385.15, -121.825, 2292.97, 112.448, 4.53334, -3.22849, 4.62626, -123.907, 4.53347, 115.412
261, 0.00000, 2442.93, -2.3062, 2394.43, -121.746, 2331.11, 113.36, 4.53555, -2.99563, 4.61551, -123.479, 4.54262, 115.887
262, 0.00000, 2453.73, -2.03612, 2397.42, -121.73, 2346.74, 113.734, 4.53995, -2.80973, 4.61144, -123.295, 4.54251, 116.165
263, 0.00000, 2459.73, -1.79869, 2412.54, -121.515, 2378.84, 114.52, 4.54029, -2.51215, 4.60435, -122.846, 4.54956, 116.621
264, 0.00000, 2455.03, -1.86603, 2414.67, -121.512, 2373.5, 114.752, 4.54197, -2.46208, 4.60304, -122.803, 4.54924, 116.7
265, 0.00000, 2457.24, -1.79948, 2415.76, -121.51, 2379.67, 114.904, 4.54315, -2.40985, 4.60129, -122.737, 4.54989, 116.792
266, 0.00000, 2458.28, -1.77273, 2415.92, -121.513, 2381.11, 114.94, 4.54363, -2.39345, 4.6009, -122.722, 4.54981, 116.817
267, 0.00000, 2458.13, -1.76646, 2416.25, -121.517, 2383.65, 115.004, 4.54389, -2.38293, 4.59997, -122.696, 4.55051, 116.848
268, 0.00000, 2458.15, -1.7616, 2416.41, -121.518, 2384.79, 115.033, 4.54401, -2.37762, 4.59962, -122.686, 4.55076, 116.861
269, 0.00000, 2458.02, -1.85345, 2411.93, -121.53, 2360.66, 114.429, 4.57533, -2.49985, 4.64107, -122.942, 4.57774, 116.565
270, 0.00000, 2458.61, -1.86681, 2409.88, -121.547, 2352.81, 114.237, 4.6225, -2.53481, 4.6914, -123.029, 4.62253, 116.477
271, 0.00000, 2454.83, -2.19596, 2386.75, -121.816, 2284.84, 112.578, 5.97607, -2.98462, 6.08973, -123.868, 5.95298, 115.622
272, 0.00000, 2455.21, -2.29275, 2378.49, -121.913, 2257.64, 111.927, 7.33358, -3.1293, 7.48386, -124.191, 7.29065, 115.311
273, 0.00000, 2442.35, -2.55776, 2361.4, -122.303, 2255.59, 111.875, 10.5786, -3.42754, 10.7793, -124.438, 10.5168, 115.115
274, 0.00000, 2435.68, -2.71109, 2357.68, -122.379, 2250.43, 111.75, 12.7821, -3.50748, 13.0451, -124.541, 12.7134, 114.944
275, 0.00000, 2436.44, -2.68277, 2358.04, -122.389, 2254.57, 111.845, 12.7937, -3.51264, 13.0411, -124.502, 12.7256, 115.023
276, 0.00000, 2433.09, -2.74784, 2359.03, -122.369, 2254.72, 111.851, 12.7869, -3.5341, 13.0414, -124.498, 12.7275, 114.987
277, 0.00000, 2436.34, -2.65496, 2364.58, -122.266, 2262.78, 112.042, 11.5336, -3.45541, 11.7521, -124.359, 11.4851, 115.145
278, 0.00000, 2435.66, -2.69234, 2362, -122.309, 2256.66, 111.898, 12.7914, -3.49392, 13.0428, -124.447, 12.7324, 115.045
279, 0.00000, 2436.14, -2.68084, 2362.81, -122.292, 2257.27, 111.91, 12.7939, -3.48332, 13.0423, -124.428, 12.735, 115.071
280, 0.00000, 2436.29, -2.67693, 2362.69, -122.296, 2257.3, 111.911, 12.7943, -3.48269, 13.0423, -124.429, 12.7348, 115.073
281, 0.00000, 2436.14, -2.68765, 2360.79, -122.331, 2253.77, 111.833, 12.7872, -3.48795, 13.0447, -124.483, 12.7232, 115.005
282, 0.00000, 2440.44, -2.60835, 2373.64, -122.007, 2250.65, 111.772, 5.43815, -3.31222, 5.55992, -124.331, 5.41515, 115.057
283, 0.00000, 2442.42, -2.3903, 2385.52, -121.889, 2296.42, 112.869, 4.8641, -3.08909, 4.95317, -123.805, 4.85601, 115.639
284, 0.00000, 2444.63, -2.34906, 2385.33, -121.889, 2295.9, 112.855, 5.045, -3.06788, 5.1368, -123.806, 5.03461, 115.655
285, 0.00000, 2448.32, -2.16347, 2392.58, -121.831, 2325.78, 113.582, 4.9751, -2.87403, 5.05393, -123.466, 4.97004, 116.041
286, 0.00000, 2456.82, -1.9641, 2393.24, -121.842, 2333.54, 113.767, 5.22261, -2.75517, 5.29899, -123.379, 5.21154, 116.203
287, 0.00000, 2462.31, -1.74778, 2410.92, -121.557, 2362.18, 114.475, 5.07146, -2.4497, 5.14139, -122.928, 5.06984, 116.625
288, 0.00000, 2457.43, -1.81427, 2412.72, -121.564, 2373.04, 114.744, 5.29081, -2.45547, 5.3599, -122.83, 5.29551, 116.709
289, 0.00000, 2461.25, -1.718, 2413.74, -121.556, 2377.62, 114.856, 5.1797, -2.3899, 5.24434, -122.771, 5.18223, 116.799
290, 0.00000, 2462.16, -1.69621, 2413.3, -121.569, 2378.16, 114.87, 5.47853, -2.38255, 5.54591, -122.771, 5.48016, 116.812
291, 0.00000, 2462.32, -1.68914, 2413.7, -121.563, 2379.04, 114.892, 5.31205, -2.37357, 5.37711, -122.758, 5.31377, 116.825
292, 0.00000, 2462.3, -1.6931, 2412.12, -121.595, 2377.98, 114.865, 5.56035, -2.39065, 5.62771, -122.784, 5.56108, 116.811
293, 0.00000, 2460.69, -1.82146, 2407.47, -121.604, 2352.58, 114.231, 5.35648, -2.53388, 5.43382, -123.056, 5.35294, 116.486
294, 0.00000, 2461.09, -1.83072, 2405.55, -121.627, 2346.85, 114.093, 5.58055, -2.5624, 5.66292, -123.124, 5.57441, 116.422
295, 0.00000, 2457.08, -2.14315, 2374.33, -122.09, 2284.45, 112.57, 5.98015, -3.06703, 6.08194, -124.007, 5.94577, 115.609
296, 0.00000, 2458.3, -2.21917, 2372.13, -122.059, 2258.48, 111.949, 7.32678, -3.14618, 7.46783, -124.251, 7.27447, 115.334
297, 0.00000, 2445.61, -2.48493, 2361.04, -122.316, 2256.72, 111.903, 10.5796, -3.39538, 10.7749, -124.426, 10.5118, 115.162
298, 0.00000, 2438.29, -2.64557, 2361.44, -122.309, 2254.17, 111.839, 12.7913, -3.46285, 13.0449, -124.463, 12.7243, 115.043
299, 0.00000, 2438.07, -2.63742, 2362.99, -122.291, 2258.51, 111.938, 12.7987, -3.46184, 13.0413, -124.41, 12.7362, 115.114
300, 0.00000, 2433.3, -2.7387, 2362.5, -122.296, 2256.54, 111.893, 12.7877, -3.50737, 13.0423, -124.442, 12.734, 115.028
