hour,t(sec),V1,VAngle1,V2,VAngle2,I1,IAngle1,I2,IAngle2,V3,Name,VAngle3,I3,IAngle3,V4,VAngle4,I4,IAngle4,kv,V1(PU),V2(PU),V3(PU)
1,0.0,,119.095,,0.0,20.2518,119.09700000000001,20.2518,-60.9034,2511.92,monload-611_runway,,,,,,,,2.4,,,1.0466333333333333
2,0.0,,113.537,,0.0,21.49,113.53200000000001,21.49,-66.4683,2317.96,monload-611_runway,,,,,,,,2.4,,,0.9658166666666667
3,0.0,,113.564,,0.0,18.735,113.56200000000001,18.735,-66.4378,2319.02,monload-611_runway,,,,,,,,2.4,,,0.9662583333333333
4,0.0,,113.569,,0.0,18.1696,113.569,18.1696,-66.431,2319.24,monload-611_runway,,,,,,,,2.4,,,0.9663499999999999
5,0.0,,113.32600000000001,,0.0,18.3433,113.32799999999999,18.3433,-66.6722,2309.19,monload-611_runway,,,,,,,,2.4,,,0.9621625
6,0.0,,113.18,,0.0,19.8621,113.181,19.8621,-66.8192,2302.94,monload-611_runway,,,,,,,,2.4,,,0.9595583333333334
7,0.0,,112.32700000000001,,0.0,29.8483,112.325,29.8483,-67.675,2281.8,monload-611_runway,,,,,,,,2.4,,,0.9507500000000001
8,0.0,,112.46,,0.0,31.8618,112.461,31.8618,-67.5392,2287.18,monload-611_runway,,,,,,,,2.4,,,0.9529916666666666
9,0.0,,112.198,,0.0,43.9709,112.198,43.9709,-67.8023,2277.26,monload-611_runway,,,,,,,,2.4,,,0.9488583333333335
10,0.0,,108.835,,0.0,35.499,108.835,35.499,-71.1647,2147.67,monload-611_runway,,,,,,,,2.4,,,0.8948625
11,0.0,,109.30799999999999,,0.0,25.3558,109.291,25.3558,-70.7087,2169.75,monload-611_runway,,,,,,,,2.4,,,0.9040625
12,0.0,,111.23200000000001,,0.0,24.8089,111.23100000000001,24.8089,-68.7687,2259.83,monload-611_runway,,,,,,,,2.4,,,0.9415958333333333
13,0.0,,113.398,,0.0,24.9564,113.40299999999999,24.9564,-66.5973,2343.35,monload-611_runway,,,,,,,,2.4,,,0.9763958333333332
14,0.0,,114.587,,0.0,24.9959,114.59100000000001,24.9959,-65.4094,2379.88,monload-611_runway,,,,,,,,2.4,,,0.9916166666666667
15,0.0,,115.637,,0.0,24.9268,115.637,24.9268,-64.3628,2424.14,monload-611_runway,,,,,,,,2.4,,,1.0100583333333333
16,0.0,,115.84299999999999,,0.0,24.7866,115.84100000000001,24.7866,-64.1593,2432.76,monload-611_runway,,,,,,,,2.4,,,1.0136500000000002
17,0.0,,114.01899999999999,,0.0,25.989,114.01899999999999,25.989,-65.9805,2355.42,monload-611_runway,,,,,,,,2.4,,,0.981425
18,0.0,,117.75299999999999,,0.0,31.4301,117.755,31.4301,-62.2447,2495.29,monload-611_runway,,,,,,,,2.4,,,1.0397041666666667
19,0.0,,117.315,,0.0,43.1551,117.318,43.1551,-62.6817,2478.39,monload-611_runway,,,,,,,,2.4,,,1.0326625
20,0.0,,111.959,,0.0,45.0091,111.961,45.0091,-68.0386,2265.85,monload-611_runway,,,,,,,,2.4,,,0.9441041666666666
21,0.0,,112.11200000000001,,0.0,47.6401,112.11200000000001,47.6401,-67.8878,2272.39,monload-611_runway,,,,,,,,2.4,,,0.9468291666666666
22,0.0,,112.295,,0.0,46.4444,112.295,46.4444,-67.7051,2280.38,monload-611_runway,,,,,,,,2.4,,,0.9501583333333333
23,0.0,,112.87700000000001,,0.0,35.6973,112.87100000000001,35.6973,-67.1291,2304.82,monload-611_runway,,,,,,,,2.4,,,0.9603416666666668
24,0.0,,113.292,,0.0,22.9122,113.288,22.9122,-66.7118,2322.13,monload-611_runway,,,,,,,,2.4,,,0.9675541666666667
25,0.0,,113.439,,0.0,18.6667,113.43700000000001,18.6667,-66.5626,2328.27,monload-611_runway,,,,,,,,2.4,,,0.9701125
26,0.0,,113.448,,0.0,17.8494,113.447,17.8494,-66.553,2328.63,monload-611_runway,,,,,,,,2.4,,,0.9702625
27,0.0,,113.46700000000001,,0.0,16.9263,113.465,16.9263,-66.5351,2329.39,monload-611_runway,,,,,,,,2.4,,,0.9705791666666667
28,0.0,,113.46799999999999,,0.0,17.0116,113.46799999999999,17.0116,-66.532,2329.43,monload-611_runway,,,,,,,,2.4,,,0.9705958333333332
29,0.0,,112.62200000000001,,0.0,17.6802,112.62299999999999,17.6802,-67.3771,2294.3,monload-611_runway,,,,,,,,2.4,,,0.9559583333333334
30,0.0,,112.30799999999999,,0.0,21.26,112.311,21.26,-67.6891,2280.99,monload-611_runway,,,,,,,,2.4,,,0.9504124999999999
31,0.0,,110.602,,0.0,32.295,110.60600000000001,32.295,-69.3941,2222.17,monload-611_runway,,,,,,,,2.4,,,0.9259041666666668
32,0.0,,109.921,,0.0,33.4443,109.92200000000001,33.4443,-70.0781,2192.72,monload-611_runway,,,,,,,,2.4,,,0.9136333333333333
33,0.0,,110.367,,0.0,29.8421,110.367,29.8421,-69.6335,2214.49,monload-611_runway,,,,,,,,2.4,,,0.9227041666666665
34,0.0,,107.28299999999999,,0.0,28.3968,107.28299999999999,28.3968,-72.7175,2092.4,monload-611_runway,,,,,,,,2.4,,,0.8718333333333333
35,0.0,,107.854,,0.0,23.2797,107.854,23.2797,-72.1464,2120.56,monload-611_runway,,,,,,,,2.4,,,0.8835666666666666
36,0.0,,114.37100000000001,,0.0,26.0047,114.37200000000001,26.0047,-65.6278,2380.85,monload-611_runway,,,,,,,,2.4,,,0.9920208333333332
37,0.0,,110.007,,0.0,25.4187,110.01299999999999,25.4187,-69.9873,2198.58,monload-611_runway,,,,,,,,2.4,,,0.916075
38,0.0,,107.29299999999999,,0.0,23.1794,107.29299999999999,23.1794,-72.7066,2093.09,monload-611_runway,,,,,,,,2.4,,,0.8721208333333333
39,0.0,,116.772,,0.0,24.5082,116.773,24.5082,-63.2268,2466.36,monload-611_runway,,,,,,,,2.4,,,1.02765
40,0.0,,113.98,,0.0,24.748,113.98200000000001,24.748,-66.0184,2350.09,monload-611_runway,,,,,,,,2.4,,,0.9792041666666668
41,0.0,,111.398,,0.0,25.5156,111.398,25.5156,-68.6021,2250.54,monload-611_runway,,,,,,,,2.4,,,0.937725
42,0.0,,114.15299999999999,,0.0,31.6633,114.155,31.6633,-65.8449,2371.65,monload-611_runway,,,,,,,,2.4,,,0.9881875
43,0.0,,115.465,,0.0,38.7986,115.462,38.7986,-64.5383,2422.52,monload-611_runway,,,,,,,,2.4,,,1.0093833333333333
44,0.0,,115.471,,0.0,41.1781,115.471,41.1781,-64.5295,2422.97,monload-611_runway,,,,,,,,2.4,,,1.0095708333333333
45,0.0,,111.14,,0.0,44.3976,111.14,44.3976,-68.8597,2245.27,monload-611_runway,,,,,,,,2.4,,,0.9355291666666666
46,0.0,,111.523,,0.0,41.9474,111.523,41.9474,-68.4773,2261.88,monload-611_runway,,,,,,,,2.4,,,0.94245
47,0.0,,112.54,,0.0,30.8497,112.541,30.8497,-67.459,2305.19,monload-611_runway,,,,,,,,2.4,,,0.9604958333333333
48,0.0,,112.905,,0.0,21.1497,112.90100000000001,21.1497,-67.0988,2320.61,monload-611_runway,,,,,,,,2.4,,,0.9669208333333333
49,0.0,,113.06200000000001,,0.0,18.8942,113.06,18.8942,-66.94,2327.28,monload-611_runway,,,,,,,,2.4,,,0.9697000000000001
50,0.0,,113.11200000000001,,0.0,18.3946,113.10799999999999,18.3946,-66.8915,2329.19,monload-611_runway,,,,,,,,2.4,,,0.9704958333333333
51,0.0,,113.16799999999999,,0.0,17.8874,113.163,17.8874,-66.8369,2331.47,monload-611_runway,,,,,,,,2.4,,,0.9714458333333332
52,0.0,,113.164,,0.0,18.4384,113.165,18.4384,-66.8354,2331.31,monload-611_runway,,,,,,,,2.4,,,0.9713791666666667
53,0.0,,112.301,,0.0,19.6598,112.302,19.6598,-67.6978,2295.1,monload-611_runway,,,,,,,,2.4,,,0.9562916666666667
54,0.0,,111.96600000000001,,0.0,23.9779,111.96799999999999,23.9779,-68.0322,2280.7,monload-611_runway,,,,,,,,2.4,,,0.9502916666666666
55,0.0,,110.309,,0.0,34.5491,110.30799999999999,34.5491,-69.6919,2209.31,monload-611_runway,,,,,,,,2.4,,,0.9205458333333333
56,0.0,,109.654,,0.0,34.3255,109.654,34.3255,-70.3456,2180.78,monload-611_runway,,,,,,,,2.4,,,0.9086583333333335
