hour,t(sec),V1,VAngle1,V2,VAngle2,I1,IAngle1,I2,IAngle2,V3,Name,VAngle3,I3,IAngle3,V4,VAngle4,I4,IAngle4,kv,V1(PU),V2(PU),V3(PU)
1,0.0,,114.095,,0.0,20.2518,114.1,20.2518,-65.9001,2370.37,monload-611_runway,,,,,,,,2.4,,,0.9876541666666666
2,0.0,,114.042,,0.0,21.49,114.046,21.49,-65.9545,2368.27,monload-611_runway,,,,,,,,2.4,,,0.9867791666666667
3,0.0,,114.059,,0.0,18.735,114.05799999999999,18.735,-65.9421,2368.95,monload-611_runway,,,,,,,,2.4,,,0.9870625
4,0.0,,114.061,,0.0,18.1696,114.061,18.1696,-65.9388,2369.04,monload-611_runway,,,,,,,,2.4,,,0.9871
5,0.0,,113.87700000000001,,0.0,18.3433,113.87799999999999,18.3433,-66.1219,2361.43,monload-611_runway,,,,,,,,2.4,,,0.9839291666666666
6,0.0,,113.84100000000001,,0.0,19.8621,113.84299999999999,19.8621,-66.1566,2359.82,monload-611_runway,,,,,,,,2.4,,,0.9832583333333335
7,0.0,,113.084,,0.0,29.8483,113.084,29.8483,-66.9158,2328.56,monload-611_runway,,,,,,,,2.4,,,0.9702333333333333
8,0.0,,113.15,,0.0,31.8618,113.149,31.8618,-66.8506,2331.3,monload-611_runway,,,,,,,,2.4,,,0.9713750000000001
9,0.0,,111.306,,0.0,44.0268,111.306,44.0268,-68.6942,2327.93,monload-611_runway,,,,,,,,2.4,,,0.9699708333333332
10,0.0,,108.939,,0.0,37.8158,108.94,37.8158,-71.0599,2352.63,monload-611_runway,,,,,,,,2.4,,,0.9802625
11,0.0,,107.62,,0.0,26.7204,107.624,26.7204,-72.3755,2378.06,monload-611_runway,,,,,,,,2.4,,,0.9908583333333333
12,0.0,,97.479,,0.0,25.3305,97.4791,25.3305,-82.5209,2548.97,monload-611_runway,,,,,,,,2.4,,,1.0620708333333333
13,0.0,,109.079,,0.0,24.9564,109.07799999999999,24.9564,-70.9222,2330.61,monload-611_runway,,,,,,,,2.4,,,0.9710875000000001
14,0.0,,104.42299999999999,,0.0,24.9959,104.427,24.9959,-75.5727,2429.01,monload-611_runway,,,,,,,,2.4,,,1.0120875
15,0.0,,100.412,,0.0,24.9268,100.416,24.9268,-79.5842,2493.52,monload-611_runway,,,,,,,,2.4,,,1.0389666666666666
16,0.0,,99.4767,,0.0,24.7866,99.4805,24.7866,-80.5195,2505.32,monload-611_runway,,,,,,,,2.4,,,1.0438833333333335
17,0.0,,105.919,,0.0,25.989,105.915,25.989,-74.0855,2374.26,monload-611_runway,,,,,,,,2.4,,,0.9892750000000001
18,0.0,,112.531,,0.0,31.4301,112.527,31.4301,-67.473,2304.4,monload-611_runway,,,,,,,,2.4,,,0.9601666666666667
19,0.0,,112.911,,0.0,43.1551,112.90700000000001,43.1551,-67.0928,2306.9,monload-611_runway,,,,,,,,2.4,,,0.9612083333333333
20,0.0,,112.902,,0.0,45.3034,112.902,45.3034,-67.0976,2306.56,monload-611_runway,,,,,,,,2.4,,,0.9610666666666666
21,0.0,,113.068,,0.0,47.8087,113.066,47.8087,-66.9342,2313.44,monload-611_runway,,,,,,,,2.4,,,0.9639333333333333
22,0.0,,113.147,,0.0,46.4444,113.146,46.4444,-66.8542,2316.84,monload-611_runway,,,,,,,,2.4,,,0.96535
23,0.0,,113.584,,0.0,35.6973,113.58,35.6973,-66.4203,2334.85,monload-611_runway,,,,,,,,2.4,,,0.9728541666666666
24,0.0,,113.87899999999999,,0.0,22.9122,113.876,22.9122,-66.1241,2346.86,monload-611_runway,,,,,,,,2.4,,,0.9778583333333334
25,0.0,,113.955,,0.0,18.6667,113.947,18.6667,-66.053,2350.02,monload-611_runway,,,,,,,,2.4,,,0.979175
26,0.0,,113.964,,0.0,17.8494,113.963,17.8494,-66.0371,2350.37,monload-611_runway,,,,,,,,2.4,,,0.9793208333333333
27,0.0,,113.988,,0.0,16.9263,113.986,16.9263,-66.014,2351.37,monload-611_runway,,,,,,,,2.4,,,0.9797374999999999
28,0.0,,113.99700000000001,,0.0,17.0116,113.99600000000001,17.0116,-66.0042,2351.69,monload-611_runway,,,,,,,,2.4,,,0.9798708333333334
29,0.0,,113.20700000000001,,0.0,17.6802,113.208,17.6802,-66.7917,2319.34,monload-611_runway,,,,,,,,2.4,,,0.9663916666666668
30,0.0,,113.006,,0.0,21.26,113.008,21.26,-66.9917,2310.96,monload-611_runway,,,,,,,,2.4,,,0.9629
31,0.0,,111.281,,0.0,32.5451,111.27600000000001,32.5451,-68.7238,2238.79,monload-611_runway,,,,,,,,2.4,,,0.9328291666666666
32,0.0,,110.523,,0.0,33.8926,110.52799999999999,33.8926,-69.4723,2220.28,monload-611_runway,,,,,,,,2.4,,,0.9251166666666667
33,0.0,,107.00399999999999,,0.0,30.5493,107.00299999999999,30.5493,-72.9968,2264.15,monload-611_runway,,,,,,,,2.4,,,0.9433958333333333
34,0.0,,101.863,,0.0,31.0977,101.865,31.0977,-78.135,2309.39,monload-611_runway,,,,,,,,2.4,,,0.9622458333333332
35,0.0,,98.9174,,0.0,25.135,98.9204,25.135,-81.0796,2361.82,monload-611_runway,,,,,,,,2.4,,,0.9840916666666667
36,0.0,,109.464,,0.0,25.0652,109.464,25.0652,-70.5361,2201.97,monload-611_runway,,,,,,,,2.4,,,0.9174874999999999
37,0.0,,88.10700000000001,,0.0,27.5423,88.1069,27.5423,-91.8931,2627.88,monload-611_runway,,,,,,,,2.4,,,1.09495
38,0.0,,100.87200000000001,,0.0,25.3752,100.87200000000001,25.3752,-79.1276,2280.88,monload-611_runway,,,,,,,,2.4,,,0.9503666666666667
39,0.0,,82.524,,0.0,27.1061,82.5283,27.1061,-97.4717,2787.04,monload-611_runway,,,,,,,,2.4,,,1.1612666666666667
40,0.0,,89.8655,,0.0,24.9728,89.8654,24.9728,-90.1346,2542.88,monload-611_runway,,,,,,,,2.4,,,1.0595333333333334
41,0.0,,98.3994,,0.0,25.8685,98.3994,25.8685,-81.6006,2336.39,monload-611_runway,,,,,,,,2.4,,,0.9734958333333332
42,0.0,,108.913,,0.0,30.6395,108.913,30.6395,-71.0871,2210.17,monload-611_runway,,,,,,,,2.4,,,0.9209041666666667
43,0.0,,111.26100000000001,,0.0,38.2912,111.26,38.2912,-68.7403,2251.7,monload-611_runway,,,,,,,,2.4,,,0.9382083333333333
44,0.0,,111.245,,0.0,40.6266,111.245,40.6266,-68.7553,2251.07,monload-611_runway,,,,,,,,2.4,,,0.9379458333333334
45,0.0,,111.999,,0.0,45.1231,111.995,45.1231,-68.0052,2283.27,monload-611_runway,,,,,,,,2.4,,,0.9513625
46,0.0,,112.334,,0.0,42.3023,112.32600000000001,42.3023,-67.67399999999999,2297.51,monload-611_runway,,,,,,,,2.4,,,0.9572958333333335
47,0.0,,113.28,,0.0,30.8497,113.277,30.8497,-66.7227,2336.81,monload-611_runway,,,,,,,,2.4,,,0.9736708333333333
48,0.0,,113.53,,0.0,21.1497,113.524,21.1497,-66.4762,2347.15,monload-611_runway,,,,,,,,2.4,,,0.9779791666666667
