solar_646,wind_646,battery_646
84.076,0.251,31.842
31.236,0.08,1.502
0.0,0.044,3.103
0.0,0.261,7.814
0.0,0.193,0.0
0.0,0.191,0.0
0.0,0.139,0.0
0.0,0.141,0.0
0.0,0.114,0.0
0.0,0.073,0.0
0.0,0.041,0.0
0.0,0.033,0.0
0.0,0.043,0.0
0.0,0.069,0.0
0.0,0.036,0.0
0.0,0.037,3.58
1.94,0.042,94.08
86.284,0.069,20.876
153.505,0.069,0.0
198.72,0.035,0.0
300.521,0.008,-63.328
343.396,0.012,-94.032
268.683,0.0,-23.925
332.359,0.0,-88.346
125.412,0.0,0.0
42.941,0.0,0.0
0.0,0.0,5.135
0.0,0.0,8.872
0.0,0.028,0.0
0.0,0.046,0.0
0.0,0.05,0.0
0.0,0.066,0.0
0.0,0.107,0.0
0.0,0.055,0.0
0.0,0.06,0.0
0.0,0.051,0.0
0.0,0.044,0.0
0.0,0.06,0.0
0.0,0.062,32.786
14.113,0.07,73.527
43.811,0.068,76.09
94.44400000000002,0.02,45.87
166.481,0.048,-25.039
230.424,0.017,-88.002
445.665,0.018,-145.026
430.281,0.059,-145.026
392.022,0.026,-21.044
322.192,0.114,0.0
217.38100000000003,0.028,0.0
87.688,0.123,0.0
0.0,0.233,0.0
0.0,0.53,0.0
0.0,0.569,0.0
0.0,0.526,0.0
0.0,0.611,0.0
0.0,0.53,0.0
0.0,0.707,0.0
0.0,0.654,60.508
0.0,0.787,61.224
0.0,0.974,61.037
0.0,0.959,61.051
0.0,0.549,61.462
0.0,0.462,55.322
18.059,0.207,20.509
133.973,0.407,-81.907
259.118,0.427,-145.026
348.813,0.886,-145.026
403.594,1.0,-52.178
423.057,1.0,0.0
414.696,1.0,0.0
379.247,0.98,0.0
311.557,0.978,0.0
210.49200000000002,1.0,0.0
85.347,0.945,0.0
0.0,0.968,0.0
0.0,0.542,0.0
0.0,0.54,0.0
0.0,0.326,0.0
0.0,0.559,0.0
0.0,0.765,0.0
0.0,0.753,0.0
0.0,0.266,56.212
0.0,0.236,61.775
0.0,0.477,61.533
0.0,0.381,61.63
0.0,0.276,61.735
0.0,0.417,55.368
16.454,0.27,21.267
50.968,0.147,1.593
213.23400000000004,0.144,-145.026
257.714,0.19,-145.026
398.577,0.231,-134.085
419.512,0.179,0.0
412.08799999999997,0.165,0.0
376.237,0.16,0.0
308.815,0.113,0.0
208.953,0.148,0.0
81.133,0.151,0.0
0.0,0.186,0.0
0.0,0.338,0.0
0.0,0.311,0.0
0.0,0.423,0.0
0.0,0.4,0.0
0.0,0.477,0.0
0.0,0.327,0.0
0.0,0.265,0.0
0.0,0.258,0.0
0.0,0.195,0.0
0.0,0.194,0.0
0.0,0.19,0.0
0.0,0.177,0.0
7.2909999999999995,0.153,0.0
27.088999999999995,0.05,74.651
133.305,0.0,-17.407
125.413,0.0,-0.821
173.17,0.0,-42.524
237.714,0.0,-22.326
193.83699999999996,0.014,0.0
247.279,0.085,0.0
121.867,0.088,12.825
37.992,0.084,97.441
0.067,0.085,48.469
0.0,0.105,14.248
0.0,0.096,16.305
0.0,0.123,-1.335
0.0,0.143,-1.1179999999999999
0.0,0.168,-62.813
0.0,0.111,-65.971
0.0,0.098,-65.958
0.0,0.034,-13.464
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,4.734
3.478,0.0,102.386
1.739,0.0,121.443
20.935,0.0,106.955
135.78,0.0,0.443
94.243,0.014,32.914
217.448,0.11,-73.728
235.908,0.481,-80.746
156.18,0.55,0.0
17.123,0.694,124.447
80.264,0.514,0.0
0.0,0.4,12.744
0.0,0.579,13.85
0.0,0.438,0.0
0.0,0.317,0.0
0.0,0.415,0.0
0.0,0.45,0.0
0.0,0.665,0.0
0.0,0.781,0.0
0.0,0.66,0.0
0.0,0.518,0.0
0.0,0.278,0.0
0.0,0.381,0.0
0.0,0.276,0.0
24.146,0.532,0.0
151.297,0.405,0.0
286.409,0.414,-23.976
383.661,0.528,-114.867
444.25999999999993,0.226,-145.026
466.4,0.446,-140.269
441.117,0.908,0.0
403.058,0.96,0.0
331.891,1.0,0.0
227.815,0.953,0.0
96.317,0.966,0.0
0.0,0.842,12.234
0.0,0.634,15.484
0.0,0.705,0.0
0.0,0.587,0.0
0.0,0.808,0.0
0.0,0.939,0.0
0.0,0.778,0.0
0.0,0.832,0.0
0.0,0.963,0.0
0.0,1.0,0.0
0.0,0.711,0.0
0.0,0.404,34.393
0.0,0.659,119.373
25.551,0.646,110.43
148.354,0.405,89.199
272.763,0.653,-18.96
361.589,0.956,-102.646
415.499,1.0,-145.026
437.036,0.748,-145.026
427.94,0.803,-12.479
390.41700000000003,0.111,0.0
322.393,0.364,0.0
220.65900000000002,0.65,0.0
92.90500000000002,0.938,0.0
0.0,0.646,13.506
0.0,0.336,14.735
0.0,0.181,0.0
0.0,0.309,0.0
0.0,0.158,0.0
0.0,0.318,0.0
0.0,0.745,0.0
0.0,0.569,0.0
0.0,0.439,0.0
0.0,0.767,50.745
0.0,0.942,61.068
0.0,0.884,61.126
0.0,0.978,107.1
16.989,0.774,72.831
134.308,0.442,-12.344
210.692,0.369,-70.997
291.023,0.641,-145.026
353.027,0.663,-145.026
353.228,0.325,-50.743
353.361,0.388,0.0
211.83,0.366,0.0
148.421,0.246,0.0
203.469,0.135,0.0
89.16,0.271,0.0
0.0,0.204,0.0
0.0,0.108,0.0
0.0,0.142,0.0
0.0,0.226,0.0
0.0,0.147,0.0
0.0,0.259,0.0
0.0,0.08,0.0
0.0,0.34,49.403
0.0,0.399,63.448
0.0,0.386,63.307
0.0,0.292,64.222
0.0,0.281,64.202
0.0,0.25,59.277
9.699,0.353,17.253
82.605,0.18,-54.114
185.61000000000004,0.296,-145.026
221.595,0.247,-145.026
270.02,0.278,-79.97
263.533,0.148,0.0
325.202,0.195,0.0
241.72800000000004,0.145,0.0
122.068,0.124,0.0
38.192,0.108,0.0
37.858,0.171,0.0
0.0,0.063,0.0
0.0,0.078,0.0
0.0,0.149,0.0
0.0,0.071,0.0
0.0,0.14,0.0
0.0,0.173,0.0
0.0,0.186,0.0
0.0,0.193,0.0
0.0,0.142,0.0
0.0,0.104,0.0
0.0,0.076,0.0
0.0,0.059,0.0
0.0,0.034,15.459
20.735,0.06,0.0
101.668,0.022,63.927
136.984,0.037,95.804
226.94600000000003,0.046,6.881
315.169,0.021,-76.88
310.821,0.0,-79.215
286.007,0.061,-41.134
247.613,0.061,-5.396
239.454,0.082,0.0
138.99,0.058,0.0
32.239,0.067,0.0
0.0,0.064,6.701
0.0,0.13,13.012
0.0,0.196,0.0
0.0,0.14,0.0
0.0,0.146,0.0
0.0,0.152,0.0
0.0,0.09,0.0
0.0,0.12,0.0
0.0,0.094,0.0
0.0,0.077,0.0
0.0,0.14,0.0
0.0,0.088,0.0
0.0,0.11,0.0
11.036,0.084,0.0
61.201,0.109,43.91
161.33,0.069,0.0
166.481,0.086,0.0
208.352,0.069,0.0
253.56700000000004,0.069,-3.03
294.434,0.064,-28.41
259.921,0.044,0.0
230.223,0.027,0.0
166.949,0.003,0.0
51.837,0.019,0.0
0.0,0.054,10.093
0.0,0.2,10.047
0.0,0.329,0.0
0.0,0.352,0.0
0.0,0.311,0.0
0.0,0.338,0.0
0.0,0.153,0.0
0.0,0.185,0.0
0.0,0.149,0.0
0.0,0.141,0.0
0.0,0.504,0.0
0.0,0.075,29.294
0.0,0.162,124.364
29.831,0.151,101.641
150.762,0.247,70.301
270.356,0.1,-36.474
355.97,0.131,-120.895
404.262,0.175,-145.026
437.571,0.145,-121.742
424.7289999999999,0.227,0.0
382.12300000000005,0.225,0.0
308.146,0.57,0.0
201.59600000000003,0.312,0.0
87.554,0.288,0.0
0.0,0.248,0.0
0.0,0.212,0.0
0.0,0.206,0.0
0.0,0.316,0.0
0.0,0.286,0.0
0.0,0.265,0.0
0.0,0.17,0.0
0.0,0.204,0.0
0.0,0.173,0.0
0.0,0.115,0.0
0.0,0.149,21.961
0.0,0.148,70.246
0.0,0.189,125.208
32.641,0.113,100.799
161.531,0.169,62.898
291.358,0.128,-52.552
385.066,0.172,-145.026
442.387,0.146,-145.026
464.46,0.383,-81.533
455.363,0.596,0.0
373.42699999999996,0.59,0.0
342.86,0.634,0.0
217.649,0.489,0.0
104.477,0.285,0.0
0.0,0.183,0.0
0.0,0.1,0.0
0.0,0.129,0.0
0.0,0.172,0.0
0.0,0.23,0.0
0.0,0.212,0.0
0.0,0.268,0.0
0.0,0.283,0.0
0.0,0.226,0.0
0.0,0.125,0.0
0.0,1.0,28.11
0.0,1.0,68.322
0.0,0.983,107.393
31.771,0.67,97.991
147.685,0.501,79.296
252.028,0.539,-10.352
385.734,0.409,-141.84
437.036,0.4,-145.026
455.631,0.238,-126.918
442.588,0.438,0.0
394.764,0.882,0.0
307.076,0.844,0.0
204.47199999999998,0.963,0.0
87.889,0.067,0.0
0.0,0.374,0.0
0.0,0.068,0.0
0.0,0.612,0.0
0.0,0.318,0.0
0.0,0.86,0.0
0.0,0.677,0.0
0.0,0.306,0.0
0.0,0.954,0.0
0.0,0.512,0.0
0.0,0.293,0.0
0.0,0.128,54.4
0.0,0.123,61.888
0.0,0.101,102.488
33.778,0.547,56.016
15.116,0.915,106.321
295.304,0.752,-145.026
129.359,0.564,15.174
158.387,0.93,-6.605
218.452,0.891,-84.669
467.269,0.937,-145.026
416.9700000000001,0.792,-59.698
343.997,0.647,0.0
231.026,0.282,0.0
104.075,0.525,0.0
0.0,0.091,0.0
0.0,0.13,0.0
0.0,0.1,0.0
0.0,0.146,0.0
0.0,0.152,0.0
0.0,0.097,0.0
0.0,0.202,23.805
0.0,0.333,61.678
0.0,0.337,61.673
0.0,0.38,61.63
0.0,0.441,61.57
0.0,0.299,61.712
0.0,0.514,49.044
37.389,0.773,-13.51
166.347,0.321,-142.016
289.083,0.07,-145.026
374.83199999999994,0.051,-123.585
427.004,0.258,0.0
447.60499999999996,0.302,0.0
440.314,0.332,0.0
400.24899999999997,0.254,0.0
333.563,0.238,0.0
231.628,0.246,0.0
104.477,0.184,0.0
0.0,0.222,0.0
0.0,0.395,0.0
0.0,0.508,0.0
0.0,0.822,0.0
0.0,0.849,0.0
0.0,0.745,0.0
0.0,0.773,0.0
0.0,0.861,0.0
0.0,0.75,0.0
0.0,0.88,0.0
0.0,0.885,43.492
0.0,0.788,68.534
0.0,0.781,113.963
39.664,0.822,96.5
175.845,0.752,58.624
304.0,0.242,-55.091
397.70699999999994,0.262,-145.026
453.758,0.377,-145.026
475.295,0.413,-78.994
464.3929999999999,0.419,0.0
423.592,0.399,0.0
340.051,0.379,0.0
238.049,0.546,0.0
109.025,0.603,0.0
5.552,0.568,0.0
0.0,0.62,0.0
0.0,0.791,0.0
0.0,0.754,0.0
0.0,0.666,0.0
0.0,0.648,0.0
0.0,0.638,0.0
0.0,0.634,0.0
0.0,0.595,0.0
0.0,0.552,0.0
0.0,0.589,52.36
0.0,0.655,68.667
0.0,0.596,111.298
40.132,0.501,93.825
171.564,0.472,54.962
298.113,0.21,-61.316
385.66700000000003,0.219,-145.026
436.033,0.425,-145.026
438.776,0.368,-72.769
429.746,0.276,0.0
390.41700000000003,0.234,0.0
319.584,0.246,0.0
223.067,0.13,0.0
100.464,0.102,0.0
3.8129999999999997,0.0,0.0
0.0,0.09,0.0
0.0,0.509,0.0
0.0,0.642,0.0
0.0,0.465,0.0
0.0,0.527,0.0
0.0,0.559,0.0
0.0,0.502,0.0
0.0,0.55,0.0
0.0,0.483,0.0
0.0,0.486,37.887
0.0,0.436,68.886
0.0,0.499,108.876
39.463,0.24,91.964
154.24,0.172,73.5
292.094,0.063,-50.097
381.32000000000005,0.031,-136.837
431.81899999999996,0.026,-145.026
448.943,0.042,-92.178
442.923,0.051,0.0
383.795,0.111,0.0
315.905,0.085,0.0
218.652,0.116,0.0
98.05599999999998,0.071,0.0
3.4109999999999996,0.045,0.0
0.0,0.035,0.0
0.0,0.029,0.0
0.0,0.018,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.158,0.0
0.0,0.004,0.0
0.0,0.013,0.0
0.0,0.0,43.634
0.0,0.0,69.322
0.0,0.0,110.95
41.403,0.0,93.022
169.424,0.0,64.185
290.555,0.0,-40.055
379.448,0.0,-127.19
431.351,0.0,-145.026
454.226,0.0,-111.866
446.468,0.004,0.0
407.5400000000001,0.036,0.0
339.182,0.032,0.0
229.153,0.025,0.0
104.477,0.052,0.0
6.02,0.196,0.0
0.0,0.239,0.0
0.0,0.519,0.0
0.0,0.253,0.0
0.0,0.407,0.0
0.0,0.186,0.0
0.0,0.239,0.0
0.0,0.222,0.0
0.0,0.279,0.0
0.0,0.304,0.0
0.0,0.291,5.391
0.0,0.524,68.798
0.0,0.465,114.792
37.657,0.435,100.848
145.612,0.689,91.284
290.488,0.662,-43.077
337.978,0.57,-94.966
426.669,0.487,-145.026
442.989,0.526,-141.068
432.42099999999994,0.574,0.0
393.092,0.591,0.0
321.657,0.632,0.0
164.741,0.72,0.0
100.53,0.619,0.0
5.083,0.402,0.0
0.0,0.276,0.0
0.0,0.429,0.0
0.0,0.468,0.0
0.0,0.839,0.0
0.0,0.961,0.0
0.0,0.617,0.0
0.0,0.905,0.0
0.0,0.868,32.243
0.0,0.534,62.485
0.0,0.66,62.658
0.0,0.57,63.033
0.0,0.472,114.897
42.139,0.508,45.798
164.808,0.693,-55.577
223.334,0.516,-101.058
258.517,0.543,-138.18
274.636,0.579,-129.322
402.389,0.573,0.0
434.896,0.868,0.0
268.349,0.611,0.0
317.443,0.454,0.0
215.375,0.731,0.0
99.393,0.674,0.0
4.548,0.435,0.0
0.0,0.347,0.0
0.0,0.385,0.0
0.0,0.524,0.0
0.0,0.553,0.0
0.0,0.428,0.0
0.0,0.351,29.911
0.0,0.381,61.63
0.0,0.363,61.648
0.0,0.429,61.582
0.0,0.317,61.693
0.0,0.32,61.69
0.0,0.373,42.958
35.918,0.365,-8.113
128.89,0.409,-97.8
248.55,0.213,-145.026
369.6820000000001,0.1,-145.026
423.86,0.134,-28.171
337.911,0.129,0.0
369.48100000000005,0.049,0.0
319.316,0.069,0.0
290.221,0.102,0.0
210.69299999999998,0.078,0.0
100.79800000000002,0.03,0.0
5.685,0.056,0.0
0.0,0.032,0.0
0.0,0.025,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.177,0.0
0.0,0.237,0.0
0.0,0.156,0.0
0.0,0.224,0.0
0.0,0.215,0.0
0.0,0.239,0.0
31.437,0.132,19.272
112.236,0.0,0.0
112.57,0.0,34.31
64.01,0.0,145.026
172.367,0.005,78.727
233.768,0.039,36.93
434.695,0.038,-145.026
395.7010000000001,0.049,-123.333
328.681,0.101,-46.494
229.354,0.12,-34.89
103.139,0.182,0.0
7.424,0.118,0.0
0.0,0.122,0.0
0.0,0.142,0.0
0.0,0.225,0.0
0.0,0.073,0.0
0.0,0.047,0.0
0.0,0.007,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.002,0.0
0.0,0.037,16.375
0.0,0.016,145.026
48.626,0.022,145.026
176.514,0.0,74.686
294.635,0.0,-33.745
285.672,0.0,-17.388
430.013,0.0,-145.026
445.79800000000006,0.015,-145.026
439.043,0.002,-82.951
401.921,0.007,0.0
334.7,0.013,0.0
234.905,0.008,0.0
107.353,0.019,0.0
8.762,0.082,0.0
0.0,0.16,0.0
0.0,0.963,0.0
0.0,0.105,0.0
0.0,0.079,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.012,0.0
0.0,0.0,40.958
0.0,0.042,145.026
50.767,0.02,145.026
176.112,0.0,50.102
288.749,0.002,-65.584
368.009,0.0,-143.38
426.87000000000006,0.0,-145.026
446.868,0.016,-70.146
434.96299999999997,0.0,0.0
345.402,0.018,0.0
330.486,0.014,0.0
225.27400000000003,0.018,0.0
107.085,0.06,0.0
8.695,0.056,0.0
0.0,0.074,0.0
0.0,0.014,0.0
0.0,0.215,0.0
0.0,0.063,0.0
0.0,0.009,0.0
0.0,0.051,0.0
0.0,0.037,0.0
0.0,0.231,0.0
0.0,0.523,0.0
0.0,0.256,0.0
0.0,0.3,32.939
0.0,0.212,145.026
50.098,0.154,145.026
172.835,0.037,58.121
252.69699999999997,0.0,-27.524
273.7,0.0,-47.436
350.953,0.019,-131.77
391.21899999999994,0.018,-145.026
349.749,0.073,-72.38
340.118,0.077,0.0
290.221,0.042,0.0
142.602,0.094,0.0
68.358,0.101,0.0
3.4109999999999996,0.149,0.0
0.0,0.14,0.0
0.0,0.035,0.0
0.0,0.034,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
6.956,0.0,33.433
29.028999999999996,0.0,16.635
45.884,0.0,0.0
86.484,0.0,0.0
46.352,0.0,0.0
30.768,0.0,22.963
105.54699999999998,0.0,0.0
146.214,0.0,0.0
11.103,0.0,42.732
82.739,0.069,0.0
39.262,0.151,0.0
0.067,0.118,0.0
0.0,0.161,0.0
0.0,0.194,0.0
0.0,0.132,0.0
0.0,0.106,0.0
0.0,0.034,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.003,0.0
0.0,0.018,0.0
0.0,0.01,68.06
27.691000000000003,0.0,87.385
86.15,0.0,43.669
137.853,0.0,-8.934
129.158,0.0,2.017
193.302,0.0,-78.979
157.25,0.004,-44.151
147.886,0.018,-63.483
161.464,0.02,-77.103
155.578,0.0,-80.018
48.02499999999999,0.533,0.0
22.206,0.037,0.0
0.0,0.0,0.0
0.0,0.048,0.0
0.0,0.047,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,11.635
0.0,0.007,62.004
0.0,0.047,61.964
0.0,0.039,61.972
0.0,0.071,61.94
0.0,0.053,61.957
0.0,0.034,43.297
8.227,0.082,16.343
34.848,0.0,-10.196
130.094,0.0,-105.442
188.419,0.011,-145.026
318.045,0.021,-145.026
436.502,0.032,-18.447
352.492,0.029,0.0
342.593,0.054,0.0
320.386,0.073,0.0
139.86,0.065,0.0
67.154,0.083,0.0
4.013,0.06,0.0
0.0,0.064,0.0
0.0,0.04,0.0
0.0,0.031,0.0
0.0,0.088,0.0
0.0,0.0,0.0
0.0,0.268,0.0
0.0,0.469,0.0
0.0,0.38,0.0
0.0,0.427,0.0
0.0,0.356,0.0
0.0,0.325,0.0
0.0,0.329,64.026
59.462,0.347,145.026
64.545,0.143,145.026
198.25200000000004,0.108,27.034
314.501,0.134,-88.697
446.869,0.173,-145.026
465.196,0.169,-145.026
460.313,0.198,-45.388
424.997,0.16,0.0
355.368,0.106,0.0
130.429,0.04,0.0
65.816,0.033,0.0
5.418,0.27,0.0
0.0,0.021,0.0
0.0,0.212,0.0
0.0,0.226,0.0
0.0,0.517,0.0
0.0,0.341,0.0
0.0,0.442,0.0
0.0,0.399,0.0
0.0,0.441,0.0
0.0,0.441,0.0
0.0,0.447,0.0
0.0,0.383,75.448
0.0,0.395,145.026
70.9,0.367,145.026
214.639,0.189,15.612
339.984,0.146,-112.537
429.27699999999993,0.277,-145.026
478.506,0.333,-145.026
495.294,0.261,-21.547
486.8,0.219,0.0
441.317,0.43,0.0
365.869,0.817,0.0
257.246,0.416,0.0
120.396,0.151,0.0
13.11,0.02,0.0
0.0,0.014,0.0
0.0,0.293,0.0
0.0,0.325,0.0
0.0,0.268,0.0
0.0,0.209,0.0
0.0,0.389,0.0
0.0,0.389,0.0
0.0,0.369,0.0
0.0,0.379,0.0
0.0,0.35,0.0
0.0,0.299,69.616
0.0,0.247,145.026
70.03,0.279,145.026
206.94699999999997,0.126,21.444
323.263,0.142,-95.636
402.6569999999999,0.188,-145.026
446.668,0.301,-145.026
458.909,0.275,-38.449
455.49699999999996,0.33,0.0
410.616,0.253,0.0
338.713,0.407,0.0
238.852,0.327,0.0
116.048,0.314,0.0
12.507999999999997,0.083,0.0
0.0,0.14,0.0
0.0,0.039,0.0
0.0,0.006,0.0
0.0,0.021,0.0
0.0,0.199,0.0
0.0,0.361,0.0
0.0,0.173,0.0
0.0,0.14,0.0
0.0,0.063,0.0
0.0,0.027,0.0
0.0,0.197,58.426
0.0,0.32,145.026
69.161,0.165,145.026
201.12800000000001,0.032,32.635
312.962,0.0,-78.476
406.269,0.0,-145.026
454.026,0.207,-145.026
250.959,0.199,-5.455
465.062,0.287,-50.154
421.987,0.367,0.0
352.559,0.457,0.0
242.397,0.406,0.0
118.78999999999999,0.294,0.0
14.916,0.201,0.0
0.0,0.126,0.0
0.0,0.159,0.0
0.0,0.134,0.0
0.0,0.114,0.0
0.0,0.073,0.0
0.0,0.061,0.0
0.0,0.201,0.0
0.0,0.152,0.0
0.0,0.124,0.0
0.0,0.117,0.0
0.0,0.221,23.443
0.0,0.108,145.026
68.157,0.233,145.026
197.58299999999997,0.282,43.579
310.955,0.296,-67.927
391.286,0.862,-140.079
210.224,0.213,33.993
357.91,0.175,-98.262
364.465,0.257,-108.3
274.168,0.086,-20.647
175.109,0.609,0.0
136.248,0.036,0.0
67.221,0.029,0.0
6.354000000000001,0.035,0.0
0.0,0.144,0.0
0.0,0.418,0.0
0.0,0.21,0.0
0.0,0.506,0.0
0.0,0.537,0.0
0.0,0.466,0.0
0.0,0.288,0.0
0.0,0.13,0.0
0.0,0.154,0.0
0.0,0.21,0.0
0.0,0.327,0.0
0.0,0.276,0.0
7.558,0.193,73.816
16.722,0.147,116.2
18.327,0.077,115.146
62.071000000000005,0.181,75.951
137.987,0.395,-14.819
189.222,0.514,-66.07
243.4,0.327,-145.026
192.03100000000003,0.297,-99.586
190.025,0.477,-98.637
90.09600000000002,0.441,0.0
45.21500000000001,0.461,0.0
2.876,0.1,0.0
0.0,0.298,0.0
0.0,0.066,0.0
0.0,0.093,0.0
0.0,0.128,0.0
0.0,0.299,0.0
0.0,0.311,0.0
0.0,0.333,0.0
0.0,0.353,0.0
0.0,0.233,0.0
0.0,0.275,0.0
0.0,0.256,0.0
0.0,0.37,0.0
2.943,0.341,12.923
12.641999999999998,0.036,38.809
47.356,0.027,6.105
73.509,0.005,-16.97
76.117,0.019,-22.499
81.334,0.054,-22.884
55.917,0.044,0.541
63.141,0.027,-2.615
54.379000000000005,0.032,0.0
29.698,0.057,0.0
13.712,0.031,0.0
0.0,0.021,0.0
0.0,0.057,0.0
0.0,0.136,0.0
0.0,0.386,0.0
0.0,0.351,0.0
0.0,0.263,0.0
0.0,0.111,0.0
0.0,0.038,0.0
0.0,0.001,0.0
0.0,0.034,0.0
0.0,0.052,0.0
0.0,0.068,0.0
0.0,0.107,0.0
1.271,0.06,45.082
1.204,0.024,62.8
21.203,0.0,49.816
35.717,0.023,45.43
63.342,0.053,5.168
45.483,0.035,42.853
54.312,0.096,34.701
32.641,0.036,61.826
66.619,0.034,33.437
55.18099999999999,0.047,0.0
26.687999999999995,0.045,0.0
0.669,0.054,0.0
0.0,0.082,0.0
0.0,0.07,0.0
0.0,0.0,0.0
0.0,0.543,0.0
0.0,0.364,0.0
0.0,0.406,0.0
0.0,0.397,0.0
0.0,0.317,0.0
0.0,0.329,0.0
0.0,0.437,0.0
0.0,0.363,0.0
0.0,0.306,0.0
72.438,0.128,0.0
197.65,0.049,0.0
304.334,0.0,-54.982
379.113,0.081,-120.931
238.049,0.109,0.0
206.077,0.094,0.0
276.175,0.129,-10.551
216.98,0.123,0.0
343.396,0.091,-72.752
113.105,0.086,0.0
116.717,0.099,0.0
15.651,0.077,0.0
0.0,0.058,0.0
0.0,0.057,0.0
0.0,0.053,0.0
0.0,0.044,0.0
0.0,0.041,0.0
0.0,0.029,0.0
0.0,0.059,0.0
0.0,0.05,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
20.133,0.0,30.115
98.858,0.0,0.0
198.72,0.0,0.0
227.815,0.0,0.0
198.85399999999998,0.0,0.0
216.913,0.0,0.0
254.971,0.003,0.0
218.853,0.032,0.0
293.498,0.173,-26.264
168.019,0.276,0.0
86.15,0.207,0.0
11.973,0.165,0.0
0.0,0.272,0.0
0.0,0.26,0.0
0.0,0.219,0.0
0.0,0.118,0.0
0.0,0.113,0.0
0.0,0.018,0.0
0.0,0.0,0.0
0.0,0.02,0.0
0.0,0.007,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,44.267
80.264,0.0,145.026
209.555,0.0,37.112
286.609,0.0,-34.811
335.971,0.0,-76.672
392.624,0.094,-141.331
410.88400000000007,0.317,-145.026
394.496,0.33,-26.297
358.98,0.512,0.0
293.03,0.548,0.0
172.567,0.66,0.0
87.889,0.518,0.0
12.842000000000002,0.328,0.0
0.0,0.246,0.0
0.0,0.179,0.0
0.0,0.128,0.0
0.0,0.139,0.0
0.0,0.14,0.0
0.0,0.248,0.0
0.0,0.245,0.0
0.0,0.245,0.0
0.0,0.283,0.0
0.0,0.173,0.0
0.0,0.338,0.0
0.0,0.215,0.0
77.655,0.153,113.794
179.992,0.071,65.77
227.28,0.018,22.274
255.707,0.055,-2.307
268.215,0.127,-25.36
298.314,0.08,-41.207
360.451,0.127,-106.198
306.206,0.966,-49.552
176.848,0.073,0.0
97.65399999999998,0.161,0.0
48.493,0.146,0.0
5.15,0.046,0.0
0.0,0.091,0.0
0.0,0.179,0.0
0.0,0.198,0.0
0.0,0.223,0.0
0.0,0.32,0.0
0.0,0.395,0.0
0.0,0.269,0.0
0.0,0.305,0.0
0.0,0.408,0.0
0.0,0.378,50.822
0.0,0.085,111.986
0.0,0.088,93.64
38.326,0.049,80.176
93.24,0.028,44.489
147.551,0.0,-3.591
396.1689999999999,0.009,-145.026
437.839,0.0,-145.026
457.1019999999999,0.009,-130.493
444.5950000000001,0.005,0.0
408.075,0.004,0.0
339.65,0.0,0.0
234.036,0.165,0.0
55.984,0.287,0.0
16.454,0.242,0.0
0.0,0.258,0.0
0.0,0.3,0.0
0.0,0.276,0.0
0.0,0.281,0.0
0.0,0.328,0.0
0.0,0.33,40.764
0.0,0.126,61.885
0.0,0.077,61.933
0.0,0.045,61.966
0.0,0.069,61.941
0.0,0.034,61.977
0.0,0.231,30.647
80.598,0.132,-39.387
201.259,0.0,-145.026
186.54699999999997,0.023,-126.72
260.255,0.0,-113.004
333.964,0.018,0.0
437.17,0.046,0.0
423.1909999999999,0.036,0.0
385.86799999999994,0.066,0.0
322.326,0.056,0.0
229.22000000000003,0.248,0.0
66.753,0.259,0.0
9.565,0.181,0.0
0.0,0.273,0.0
0.0,0.364,0.0
0.0,0.351,0.0
0.0,0.345,0.0
0.0,0.347,0.0
0.0,0.276,0.0
0.0,0.201,0.0
0.0,0.078,0.0
0.0,0.098,0.0
0.0,0.077,0.0
0.0,0.034,0.0
0.0,0.007,4.246
13.712,0.0,87.03
69.629,0.0,51.326
121.6,0.0,8.925
132.502,0.0,9.163
195.175,0.0,0.0
281.592,0.0,0.0
308.614,0.0,-15.972
299.585,0.015,0.0
339.65,0.066,-38.157
159.792,0.17,0.0
51.971,0.188,0.0
6.821999999999999,0.151,0.0
0.0,0.357,0.037
0.0,0.417,0.0
0.0,0.406,0.0
0.0,0.422,0.0
0.0,0.234,0.0
0.0,0.211,0.0
0.0,0.079,0.0
0.0,0.08,0.0
0.0,0.048,0.0
0.0,0.041,0.0
0.0,0.034,0.0
0.0,0.021,89.107
90.23,0.035,145.026
226.01,0.0,34.89
