solar_bus3001,fossil_bus3001,battery_bus3001
301.301,83.515,0.0
83.239,301.262,0.0
0.0,582.192,0.0
0.0,577.908,0.0
0.0,506.938,0.0
0.0,484.6580000000001,0.0
0.0,349.402,0.0
0.0,187.145,0.0
0.0,53.416,0.0
0.0,14.754999999999999,0.3814060460409745
0.0,0.0,0.14825730608012483
0.0,0.0,-0.19007519413811527
0.0,0.0,-0.39936643656882986
0.0,42.444,0.0
0.0,124.10000000000001,0.0
0.0,369.613,0.0
0.0,523.985,0.0
213.959,206.783,0.999996874858047
542.224,0.0,-0.999996874858047
539.294,0.0,-0.11289708652653183
948.453,0.0,0.0
776.895,0.0,0.0
904.684,0.0,0.0
719.449,0.0,0.0
451.951,0.0,0.0
135.019,216.168,0.0
0.0,448.485,0.0
0.0,460.9529999999999,0.0
0.0,432.973,0.0
0.0,442.304,0.0
0.0,384.249,0.0
0.0,241.719,0.0
0.0,123.74800000000002,0.0
0.0,61.30499999999999,0.0
0.0,41.611,0.0
0.0,37.477,0.0
0.0,41.485,0.0
0.0,92.589,0.0
0.0,156.605,0.0
0.0,398.845,0.0
0.0,591.273,0.0
93.595,359.285,0.8985576654348036
547.695,0.0,-0.999996874858047
179.374,224.61900000000003,0.999996874858047
966.039,0.0,-0.999996874858047
1000.233,0.0,-0.11289708652653183
926.178,0.0,0.0
745.827,0.0,0.0
461.33,0.0,0.0
141.467,241.606,0.0
0.0,441.128,0.0
0.0,434.975,0.0
0.0,433.024,0.0
0.0,354.27,0.0
0.0,308.503,0.0
0.0,215.258,0.0
0.0,70.513,0.19473906583573564
0.0,0.0,0.6595342409317592
0.0,0.0,-0.2039098520103834
0.0,0.0,-0.27590837134239804
0.0,0.0,0.016323550941671334
0.0,0.0,-0.48901143198751396
0.0,0.24899999999999997,0.0
0.0,70.571,0.0
0.0,191.315,0.0
211.614,78.006,0.0
90.859,253.69700000000003,0.0
40.642,263.752,0.999996874858047
451.56,0.0,-0.999996874858047
1039.899,0.0,-0.11289708652653183
965.648,0.0,0.0
775.723,0.0,0.0
481.456,0.0,0.0
150.846,106.342,0.0
0.0,307.683,0.0
0.0,357.486,0.0
0.0,298.596,0.0
0.0,280.318,0.0
0.0,255.058,0.0
0.0,144.474,0.41320109444109804
0.0,0.0,0.5100212770868904
0.0,0.0,0.0767969257901433
0.0,0.0,-0.9698610885041922
0.0,0.0,-0.1430328728803866
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,66.866,0.0
0.0,140.955,0.0
214.35,25.066,0.999996874858047
538.903,0.0,-0.999996874858047
522.099,0.0,-0.11289708652653183
951.189,0.0,0.0
991.049,0.0,0.0
920.902,0.0,0.0
727.069,0.0,0.0
449.411,0.0,0.0
138.731,93.562,0.0
0.0,429.512,0.0
0.0,410.553,0.0
0.0,409.234,0.0
0.0,342.325,0.0
0.0,265.595,0.0
0.0,83.877,0.999996874858047
0.0,0.0,-0.05630279727271528
0.0,0.0,-0.999996874858047
0.0,0.0,-0.05659428925381655
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,158.55,0.0
0.0,279.805,0.0
156.512,18.362,0.999996874858047
426.941,0.0,-0.999996874858047
602.016,0.0,-0.11289708652653183
559.224,0.0,0.0
416.38900000000007,0.0,0.0
186.799,151.733,0.0
156.122,188.124,0.0
62.136,283.619,0.0
9.965,350.809,0.0
0.0,470.11899999999997,0.0
0.0,445.445,0.0
0.0,400.882,0.0
0.0,308.49,0.0
0.0,227.008,0.0
0.0,48.268,0.999996874858047
0.0,0.0,-0.999996874858047
0.0,0.0,-0.11289708652653183
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,183.124,0.0
0.0,332.217,0.0
2.736,307.795,0.0
64.09,249.11899999999997,0.0
102.974,274.348,0.0
79.722,313.456,0.0
86.561,265.942,0.0
154.558,175.764,0.0
117.238,191.468,0.0
228.614,66.762,0.0
63.699,280.864,0.0
0.0,405.298,0.0
0.0,448.84900000000005,0.0
0.0,374.876,0.0
0.0,295.962,0.0
0.0,222.899,0.0
0.0,23.799,0.999996874858047
0.0,0.0,-0.999996874858047
0.0,0.0,-0.11289708652653183
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,220.763,0.0
0.0,379.275,0.0
173.121,85.198,0.999996874858047
425.377,0.0,0.0
922.27,0.0,0.0
1091.483,0.0,-0.999996874858047
1120.402,0.0,-0.11289708652653183
832.192,0.0,0.0
847.238,0.0,0.0
540.466,0.0,0.0
184.845,0.0,0.0
0.0,282.124,0.0
0.0,325.641,0.0
0.0,263.635,0.0
0.0,234.64499999999998,0.0
0.0,142.09,0.20821496434664838
0.0,0.0,0.7917819105113986
0.0,0.0,-0.999996874858047
0.0,0.0,-0.11289708652653183
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,206.492,0.0
0.0,368.979,0.0
152.214,111.571,0.999996874858047
378.482,0.0,-0.999996874858047
554.339,0.0,-0.11289708652653183
645.589,0.0,0.0
784.32,0.0,0.0
664.738,0.0,0.0
764.781,0.0,0.0
286.842,0.0,0.0
88.319,123.49000000000001,0.0
0.0,290.307,0.0
0.0,266.858,0.0
0.0,209.183,0.0
0.0,207.654,0.0
0.0,142.426,0.24938260106218213
0.0,0.0,0.7506142737958649
0.0,0.0,-0.999996874858047
0.0,0.0,-0.11289708652653183
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,192.074,0.0
0.0,342.592,0.0
52.562,254.154,0.0
135.214,164.824,0.0
203.603,77.795,0.0
191.879,81.38,0.0
186.017,34.977,0.1958377663798866
271.6,0.0,-0.21792388956332925
155.926,44.443,0.0
61.941,162.748,0.0
14.264,231.551,0.0
0.0,269.586,0.0
0.0,256.96,0.0
0.0,229.039,0.0
0.0,186.203,0.0
0.0,109.099,0.5514804057835254
0.0,0.0,0.4485164690745216
0.0,0.0,-0.0898692200195312
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.08076570122513757
233.694,0.0,0.0
574.856,0.0,0.0
561.764,0.0,0.0
999.451,0.0,-0.999996874858047
1025.244,0.0,-0.11289708652653183
955.683,0.0,0.0
779.435,0.0,0.0
220.016,0.0,0.0
33.608,175.922,0.0
0.0,235.64800000000002,0.0
0.0,207.292,0.0
0.0,186.88,0.0
0.0,155.099,0.0
0.0,136.007,0.0
0.0,0.469,0.999996874858047
0.0,0.0,-0.33106762315079297
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.29747877794389227
182.89099999999996,0.0,0.0
661.025,0.0,0.0
950.602,0.0,0.0
1118.838,0.0,-0.27258984724986046
1143.459,0.0,-0.8403041141347183
1064.518,0.0,0.0
870.099,0.0,0.0
565.867,0.0,0.0
210.442,32.358,0.0
0.0,328.368,0.0
0.0,345.38,0.0
0.0,341.813,0.0
0.0,259.367,0.0
0.0,203.91,0.0
0.0,59.49199999999999,0.999996874858047
0.0,0.0,-0.999996874858047
0.0,0.0,-0.11289708652653183
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,201.15,0.0
0.0,412.081,0.0
16.022,306.103,0.0
126.812,145.105,0.16693521533069106
248.153,0.0,0.8330616595273559
506.076,0.0,-0.999996874858047
503.536,0.0,-0.11289708652653183
556.488,0.0,0.0
511.743,0.0,0.0
525.42,0.0,0.0
194.224,33.197,0.0
0.0,345.428,0.0
0.0,388.452,0.0
0.0,349.87,0.0
0.0,256.714,0.0
0.0,201.602,0.0
0.0,39.3,0.999996874858047
0.0,0.0,-0.999996874858047
0.0,0.0,-0.11289708652653183
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,215.7,0.0
0.0,397.92,0.0
259.095,36.104,0.999996874858047
617.452,0.0,-0.37319942564996933
895.891,0.0,0.0
1057.289,0.0,0.0
1105.16,0.0,-0.7396945357346094
1043.025,0.0,0.0
622.141,0.0,0.0
458.986,0.0,0.0
211.614,131.33,0.0
0.0,408.044,0.0
0.0,418.486,0.0
0.0,375.016,0.0
0.0,300.813,0.0
0.0,240.821,0.0
0.0,52.345,0.999996874858047
0.0,0.0,-0.7109937868261763
0.0,0.0,-0.4019001745584025
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,24.029,0.0
0.0,222.794,0.0
46.309,257.044,0.0
154.558,166.141,0.9384472219255088
414.631,0.0,0.06154965293253821
727.655,0.0,-0.999996874858047
793.7,0.0,-0.11289708652653183
573.683,0.0,0.0
413.654,0.0,0.0
309.508,0.0,0.0
83.63,166.175,0.0
0.0,428.296,0.0
0.0,479.16600000000005,0.0
0.0,403.891,0.0
0.0,388.087,0.0
0.0,292.207,0.0
0.0,93.49,0.999996874858047
0.0,0.0,-0.5294167050601675
0.0,0.0,-0.5834772563244114
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,15.83,0.0
0.0,235.91500000000002,0.0
0.0,390.238,0.0
10.551,352.269,0.0
23.643,353.012,0.0
43.769,266.653,0.0
169.213,107.836,0.0
75.032,115.07700000000001,0.8985576654348036
355.23,0.0,-0.999996874858047
128.18,77.127,0.0
34.585,194.956,0.0
125.835,120.62599999999999,0.0
0.0,365.991,0.0
0.0,359.944,0.0
0.0,326.809,0.0
0.0,291.902,0.0
0.0,234.018,0.0
0.0,63.242000000000004,0.999996874858047
0.0,0.0,-0.3286459974616439
0.0,0.0,-0.7842479639229348
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.5472649832875993
0.0,295.343,0.0
0.0,478.402,0.0
289.968,75.34,0.4527318915704477
689.553,0.0,0.0
1002.578,0.0,0.0
1186.25,0.0,-0.999996874858047
1244.088,0.0,-0.11289708652653183
1168.86,0.0,0.0
968.383,0.0,0.0
655.163,0.0,0.0
270.038,0.0,0.0
0.0,270.454,0.0
0.0,284.927,0.0
0.0,271.457,0.0
0.0,239.47100000000003,0.0
0.0,174.196,0.0
0.0,32.746,0.999996874858047
0.0,0.0,-0.8182628358714451
0.0,0.0,-0.29463112551313375
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.10276213456824139
0.0,117.19699999999999,0.0
28.528,195.011,0.0
179.96,41.463,0.09065400612249616
238.97,0.0,0.8065807341673095
349.954,0.0,-0.999996874858047
337.449,0.0,-0.11289708652653183
281.371,0.0,0.0
378.287,0.0,0.0
160.616,34.622,0.0
74.837,102.97,0.0
0.0,210.887,0.0
0.0,290.241,0.0
0.0,209.27,0.0
0.0,194.025,0.0
0.0,141.702,0.0
0.0,19.2,0.999996874858047
0.0,0.0,-0.999996874858047
0.0,0.0,-0.11289708652653183
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,81.515,0.0
21.298,158.024,0.017287716725314012
237.015,0.0,-0.019238470752684072
109.617,123.831,0.999996874858047
1165.147,0.0,-0.999996874858047
339.99,0.0,-0.11289708652653183
339.599,0.0,0.0
242.877,0.0,0.0
345.656,0.0,0.0
275.313,0.0,0.0
0.0,352.822,0.0
0.0,422.278,0.0
0.0,396.203,0.0
0.0,344.959,0.0
0.0,291.644,0.0
0.0,56.968,0.999996874858047
0.0,0.0,-0.9478646551610884
0.0,0.0,-0.16502930622349044
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.16301128481586621
0.0,246.61899999999997,0.0
0.0,431.52,0.0
17.39,297.542,0.0
222.165,18.423,0.8369855900421809
993.003,0.0,0.0
1164.756,0.0,-0.999996874858047
1221.422,0.0,-0.11289708652653183
1159.09,0.0,0.0
686.622,0.0,0.0
667.669,0.0,0.0
286.06,0.0,0.0
0.0,267.591,0.0
0.0,354.419,0.0
0.0,285.683,0.0
0.0,229.162,0.0
0.0,158.641,0.0
0.0,7.563000000000001,0.999996874858047
0.0,0.0,-0.999996874858047
0.0,0.0,-0.11289708652653183
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,206.317,0.0
0.0,395.691,0.0
59.205,197.811,0.999996874858047
209.269,0.0,0.0
258.705,0.0,0.0
1119.229,0.0,-0.999996874858047
1156.941,0.0,-0.11289708652653183
402.712,0.0,0.0
461.526,0.0,0.0
132.869,17.942,0.0
39.079,104.345,0.0
0.0,245.09099999999998,0.0
0.0,288.429,0.0
0.0,241.42,0.0
0.0,227.292,0.0
0.0,146.567,0.4393681053599585
0.0,0.0,0.4591895600748451
0.0,0.0,-0.999996874858047
0.0,243.11099999999996,0.0
0.0,248.509,0.0
0.0,240.54699999999997,0.0
0.0,237.97799999999998,0.0
0.0,305.282,0.0
0.0,423.789,0.0
0.0,649.197,0.0
0.0,829.909,0.0
66.63,657.057,0.0
115.284,573.978,0.0
169.213,525.438,0.0
286.646,422.818,0.0
331.978,313.109,0.0
324.944,319.629,0.0
244.636,388.613,0.0
143.03,512.407,0.0
32.827,645.236,0.0
0.0,813.881,0.0
0.0,852.945,0.0
0.0,838.016,0.0
0.0,775.185,0.0
0.0,691.518,0.0
0.0,538.236,0.0
0.0,413.737,0.0
0.0,358.448,0.0
0.0,343.499,0.0
0.0,344.45,0.0
0.0,343.802,0.0
0.0,409.865,0.0
0.0,493.41299999999995,0.0
0.0,722.662,0.0
0.0,849.758,0.0
99.652,680.991,0.0
87.147,646.803,0.0
470.905,240.91800000000003,0.0
599.671,95.114,0.0
687.795,28.818999999999996,0.0
557.27,89.257,0.8985576654348036
699.518,0.0,-0.999996874858047
447.262,230.05100000000002,0.0
66.044,644.497,0.0
0.0,763.565,0.0
0.0,810.702,0.0
0.0,778.375,0.0
0.0,792.12,0.0
0.0,666.281,0.0
0.0,542.113,0.0
0.0,410.433,0.0
0.0,383.429,0.0
0.0,347.691,0.0
0.0,331.708,0.0
0.0,338.309,0.0
0.0,406.913,0.0
0.0,494.534,0.0
0.0,741.242,0.0
0.0,884.184,0.999996874858047
62.527,766.162,0.0
160.225,569.812,0.0
266.52,452.47,0.0
291.531,426.144,0.0
437.883,228.794,0.0
532.455,132.174,0.0
218.84400000000002,347.677,0.0
160.225,368.098,0.0
31.654,528.944,0.0
0.0,672.195,0.0
0.0,718.94,0.0
0.0,721.793,0.0
0.0,709.612,0.0
0.0,635.553,0.0
0.0,552.72,0.0
0.0,449.265,0.0
0.0,377.585,0.0
0.0,356.013,0.0
0.0,339.46,0.0
0.0,333.158,0.0
0.0,348.481,0.0
0.0,371.131,0.0
0.0,482.17099999999994,0.0
0.0,630.917,0.0
91.25,669.982,0.0
229.004,548.229,0.0
507.444,217.414,0.0
1152.837,0.0,-0.999996874858047
583.648,35.661,0.0
433.584,149.335,0.0
378.287,136.562,0.0
272.578,246.838,0.0
63.504,530.006,0.0
0.0,611.648,0.0
0.0,626.4,0.0
0.0,597.668,0.0
0.0,558.811,0.0
0.0,551.104,0.0
0.0,447.45200000000006,0.0
0.0,344.207,0.0
0.0,288.889,0.0
0.0,265.372,0.0
0.0,260.546,0.0
0.0,253.643,0.0
0.0,289.997,0.0
0.0,313.756,0.0
0.0,430.645,0.0
0.0,504.56600000000003,0.0
237.993,335.084,0.8985576654348036
716.909,0.0,-0.11289708652653183
993.785,0.0,0.0
1159.09,0.0,-0.999996874858047
996.521,0.0,0.0
945.718,0.0,0.0
817.733,0.0,0.0
568.407,27.246,0.0
184.845,424.069,0.0
0.0,696.601,0.0
0.0,709.092,0.0
0.0,696.041,0.0
0.0,659.142,0.0
0.0,629.505,0.0
0.0,562.966,0.0
0.0,394.473,0.0
0.0,307.112,0.0
0.0,293.728,0.0
0.0,270.674,0.0
0.0,302.924,0.0
0.0,349.696,0.0
0.0,433.281,0.0
0.0,672.095,0.0
0.0,835.87,0.0
123.295,625.541,0.0
360.701,298.984,0.999996874858047
713.001,0.0,0.0
1101.253,0.0,-0.999996874858047
1147.757,0.0,-0.11289708652653183
1090.311,0.0,0.0
920.316,0.0,0.0
651.06,0.0,0.0
302.864,272.69,0.0
0.0,709.223,0.0
0.0,783.273,0.0
0.0,730.576,0.0
0.0,673.012,0.0
0.0,571.722,0.0
0.0,415.229,0.0
0.0,266.724,0.0
0.0,197.463,0.0
0.0,187.311,0.0
0.0,170.729,0.0
0.0,195.427,0.0
0.0,243.72,0.0
0.0,338.546,0.0
0.0,555.452,0.0
0.0,722.214,0.0
339.989,264.949,0.999996874858047
720.23,0.0,0.0
1018.991,0.0,0.0
1192.503,0.0,-0.999996874858047
1252.099,0.0,-0.11289708652653183
1190.354,0.0,0.0
1002.187,0.0,0.0
704.599,0.0,0.0
333.541,324.127,0.0
0.0,751.125,0.0
0.0,824.385,0.0
0.0,820.126,0.0
0.0,753.047,0.0
0.0,701.4,0.0
0.0,545.616,0.0
0.0,429.787,0.0
0.0,360.551,0.0
0.0,347.92,0.0
0.0,354.928,0.0
0.0,346.672,0.0
0.0,406.579,0.0
0.0,485.21599999999995,0.0
0.0,726.589,0.0
0.0,884.184,0.6355646311012005
353.667,480.1120000000001,0.0
378.287,412.679,0.36443224375684646
818.71,0.0,0.0
1161.826,0.0,-0.999996874858047
1205.595,0.0,-0.11289708652653183
1131.344,0.0,0.0
828.675,0.0,0.0
669.037,28.361,0.0
315.174,372.609,0.0
0.0,818.927,0.0
0.0,835.672,0.0
0.0,812.36,0.0
0.0,757.734,0.0
0.0,674.541,0.0
0.0,529.825,0.0
0.0,405.37,0.0
0.0,367.993,0.0
0.0,356.851,0.0
0.0,358.37,0.0
0.0,374.653,0.0
0.0,430.025,0.0
0.0,518.655,0.0
0.0,774.152,0.0
28.332,884.184,0.19020972889862356
326.898,481.08000000000004,0.0
668.06,82.418,0.0
583.844,119.942,0.8097871459594235
815.388,0.0,-0.999996874858047
884.754,0.0,-0.11289708652653183
880.651,0.0,0.0
458.595,157.956,0.0
356.598,302.104,0.0
174.098,483.989,0.0
0.0,737.129,0.0
0.0,789.12,0.0
0.0,802.602,0.0
0.0,765.605,0.0
0.0,649.125,0.0
0.0,511.226,0.0
0.0,398.357,0.0
0.0,345.682,0.0
0.0,301.457,0.0
0.0,329.64,0.0
0.0,333.398,0.0
0.0,375.059,0.0
0.0,466.28599999999994,0.0
0.0,721.13,0.0
0.977,873.339,0.0
146.938,604.697,0.0
151.041,586.971,0.0
222.556,449.05,0.0
182.695,449.69,0.0
357.38,209.624,0.0
175.466,399.762,0.0
145.766,386.58,0.0
71.124,475.82199999999995,0.0
57.056,450.795,0.0
0.0,525.874,0.0
0.0,560.087,0.0
0.0,489.0040000000001,0.0
0.0,511.845,0.0
0.0,433.33,0.0
0.0,365.121,0.0
0.0,274.515,0.0
0.0,224.34000000000003,0.0
0.0,194.088,0.0
0.0,175.682,0.0
0.0,184.352,0.0
0.0,193.784,0.0
0.0,231.02699999999996,0.0
0.0,292.969,0.0
8.793,445.276,0.0
252.256,260.412,0.999996874858047
752.861,0.0,0.0
1032.278,0.0,-0.999996874858047
1197.583,0.0,-0.11289708652653183
1233.536,0.0,0.0
1173.159,0.0,0.0
988.705,0.0,0.0
715.15,0.0,0.0
305.013,275.19,0.0
14.069,642.499,0.0
0.0,600.006,0.0
0.0,532.171,0.0
0.0,492.021,0.0
0.0,474.114,0.0
0.0,381.628,0.0
0.0,293.024,0.0
0.0,216.681,0.0
0.0,189.497,0.0
0.0,180.078,0.0
0.0,176.193,0.0
0.0,190.399,0.0
0.0,222.50300000000001,0.0
0.0,330.641,0.0
6.839,455.683,0.0
21.298,543.942,0.0
24.815,581.21,0.0
547.891,60.38499999999999,0.0
331.783,291.441,0.0
353.276,207.666,0.6014152243921821
546.914,0.0,-0.6693104335286942
253.82,233.18,0.0
320.841,171.269,0.0
153.777,359.233,0.0
0.977,577.776,0.0
0.0,704.345,0.0
0.0,667.412,0.0
0.0,638.484,0.0
0.0,549.115,0.0
0.0,428.716,0.0
0.0,301.483,0.0
0.0,231.74,0.0
0.0,212.43,0.0
0.0,220.088,0.0
0.0,215.226,0.0
0.0,295.396,0.0
0.0,393.799,0.0
0.0,579.81,0.0
2.931,707.379,0.0
95.353,603.06,0.0
