hour,t(sec),V1,VAngle1,V2,VAngle2,V3,VAngle3,I1,IAngle1,I2,IAngle2,I3,IAngle3,Name,P1(kW),P2(kW),P3(kW)
1,0.0,39812.2,-0.129968,39821.1,-120.125,39819.5,119.861,8.17494,-172.183,7.723260000000001,72.7997,8.54861,-47.1375,monvsource-source,325.462346268,307.548708786,340.401375895
2,0.0,39814.3,-0.126969,39821.6,-120.125,39819.3,119.865,7.952380000000001,-171.266,7.68515,73.0805,8.32978,-47.5367,monvsource-source,316.61844303400005,306.03496924,331.686008754
3,0.0,39816.4,-0.12213399999999999,39822.9,-120.12,39820.7,119.87100000000001,7.6231100000000005,-170.47099999999998,7.405010000000001,73.5921,7.97282,-47.1104,monvsource-source,303.52479700400005,294.88897272900005,317.48327337399996
4,0.0,39816.4,-0.121866,39822.9,-120.119,39821.5,119.87200000000001,7.60712,-170.493,7.30731,73.4614,7.9025300000000005,-46.6716,monvsource-source,302.888132768,290.998275399,314.69059839500005
5,0.0,39815.3,-0.122904,39822.9,-120.119,39821.3,119.869,7.69065,-171.055,7.34157,73.5488,8.03835,-46.6496,monvsource-source,306.205536945,292.362607953,320.097546855
6,0.0,39815.0,-0.125245,39821.9,-120.12100000000001,39821.2,119.868,7.835439999999999,-171.00799999999998,7.435789999999999,72.9526,8.095130000000001,-46.6275,monvsource-source,311.9680436,296.107285801,322.35779075600004
7,0.0,39812.1,-0.13053499999999998,39820.8,-120.126,39819.4,119.861,8.20926,-172.149,7.746689999999999,72.6389,8.55717,-47.1392,monvsource-source,326.827880046,308.479393152,340.741375098
8,0.0,39814.2,-0.11936600000000001,39824.7,-120.113,39823.2,119.87100000000001,7.509930000000001,-172.22400000000002,6.94636,74.2834,7.941039999999999,-45.5677,monvsource-source,299.001855006,276.636703092,316.23762412799994
9,0.0,39825.0,-0.0972528,39829.5,-120.09700000000001,39827.4,119.897,5.9915199999999995,-166.90900000000002,5.9249,76.8144,6.29059,-44.532,monvsource-source,238.612284,235.98580455,250.53784416599999
10,0.0,39829.9,-0.07909429999999999,39835.3,-120.07799999999999,39833.2,119.915,4.83833,-164.27599999999998,4.735040000000001,81.3672,5.1897199999999994,-40.496,monvsource-source,192.710200067,188.62173891200004,206.72315470399997
11,0.0,39836.9,-0.0443557,39848.0,-120.046,39841.4,119.941,2.68993,-157.10399999999998,2.95186,102.06200000000001,3.60055,-30.7351,monvsource-source,107.158472417,117.62571728,143.45095277000001
12,0.0,39866.2,0.0684577,39883.9,-119.927,39877.9,120.04899999999999,4.862080000000001,-7.957839999999999,6.02679,-139.157,4.62167,93.175,monvsource-source,193.83265369600002,240.371889681,184.302494093
13,0.0,39877.9,0.100109,39891.9,-119.896,39887.5,120.085,7.03498,-6.90773,7.932119999999999,-133.594,6.762630000000001,102.94,monvsource-source,280.540228942,316.42733782799996,269.744404125
14,0.0,39927.7,0.271623,39939.1,-119.72,39938.6,120.262,18.285,-2.1179,19.1991,-124.109,18.1927,114.368,monvsource-source,730.0779944999999,766.7947748099999,726.5909682199999
15,0.0,39905.8,0.193493,39918.3,-119.806,39912.4,120.178,13.1824,-3.57669,13.7443,-127.529,12.6608,112.20200000000001,monvsource-source,526.0542179199999,548.6490906900001,505.32291392
16,0.0,39863.8,0.043711099999999996,39874.4,-119.96,39866.9,120.029,3.5258800000000003,-17.8682,4.05765,-149.86,3.123,87.1871,monvsource-source,140.55497514400003,161.79635915999998,124.50432870000002
17,0.0,39833.0,-0.0598616,39842.8,-120.06299999999999,39836.1,119.926,3.64822,-162.418,3.84731,90.704,4.46776,-37.908,monvsource-source,145.31954725999998,153.28760286800002,177.978134136
18,0.0,39842.4,-0.031928700000000004,39850.7,-120.04,39841.9,119.954,1.9899200000000001,-143.35399999999998,2.6772299999999998,109.508,2.82625,-28.2066,monvsource-source,79.28318860800002,106.68948956099997,112.603169875
19,0.0,39837.1,-0.0408686,39849.1,-120.041,39842.8,119.944,2.47841,-156.9,2.71264,105.90799999999999,3.4376900000000004,-28.4253,monvsource-source,98.73266701099999,108.09626262399999,136.96719513200003
20,0.0,39832.6,-0.0582081,39842.9,-120.05,39842.5,119.93299999999999,3.5518300000000003,-163.085,3.09836,92.6391,4.09731,-30.2104,monvsource-source,141.478623658,123.44764764400001,163.24707367500002
21,0.0,39831.4,-0.0666765,39839.9,-120.06299999999999,39837.9,119.925,4.0739,-163.734,3.83164,86.9236,4.57576,-35.9293,monvsource-source,162.26914046,152.65215443600002,182.28866930400002
22,0.0,39826.0,-0.079084,39837.2,-120.075,39834.1,119.90899999999999,4.8932400000000005,-168.18599999999998,4.54298,83.3733,5.52439,-39.4579,monvsource-source,194.87817624000002,180.97960285599999,220.059103699
23,0.0,39819.5,-0.09848489999999999,39831.9,-120.094,39828.1,119.88799999999999,6.16711,-171.19299999999998,5.74454,78.6653,6.828930000000001,-43.3556,monvsource-source,245.571236645,228.81594282600003,271.983306933
24,0.0,39809.9,-0.144726,39815.4,-120.14299999999999,39813.4,119.84899999999999,9.0901,-171.895,8.89997,70.9401,9.3791,-49.4862,monvsource-source,361.87597199,354.355865538,373.41385994
25,0.0,39813.9,-0.13334000000000001,39818.9,-120.133,39816.8,119.861,8.334019999999999,-170.801,8.19793,72.0733,8.62323,-48.5923,monvsource-source,331.809838878,326.432554877,343.34942426400005
26,0.0,39819.6,-0.114468,39825.0,-120.115,39822.1,119.87899999999999,7.10654,-169.139,7.0420300000000005,74.6397,7.47462,-46.8299,monvsource-source,282.979580184,280.44884475,297.655065102
27,0.0,39820.1,-0.1132,39825.2,-120.11,39824.3,119.882,7.023510000000001,-168.975,6.7742,74.4321,7.25418,-45.5962,monvsource-source,279.676870551,269.78386984,288.89264057400004
28,0.0,39818.7,-0.114927,39825.2,-120.11200000000001,39823.5,119.87799999999999,7.152260000000001,-169.75400000000002,6.88508,74.5293,7.47145,-45.876999999999995,monvsource-source,284.793695262,274.199688016,297.539289075
29,0.0,39817.7,-0.11743599999999998,39824.3,-120.11200000000001,39824.1,119.87700000000001,7.3188699999999995,-170.107,6.901739999999999,73.9168,7.54661,-45.4089,monvsource-source,291.42056999899995,274.856964282,300.53695130100004
30,0.0,39814.8,-0.12465699999999999,39822.2,-120.118,39822.3,119.869,7.80422,-171.168,7.29517,72.9785,8.02943,-46.0153,monvsource-source,310.723458456,290.50971877399996,319.750370289
31,0.0,39815.6,-0.124403,39822.0,-120.12,39821.3,119.87,7.7736600000000005,-170.74,7.4092199999999995,72.9634,8.01827,-46.6755,monvsource-source,309.51293709600003,295.04995884,319.297935151
32,0.0,39811.9,-0.123642,39824.1,-120.118,39821.4,119.86399999999999,7.81192,-173.08,7.2486,74.2027,8.356639999999999,-46.2217,monvsource-source,311.007377848,288.66897126,332.77310409599994
33,0.0,39820.0,-0.09581619999999999,39832.2,-120.084,39833.0,119.895,5.99945,-171.17,5.12835,78.4456,6.39215,-39.9376,monvsource-source,238.89809900000003,204.27346286999997,254.61851095
34,0.0,39833.7,-0.0503657,39846.0,-120.04299999999999,39844.1,119.93799999999999,3.06926,-162.363,2.73597,99.6544,3.81756,-27.5771,monvsource-source,122.25998206199998,109.01746062,152.10724239599998
35,0.0,39843.1,-0.00628653,39861.6,-120.00399999999999,39853.7,119.97200000000001,0.640285,-103.20700000000001,2.14683,166.767,2.24,3.3761900000000002,monvsource-source,25.5109392835,85.576078728,89.272288
36,0.0,39841.6,-0.0122583,39859.2,-120.007,39853.6,119.96799999999999,0.838166,-129.159,1.9726599999999999,160.811,2.3923400000000004,0.0361563,monvsource-source,33.393874505599996,78.62864947199999,95.34336142400002
37,0.0,39835.7,-0.025357400000000002,39855.7,-120.008,39856.0,119.958,1.54287,-161.352,1.69238,155.928,3.0135099999999997,-3.74725,monvsource-source,61.46130645899999,67.45098956599999,120.10645455999999
38,0.0,39867.7,0.0651323,39880.4,-119.925,39879.8,120.054,4.76369,-10.5821,5.89222,-136.431,4.95322,94.7889,monvsource-source,189.917363813,234.98409048800002,197.53342295600004
39,0.0,39877.9,0.0971071,39889.6,-119.895,39888.8,120.087,6.87993,-7.69717,7.8628100000000005,-132.141,6.92563,102.867,monvsource-source,274.35716054700003,313.644345776,276.25506994400007
40,0.0,39851.1,0.00959892,39864.1,-119.98,39863.6,119.99799999999999,1.34345,-40.9727,2.63465,-159.857,2.30797,50.7851,monvsource-source,53.537960295,105.027951065,92.003992892
41,0.0,39839.4,-0.027979300000000002,39852.8,-120.01799999999999,39851.9,119.96,1.70822,-150.042,1.7637900000000002,134.02100000000002,2.73738,-8.7263,monvsource-source,68.05445986800001,70.29197011200002,109.089794022
42,0.0,39842.1,-0.00422286,39862.4,-119.995,39857.5,119.975,0.50034,-97.4488,2.2181599999999997,-179.52700000000002,2.34019,12.6987,monvsource-source,19.934596314,88.42118118399999,93.274122925
43,0.0,39842.0,-0.0124708,39859.5,-120.014,39850.0,119.965,0.866624,-127.44,2.11872,150.173,2.39302,-8.79148,monvsource-source,34.528033408,84.45111984,95.361847
