Microgrid Name,Generation Bus,Minimum 1 hr Load (kW),Average 1 hr Load (kW),Average Daytime 1 hr Load (kW),Maximum 1 hr Load (kW),Maximum 1 hr Critical Load (kW),Existing Fossil Generation (kW),New Fossil Generation (kW),Existing Solar (kW),New Solar (kW),Existing Battery Power (kW),Existing Battery Energy Storage (kWh),New Battery Power (kW),New Battery Energy Storage (kWh),Existing Wind (kW),New Wind (kW),Total Generation on Microgrid (kW),Renewable Generation (% of Annual kWh),Emissions (Yr 1 Tons CO2),Emissions Reduction (Yr 1 % CO2),Average Outage Survived (h),O+M Costs (Yr 1 $ before tax),CapEx ($),CapEx after Tax Incentives ($),Net Present Value ($)
mg1,bus2001,214,482,605,1168,500,0,396,0,1307,0,0,37,49,0,0,1741,37,2304,37,,47674,3009892,2058284,424279
