solar_675c_residential1,fossil_675c_residential1,battery_675c_residential1
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.13172895189021533
0.0,0.0,0.10912560340942251
39.71636163478397,0.0,0.0
94.050709928237,0.0,0.13311169592577568
147.43701171011313,0.0,-0.6710269196087075
132.12517432135704,0.0,-0.32723089251597226
149.3629338300744,0.0,-0.5954762869521872
154.06728501063975,0.0,-0.6568590045910817
154.66732539279604,0.0,-0.7130512207497574
117.34982836938474,0.0,-0.14818291106713433
63.521277804406374,0.0,0.0
11.870683612124969,0.0,0.5922730457441806
0.0,0.0,0.7100147426415169
0.0,0.0,0.6165023344476926
0.0,0.0,0.4843425778830816
0.0,0.0,0.004064850556797973
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
40.31640201694025,0.0,0.07122868898758294
40.032377138642936,0.0,0.6954021260245148
143.04910833915758,0.0,-0.7790894082571213
164.07516314242508,0.0,-0.9914274734967611
146.93251089889094,0.0,-0.7649353901644761
140.68136974184492,0.0,-0.6643980863930061
118.5814674535081,0.0,-0.33228242474638614
60.61661546455905,0.0,0.0
32.013105460689694,0.0,0.1160393235872242
3.4095954568203366,0.0,0.6029319872042287
0.0,0.0,0.5094473728603655
0.0,0.0,0.27728534413603406
0.0,0.0,0.20768954383366056
0.0,0.0,-0.09540238999117295
0.0,0.0,-0.3223878141602659
0.0,0.0,-0.1800555085099246
0.0,0.0,-0.2834972696023202
0.0,0.0,-0.3319350016218735
0.0,0.0,-0.0888986291002962
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
41.04267567833979,0.0,0.0
95.69217486415012,0.0,-0.6046482574393212
25.25703118667064,0.0,0.0
33.27587055887306,0.0,0.0
74.47633783626691,0.0,0.0
86.28390480877027,0.0,0.0
70.68804254171683,0.0,0.0
45.809711192775936,0.0,0.0
24.30984928659541,0.0,0.06359232871079495
2.809987380414884,0.0,0.24024309060049562
0.0,0.0,0.2683357244485883
0.0,0.0,0.18991537678359352
0.0,0.0,0.1048592474404072
0.0,0.0,-0.02415285561611924
0.0,0.0,-0.3504943449333391
0.0,0.0,-0.21805664986911796
0.0,0.0,-0.18784473496149814
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
42.179207497279904,0.0,0.0
96.82870668309025,0.0,-0.08712677116528168
51.903060750767914,0.0,0.0
110.40440417650079,0.0,-0.09713950561373619
86.47325472763512,0.0,0.0
40.379518656561885,0.0,0.10904917032202974
51.776827471524655,0.0,-0.065461465120673
43.315739316220025,0.0,0.038932235332887255
22.44704380625576,0.0,0.3350270674300361
10.607918513941604,0.0,0.5395272669806706
0.0,0.0,0.6405370662014775
0.0,0.0,0.5759094165796349
0.0,0.0,0.42828933097421107
0.0,0.0,0.015147648228751424
0.0,0.0,-0.30004155879161243
0.0,0.0,-0.15637514834314253
0.0,0.0,-0.21560384261005866
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.10640875457573362
0.0,0.0,0.07951820473845472
19.542381466408436,0.0,0.14616785694496098
48.30368306933185,0.0,0.0
77.82281665346562,0.0,0.0
133.3883717252912,0.0,-0.40289270057233656
77.41255849592505,0.0,0.0
101.09080908055337,0.0,0.0
102.66958968259569,0.0,0.0
82.8427510321391,0.0,0.0
46.220401656067345,0.0,0.0
8.113946637385686,0.0,0.602007841693025
0.0,0.0,0.6609655459228212
0.0,0.0,0.5683703347777105
0.0,0.0,0.42820594942432805
0.0,0.0,0.003307468145360402
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
50.89276221107105,0.0,0.0
112.64590949457019,0.0,-0.26565361792735065
157.36188713773848,0.0,-1.0000018762097334
164.39117864628406,0.0,-1.0000018762097334
163.06529690847907,0.0,-1.0000018762097334
165.83075679655812,0.0,-1.0000018762097334
133.45537911667034,0.0,-0.4671242878322348
104.44334017826375,0.0,0.0
77.00230033838449,0.0,0.0
18.974331709813796,0.0,0.4322360576686748
0.0,0.0,0.6730906129683126
0.0,0.0,0.6044189581771428
0.0,0.0,0.43014457045910864
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.79663427604501
0.0,0.0,0.8441339656283792
47.009359651337675,0.0,0.47201600542537286
106.77390048100477,0.0,-0.2969078022085084
147.21221271967994,0.0,-1.0000018762097334
154.82598160335178,0.0,-1.0000018762097334
149.35947538406774,0.0,-1.0000018762097334
149.1446194259037,0.0,-1.0000018762097334
112.9636542214325,0.0,-0.435870103551077
85.40978258058583,0.0,0.0
75.20261149766645,0.0,0.0
18.690306831516477,0.0,0.1635598585580641
0.0,0.0,0.41311388889549866
0.0,0.0,0.3380010093758643
0.0,0.0,0.1774220412261187
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.05152979782771585
0.0,0.0,0.5225313277295117
0.0,0.0,0.5198422727457839
0.0,0.0,0.7858294168726666
0.0,0.0,0.7152538833591675
45.99906111164081,0.0,0.3664758086609209
105.57425202244302,0.0,-0.3715968255162373
143.85103550695288,0.0,-1.0000018762097334
137.14554100578133,0.0,-0.7155804610962093
151.67749882003463,0.0,-1.0000018762097334
138.43943211802468,0.0,-0.7691809007460205
124.92728356998657,0.0,-0.5373732436086921
99.67025238331594,0.0,-0.1174429130102553
59.13294212769999,0.0,0.0
14.301538849059261,0.0,0.33988404271072287
0.0,0.0,0.5556893907329988
0.0,0.0,0.47407969878497797
0.0,0.0,0.3327896625081746
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
19.163681628678678,0.0,0.0
45.39945303523536,0.0,0.0
82.27426896979364,0.0,0.0
104.87953668085429,0.0,0.0
120.16024805555044,0.0,-0.2198076624166617
110.27817089725754,0.0,-0.04590154321061096
65.22585937994111,0.0,0.0
53.102709209329646,0.0,0.0
29.960950061485164,0.0,0.21969648701681763
4.893701099430229,0.0,0.6321363750507617
0.0,0.0,0.5764861389663258
0.0,0.0,0.34455340950417285
0.0,0.0,0.2692598699597919
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
10.10298539696859,0.0,0.21486730558609185
27.119836667010293,0.0,0.5319951336412363
125.9687081237434,0.0,-0.8166527964794288
144.30063348781928,0.0,-1.0000018762097334
153.7097681547008,0.0,-1.0000018762097334
155.32918549732145,0.0,-1.0000018762097334
148.52123453320243,0.0,-0.9161200370273996
90.54038723147255,0.0,0.0
73.15045609846193,0.0,0.0
18.500524606900765,0.0,0.009171970487133889
0.0,0.0,0.30894948770411673
0.0,0.0,0.23682444705529115
0.0,0.0,0.16285806384654855
0.0,0.0,0.032497959066913024
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.3690675851697852
0.0,0.0,0.639668508390196
0.0,0.0,0.8211831940230737
0.0,0.0,0.8305219276099736
41.83163367361013,0.0,0.3321295585716006
97.20783882657085,0.0,-0.6348254300344897
135.76475643762052,0.0,-1.0000018762097334
115.96126229770891,0.0,-0.5588926319410055
136.2926017593877,0.0,-0.7229805736483288
156.44669586322493,0.0,-1.0000018762097334
107.24727527816697,0.0,-0.24873411176358468
48.99839841092058,0.0,0.0
27.43541986511843,0.0,0.0607226137023205
4.956817739051855,0.0,0.23477465062066652
0.0,0.0,0.32447930136983205
0.0,0.0,0.2693501999721652
0.0,0.0,0.18555174233971466
0.0,0.0,0.03759118207226844
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.5845255100675486
0.0,0.0,0.9922960313080427
0.0,0.0,0.9431078653395422
43.25262267659839,0.0,0.6202822980423903
104.0270297402115,0.0,-0.1069437861874831
151.85733801238118,0.0,-0.8649724046366477
168.71553307186713,0.0,-1.0000018762097334
167.5591151883887,0.0,-1.0000018762097334
170.28220911288614,0.0,-1.0000018762097334
152.39166792041084,0.0,-0.7608635911451879
103.15852748678789,0.0,0.0
76.59160987509307,0.0,0.0
19.953071929699842,0.0,0.3806089813660954
0.0,0.0,0.6536210210706238
0.0,0.0,0.5613037484251233
0.0,0.0,0.41479541681813986
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.7546864079913529
0.0,0.0,0.8996521809255001
47.230267890013366,0.0,0.5880205867001459
106.39476833752418,0.0,-0.0858690994545459
153.94105173139653,0.0,-0.8501304887574674
168.79161888401376,0.0,-1.0000018762097334
166.71784819726756,0.0,-1.0000018762097334
168.1353787542492,0.0,-1.0000018762097334
153.48237532976262,0.0,-0.7967801937573054
103.03402343054796,0.0,0.0
77.94904993270889,0.0,0.0
20.584238325916107,0.0,0.3800878466793264
0.0,0.0,0.6591658941378457
0.0,0.0,0.6010906446443116
0.0,0.0,0.4490999761325186
0.0,0.0,0.025507805801718565
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.6017646455058662
0.0,0.0,0.953815446037022
49.819347031752564,0.0,0.5821560843583723
111.69872759449497,0.0,-0.15570809594407825
156.65636415237896,0.0,-0.87355375581211
170.95876761293988,0.0,-1.0000018762097334
170.68122732090504,0.0,-1.0000018762097334
171.75377788872188,0.0,-1.0000018762097334
151.01909716151587,0.0,-0.70351098175064
105.47006633649227,0.0,0.0
81.89556913206387,0.0,0.0
22.44704380625576,0.0,0.3833397271247648
0.0,0.0,0.6880714980972981
0.0,0.0,0.6356245032208687
0.0,0.0,0.49345201220780327
0.0,0.0,0.05532365834739395
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.40137793574946146
0.0,0.0,1.0000018762097334
48.90372345148814,0.0,0.5954901838771677
109.07852243869581,0.0,-0.10578339295161085
152.5204950341591,0.0,-0.7933337563621399
170.88397871804577,0.0,-1.0000018762097334
170.8519880924841,0.0,-1.0000018762097334
172.68842292202297,0.0,-1.0000018762097334
160.14939461911007,0.0,-0.833662632655568
107.0345808487571,0.0,0.0
77.82281665346562,0.0,0.0
20.931812149585888,0.0,0.4151219945551818
0.0,0.0,0.6984108102827944
0.0,0.0,0.6023691617425182
0.0,0.0,0.45535359237374634
0.0,0.0,0.03883495685802372
0.0,0.0,-0.2801272652945475
0.0,0.0,-0.14302715189936663
0.0,0.0,-0.24459282811939395
0.0,0.0,-0.2954764189355163
0.0,0.0,-0.2983669793314615
0.0,0.0,-0.29961075411721677
0.0,0.0,-0.25942779553608397
0.0,0.0,-0.26279085138136643
0.0,0.0,-0.06618410521965931
0.0,0.0,-0.05738735170699908
12.596957273524508,0.0,0.09313024275686024
31.53973066352749,0.0,0.0024875495715105545
47.76719163254803,0.0,-0.06100055220193061
27.27762826606436,0.0,0.36305716511571645
79.08558175164899,0.0,-0.4266772876764724
21.089603748639952,0.0,0.415156736867633
22.005227328904372,0.0,0.36884523437009714
0.3155831981081331,0.0,0.6840066475405
0.0,0.0,0.6773083296998962
0.0,0.0,0.6929771126154165
0.0,0.0,0.5593234366154011
0.0,0.0,0.3358608829288664
0.0,0.0,0.27176826491877326
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
11.618217053638462,0.0,0.0
34.12837749951585,0.0,0.0
96.45000684536048,0.0,-0.33786204012605925
103.01716350626549,0.0,-0.3335539933821024
154.12953703875974,0.0,-1.0000018762097334
155.2120306388457,0.0,-1.0000018762097334
89.91484081001714,0.0,0.0
78.0121665723305,0.0,0.0
45.367894715424555,0.0,0.0
10.070994771406944,0.0,0.14512558757142302
0.0,0.0,0.3187468198153734
0.0,0.0,0.2692668184222822
0.0,0.0,0.19666233386162912
0.0,0.0,0.058811786517500936
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.03168498895555343
0.0,0.0,0.05228718023915342
13.133448710308334,0.0,0.2841643220013845
34.065260859894224,0.0,0.21133748664104335
39.59012835554071,0.0,0.12000689566915863
98.53372056437583,0.0,0.0
173.04031980320107,0.0,-1.0000018762097334
174.4431519646543,0.0,-1.0000018762097334
171.91805407403845,0.0,-1.0000018762097334
143.9962902392328,0.0,-0.5752145703306096
86.88394519092655,0.0,0.0
24.625432484703545,0.0,0.3790803196182397
0.0,0.0,0.7057483866725015
0.0,0.0,0.6484166226654244
0.0,0.0,0.4997612161489529
0.0,0.0,0.07382741395893755
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.08766875123952142
0.0,0.0,0.9685253411288874
52.092410669632784,0.0,0.5618596254243435
114.69849719952555,0.0,-0.16929234011252278
159.8446190647728,0.0,-0.8970117651792041
172.30929077854236,0.0,-1.0000018762097334
170.93542310239488,0.0,-1.0000018762097334
173.93648962467796,0.0,-1.0000018762097334
150.2348945295047,0.0,-0.6664756766775919
106.07961744516687,0.0,0.0
85.99987993047293,0.0,0.0
25.193914547049015,0.0,0.3540033184909169
0.0,0.0,0.6982718410329892
0.0,0.0,0.6010906446443116
0.0,0.0,0.4538527244758516
0.0,0.0,0.03811231675903741
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.5190154057094437
0.0,0.0,0.9698663943895063
49.62999711288768,0.0,0.6184756977949245
109.61544618123047,0.0,-0.0877312874019337
152.48850440859744,0.0,-0.7962312652205753
172.15409301399328,0.0,-1.0000018762097334
171.36989038198212,0.0,-1.0000018762097334
172.7783425181962,0.0,-1.0000018762097334
161.12727022749445,0.0,-0.8488102808843194
106.5862797851432,0.0,0.0
82.55872615384179,0.0,0.0
24.341407606406225,0.0,0.34905601319785673
0.0,0.0,0.6790454453224594
0.0,0.0,0.6149389303873857
0.0,0.0,0.4597450206675862
0.0,0.0,0.0387932660830822
0.0,0.0,-0.29603924439722673
0.0,0.0,-0.15326223714750922
0.0,0.0,-0.24409253882009574
0.0,0.0,-0.09263690192005228
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
32.92872904095411,0.0,0.0
75.48663637596378,0.0,0.0
87.0101784701698,0.0,0.0
129.1578276476389,0.0,-0.3096929731905738
144.5963306213891,0.0,-0.5646112165704836
138.56609770301876,0.0,-0.43705134217442004
126.15849034835912,0.0,-0.28595007686137947
92.7875125243028,0.0,0.0
56.82832017000895,0.0,0.0
16.227460969020537,0.0,0.49107563803613674
0.0,0.0,0.6971044993346268
0.0,0.0,0.6492504381642548
0.0,0.0,0.5005394439478612
0.0,0.0,0.0707492450757555
0.0,0.0,-0.28128071006792954
0.0,0.0,-0.14470867982200786
0.0,0.0,-0.23303753499810329
0.0,0.0,-0.1560277252186299
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.13905957981743222
0.0,0.0,0.11767221227243363
39.14831187818933,0.0,0.0
91.46163078649782,0.0,0.0
88.62008508627211,0.0,0.0
164.61208688495975,0.0,-0.9137089205432818
170.0383886694163,0.0,-1.0000018762097334
126.00026644355424,0.0,-0.23759572639170926
17.490226067203903,0.0,0.5333987230642674
122.49599602730146,0.0,-0.5936140990047996
72.36106579744076,0.0,0.0
20.363330087240413,0.0,0.416859110177745
0.0,0.0,0.6803378593456465
0.0,0.0,0.5811763511472468
0.0,0.0,0.4296581780847909
0.0,0.0,0.004773593730803775
0.0,0.0,-0.2952957589107697
0.0,0.0,-0.1575216446540343
0.0,0.0,-0.2630201506435448
0.0,0.0,-0.3105198402269139
0.0,0.0,-0.30726795978147553
0.0,0.0,-0.30726795978147553
0.0,0.0,-0.26753665126220916
0.0,0.0,-0.2698782831214244
0.0,0.0,-0.0764330873927824
0.0,0.0,-0.06210535773788083
11.081293311103803,0.0,0.0801713602125385
17.837799890873683,0.0,0.1627190945967435
26.898496122583765,0.0,0.214651903248894
41.579167115123624,0.0,0.10264963636850677
32.83405408152167,0.0,0.20864843165731545
22.794185324174705,0.0,0.4184781019379739
23.110200828033673,0.0,0.3859523490210999
8.966021272277645,0.0,0.5696766457258781
4.609243915382076,0.0,0.5961155455012904
0.09467495943243993,0.0,0.6348462754219604
0.0,0.0,0.4846969494700845
0.0,0.0,0.21980071395417144
0.0,0.0,0.14329119347399624
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
52.15552730925441,0.0,0.0
108.59347538626112,0.0,-1.0000018762097334
123.58800035390576,0.0,-1.0000018762097334
133.0559286029006,0.0,-1.0000018762097334
140.6000962606883,0.0,-1.0000018762097334
124.76473660767336,0.0,-0.7327779057595855
78.62171768100512,0.0,0.0
77.74975698157483,0.0,0.0
77.52582260264332,0.0,0.0
27.309186585875175,0.0,0.0
0.0,0.0,0.17237050899570483
0.0,0.0,0.10250371865621147
0.0,0.0,0.02944063557120173
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.16490786028117319
0.0,0.0,0.5557519268954111
0.0,0.0,0.5858874087156382
0.0,0.0,0.5801757725486503
0.0,0.0,0.8304177006726198
0.0,0.0,0.8028739953612571
49.53532215345524,0.0,0.4283518671366234
109.52077122179803,0.0,-0.2911753206540497
153.2087257894853,0.0,-1.0000018762097334
162.2836881109729,0.0,-1.0000018762097334
159.39675030690972,0.0,-1.0000018762097334
159.8342437267528,0.0,-1.0000018762097334
123.42588569734335,0.0,-0.44160258510553574
94.28242581068353,0.0,0.0
71.76145772103531,0.0,0.0
27.119836667010293,0.0,0.13400109912452807
0.0,0.0,0.5302788634061438
0.0,0.0,0.46929915659168403
0.0,0.0,0.2984851031937958
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
15.470061293561017,0.0,0.0018830333348585485
47.45160843443989,0.0,0.0
80.79059563293458,0.0,0.0
81.76933585282062,0.0,0.0
105.19511987896243,0.0,-0.1879698072863227
99.3546691852078,0.0,-0.11021651202039223
89.6935002655906,0.0,0.0
64.53157634410323,0.0,0.0
39.59012835554071,0.0,0.0
11.365750495151955,0.0,0.32512550838142557
0.0,0.0,0.474767596571513
0.0,0.0,0.3823947362260904
0.0,0.0,0.23383660818448238
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.3898365395531513
0.0,0.0,0.8399857335216981
52.1239689894436,0.0,0.4407270788317638
114.57183161453148,0.0,-0.2899940820307067
158.49496051067194,0.0,-1.0000018762097334
165.18791814506937,0.0,-1.0000018762097334
162.42202595123945,0.0,-1.0000018762097334
163.04411392668823,0.0,-1.0000018762097334
126.10920749276416,0.0,-0.4427838237288787
98.09622714453276,0.0,0.0
89.47259202691491,0.0,0.0
29.866275102052718,0.0,0.15716727306703138
0.0,0.0,0.5969215671501598
0.0,0.0,0.5418688988398858
0.0,0.0,0.3899199211030343
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.33849435021267227
0.0,0.0,0.883823583372704
0.0,0.0,0.8732827657749903
52.31331890830848,0.0,0.47120303531401325
111.5409359954409,0.0,-0.21679202969589192
154.73044203241767,0.0,-0.9042937538689891
167.68880691363862,0.0,-1.0000018762097334
164.92334702555954,0.0,-1.0000018762097334
165.68334053552405,0.0,-1.0000018762097334
140.06101098939948,0.0,-0.6116939984044376
101.0181817144134,0.0,0.0
89.4410337071041,0.0,0.0
30.43475716439819,0.0,0.18094491170867696
0.0,0.0,0.6498132636259653
0.0,0.0,0.5946007806784153
0.0,0.0,0.43434144180322143
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.10969537733362326
0.0,0.0,0.07796869760312831
51.93461907057872,0.0,0.0
45.051879211565584,0.0,0.0
105.66849467612462,0.0,-0.06409261801009318
131.30422570052502,0.0,-0.38548680203425295
149.83674093298745,0.0,-0.6962845807607769
146.77428699408605,0.0,-0.6164328498227901
126.44251522665644,0.0,-0.31982383150136257
36.21209121853119,0.0,0.1490445204159257
26.172654766935064,0.0,0.2995968571922363
17.269317828528212,0.0,0.4243773465921987
0.0,0.0,0.6593048633876508
0.0,0.0,0.5604073967638806
0.0,0.0,0.4060473025429114
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.876353986195682
40.127052098075374,0.0,0.7011137621915028
108.19445717824219,0.0,-0.22003696167884004
151.7311047331379,0.0,-0.8116707488739174
161.00233386550372,0.0,-1.0000018762097334
162.26553126943787,0.0,-1.0000018762097334
161.17050080257775,0.0,-1.0000018762097334
142.2333473873356,0.0,-0.7170396382191625
92.88218748373525,0.0,0.0
32.6762624824676,0.0,0.0844516131065343
0.0,0.0,0.49928872069961566
0.0,0.0,0.25980301251055765
0.0,0.0,0.17729002043880393
