hour,t(sec),V1,VAngle1,V2,VAngle2,I1,IAngle1,I2,IAngle2,V3,Name,VAngle3,I3,IAngle3,V4,VAngle4,I4,IAngle4,kv,V1(PU),V2(PU),V3(PU)
1,0.0,,112.87700000000001,,0.0,20.2518,112.88,20.2518,-67.12,2317.78,monload-611_runway,,,,,,,,2.4,,,0.9657416666666667
2,0.0,,113.601,,0.0,21.49,113.595,21.49,-66.4047,2349.72,monload-611_runway,,,,,,,,2.4,,,0.9790499999999999
3,0.0,,113.62700000000001,,0.0,18.735,113.626,18.735,-66.3743,2350.8,monload-611_runway,,,,,,,,2.4,,,0.9795
4,0.0,,113.633,,0.0,18.1696,113.633,18.1696,-66.3675,2351.02,monload-611_runway,,,,,,,,2.4,,,0.9795916666666666
5,0.0,,113.397,,0.0,18.3433,113.399,18.3433,-66.6008,2341.18,monload-611_runway,,,,,,,,2.4,,,0.9754916666666666
6,0.0,,113.25200000000001,,0.0,19.8621,113.25299999999999,19.8621,-66.7471,2334.89,monload-611_runway,,,,,,,,2.4,,,0.9728708333333332
7,0.0,,112.376,,0.0,29.8483,112.37200000000001,29.8483,-67.6284,2298.02,monload-611_runway,,,,,,,,2.4,,,0.9575083333333333
8,0.0,,112.50200000000001,,0.0,31.8618,112.5,31.8618,-67.4997,2303.49,monload-611_runway,,,,,,,,2.4,,,0.9597874999999999
9,0.0,,112.041,,0.0,44.0268,112.042,44.0268,-67.9583,2284.58,monload-611_runway,,,,,,,,2.4,,,0.9519083333333334
10,0.0,,112.46,,0.0,37.8158,112.454,37.8158,-67.5458,2302.67,monload-611_runway,,,,,,,,2.4,,,0.9594458333333333
11,0.0,,112.845,,0.0,26.7204,112.84899999999999,26.7204,-67.15100000000001,2319.19,monload-611_runway,,,,,,,,2.4,,,0.9663291666666667
12,0.0,,113.573,,0.0,25.0426,113.571,25.0426,-66.4287,2351.02,monload-611_runway,,,,,,,,2.4,,,0.9795916666666666
13,0.0,,112.79799999999999,,0.0,24.9564,112.79899999999999,24.9564,-67.2011,2316.72,monload-611_runway,,,,,,,,2.4,,,0.9652999999999999
14,0.0,,113.17200000000001,,0.0,24.9959,113.177,24.9959,-66.8234,2333.35,monload-611_runway,,,,,,,,2.4,,,0.9722291666666666
15,0.0,,113.448,,0.0,24.9268,113.445,24.9268,-66.5552,2345.3,monload-611_runway,,,,,,,,2.4,,,0.9772083333333335
16,0.0,,113.473,,0.0,24.7866,113.47,24.7866,-66.5296,2346.4,monload-611_runway,,,,,,,,2.4,,,0.9776666666666667
17,0.0,,112.90799999999999,,0.0,25.989,112.90799999999999,25.989,-67.0918,2321.44,monload-611_runway,,,,,,,,2.4,,,0.9672666666666667
18,0.0,,112.245,,0.0,31.4301,112.24600000000001,31.4301,-67.7545,2292.23,monload-611_runway,,,,,,,,2.4,,,0.9550958333333334
19,0.0,,111.949,,0.0,43.1491,111.95100000000001,43.1491,-68.0494,2279.59,monload-611_runway,,,,,,,,2.4,,,0.9498291666666667
20,0.0,,111.962,,0.0,45.3034,111.962,45.3034,-68.0377,2280.25,monload-611_runway,,,,,,,,2.4,,,0.9501041666666666
21,0.0,,112.13600000000001,,0.0,47.8087,112.135,47.8087,-67.8651,2287.65,monload-611_runway,,,,,,,,2.4,,,0.9531875000000001
22,0.0,,112.336,,0.0,46.4444,112.334,46.4444,-67.666,2296.33,monload-611_runway,,,,,,,,2.4,,,0.9568041666666667
23,0.0,,112.914,,0.0,35.6973,112.91,35.6973,-67.09,2320.76,monload-611_runway,,,,,,,,2.4,,,0.9669833333333334
24,0.0,,113.32700000000001,,0.0,22.9122,113.325,22.9122,-66.6754,2338.07,monload-611_runway,,,,,,,,2.4,,,0.9741958333333334
25,0.0,,113.473,,0.0,18.6667,113.47200000000001,18.6667,-66.5278,2344.23,monload-611_runway,,,,,,,,2.4,,,0.9767625
26,0.0,,113.48200000000001,,0.0,17.8494,113.48100000000001,17.8494,-66.5186,2344.58,monload-611_runway,,,,,,,,2.4,,,0.9769083333333333
27,0.0,,113.501,,0.0,16.9263,113.5,16.9263,-66.5005,2345.34,monload-611_runway,,,,,,,,2.4,,,0.977225
28,0.0,,113.50200000000001,,0.0,17.0116,113.50200000000001,17.0116,-66.4981,2345.37,monload-611_runway,,,,,,,,2.4,,,0.9772375
29,0.0,,112.663,,0.0,17.6802,112.664,17.6802,-67.3359,2310.37,monload-611_runway,,,,,,,,2.4,,,0.9626541666666666
30,0.0,,112.351,,0.0,21.26,112.353,21.26,-67.6469,2297.03,monload-611_runway,,,,,,,,2.4,,,0.9570958333333334
31,0.0,,111.205,,0.0,32.7234,111.204,32.7234,-68.7956,2250.22,monload-611_runway,,,,,,,,2.4,,,0.9375916666666666
32,0.0,,110.505,,0.0,33.8891,110.506,33.8891,-69.4936,2220.29,monload-611_runway,,,,,,,,2.4,,,0.9251208333333333
33,0.0,,109.959,,0.0,29.5695,109.959,29.5695,-70.0413,2195.35,monload-611_runway,,,,,,,,2.4,,,0.9147291666666666
34,0.0,,109.445,,0.0,29.7401,109.45,29.7401,-70.5504,2185.52,monload-611_runway,,,,,,,,2.4,,,0.9106333333333333
35,0.0,,109.67200000000001,,0.0,24.1613,109.67200000000001,24.1613,-70.3277,2196.33,monload-611_runway,,,,,,,,2.4,,,0.9151374999999999
36,0.0,,110.11399999999999,,0.0,25.2558,110.11399999999999,25.2558,-69.8858,2217.8,monload-611_runway,,,,,,,,2.4,,,0.9240833333333334
37,0.0,,110.294,,0.0,25.7501,110.294,25.7501,-69.7055,2225.9,monload-611_runway,,,,,,,,2.4,,,0.9274583333333334
38,0.0,,109.947,,0.0,24.551,109.947,24.551,-70.0525,2209.84,monload-611_runway,,,,,,,,2.4,,,0.9207666666666667
39,0.0,,111.15100000000001,,0.0,24.3604,111.15,24.3604,-68.8501,2266.97,monload-611_runway,,,,,,,,2.4,,,0.9445708333333332
40,0.0,,110.59299999999999,,0.0,24.2966,110.59200000000001,24.2966,-69.4078,2240.6,monload-611_runway,,,,,,,,2.4,,,0.9335833333333333
41,0.0,,109.896,,0.0,25.0035,109.898,25.0035,-70.1021,2207.79,monload-611_runway,,,,,,,,2.4,,,0.9199125
42,0.0,,109.898,,0.0,30.5918,109.897,30.5918,-70.1027,2206.91,monload-611_runway,,,,,,,,2.4,,,0.9195458333333333
43,0.0,,111.02799999999999,,0.0,38.3686,111.02799999999999,38.3686,-68.9723,2256.06,monload-611_runway,,,,,,,,2.4,,,0.940025
44,0.0,,110.426,,0.0,40.1873,110.426,40.1873,-69.5736,2228.03,monload-611_runway,,,,,,,,2.4,,,0.9283458333333334
45,0.0,,110.535,,0.0,44.0979,110.535,44.0979,-69.4651,2230.93,monload-611_runway,,,,,,,,2.4,,,0.9295541666666666
46,0.0,,110.90700000000001,,0.0,41.6628,110.90700000000001,41.6628,-69.0925,2247.35,monload-611_runway,,,,,,,,2.4,,,0.9363958333333333
47,0.0,,112.545,,0.0,30.8497,112.54899999999999,30.8497,-67.4512,2305.11,monload-611_runway,,,,,,,,2.4,,,0.9604625000000001
48,0.0,,112.91,,0.0,21.1497,112.906,21.1497,-67.094,2320.51,monload-611_runway,,,,,,,,2.4,,,0.9668791666666667
49,0.0,,113.066,,0.0,18.8942,113.065,18.8942,-66.9355,2327.18,monload-611_runway,,,,,,,,2.4,,,0.9696583333333333
50,0.0,,113.113,,0.0,18.3946,113.109,18.3946,-66.8914,2329.13,monload-611_runway,,,,,,,,2.4,,,0.9704708333333334
51,0.0,,113.169,,0.0,17.8874,113.163,17.8874,-66.8366,2331.42,monload-611_runway,,,,,,,,2.4,,,0.971425
52,0.0,,113.166,,0.0,18.4384,113.166,18.4384,-66.8342,2331.26,monload-611_runway,,,,,,,,2.4,,,0.9713583333333334
53,0.0,,112.303,,0.0,19.6598,112.304,19.6598,-67.6962,2295.05,monload-611_runway,,,,,,,,2.4,,,0.9562708333333334
54,0.0,,111.96700000000001,,0.0,23.9779,111.97,23.9779,-68.0302,2280.66,monload-611_runway,,,,,,,,2.4,,,0.950275
55,0.0,,110.902,,0.0,35.0093,110.902,35.0093,-69.098,2237.13,monload-611_runway,,,,,,,,2.4,,,0.9321375000000001
56,0.0,,110.23,,0.0,34.7825,110.23,34.7825,-69.7695,2208.23,monload-611_runway,,,,,,,,2.4,,,0.9200958333333333
57,0.0,,110.051,,0.0,30.3935,110.04700000000001,30.3935,-69.9531,2200.43,monload-611_runway,,,,,,,,2.4,,,0.9168458333333332
58,0.0,,110.551,,0.0,30.4553,110.551,30.4553,-69.4494,2224.86,monload-611_runway,,,,,,,,2.4,,,0.9270250000000001
59,0.0,,111.105,,0.0,24.4399,111.105,24.4399,-68.8951,2250.21,monload-611_runway,,,,,,,,2.4,,,0.9375875
60,0.0,,110.24799999999999,,0.0,25.0687,110.24799999999999,25.0687,-69.7519,2209.92,monload-611_runway,,,,,,,,2.4,,,0.9208000000000001
61,0.0,,110.93799999999999,,0.0,26.6158,110.93799999999999,26.6158,-69.0623,2241.4,monload-611_runway,,,,,,,,2.4,,,0.9339166666666667
62,0.0,,110.68799999999999,,0.0,26.9528,110.689,26.9528,-69.3108,2230.7,monload-611_runway,,,,,,,,2.4,,,0.9294583333333333
63,0.0,,110.446,,0.0,27.1583,110.446,27.1583,-69.5541,2219.43,monload-611_runway,,,,,,,,2.4,,,0.9247624999999999
64,0.0,,110.264,,0.0,27.182,110.264,27.182,-69.7359,2210.97,monload-611_runway,,,,,,,,2.4,,,0.9212374999999999
65,0.0,,109.727,,0.0,27.2752,109.727,27.2752,-70.273,2185.84,monload-611_runway,,,,,,,,2.4,,,0.9107666666666667
66,0.0,,109.434,,0.0,31.1614,109.439,31.1614,-70.5609,2184.47,monload-611_runway,,,,,,,,2.4,,,0.9101958333333332
67,0.0,,110.666,,0.0,37.9823,110.665,37.9823,-69.3352,2238.38,monload-611_runway,,,,,,,,2.4,,,0.9326583333333334
68,0.0,,110.67299999999999,,0.0,40.0906,110.67299999999999,40.0906,-69.3274,2238.76,monload-611_runway,,,,,,,,2.4,,,0.9328166666666667
69,0.0,,111.39200000000001,,0.0,44.599,111.39,44.599,-68.61,2269.98,monload-611_runway,,,,,,,,2.4,,,0.945825
70,0.0,,111.75299999999999,,0.0,41.9513,111.749,41.9513,-68.2512,2285.73,monload-611_runway,,,,,,,,2.4,,,0.9523875
71,0.0,,112.762,,0.0,30.874000000000002,112.765,30.874000000000002,-67.2345,2314.21,monload-611_runway,,,,,,,,2.4,,,0.9642541666666666
72,0.0,,113.137,,0.0,21.1947,113.133,21.1947,-66.8668,2330.01,monload-611_runway,,,,,,,,2.4,,,0.9708375000000001
73,0.0,,113.363,,0.0,18.5785,113.361,18.5785,-66.6387,2339.59,monload-611_runway,,,,,,,,2.4,,,0.9748291666666667
74,0.0,,113.39200000000001,,0.0,17.7129,113.39,17.7129,-66.6104,2340.79,monload-611_runway,,,,,,,,2.4,,,0.9753291666666667
75,0.0,,113.42299999999999,,0.0,16.7422,113.42,16.7422,-66.5796,2342.09,monload-611_runway,,,,,,,,2.4,,,0.9758708333333334
76,0.0,,113.42,,0.0,16.8093,113.421,16.8093,-66.5795,2341.95,monload-611_runway,,,,,,,,2.4,,,0.9758125
77,0.0,,112.58,,0.0,17.5128,112.581,17.5128,-67.4186,2306.85,monload-611_runway,,,,,,,,2.4,,,0.9611875
78,0.0,,112.37299999999999,,0.0,20.9229,112.375,20.9229,-67.6249,2297.93,monload-611_runway,,,,,,,,2.4,,,0.9574708333333333
79,0.0,,110.586,,0.0,31.8326,110.586,31.8326,-69.4141,2221.59,monload-611_runway,,,,,,,,2.4,,,0.9256625
80,0.0,,109.87200000000001,,0.0,33.5452,109.87799999999999,33.5452,-70.1224,2190.74,monload-611_runway,,,,,,,,2.4,,,0.9128083333333332
81,0.0,,110.45299999999999,,0.0,29.9491,110.449,29.9491,-69.5505,2218.88,monload-611_runway,,,,,,,,2.4,,,0.9245333333333334
82,0.0,,110.65,,0.0,29.3971,110.649,29.3971,-69.3506,2229.06,monload-611_runway,,,,,,,,2.4,,,0.928775
83,0.0,,111.499,,0.0,22.9547,111.495,22.9547,-68.5052,2268.32,monload-611_runway,,,,,,,,2.4,,,0.9451333333333334
84,0.0,,112.694,,0.0,23.6213,112.694,23.6213,-67.3059,2322.67,monload-611_runway,,,,,,,,2.4,,,0.9677791666666667
85,0.0,,113.11,,0.0,24.733,113.10799999999999,24.733,-66.8918,2340.38,monload-611_runway,,,,,,,,2.4,,,0.9751583333333333
86,0.0,,112.649,,0.0,26.0612,112.65100000000001,26.0612,-67.3495,2321.14,monload-611_runway,,,,,,,,2.4,,,0.9671416666666666
87,0.0,,112.02799999999999,,0.0,26.4039,112.031,26.4039,-67.9688,2293.98,monload-611_runway,,,,,,,,2.4,,,0.955825
88,0.0,,111.23200000000001,,0.0,26.0598,111.229,26.0598,-68.7706,2257.61,monload-611_runway,,,,,,,,2.4,,,0.9406708333333333
