hour,t(sec),V1,VAngle1,V2,VAngle2,V3,VAngle3,I1,IAngle1,I2,IAngle2,I3,IAngle3,Name,P1(kW),P2(kW),P3(kW)
1,0.0,2429.38,-2.6205700000000003,,,,,0.0,0.0,,,,,monisource-isource_newbattery675_1_shape,0.0,,
2,0.0,2428.74,-2.64206,,,,,0.0,0.0,,,,,monisource-isource_newbattery675_1_shape,0.0,,
3,0.0,2427.87,-2.65872,,,,,0.0,0.0,,,,,monisource-isource_newbattery675_1_shape,0.0,,
4,0.0,2427.64,-2.66348,,,,,0.0,0.0,,,,,monisource-isource_newbattery675_1_shape,0.0,,
5,0.0,2425.4,-2.7349799999999997,,,,,0.0,0.0,,,,,monisource-isource_newbattery675_1_shape,0.0,,
6,0.0,2425.71,-2.73062,,,,,0.0,0.0,,,,,monisource-isource_newbattery675_1_shape,0.0,,
7,0.0,2418.51,-2.98085,,,,,0.0,0.0,,,,,monisource-isource_newbattery675_1_shape,0.0,,
8,0.0,2422.88,-2.88064,,,,,0.0,0.0,,,,,monisource-isource_newbattery675_1_shape,0.0,,
9,0.0,2419.21,-3.0714,,,,,0.0,0.0,,,,,monisource-isource_newbattery675_1_shape,0.0,,
10,0.0,2422.03,-3.0512099999999998,,,,,0.0,0.0,,,,,monisource-isource_newbattery675_1_shape,0.0,,
11,0.0,2415.33,-3.19809,,,,,0.0,0.0,,,,,monisource-isource_newbattery675_1_shape,0.0,,
12,0.0,2414.94,-3.47045,,,,,0.0,0.0,,,,,monisource-isource_newbattery675_1_shape,0.0,,
13,0.0,2408.45,-3.28942,,,,,0.0,0.0,,,,,monisource-isource_newbattery675_1_shape,0.0,,
14,0.0,2410.08,-3.3713900000000003,,,,,0.0,0.0,,,,,monisource-isource_newbattery675_1_shape,0.0,,
15,0.0,2411.9,-3.44245,,,,,0.0,0.0,,,,,monisource-isource_newbattery675_1_shape,0.0,,
16,0.0,2412.6,-3.45338,,,,,0.0,0.0,,,,,monisource-isource_newbattery675_1_shape,0.0,,
17,0.0,2411.87,-3.2818699999999996,,,,,0.0,0.0,,,,,monisource-isource_newbattery675_1_shape,0.0,,
18,0.0,2413.66,-3.08147,,,,,0.0,0.0,,,,,monisource-isource_newbattery675_1_shape,0.0,,
19,0.0,2413.61,-3.08486,,,,,0.0,0.0,,,,,monisource-isource_newbattery675_1_shape,0.0,,
20,0.0,2415.92,-3.03979,,,,,0.0,0.0,,,,,monisource-isource_newbattery675_1_shape,0.0,,
21,0.0,2419.62,-2.9405099999999997,,,,,0.0,0.0,,,,,monisource-isource_newbattery675_1_shape,0.0,,
22,0.0,2422.79,-2.86845,,,,,0.0,0.0,,,,,monisource-isource_newbattery675_1_shape,0.0,,
23,0.0,2430.48,-2.6543099999999997,,,,,0.0,0.0,,,,,monisource-isource_newbattery675_1_shape,0.0,,
24,0.0,2425.25,-2.7286799999999998,,,,,0.0,0.0,,,,,monisource-isource_newbattery675_1_shape,0.0,,
25,0.0,2427.56,-2.67286,,,,,0.0,0.0,,,,,monisource-isource_newbattery675_1_shape,0.0,,
26,0.0,2428.56,-2.65085,,,,,0.0,0.0,,,,,monisource-isource_newbattery675_1_shape,0.0,,
27,0.0,2428.84,-2.64151,,,,,0.0,0.0,,,,,monisource-isource_newbattery675_1_shape,0.0,,
28,0.0,2429.06,-2.6357,,,,,0.0,0.0,,,,,monisource-isource_newbattery675_1_shape,0.0,,
29,0.0,2423.0,-2.87101,,,,,0.0,0.0,,,,,monisource-isource_newbattery675_1_shape,0.0,,
30,0.0,2422.6,-2.90374,,,,,0.0,0.0,,,,,monisource-isource_newbattery675_1_shape,0.0,,
31,0.0,2405.33,-3.5131699999999997,,,,,0.0,0.0,,,,,monisource-isource_newbattery675_1_shape,0.0,,
32,0.0,2397.5,-3.78807,,,,,0.0,0.0,,,,,monisource-isource_newbattery675_1_shape,0.0,,
33,0.0,2380.76,-4.23243,,,,,0.0,0.0,,,,,monisource-isource_newbattery675_1_shape,0.0,,
34,0.0,2370.86,-4.59347,,,,,0.0,0.0,,,,,monisource-isource_newbattery675_1_shape,0.0,,
35,0.0,2370.95,-4.67658,,,,,0.0,0.0,,,,,monisource-isource_newbattery675_1_shape,0.0,,
36,0.0,2362.4,-4.59731,,,,,0.0,0.0,,,,,monisource-isource_newbattery675_1_shape,0.0,,
37,0.0,2373.82,-4.9429,,,,,0.0,0.0,,,,,monisource-isource_newbattery675_1_shape,0.0,,
38,0.0,2365.92,-4.74072,,,,,0.0,0.0,,,,,monisource-isource_newbattery675_1_shape,0.0,,
39,0.0,2372.56,-5.17525,,,,,0.0,0.0,,,,,monisource-isource_newbattery675_1_shape,0.0,,
40,0.0,2370.12,-4.98068,,,,,0.0,0.0,,,,,monisource-isource_newbattery675_1_shape,0.0,,
41,0.0,2367.4,-4.78106,,,,,0.0,0.0,,,,,monisource-isource_newbattery675_1_shape,0.0,,
42,0.0,2375.35,-4.3342,,,,,0.0,0.0,,,,,monisource-isource_newbattery675_1_shape,0.0,,
43,0.0,2392.44,-3.7616300000000003,,,,,0.0,0.0,,,,,monisource-isource_newbattery675_1_shape,0.0,,
44,0.0,2394.7,-3.7195300000000002,,,,,0.0,0.0,,,,,monisource-isource_newbattery675_1_shape,0.0,,
45,0.0,2406.79,-3.3629800000000003,,,,,0.0,0.0,,,,,monisource-isource_newbattery675_1_shape,0.0,,
46,0.0,2417.52,-3.10126,,,,,0.0,0.0,,,,,monisource-isource_newbattery675_1_shape,0.0,,
47,0.0,2427.99,-2.7549900000000003,,,,,0.0,0.0,,,,,monisource-isource_newbattery675_1_shape,0.0,,
48,0.0,2423.06,-2.8281099999999997,,,,,0.0,0.0,,,,,monisource-isource_newbattery675_1_shape,0.0,,
