solar_ref_shape,wind_ref_shape
0.4365396612166375,0.579
0.5163474775503007,0.416
0.5376421972921771,0.369
0.49401633978745696,0.347
0.3900873106119129,0.421
0.23527721865263257,0.639
0.06501464481273339,0.437
0.0,0.96
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,0.992
0.0,0.963
0.0,0.901
0.0,0.739
0.0,0.889
0.0,0.639
0.056440260549852,0.598
0.18844803951887315,0.308
0.29765350549763514,0.147
0.34900574350878666,0.16
0.39121807533126085,0.162
0.4541596049698156,0.091
0.35984137807812033,0.075
0.18929604327532323,0.045
0.04880794760955752,0.025
0.0,0.049
0.0,0.031
0.0,0.024
0.0,0.031
0.0,0.041
0.0,0.002
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.042589160351508996,0.0
0.031470764819277366,0.0
0.07453110039820168,0.0
0.08979544714654691,0.0
0.08433059607881165,0.011
0.05012712659342292,0.041
0.011872331722544895,0.036
0.014510410558031971,0.06
0.0,0.085
0.0,0.184
0.0,0.269
0.0,0.459
0.0,0.433
0.0,0.542
0.0,0.666
0.0,0.794
0.0,0.948
0.0,0.97
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.10091384267877854,1.0
0.03278994380314277,1.0
0.06181104405145044,0.844
0.09149145465944708,0.677
0.45670361623916583,0.628
0.4174121242150766,0.558
0.029209514512825052,0.504
0.21322884185268667,0.49
0.05888992512082169,0.739
0.0,0.99
0.0,1.0
0.0,1.0
0.0,1.0
