Hour,Load (kW)
186,367.885
187,346.837
188,343.141
189,328.803
190,329.067
191,314.159
192,314.619
193,316.675
194,316.685
195,317.865
196,319.788
197,384.474
198,384.451
199,520.806
200,594.436
201,606.86
202,621.835
203,624.907
204,624.845
205,605.019
206,622.575
207,624.98
208,631.94
209,632.267
210,634.311
211,489.21
212,494.315
213,420.968
214,407.96
215,355.431
216,355.364
217,343.697
218,337.818
219,333.678
220,331.913
221,399.992
222,407.106
223,541.133
224,613.009
225,625.137
226,646.247
227,661.318
228,674.597
229,657.561
230,672.373
231,674.127
232,675.474
233,679.066
234,683.836
235,530.034
236,519.709
237,425.119
238,395.717
239,336.682
240,339.143
241,335.402
242,331.739
243,328.253
244,324.593
245,385.361
246,390.439
247,526.695
248,600.264
249,617.311
250,647.974
251,669.878
252,674.968
253,659.019
254,678.282
255,678.657
256,677.189
257,679.51
258,682.994
259,528.396
260,514.553
261,418.274
262,388.295
263,331.104
264,327.692
265,320.439
266,320.037
267,316.815
268,314.739
269,379.153
270,390.33
271,533.885
272,611.332
273,624.472
274,640.008
275,642.694
276,642.172
277,621.136
278,637.546
279,635.849
280,635.034
281,638.471
282,643.793
283,490.608
284,487.383
285,404.511
286,392.451
287,341.826
288,333.353
289,327.026
290,325.167
291,323.184
292,323.426
293,387.429
294,390.385
295,527.61
296,604.481
297,615.453
298,626.562
299,629.452
300,635.179
301,617.086
302,631.306
303,632.218
304,633.141
305,635.43
306,637.463
307,478.733
308,470.333
309,387.8
310,368.493
311,313.613
312,313.772
313,308.243
314,308.262
315,308.226
316,308.188
317,323.469
318,323.955
319,368.247
320,437.163
321,432.64
322,493.646
323,503.769
324,513.776
325,510.65
326,516.656
327,525.084
328,479.938
329,481.362
330,458.473
331,429.017
332,419.665
333,351.792
334,345.963
335,326.673
336,325.244
337,310.05
338,308.804
339,306.354
340,305.421
341,319.369
342,317.753
343,360.318
344,359.82
345,396.337
346,398.583
347,413.195
348,429.278
349,446.45
350,453.793
351,456.764
352,459.605
353,448.239
354,424.434
355,402.933
356,382.335
357,360.577
358,354.093
359,333.155
360,333.868
361,324.91
362,322.072
363,321.051
364,319.936
365,332.417
366,334.946
367,376.924
368,373.377
369,414.711
370,418.718
371,430.705
372,445.12
373,447.611
374,445.037
375,447.685
376,446.376
377,429.902
378,388.017
379,353.304
380,343.9
381,328.766
382,326.01
383,308.666
384,310.517
385,314.621
386,315.12
387,315.189
388,317.293
389,385.718
390,398.112
391,540.455
392,619.575
393,633.277
394,643.432
395,642.364
396,638.272
397,614.122
398,625.759
399,625.544
400,626.675
401,632.119
402,640.157
403,499.642
404,499.079
405,417.852
406,398.94
407,339.841
408,334.566
409,327.327
410,325.967
411,326.547
412,326.643
413,391.093
414,397.867
415,534.618
416,608.732
417,622.256
418,638.359
419,642.108
420,639.433
421,615.893
422,633.315
423,633.555
424,629.819
425,639.494
426,639.251
427,492.357
428,495.222
429,412.787
430,394.05
431,340.991
432,342.867
433,335.531
434,335.801
435,334.8
436,329.452
437,388.982
438,398.384
439,536.606
440,609.219
441,620.722
442,630.808
443,627.65
444,626.316
445,607.761
446,625.724
447,628.061
448,631.951
449,635.374
450,636.08
451,482.349
452,478.343
453,396.942
454,377.468
455,322.737
456,322.972
457,316.7
458,316.382
459,316.266
460,316.42
461,383.366
462,385.344
463,523.436
464,606.913
465,634.013
466,651.517
467,656.726
468,663.345
469,649.679
470,669.151
471,664.713
472,660.525
473,664.987
474,671.99
475,521.871
476,517.193
477,433.306
478,410.393
479,356.987
480,356.454
481,344.961
482,336.615
483,332.657
484,330.612
485,337.499
486,334.449
487,380.848
488,456.275
489,463.219
490,535.641
491,542.997
492,547.778
493,540.035
494,540.74
495,540.983
496,496.454
497,501.316
498,481.712
499,451.408
500,448.079
501,386.399
502,385.131
503,372.89
504,374.901
505,359.623
506,359.261
507,357.181
508,355.262
509,366.07
510,360.281
511,404.567
512,398.934
513,435.88
514,437.052
515,446.419
516,448.548
517,451.073
518,453.28
519,458.795
520,459.888
521,446.076
522,420.855
523,404.051
524,395.804
525,377.355
526,377.128
527,358.136
528,355.752
529,357.414
530,351.084
531,349.422
532,347.535
533,408.275
534,413.799
535,551.247
536,620.96
537,636.056
538,654.371
539,650.142
540,630.62
541,614.41
542,637.782
543,639.985
544,641.477
545,646.548
546,648.9
547,492.594
548,483.935
549,398.706
550,378.123
551,323.771
552,324.031
553,317.29
554,316.91
555,316.989
556,317.455
557,384.855
558,386.095
559,524.238
560,597.758
561,618.589
562,640.21
563,645.737
564,647.012
565,629.922
566,652.38
567,657.813
568,663.002
569,670.708
570,677.392
571,526.7
572,522.988
573,441.778
574,423.051
575,369.332
576,370.617
577,365.754
578,362.699
579,356.475
580,351.085
581,402.91
582,394.576
583,540.625
584,617.933
585,636.749
586,657.848
587,663.968
588,667.027
589,653.107
590,669.842
591,669.919
592,673.755
593,680.708
594,681.351
595,526.806
596,522.009
597,438.919
598,420.65
599,368.348
600,368.321
601,359.946
602,355.031
603,352.884
604,351.605
605,418.8
606,423.227
607,560.297
608,631.561
609,647.874
610,666.033
611,670.722
612,670.786
613,650.529
614,668.775
615,672.148
616,673.524
617,678.099
618,676.526
619,523.84
620,522.638
621,436.053
622,412.592
623,358.341
624,358.631
625,355.152
626,356.457
627,355.984
628,354.052
629,419.256
630,419.39
631,555.356
632,624.277
633,638.183
634,654.441
635,658.899
636,662.775
637,644.746
638,663.568
639,665.07
640,670.346
641,672.997
642,669.592
643,515.793
644,510.409
645,425.945
646,405.318
647,353.636
648,354.958
649,348.574
650,347.092
651,343.734
652,340.953
653,360.464
654,371.825
655,420.666
656,486.894
657,485.95
658,546.443
659,553.139
660,556.446
661,544.348
662,543.334
663,544.135
664,499.96
665,504.508
666,485.262
667,464.462
668,460.105
669,383.9
670,372.545
671,349.345
672,344.992
673,327.358
674,322.538
675,320.982
676,323.355
677,337.888
678,335.33
679,378.738
680,376.759
681,416.485
682,422.815
683,444.659
684,461.892
685,463.247
686,460.249
687,461.253
688,461.441
689,447.283
690,419.764
691,398.6
692,393.365
693,379.569
694,380.761
695,363.66
696,348.798
697,346.448
698,342.717
699,332.565
700,334.332
701,399.678
702,404.699
703,541.418
704,609.168
705,621.426
706,658.056
707,672.479
708,676.966
709,658.355
710,675.977
711,677.284
712,679.964
713,681.678
714,677.402
715,529.299
716,526.242
717,437.802
718,418.808
719,362.465
720,366.468
721,359.823
722,357.118
723,358.122
724,357.332
725,421.846
726,421.949
727,559.37
728,630.428
729,643.34
730,647.576
731,643.548
732,632.673
733,607.165
734,624.024
735,624.211
736,624.215
737,627.595
738,627.794
739,479.14
740,481.414
741,409.314
742,400.419
743,356.325
744,359.615
745,352.757
746,346.576
747,340.577
748,334.22
749,393.501
750,394.423
751,526.045
752,594.77
753,611.903
754,635.431
755,647.539
756,659.538
757,651.999
758,680.906
759,687.117
760,688.32
761,692.234
762,692.19
763,535.95
764,521.475
765,435.502
766,409.429
767,352.791
768,350.2
769,340.084
770,339.038
771,337.136
772,335.035
773,398.288
774,402.71
775,539.128
776,610.709
777,629.198
778,653.716
779,672.979
780,689.771
781,670.595
782,684.652
783,685.507
784,689.206
785,694.212
786,693.943
787,544.041
788,538.831
789,456.925
790,437.095
791,381.432
792,381.396
793,374.993
794,374.761
795,373.467
796,372.042
797,437.426
798,438.046
799,575.639
800,646.079
801,661.419
802,678.172
803,681.821
804,681.544
805,659.023
806,673.492
807,672.39
808,672.115
809,676.016
810,671.939
811,516.002
812,500.985
813,414.319
814,391.082
815,331.368
816,327.718
817,322.115
818,319.189
819,316.367
820,315.858
821,330.441
822,330.503
823,375.689
824,450.139
825,453.15
826,513.49
827,517.235
828,517.541
829,504.406
830,503.875
831,504.569
832,454.056
833,455.424
834,436.651
835,421.083
836,416.946
837,353.133
838,354.991
839,340.44
840,342.26
841,328.639
842,327.196
843,322.357
844,311.441
845,322.253
846,322.275
847,368.954
848,369.907
849,410.812
850,404.237
851,409.149
852,414.625
853,411.718
854,410.251
855,414.815
856,418.707
857,412.757
858,392.249
859,382.85
860,379.354
861,365.987
862,364.996
863,348.647
864,350.311
865,354.747
866,357.003
867,355.822
868,353.985
869,415.946
870,417.292
871,553.858
872,623.895
873,643.034
874,663.108
875,666.67
876,668.319
877,653.268
878,672.913
879,676.723
880,681.055
881,679.374
882,651.733
883,515.38
884,527.254
885,444.72
886,424.788
887,367.791
888,365.676
889,358.946
890,359.791
891,356.912
892,354.173
893,415.028
894,400.659
895,527.446
896,601.345
897,612.823
898,624.988
899,626.381
900,626.77
901,609.209
902,627.654
903,626.314
904,625.929
905,629.476
906,630.895
907,481.643
908,476.768
909,395.781
910,376.855
911,323.543
912,321.689
913,314.79
914,315.215
915,314.743
916,314.61
917,380.118
918,381.495
919,519.991
920,591.885
921,608.953
922,626.979
923,629.294
924,634.075
925,633.401
926,661.2
927,664.377
928,667.007
929,666.624
930,666.889
931,505.99
932,495.297
933,411.347
934,390.454
935,335.993
936,334
937,324.237
938,322.215
939,321.119
940,319.285
941,383.612
942,387.008
943,519.181
944,587.709
945,604.508
946,625.345
947,636.926
948,646.514
949,633.007
950,658.855
951,666.25
952,670.941
953,676.444
954,671.508
955,505.314
956,490.631
957,402.989
958,379.015
959,322.588
960,320.783
961,313.547
962,311.972
963,310.502
964,309.57
965,374.895
966,378.206
967,512.165
968,581.004
969,598.538
970,622.972
971,639.222
972,655.961
973,651.935
974,684.349
975,687.2
976,687.418
977,690.284
978,687.674
979,529.267
980,518.381
981,430.191
982,406.561
983,350.663
984,346.047
985,337.006
986,332.804
987,329.354
988,327.044
989,338.199
990,338.031
991,382.789
992,450.919
993,455.324
994,532.414
995,553.495
996,556.937
997,546.516
998,546.483
999,546.562
1000,499.443
1001,501.817
1002,473.994
1003,454.606
1004,453.783
1005,385.914
1006,381.917
1007,363.226
1008,359.572
1009,346.36
1010,351.073
1011,348.925
1012,340.831
1013,347.295
1014,339.512
1015,378.674
1016,375.729
1017,413.541
1018,413.869
1019,417.106
1020,410.089
1021,406.927
1022,402.453
1023,402.636
1024,402.313
1025,390.138
1026,364.705
1027,348.832
1028,345.149
1029,329.857
1030,329.759
1031,313.778
1032,314.116
1033,326.657
1034,344.556
1035,334.88
1036,321.585
1037,387.066
1038,397.79
1039,535.762
1040,604.745
1041,618.015
1042,630.574
1043,633.861
1044,633.328
1045,612.153
1046,630.202
1047,630.643
1048,631.26
1049,635.141
1050,635.668
1051,485.016
1052,478.209
1053,396.5
1054,378.404
1055,325.959
1056,323.51
1057,315.761
1058,314.952
1059,312.883
1060,310.834
1061,375.282
1062,378.952
1063,513.076
1064,579.928
1065,598.979
1066,620.305
1067,634.702
1068,648.283
1069,643.96
1070,674.724
1071,677.317
1072,679.488
1073,684.519
1074,685.259
1075,534.811
1076,526.3
1077,431.999
1078,401.479
1079,338.862
1080,338.77
1081,334.992
1082,336.449
1083,334.047
1084,331.354
1085,397.68
1086,407.698
1087,542.594
1088,612.723
1089,642.065
1090,665.79
1091,670.617
1092,665.458
1093,636.202
1094,641.879
1095,632.918
1096,629.833
1097,631.243
1098,629.705
1099,477.632
1100,476.441
1101,395.09
1102,375.589
1103,321.996
1104,324.149
1105,317.833
1106,319.983
1107,320.993
1108,320.842
1109,386.759
1110,388.764
1111,526.142
1112,600.984
1113,614.335
1114,629.99
1115,641.062
1116,649.02
1117,622.605
1118,631.587
1119,630.164
1120,632.805
1121,638.238
1122,638.208
1123,482.26
1124,480.871
1125,400.302
1126,380.435
1127,327.821
1128,328.758
1129,322.168
1130,321.027
1131,321.364
1132,322.171
1133,387.664
1134,387.166
1135,522.776
1136,590.633
1137,608.897
1138,625.322
1139,631.867
1140,642.763
1141,627.807
1142,646.781
1143,648.678
1144,647.268
1145,649.514
1146,648.374
1147,487.048
1148,479.268
1149,396.684
1150,377.15
1151,322.268
1152,322.547
1153,317.009
1154,317.389
1155,317.299
1156,316.549
1157,331.331
1158,332.394
1159,378.203
1160,439.412
1161,442.961
1162,502.538
1163,514.213
1164,523.789
1165,512.122
1166,510.748
1167,512.715
1168,468.997
1169,471.251
1170,447.065
1171,418.759
1172,410.281
1173,340.124
1174,339.131
1175,323.607
1176,324.896
1177,311.215
1178,312.072
1179,313.485
1180,312.821
1181,326.043
1182,327.395
1183,372.52
1184,367.974
1185,404.53
1186,401.649
1187,406.661
1188,412.622
1189,418.331
1190,418.01
1191,419.839
1192,420.972
1193,407.681
1194,378.948
1195,357.017
1196,353.146
1197,336.159
1198,335.033
1199,318.307
1200,319.169
1201,315.305
1202,316.839
1203,315.764
1204,315.662
1205,332.064
1206,330.555
1207,375.168
1208,370.977
1209,410.616
1210,410.22
1211,421.566
1212,431.214
1213,435.596
1214,434.167
1215,436.316
1216,437.096
1217,421.871
1218,390.831
1219,367.737
1220,364.201
1221,350.364
1222,349.174
1223,330.931
1224,333.245
1225,337.846
1226,339.255
1227,339.89
1228,339.878
1229,407.634
1230,409.377
1231,546.465
1232,613.465
1233,630.781
1234,648.913
1235,655.279
1236,656.424
1237,637.224
1238,656.292
1239,659.747
1240,659.768
1241,661.42
1242,656.284
1243,500.379
1244,494.647
1245,411.66
1246,392.437
1247,336.565
1248,337.974
1249,335.628
1250,340.199
1251,345.31
1252,349.646
1253,418.182
1254,421.834
1255,563.346
1256,629.345
1257,634.489
1258,641.897
1259,646.806
1260,648.307
1261,631.013
1262,643.867
1263,640.662
1264,641.518
1265,653.292
1266,660.865
1267,506.443
1268,499.883
1269,423.301
1270,411.31
1271,357.606
1272,358.001
1273,353.982
1274,357.165
1275,359.335
1276,357.77
1277,421.394
1278,421.141
1279,557.488
1280,625.788
1281,643.232
1282,662.054
1283,665.725
1284,662.566
1285,642.692
1286,659.003
1287,658.732
1288,659.49
1289,664.852
1290,666.816
1291,515.07
1292,511.867
1293,429.115
1294,411.637
1295,361.508
1296,360.783
1297,353.588
1298,353.457
1299,343.996
1300,337.441
1301,401.887
1302,405.738
1303,542.13
1304,611.355
1305,638.031
1306,659.638
1307,663.947
1308,663.419
1309,646.98
1310,665.971
1311,666.8
1312,666.309
1313,670.378
1314,670.6
1315,512.064
1316,507.292
1317,428.185
1318,410.553
1319,358.276
1320,359.28
1321,351.772
1322,351.003
1323,350.606
1324,350.331
1325,365.934
1326,365.649
1327,412.059
1328,474.912
1329,466.157
1330,519.437
1331,527.779
1332,535.908
1333,526.078
1334,524.378
1335,530.149
1336,487.916
1337,487.169
1338,452.652
1339,431.453
1340,425.722
1341,356.513
1342,353.941
1343,337.797
1344,339.81
1345,328.289
1346,329.165
1347,331.265
1348,330.417
1349,341.985
1350,334.716
1351,372.244
1352,362.826
1353,404.277
1354,400.794
1355,404.625
1356,405.667
1357,405.486
1358,401.988
1359,402.094
1360,402.336
1361,390.481
1362,365.513
1363,350.552
1364,362.113
1365,356.543
1366,358.718
1367,342.143
1368,341.409
1369,343.157
1370,343.061
1371,344.114
1372,344.819
1373,407.25
1374,406.023
1375,544.433
1376,607.784
1377,623.22
1378,634.317
1379,630.574
1380,638.122
1381,624.161
1382,642.79
1383,653.035
1384,667.216
1385,674.518
1386,673.615
1387,521.438
1388,518.623
1389,439.211
1390,421.164
1391,365.938
1392,366.522
1393,357.82
1394,360.045
1395,362.318
1396,361.007
1397,424.371
1398,419.462
1399,553.503
1400,625.865
1401,647.403
1402,663.033
1403,672.171
1404,676.143
1405,658.117
1406,655.109
1407,647.075
1408,651.135
1409,661.431
1410,664.113
1411,505.184
1412,496.109
1413,405.821
1414,381.031
1415,325.468
1416,323.541
1417,315.891
1418,315.47
1419,315.231
1420,315.242
1421,380.975
1422,382.231
1423,520.744
1424,587.417
1425,607.871
1426,624.647
1427,630.632
1428,631.512
1429,612.67
1430,631.354
1431,632.281
1432,632.606
1433,637.25
1434,638.469
1435,489.966
1436,490.705
1437,409.091
1438,390.587
1439,336.807
1440,339.006
1441,335.93
1442,336.904
1443,338.243
1444,340.954
1445,405.544
1446,408.016
1447,547.212
1448,613.154
1449,633.411
1450,651.906
1451,657.555
1452,660.15
1453,638.511
1454,657.533
1455,661.334
1456,663.748
1457,666.949
1458,669.587
1459,513.259
1460,511.431
1461,428.513
1462,409.293
1463,356.877
1464,357.849
1465,351.441
1466,351.307
1467,353.857
1468,355.575
1469,418.89
1470,416.516
1471,555.29
1472,622.441
1473,645.77
1474,659.46
1475,661.534
1476,669.732
1477,654.273
1478,676.035
1479,685.881
1480,689.338
1481,685.937
1482,682.583
1483,522.407
1484,518.522
1485,432.258
1486,409.226
1487,353.968
1488,361.693
1489,364.668
1490,367.818
1491,368.92
1492,367.739
1493,376.361
1494,373.919
1495,418.336
1496,479.669
1497,488.749
1498,553.503
1499,561.734
1500,564.256
1501,550.657
1502,544.021
1503,543.765
1504,499.306
1505,502.817
1506,480.824
1507,454.27
1508,455.058
1509,391.731
1510,391.229
1511,374.931
1512,375.59
1513,362.434
1514,362.865
1515,362.933
1516,362.172
1517,373.727
1518,369.048
1519,410.795
1520,403.975
1521,447.679
1522,447.757
1523,452.327
1524,451.576
1525,450.241
1526,446.981
1527,447.529
1528,447.035
1529,433.311
1530,408.491
1531,386.713
1532,386.037
1533,369.939
1534,367.736
1535,351.717
1536,351.488
1537,353.133
1538,352.827
1539,352.459
1540,352.512
1541,415.985
1542,415.023
1543,551.558
1544,617.798
1545,640.946
1546,661.447
1547,668.847
1548,672.363
1549,650.873
1550,662.703
1551,661.838
1552,661.317
1553,664.144
1554,663.776
1555,508.75
1556,509.031
1557,425.526
1558,404.964
1559,352.55
1560,354.171
1561,349.387
1562,349.885
1563,352.237
1564,355.555
1565,424.071
1566,428.986
1567,565.825
1568,630.108
1569,649.776
1570,664.812
1571,672.092
1572,668.942
1573,640.294
1574,652.824
1575,650.114
1576,650.133
1577,652.035
1578,651.532
1579,501.303
1580,504.872
1581,421.332
1582,395.41
1583,331.404
1584,324.089
1585,317.206
1586,317.518
1587,318.003
1588,318.158
1589,383.624
1590,384.839
1591,523.622
1592,590.389
1593,612.21
1594,631.031
1595,636.842
1596,639.774
1597,621.186
1598,639.907
1599,643.24
1600,645.917
1601,650.617
1602,651.89
1603,495.761
1604,496.078
1605,414.867
1606,394.399
1607,336.297
1608,334.852
1609,326.399
1610,321.768
1611,318.405
1612,317.874
1613,383.301
1614,384.676
1615,523.503
1616,590.14
1617,610.5
1618,627.052
1619,631.776
1620,633.525
1621,614.759
1622,635.111
1623,637.626
1624,634.155
1625,634.9
1626,634.463
1627,477.206
1628,478.294
1629,396.939
1630,377.475
1631,322.737
1632,322.904
1633,316.643
1634,317.756
1635,318.696
1636,320.635
1637,386.899
1638,390.938
1639,529.783
1640,600.91
1641,624.417
1642,641.626
1643,647.409
1644,644.3
1645,621.506
1646,636.813
1647,635.688
1648,635.621
1649,641.087
1650,642.583
1651,488.189
1652,482.007
1653,398.551
1654,384.067
1655,332.992
1656,334.959
1657,332.25
1658,335.144
1659,342.762
1660,345.962
1661,362.5
1662,365.581
1663,413.889
1664,480.165
1665,485.565
1666,545.834
1667,552.271
1668,553.245
1669,537.502
1670,533.539
1671,533.723
1672,489.399
1673,493.352
1674,471.504
1675,447.366
1676,447.313
1677,379.978
1678,378.092
1679,355.112
1680,334.471
1681,307.018
1682,304.595
1683,303.435
1684,318.288
1685,320.58
1686,369.508
1687,370.563
1688,405.556
1689,407.23
1690,417.618
1691,428.789
1692,430.817
1693,428.111
1694,428.778
1695,427.918
1696,418.268
1697,396.489
1698,371.394
1699,373.19
1700,363.627
1701,361.974
1702,347.506
1703,348.592
1704,343.805
1705,352.035
1706,348.833
1707,342.719
1708,400.508
1709,409.525
1710,546.39
1711,618.061
1712,632.483
1713,655.366
1714,664.713
1715,670.554
1716,654.266
1717,672.113
1718,672.462
1719,671.768
1720,673.77
1721,672.928
1722,513.89
1723,514.784
1724,436.807
1725,416.528
1726,362.23
1727,362.424
1728,356.122
1729,356.005
1730,355.169
1731,355.018
1732,420.089
1733,422.241
1734,560.857
1735,632.303
1736,646.36
1737,667.347
1738,677.71
1739,681.608
1740,656.638
1741,669.367
1742,667.028
1743,670.399
1744,674.663
1745,673.302
1746,512.354
1747,513.262
1748,435.842
1749,414.5
1750,357.1
1751,355.279
1752,348.766
1753,345.261
1754,344.621
1755,345.207
1756,408.781
1757,407.916
1758,542.654
1759,612.165
1760,618.564
1761,626.604
1762,628.593
1763,630.713
1764,613.006
1765,632.796
1766,638.441
1767,643.257
1768,647.194
1769,647.532
1770,484.933
1771,481.245
1772,401.317
1773,380.555
1774,326.009
1775,327.19
1776,320.482
1777,319.99
1778,320.034
1779,320.023
1780,383.489
1781,384.284
1782,523.585
1783,597.972
1784,610.947
1785,630.726
1786,641.755
1787,651.499
1788,638.023
1789,657.524
1790,659.182
1791,659.427
1792,664.448
1793,667.59
1794,501.434
1795,499.415
1796,421.205
1797,400.605
1798,343.86
1799,342.878
1800,336.63
1801,328.589
1802,322.361
1803,325.725
1804,394.508
1805,398.553
1806,540.869
1807,616.504
1808,630.731
1809,646.169
1810,649.175
1811,651.319
1812,630.56
1813,644.512
1814,645.522
1815,644.27
1816,644.964
1817,642.597
1818,481.558
1819,484.391
1820,408.28
1821,392.339
1822,342.608
1823,346.204
1824,342.869
1825,343.701
1826,343.548
1827,343.513
1828,359.912
1829,361.015
1830,398.728
1831,467.529
1832,458.178
1833,505.442
1834,507.166
1835,506.46
1836,488.996
1837,484.879
1838,484.989
1839,440.928
1840,444.731
1841,424.888
1842,395.676
1843,397.769
1844,338.305
1845,338.548
1846,322.65
1847,322.572
1848,316.021
1849,307.519
1850,307.151
1851,306.862
1852,322.595
1853,322.452
1854,368.742
1855,369.676
1856,403.137
1857,399.527
1858,403.355
1859,404.366
1860,404.466
1861,401.492
1862,402.055
1863,402.447
1864,390.481
1865,365.522
1866,340.062
1867,341.662
1868,331.139
1869,330.431
1870,314.091
1871,314.404
1872,308.399
1873,316.235
1874,315.838
1875,315.783
1876,381.153
1877,382.048
1878,519.778
1879,592.953
1880,605.509
1881,622.282
1882,626.845
1883,628.321
1884,609.545
1885,630.889
1886,635.499
1887,638.561
1888,644.152
1889,646.548
1890,486.451
1891,485.061
1892,405.175
1893,381.038
1894,323.644
1895,323.633
1896,317.256
1897,316.96
1898,316.639
1899,316.114
1900,382.446
1901,383.791
1902,523.748
1903,599.608
1904,617.37
1905,640.732
1906,650.902
1907,653.542
1908,642.248
1909,668.861
1910,678.859
1911,687.943
1912,688.672
1913,687.717
1914,526.219
1915,520.64
1916,442.489
1917,416.301
1918,358.05
1919,356.614
1920,348.081
1921,348.751
1922,347.746
1923,342.382
1924,409.57
1925,412.208
1926,548.078
1927,619.058
1928,640.461
1929,659.495
1930,669.112
1931,678.811
1932,661.914
1933,680.549
1934,685.108
1935,685.862
1936,694.061
1937,701.775
1938,534.371
1939,523.042
1940,444.029
1941,423.029
1942,370.919
1943,373.015
1944,365.62
1945,364.648
1946,363.506
1947,359.553
1948,421.035
1949,421.498
1950,555.657
1951,622.137
1952,631.894
1953,639.225
1954,632.936
1955,631.822
1956,614.718
1957,638.875
1958,645.311
1959,649.907
1960,658.729
1961,665.127
1962,499.662
1963,496.935
1964,417.723
1965,393.935
1966,337.788
1967,334.503
1968,325.66
1969,324.651
1970,321.687
1971,317.896
1972,384.008
1973,384.789
1974,523.564
1975,594.711
1976,610.064
1977,626.35
1978,629.99
1979,630.765
1980,611.044
1981,627.998
1982,629.179
1983,633.038
1984,640.221
1985,643.25
1986,482.841
1987,482.217
1988,409.906
1989,391.373
1990,337.465
1991,338.711
1992,333.985
1993,334.4
1994,334.461
1995,334.022
1996,349.147
1997,348.861
1998,395.143
1999,460.474
2000,459.346
2001,515.414
2002,520.847
2003,525.053
2004,515.81
2005,520.197
2006,525.335
2007,482.919
2008,485.794
2009,460.427
2010,442.988
2011,440.061
2012,374.155
2013,367.195
2014,345.87
2015,326.805
2016,324.057
2017,324.336
2018,323.947
2019,319.053
2020,329.504
2021,326.177
2022,371.675
2023,369.751
2024,406.242
2025,403.32
2026,412.329
2027,426.579
2028,437.74
2029,440.035
2030,445.872
2031,446.21
2032,432.951
2033,399.785
2034,370.858
2035,369.061
2036,350.301
2037,344.744
2038,327.584
2039,323.755
2040,316.247
2041,321.817
2042,320.361
2043,319.186
2044,383.458
2045,384.39
2046,522.865
2047,598.77
2048,620.838
2049,641.081
2050,649.144
2051,655.52
2052,641.997
2053,666.871
2054,672.494
2055,674.486
2056,674.759
2057,669.721
2058,509.651
2059,510.233
2060,435.554
2061,414.061
2062,357.846
2063,357.68
2064,348.21
2065,344.068
2066,343.246
2067,340.241
2068,405.62
2069,408.247
2070,546.956
2071,618.335
2072,635.18
2073,653.73
2074,659.165
2075,664.318
2076,648.438
2077,662.139
2078,658.862
2079,659.972
2080,665.886
2081,667.491
2082,501.039
2083,495.502
2084,422.679
2085,403.807
2086,347.124
2087,343.489
2088,334.568
2089,333.688
2090,333.222
2091,334.157
2092,398.651
2093,398.686
2094,537.259
2095,608.177
2096,626.27
2097,648.327
2098,659.746
2099,668.083
2100,653.871
2101,674.953
2102,678.43
2103,682.412
2104,687.512
2105,686.775
2106,521.477
2107,519.695
2108,444.36
2109,422.063
2110,364.759
2111,363.573
2112,354.72
2113,352.409
2114,350.745
2115,347.925
2116,411.14
2117,411.339
2118,549.892
2119,621.987
2120,638.078
2121,655.351
2122,660.208
2123,663.887
2124,647.232
2125,666.669
2126,669.639
2127,672.015
2128,678.14
2129,675.343
2130,499.782
2131,481.418
2132,396.666
2133,379.291
2134,331.009
2135,341.7
2136,342.356
2137,345.021
2138,344.923
2139,344.364
