Hour,Load (kW)
534,98.677
535,129.851
536,159.327
537,229.727
538,277.999
539,278.985
540,282.837
541,254.912
542,285.419
543,285.864
544,286.482
545,283.945
546,100.728
547,98.677
548,98.677
549,98.677
550,98.677
551,98.677
552,98.677
553,98.677
554,98.677
555,98.677
556,98.677
557,98.677
558,98.677
559,129.851
560,159.327
561,229.727
562,277.999
563,277.999
564,279.337
565,253.317
566,284.701
567,283.961
568,279.844
569,278.02
570,100.728
571,98.677
572,98.677
573,98.677
574,98.677
575,98.677
576,98.677
577,98.677
578,98.677
579,98.677
580,98.677
581,98.677
582,98.677
583,129.851
584,159.327
585,229.727
586,277.999
587,277.999
588,280.944
589,255.995
590,285.956
591,286.2
592,285.383
593,282.349
594,100.728
595,98.677
596,98.677
597,98.677
598,98.677
599,98.677
600,98.677
601,98.677
602,98.677
603,98.677
604,98.677
605,98.677
606,98.677
607,129.851
608,159.327
609,229.727
610,277.999
611,277.999
612,278.815
613,253.784
614,284.561
615,282.239
616,280.719
617,280.218
618,100.728
619,98.677
620,98.677
621,98.677
622,98.677
623,98.677
624,98.677
625,98.677
626,98.677
627,98.677
628,98.677
629,98.677
630,98.677
631,129.851
632,159.327
633,229.727
634,277.999
635,277.999
636,277.999
637,250.792
638,283.362
639,283.922
640,281.349
641,278.076
642,100.728
643,98.677
644,98.677
645,98.677
646,98.677
647,98.677
648,98.677
649,98.677
650,98.677
651,98.677
652,98.677
653,98.677
654,98.677
655,98.677
656,70.474
657,65.177
658,107.518
659,107.518
660,107.518
661,58.599
662,58.599
663,58.599
664,58.599
665,27.425
666,39.3
667,98.677
668,98.677
669,98.677
670,98.677
671,98.677
672,98.677
673,98.677
674,100.375
675,101.975
676,104.857
677,103.504
678,104.439
679,104.298
680,47.058
681,32.206
682,29.299
683,27.425
684,27.425
685,27.425
686,27.425
687,27.425
688,27.425
689,27.425
690,39.3
691,98.677
692,98.677
693,98.677
694,98.852
695,101.126
696,103.215
697,104.08
698,105.624
699,105.631
700,106.738
701,106.271
702,107.909
703,129.851
704,159.327
705,229.727
706,277.999
707,277.999
708,277.999
709,250.574
710,277.999
711,277.999
712,277.999
713,277.999
714,100.728
715,98.677
716,98.677
717,98.677
718,98.677
719,98.677
720,100.486
721,102.564
722,105.068
723,106.406
724,108.888
725,109.676
726,112.212
727,129.851
728,147.452
729,229.727
730,277.999
731,277.999
732,277.999
733,250.574
734,277.999
735,277.999
736,277.999
737,277.999
738,100.728
739,98.677
740,98.677
741,98.677
742,98.677
743,99.601
744,100.895
745,101.247
746,101.289
747,102.824
748,103.376
749,102.811
750,102.758
751,129.851
752,147.452
753,229.727
754,277.999
755,277.999
756,277.999
757,250.574
758,277.999
759,277.999
760,277.999
761,277.999
762,100.728
763,98.677
764,98.677
765,98.677
766,98.677
767,98.677
768,98.677
769,98.677
770,98.677
771,98.677
772,98.677
773,98.677
774,98.677
775,129.851
776,147.452
777,229.727
778,277.999
779,277.999
780,277.999
781,250.574
782,277.999
783,277.999
784,277.999
785,277.999
786,88.853
787,98.677
788,98.677
789,98.677
790,98.677
791,98.677
792,98.677
793,98.677
794,98.677
795,98.677
796,98.677
797,98.677
798,98.677
799,129.851
800,147.452
801,229.727
802,277.999
803,277.999
804,277.999
805,250.574
806,278.976
807,280.617
808,278.488
809,277.999
810,88.853
811,98.677
812,98.677
813,98.677
814,98.677
815,98.677
816,98.677
817,98.677
818,98.677
819,98.677
820,98.677
821,98.677
822,98.677
823,98.677
824,58.599
825,65.177
826,107.518
827,107.518
828,107.518
829,58.599
830,58.599
831,58.599
832,58.599
833,27.425
834,27.425
835,98.677
836,98.677
837,98.677
838,98.677
839,98.677
840,98.677
841,98.677
842,98.677
843,98.677
844,98.677
845,98.677
846,98.677
847,98.677
848,27.425
849,27.425
850,27.425
851,27.425
852,27.425
853,27.425
854,27.425
855,27.425
856,27.425
857,27.425
858,27.425
859,98.677
860,98.677
861,98.677
862,98.677
863,98.677
864,98.677
865,98.677
866,98.677
867,98.677
868,98.677
869,98.677
870,98.677
871,129.851
872,147.452
873,229.727
874,277.999
875,277.999
876,277.999
877,250.574
878,277.999
879,277.999
880,277.999
881,277.999
882,88.853
883,98.677
884,98.677
885,98.677
886,98.677
887,98.677
888,98.677
889,98.677
890,98.677
891,98.677
892,98.677
893,98.677
894,98.677
895,129.851
896,147.452
897,229.727
898,277.999
899,277.999
900,277.999
901,252.412
902,285.066
903,284.154
904,282.843
905,281.784
906,88.853
907,98.677
908,98.677
909,98.677
910,98.677
911,98.677
912,98.677
913,98.677
914,98.677
915,98.677
916,98.677
917,98.677
918,98.677
919,129.851
920,147.452
921,229.727
922,277.999
923,277.999
924,277.999
925,250.574
926,277.999
927,277.999
928,277.999
929,277.999
930,88.853
931,98.677
932,98.677
933,98.677
934,98.677
935,98.677
936,99.771
937,101.729
938,102.36
939,104.863
940,104.371
941,105.812
942,105.208
943,129.851
944,147.452
945,229.727
946,277.999
947,277.999
948,277.999
949,250.574
950,277.999
951,277.999
952,277.999
953,277.999
954,88.853
955,98.677
956,98.677
957,98.677
958,100.658
959,102.024
960,104.246
961,105.847
962,108.407
963,108.834
964,111.076
965,110.539
966,112.529
967,129.851
968,147.452
969,229.727
970,277.999
971,277.999
972,277.999
973,250.574
974,277.999
975,277.999
976,277.999
977,277.999
978,88.853
979,98.677
980,102.892
981,103.324
982,106.653
983,104.789
984,106.901
985,104.946
986,107.236
987,105.445
988,108.487
989,106.43
990,109.709
991,107.054
992,58.599
993,65.177
994,107.518
995,107.518
996,107.518
997,58.599
998,58.599
999,58.599
1000,58.599
1001,27.425
1002,27.425
1003,98.677
1004,100.476
1005,103.478
1006,104.223
1007,106.785
1008,106.435
1009,109.803
1010,107.856
1011,110.53
1012,108.674
1013,113.219
1014,112.052
1015,116.143
1016,41.096
1017,40.774
1018,33.004
1019,27.425
1020,27.425
1021,27.425
1022,27.425
1023,27.425
1024,27.425
1025,27.425
1026,27.425
1027,98.677
1028,98.677
1029,98.677
1030,98.845
1031,100.436
1032,102.705
1033,102.712
1034,105.494
1035,104.74
1036,107.375
1037,105.729
1038,109.603
1039,129.851
1040,147.452
1041,229.727
1042,277.999
1043,277.999
1044,277.999
1045,250.574
1046,277.999
1047,277.999
1048,277.999
1049,277.999
1050,88.853
1051,98.677
1052,98.677
1053,98.677
1054,98.677
1055,98.677
1056,98.677
1057,98.677
1058,98.677
1059,98.677
1060,98.677
1061,98.677
1062,99.57
1063,129.851
1064,147.452
1065,229.727
1066,277.999
1067,277.999
1068,277.999
1069,250.574
1070,277.999
1071,277.999
1072,277.999
1073,277.999
1074,88.853
1075,98.677
1076,98.677
1077,98.677
1078,98.677
1079,98.677
1080,98.677
1081,98.677
1082,98.677
1083,98.677
1084,98.677
1085,98.677
1086,98.677
1087,129.851
1088,147.452
1089,229.727
1090,277.999
1091,277.999
1092,277.999
1093,250.574
1094,277.999
1095,277.999
1096,278.019
1097,277.999
1098,88.853
1099,98.677
1100,98.677
1101,98.677
1102,98.677
1103,98.677
1104,98.677
1105,98.677
1106,98.677
1107,98.677
1108,98.677
1109,98.677
1110,98.677
1111,129.851
1112,147.452
1113,229.727
1114,277.999
1115,277.999
1116,277.999
1117,250.574
1118,277.999
1119,277.999
1120,277.999
1121,277.999
1122,88.853
1123,86.802
1124,98.677
1125,98.677
1126,98.677
1127,98.677
1128,98.677
1129,98.677
1130,98.677
1131,98.677
1132,98.677
1133,98.677
1134,98.677
1135,117.976
1136,147.452
1137,229.727
1138,277.999
1139,277.999
1140,277.999
1141,250.574
1142,277.999
1143,277.999
1144,277.999
1145,277.999
1146,88.853
1147,86.802
1148,98.677
1149,98.677
1150,98.677
1151,98.677
1152,98.677
1153,98.677
1154,98.677
1155,98.677
1156,98.677
1157,98.677
1158,98.677
1159,86.802
1160,58.599
1161,65.177
1162,107.518
1163,107.518
1164,107.518
1165,58.599
1166,58.599
1167,58.599
1168,58.599
1169,27.425
1170,27.425
1171,86.802
1172,98.677
1173,98.677
1174,98.677
1175,98.677
1176,98.677
1177,98.677
1178,98.677
1179,98.677
1180,98.677
1181,98.677
1182,98.677
1183,86.802
1184,27.425
1185,27.425
1186,27.425
1187,27.425
1188,27.425
1189,27.425
1190,27.425
1191,27.425
1192,27.425
1193,27.425
1194,27.425
1195,86.802
1196,98.677
1197,98.677
1198,98.677
1199,98.677
1200,98.677
1201,98.677
1202,98.677
1203,98.677
1204,98.677
1205,98.677
1206,98.677
1207,86.802
1208,27.425
1209,27.425
1210,27.425
1211,27.425
1212,27.425
1213,27.425
1214,27.425
1215,27.425
1216,27.425
1217,27.425
1218,27.425
1219,86.802
1220,98.677
1221,98.677
1222,98.677
1223,98.677
1224,98.677
1225,98.677
1226,98.677
1227,98.677
1228,98.677
1229,98.677
1230,98.677
1231,117.976
1232,147.452
1233,229.727
1234,277.999
1235,277.999
1236,279.412
1237,253.167
1238,284.066
1239,285.247
1240,285.193
1241,283.57
1242,88.853
1243,86.802
1244,98.677
1245,98.677
1246,98.677
1247,98.677
1248,98.677
1249,98.677
1250,98.677
1251,98.677
1252,98.677
1253,98.677
1254,98.677
1255,117.976
1256,147.452
1257,229.727
1258,277.999
1259,278.521
1260,283.598
1261,257.892
1262,288.66
1263,288.732
1264,289.234
1265,286.419
1266,88.853
1267,86.802
1268,98.677
1269,98.677
1270,98.677
1271,98.677
1272,98.677
1273,98.677
1274,98.677
1275,98.677
1276,98.677
1277,98.677
1278,98.677
1279,117.976
1280,147.452
1281,229.727
1282,277.999
1283,282.096
1284,286.916
1285,259.652
1286,287.136
1287,284.298
1288,284.829
1289,282.355
1290,88.853
1291,86.802
1292,98.677
1293,98.677
1294,98.677
1295,98.677
1296,98.677
1297,98.677
1298,98.677
1299,98.677
1300,98.677
1301,98.677
1302,98.677
1303,117.976
1304,147.452
1305,229.727
1306,277.999
1307,278.751
1308,284.948
1309,259.868
1310,288.338
1311,288.026
1312,287.664
1313,285.951
1314,88.853
1315,86.802
1316,98.677
1317,98.677
1318,98.677
1319,98.677
1320,98.677
1321,98.677
1322,98.677
1323,98.677
1324,98.677
1325,98.677
1326,98.677
1327,86.802
1328,58.599
1329,65.177
1330,107.518
1331,107.518
1332,107.634
1333,60.981
1334,65.183
1335,60.2
1336,58.599
1337,27.425
1338,27.425
1339,86.802
1340,98.677
1341,98.677
1342,98.677
1343,98.677
1344,98.677
1345,98.802
1346,101.089
1347,104.185
1348,103.724
1349,106.187
1350,106.095
1351,98.031
1352,35.382
1353,33.567
1354,28.239
1355,27.437
1356,27.425
1357,27.425
1358,27.425
1359,27.425
1360,27.425
1361,27.425
1362,27.425
1363,86.802
1364,98.677
1365,98.677
1366,98.677
1367,98.677
1368,98.772
1369,100.919
1370,102.826
1371,104.892
1372,105.061
1373,106.018
1374,105.761
1375,117.976
1376,147.452
1377,229.727
1378,277.999
1379,277.999
1380,277.999
1381,250.574
1382,277.999
1383,277.999
1384,277.999
1385,277.999
1386,88.853
1387,86.802
1388,98.677
1389,98.677
1390,98.677
1391,98.677
1392,98.677
1393,98.677
1394,98.677
1395,98.677
1396,98.677
1397,98.677
1398,98.677
1399,106.1
1400,147.452
1401,229.727
1402,277.999
1403,278.181
1404,281.59
1405,255.749
1406,286.062
1407,286.224
1408,286.645
1409,284.736
1410,88.853
1411,86.802
1412,98.677
1413,98.677
1414,98.677
1415,98.677
1416,98.677
1417,98.677
1418,98.677
1419,98.677
1420,98.677
1421,98.677
1422,101.077
1423,106.1
1424,147.452
1425,229.727
1426,277.999
1427,277.999
1428,277.999
1429,250.574
1430,277.999
1431,277.999
1432,278.277
1433,278.324
1434,88.853
1435,86.802
1436,98.677
1437,98.677
1438,98.677
1439,98.677
1440,98.677
1441,98.677
1442,98.677
1443,98.677
1444,100.134
1445,101.361
1446,101.894
1447,106.1
1448,147.452
1449,229.727
1450,277.999
1451,277.999
1452,277.999
1453,250.574
1454,278.195
1455,279.429
1456,278.016
1457,277.999
1458,88.853
1459,86.802
1460,98.677
1461,98.677
1462,98.677
1463,98.677
1464,98.677
1465,98.677
1466,98.677
1467,98.677
1468,98.677
1469,98.677
1470,98.677
1471,106.1
1472,147.452
1473,229.727
1474,277.999
1475,277.999
1476,278.062
1477,251.499
1478,282.788
1479,284.38
1480,283.495
1481,280.172
1482,88.853
1483,86.802
1484,98.677
1485,98.677
1486,98.677
1487,98.677
1488,98.677
1489,98.677
1490,98.677
1491,98.677
1492,98.677
1493,98.677
1494,98.677
1495,74.927
1496,58.599
1497,65.177
1498,107.518
1499,107.518
1500,107.518
1501,58.599
1502,58.664
1503,59.716
1504,60.283
1505,27.425
1506,27.425
1507,74.927
1508,98.677
1509,98.677
1510,98.677
1511,98.677
1512,98.677
1513,98.677
1514,98.677
1515,98.677
1516,98.677
1517,98.677
1518,98.677
1519,74.927
1520,27.425
1521,27.425
1522,27.425
1523,27.425
1524,27.425
1525,27.425
1526,27.425
1527,27.425
1528,27.425
1529,27.425
1530,27.425
1531,74.927
1532,98.677
1533,98.677
1534,98.677
1535,98.677
1536,98.677
1537,98.677
1538,98.677
1539,98.677
1540,98.677
1541,98.677
1542,98.677
1543,106.1
1544,147.452
1545,229.727
1546,277.999
1547,277.999
1548,277.999
1549,250.574
1550,277.999
1551,277.999
1552,279.036
1553,279.325
1554,88.853
1555,74.927
1556,98.677
1557,98.677
1558,98.677
1559,98.677
1560,98.677
1561,98.677
1562,98.677
1563,98.677
1564,98.677
1565,98.677
1566,98.677
1567,106.1
1568,147.452
1569,229.727
1570,277.999
1571,277.999
1572,277.999
1573,250.574
1574,277.999
1575,278.353
1576,278.838
1577,277.999
1578,88.853
1579,74.927
1580,98.677
1581,98.677
1582,98.677
1583,98.677
1584,98.677
1585,98.677
1586,98.677
1587,98.677
1588,98.677
1589,98.677
1590,98.677
1591,106.1
1592,147.452
1593,229.727
1594,277.999
1595,277.999
1596,277.999
1597,250.574
1598,278.868
1599,281.846
1600,282.548
1601,279.395
1602,88.853
1603,74.927
1604,98.677
1605,98.677
1606,98.677
1607,98.677
1608,98.677
1609,98.677
1610,98.677
1611,98.677
1612,98.677
1613,98.677
1614,98.677
1615,106.1
1616,147.452
1617,229.727
1618,277.999
1619,277.999
1620,277.999
1621,250.866
1622,284.276
1623,287.089
1624,288.84
1625,287.209
1626,88.853
1627,74.927
1628,98.677
1629,98.677
1630,98.677
1631,98.677
1632,98.677
1633,98.677
1634,98.677
1635,98.677
1636,98.677
1637,98.677
1638,98.677
1639,106.1
1640,147.452
1641,229.727
1642,277.999
1643,277.999
1644,277.999
1645,250.574
1646,277.999
1647,277.999
1648,277.999
1649,277.999
1650,88.853
1651,74.927
1652,98.677
1653,98.677
1654,98.677
1655,98.677
1656,98.677
1657,98.677
1658,98.677
1659,98.777
1660,101.701
1661,102.599
1662,103.454
1663,68.706
1664,58.599
1665,65.177
1666,107.518
1667,107.518
1668,107.518
1669,58.599
1670,58.599
1671,58.599
1672,58.599
1673,27.425
1674,27.425
1675,74.927
1676,98.677
1677,98.677
1678,98.677
1679,98.677
1680,98.677
1681,98.677
1682,98.677
1683,98.677
1684,98.677
1685,98.677
1686,98.677
1687,63.051
1688,27.425
1689,27.425
1690,27.425
1691,27.425
1692,27.425
1693,27.425
1694,27.425
1695,27.425
1696,27.425
1697,27.425
1698,27.425
1699,74.927
1700,98.677
1701,98.677
1702,98.677
1703,98.677
1704,98.677
1705,98.677
1706,98.677
1707,98.677
1708,98.677
1709,98.677
1710,129.851
1711,183.078
1712,229.727
1713,277.999
1714,277.999
1715,277.999
1716,253.722
1717,287.318
1718,289.035
1719,291.135
1720,294.213
1721,88.853
1722,27.425
1723,74.927
1724,98.677
1725,98.677
1726,98.677
1727,98.677
1728,98.677
1729,98.677
1730,98.677
1731,98.677
1732,98.677
1733,98.677
1734,129.851
1735,183.078
1736,229.727
1737,277.999
1738,279.369
1739,283.753
1740,251.368
1741,277.999
1742,278.282
1743,282.576
1744,284.344
1745,88.853
1746,27.425
1747,74.927
1748,98.677
1749,98.677
1750,98.677
1751,98.677
1752,98.677
1753,98.677
1754,99.987
1755,102.985
1756,103.795
1757,104.908
1758,129.851
1759,183.078
1760,229.727
1761,277.999
1762,277.999
1763,277.999
1764,250.574
1765,277.999
1766,277.999
1767,277.999
1768,277.999
1769,88.853
1770,27.425
1771,74.927
1772,98.677
1773,99.866
1774,101.515
1775,105.493
1776,105.913
1777,111.055
1778,109.796
1779,115.484
1780,112.038
1781,117.548
1782,129.851
1783,183.078
1784,229.727
1785,277.999
1786,277.999
1787,277.999
1788,250.574
1789,277.999
1790,277.999
1791,277.999
1792,277.999
1793,88.853
1794,27.425
1795,74.927
1796,98.677
1797,98.677
1798,98.677
1799,98.677
1800,98.677
1801,100.262
1802,101.697
1803,102.189
1804,102.272
1805,104.025
1806,129.851
1807,183.078
1808,229.727
1809,277.999
1810,277.999
1811,277.999
1812,250.574
1813,277.999
1814,277.999
1815,277.999
1816,277.999
1817,88.853
1818,27.425
1819,74.927
1820,98.677
1821,98.677
1822,98.677
1823,98.677
1824,98.677
1825,98.677
1826,98.677
1827,98.677
1828,98.677
1829,98.677
1830,98.677
1831,94.225
1832,65.177
1833,107.518
1834,107.518
1835,107.518
1836,58.599
1837,58.599
1838,58.599
1839,58.599
1840,27.425
1841,27.425
1842,27.425
1843,74.927
1844,98.677
1845,98.677
1846,98.677
1847,98.677
1848,98.677
1849,98.677
1850,98.677
1851,98.677
1852,98.677
1853,98.677
1854,98.677
1855,63.051
1856,27.425
1857,27.425
1858,27.425
1859,27.425
1860,27.425
1861,27.425
1862,27.425
1863,27.425
1864,27.425
1865,27.425
1866,27.425
1867,74.927
1868,98.677
1869,98.677
1870,98.677
1871,98.835
1872,101.699
1873,103.045
1874,104.066
1875,105.064
1876,105.631
1877,106.834
1878,129.851
1879,171.202
1880,229.727
1881,277.999
1882,277.999
1883,277.999
1884,250.574
1885,277.999
1886,277.999
1887,277.999
1888,277.999
1889,88.853
1890,27.425
1891,74.927
1892,98.677
1893,98.677
1894,98.677
1895,100.298
1896,102.265
1897,104.435
1898,105.298
1899,107.239
1900,107.022
1901,108.239
1902,129.851
1903,171.202
1904,229.727
1905,277.999
1906,277.999
1907,277.999
1908,250.574
1909,277.999
1910,277.999
1911,277.999
1912,277.999
1913,88.853
1914,27.425
1915,74.927
1916,98.677
1917,98.677
1918,98.677
1919,98.677
1920,98.677
1921,98.677
1922,98.677
1923,100.475
1924,102.116
1925,103.428
1926,129.851
1927,171.202
1928,229.727
1929,277.999
1930,277.999
1931,277.999
1932,250.574
1933,277.999
1934,277.999
1935,277.999
1936,277.999
1937,88.853
1938,27.425
1939,74.927
1940,98.677
1941,98.677
1942,98.677
1943,98.677
1944,98.677
1945,98.677
1946,98.677
1947,98.677
1948,98.677
1949,98.677
1950,129.851
1951,171.202
1952,229.727
1953,277.999
1954,277.999
1955,277.999
1956,250.574
1957,277.999
1958,278.402
1959,279.983
1960,280.575
1961,88.853
1962,27.425
1963,74.927
1964,98.677
1965,98.677
1966,98.677
1967,98.677
1968,98.677
1969,98.677
1970,98.677
1971,98.677
1972,98.677
1973,98.677
1974,129.851
1975,171.202
1976,229.727
1977,277.999
1978,277.999
1979,277.999
1980,251.116
1981,281.917
1982,282.849
1983,281.417
1984,280.466
1985,88.853
1986,27.425
1987,74.927
1988,98.677
1989,98.677
1990,98.677
1991,98.677
1992,98.677
1993,98.677
1994,98.677
1995,98.677
1996,98.677
1997,98.677
1998,98.677
1999,82.35
2000,65.177
2001,107.518
2002,107.518
2003,107.518
2004,58.599
2005,58.599
2006,58.599
2007,58.599
2008,27.425
2009,27.425
2010,27.425
2011,63.051
2012,98.677
2013,98.677
2014,98.677
2015,98.677
2016,98.677
2017,98.677
2018,98.677
2019,98.677
2020,98.677
2021,98.677
2022,98.677
2023,51.176
2024,27.425
2025,27.425
2026,27.425
2027,27.425
2028,27.425
2029,27.425
2030,27.425
2031,27.425
2032,27.425
2033,27.425
2034,27.425
2035,63.051
2036,98.677
2037,98.677
2038,98.677
2039,98.677
2040,98.677
2041,98.677
2042,98.677
2043,98.677
2044,98.677
2045,98.677
2046,129.851
2047,171.202
2048,229.727
2049,277.999
2050,277.999
2051,278.413
2052,251.943
2053,285.068
2054,288.056
2055,289.601
2056,289.929
2057,88.853
2058,27.425
2059,63.051
2060,98.677
2061,98.677
2062,98.677
2063,98.677
2064,98.677
2065,98.677
2066,98.677
2067,98.677
2068,98.677
2069,98.677
2070,129.851
2071,171.202
2072,229.727
2073,277.999
2074,277.999
2075,278.934
2076,254.61
2077,284.994
2078,287.089
2079,287.998
2080,286.308
2081,88.853
2082,27.425
2083,63.051
2084,98.677
2085,98.677
2086,98.677
2087,98.677
2088,98.677
2089,98.677
2090,98.677
2091,98.677
2092,98.677
2093,98.677
2094,129.851
2095,171.202
2096,229.727
2097,277.999
2098,277.999
2099,278.027
2100,250.676
2101,280.795
2102,285.123
2103,287.231
2104,285.158
2105,88.853
2106,27.425
2107,63.051
2108,98.677
2109,98.677
2110,98.677
2111,98.677
2112,98.677
2113,98.677
2114,98.677
2115,98.677
2116,98.677
2117,98.677
2118,129.851
2119,159.327
2120,229.727
2121,277.999
2122,277.999
2123,278.789
2124,254.013
2125,284.296
2126,286.471
2127,286.02
2128,286.161
2129,88.853
2130,27.425
2131,63.051
2132,98.677
2133,98.677
2134,98.677
2135,98.677
2136,98.677
2137,98.677
2138,98.677
2139,98.677
