Hour,Load (kW)
703,412.918
704,371.976
705,495.189
706,467.436
707,469.993
708,481.308
709,483.649
710,494.324
711,484.959
712,480.175
713,481.264
714,433.793
715,354.666
716,355.438
717,310.695
718,317.578
719,122.688
720,111.86
721,111.86
722,111.86
723,111.86
724,111.86
725,111.86
726,122.688
727,417.538
728,347.181
729,489.474
730,464.18
731,466.554
732,477.054
733,484.433
734,491.577
735,487.728
736,491.96
737,485.889
738,426.861
739,346.254
740,351.519
741,312.42
742,321.045
743,122.688
744,111.86
745,111.86
746,111.86
747,111.86
748,111.86
749,111.86
750,122.688
751,339.981
752,324.116
753,489.37
754,477.203
755,489.872
756,499.049
757,502.637
758,511.649
759,502.367
760,511.494
761,517.064
762,452.349
763,360.692
764,361.338
765,312.241
766,313.162
767,122.688
768,111.86
769,111.86
770,111.86
771,111.86
772,111.86
773,111.86
774,122.688
775,316.136
776,311.017
777,489.28
778,473.872
779,481.209
780,496.036
781,499.654
782,512.537
783,501.411
784,498.588
785,504.352
786,454.944
787,380.565
788,377.43
789,325.89
790,326.644
791,122.688
792,111.86
793,111.86
794,111.86
795,111.86
796,111.86
797,111.86
798,122.688
799,285.399
800,308.467
801,522.193
802,492.407
803,496.154
804,524.571
805,542.28
806,557.887
807,550.102
808,536.594
809,531.155
810,470.493
811,375.579
812,372.62
813,324.95
814,325.038
815,122.688
816,111.86
817,98.065
818,98.065
819,98.065
820,98.065
821,98.065
822,98.065
823,308.062
824,271.245
825,348.15
826,351.539
827,360.248
828,346.774
829,315.756
830,309.087
831,217.312
832,212.64
833,219.343
834,202.459
835,98.065
836,98.065
837,98.065
838,98.065
839,98.065
840,98.065
841,98.065
842,98.065
843,98.065
844,98.065
845,98.065
846,98.065
847,98.065
848,52.236
849,52.236
850,52.236
851,52.236
852,52.236
853,52.236
854,52.236
855,52.236
856,52.236
857,52.236
858,52.236
859,98.065
860,98.065
861,98.065
862,98.065
863,98.065
864,98.065
865,111.86
866,111.86
867,111.86
868,111.86
869,111.86
870,122.688
871,296.045
872,302.851
873,491.346
874,469.965
875,474.982
876,489.639
877,491.739
878,498.396
879,485.586
880,481.101
881,485.091
882,436.056
883,369.173
884,368.556
885,318.169
886,317.447
887,122.688
888,111.86
889,111.86
890,111.86
891,111.86
892,111.86
893,111.86
894,122.688
895,279.367
896,303.149
897,518.631
898,504.964
899,517.145
900,545.573
901,557.552
902,576.006
903,560.824
904,549.548
905,552.206
906,491.452
907,391.017
908,381.83
909,329.663
910,327.166
911,122.688
912,111.86
913,111.86
914,111.86
915,111.86
916,111.86
917,111.86
918,122.688
919,273.831
920,276.306
921,495.502
922,472.41
923,473.886
924,487.862
925,489.671
926,503.762
927,500.904
928,509.458
929,518.865
930,449.379
931,348.05
932,344.475
933,297.981
934,302.832
935,122.688
936,111.86
937,111.86
938,111.86
939,111.86
940,111.86
941,111.86
942,122.688
943,353.6
944,309.285
945,483.579
946,457.031
947,455.218
948,466.222
949,471.365
950,473.473
951,467.287
952,471.477
953,480.313
954,422.473
955,346.671
956,350.173
957,310.421
958,320.341
959,122.688
960,111.86
961,111.86
962,111.86
963,111.86
964,111.86
965,111.86
966,122.688
967,409.822
968,355.247
969,490.848
970,452.917
971,448.6
972,453.675
973,456.708
974,453.951
975,442.923
976,443.118
977,447.365
978,405.008
979,358.972
980,366.585
981,331.778
982,337.72
983,122.688
984,111.86
985,98.065
986,98.065
987,98.065
988,98.065
989,98.065
990,98.065
991,391.603
992,308.971
993,368.199
994,341.473
995,322.844
996,321.377
997,308.572
998,292.587
999,204.768
1000,205.969
1001,221.853
1002,222.116
1003,98.065
1004,98.065
1005,98.065
1006,98.065
1007,98.065
1008,98.065
1009,98.065
1010,98.065
1011,98.065
1012,98.065
1013,98.065
1014,98.065
1015,98.065
1016,52.236
1017,52.236
1018,52.236
1019,52.236
1020,83.504
1021,117.641
1022,116.37
1023,124.262
1024,119.933
1025,106.755
1026,61.902
1027,98.065
1028,98.065
1029,98.065
1030,98.065
1031,98.065
1032,98.065
1033,111.86
1034,111.86
1035,111.86
1036,111.86
1037,111.86
1038,122.688
1039,454.331
1040,384.19
1041,502.105
1042,470.629
1043,473.947
1044,487.935
1045,491.542
1046,493.577
1047,484.92
1048,482.425
1049,489.481
1050,433.651
1051,360.585
1052,364.706
1053,320.778
1054,323.443
1055,122.688
1056,111.86
1057,111.86
1058,111.86
1059,111.86
1060,111.86
1061,111.86
1062,122.688
1063,330.866
1064,304.765
1065,497.534
1066,483.326
1067,484.44
1068,492.411
1069,495.035
1070,507.25
1071,497.922
1072,493.292
1073,501.652
1074,442.14
1075,359.389
1076,361.158
1077,312.791
1078,311.762
1079,122.688
1080,111.86
1081,111.86
1082,111.86
1083,111.86
1084,111.86
1085,111.86
1086,122.688
1087,292.095
1088,287.072
1089,505.854
1090,498.253
1091,511.513
1092,517.314
1093,502.031
1094,512.723
1095,516.615
1096,526.848
1097,537.744
1098,463.897
1099,367.894
1100,363.542
1101,314.423
1102,314.08
1103,122.688
1104,111.86
1105,111.86
1106,111.86
1107,111.86
1108,111.86
1109,111.86
1110,122.688
1111,287.303
1112,290.654
1113,496.006
1114,481.749
1115,492.939
1116,517.086
1117,520.415
1118,525.041
1119,514.265
1120,517.337
1121,523.594
1122,455.215
1123,357.592
1124,360.858
1125,311.88
1126,312.961
1127,122.688
1128,111.86
1129,111.86
1130,111.86
1131,111.86
1132,111.86
1133,111.86
1134,122.688
1135,265.925
1136,291.09
1137,510.062
1138,493.48
1139,505.767
1140,526.291
1141,517.552
1142,527.767
1143,512.216
1144,509.706
1145,527.621
1146,469.683
1147,364.288
1148,363.543
1149,314.198
1150,315.526
1151,122.688
1152,111.86
1153,98.065
1154,98.065
1155,98.065
1156,98.065
1157,98.065
1158,98.065
1159,266.74
1160,229.608
1161,330.864
1162,351.916
1163,355.809
1164,359.008
1165,357.986
1166,365.925
1167,256.228
1168,232.488
1169,224.148
1170,195.66
1171,90.427
1172,98.065
1173,98.065
1174,98.065
1175,98.065
1176,98.065
1177,98.065
1178,98.065
1179,98.065
1180,98.065
1181,98.065
1182,98.065
1183,90.427
1184,99.799
1185,145.933
1186,146.473
1187,162.723
1188,158.858
1189,165.342
1190,156.803
1191,170.889
1192,163.927
1193,163.79
1194,90.675
1195,90.427
1196,98.065
1197,98.065
1198,98.065
1199,98.065
1200,98.065
1201,98.065
1202,98.065
1203,98.065
1204,98.065
1205,98.065
1206,98.065
1207,90.427
1208,97.159
1209,146.723
1210,169.081
1211,146.253
1212,173.5
1213,149.069
1214,176.562
1215,150.347
1216,175.528
1217,145.894
1218,79.961
1219,90.427
1220,98.065
1221,98.065
1222,98.065
1223,98.065
1224,98.065
1225,111.86
1226,111.86
1227,111.86
1228,111.86
1229,111.86
1230,122.688
1231,265.231
1232,291.945
1233,529.353
1234,522.677
1235,551.957
1236,570.759
1237,565.426
1238,584.977
1239,576.709
1240,578.196
1241,582.496
1242,508.436
1243,395.333
1244,388.897
1245,329.582
1246,330.381
1247,122.688
1248,111.86
1249,111.86
1250,111.86
1251,111.86
1252,111.86
1253,111.86
1254,122.688
1255,269.09
1256,294.853
1257,543.077
1258,547.21
1259,562.48
1260,584.843
1261,583.216
1262,604.782
1263,598.379
1264,607.486
1265,602.021
1266,515.615
1267,391.26
1268,382.258
1269,322.563
1270,322.56
1271,122.688
1272,111.86
1273,111.86
1274,111.86
1275,111.86
1276,111.86
1277,111.86
1278,122.688
1279,268.991
1280,294.266
1281,556.333
1282,573.133
1283,590.343
1284,606.153
1285,599.365
1286,605.25
1287,573.774
1288,572.467
1289,570.615
1290,501.551
1291,391.031
1292,387.946
1293,331.735
1294,328.884
1295,122.688
1296,111.86
1297,111.86
1298,111.86
1299,111.86
1300,111.86
1301,111.86
1302,122.688
1303,271.806
1304,294.604
1305,543.505
1306,544.878
1307,562.363
1308,589.268
1309,585.853
1310,595.871
1311,595.042
1312,602.111
1313,605.171
1314,526.9
1315,394.655
1316,384.422
1317,325.387
1318,322.937
1319,122.688
1320,111.86
1321,98.065
1322,98.065
1323,98.065
1324,98.065
1325,98.065
1326,98.065
1327,266.543
1328,239.321
1329,339.071
1330,351.009
1331,356.383
1332,386.054
1333,399.667
1334,395.59
1335,253.354
1336,226.961
1337,211.897
1338,183.052
1339,90.427
1340,98.065
1341,98.065
1342,98.065
1343,98.065
1344,98.065
1345,98.065
1346,98.065
1347,98.065
1348,98.065
1349,98.065
1350,98.065
1351,90.427
1352,52.236
1353,58.875
1354,79.727
1355,52.236
1356,81.811
1357,124.306
1358,114.311
1359,136.005
1360,120.779
1361,134.959
1362,115.249
1363,114.427
1364,98.065
1365,98.065
1366,98.065
1367,98.065
1368,98.065
1369,111.86
1370,111.86
1371,111.86
1372,111.86
1373,111.86
1374,122.688
1375,364.177
1376,338.1
1377,494.36
1378,472.023
1379,475.558
1380,490.499
1381,498.711
1382,512.81
1383,503.865
1384,497.864
1385,496.904
1386,448.24
1387,369.779
1388,377.923
1389,329.719
1390,330.529
1391,122.688
1392,111.86
1393,111.86
1394,111.86
1395,111.86
1396,111.86
1397,111.86
1398,122.688
1399,266.106
1400,295.127
1401,540.909
1402,539.625
1403,547.887
1404,559.91
1405,556.889
1406,575
1407,570.07
1408,580.755
1409,580.554
1410,504.733
1411,381.168
1412,368.175
1413,311.699
1414,310.049
1415,122.688
1416,111.86
1417,111.86
1418,111.86
1419,111.86
1420,111.86
1421,111.86
1422,122.688
1423,300.272
1424,277.754
1425,487.437
1426,475.924
1427,480.046
1428,492.792
1429,496.497
1430,508.726
1431,509.129
1432,518.268
1433,526.111
1434,458.758
1435,348.109
1436,347.183
1437,299.499
1438,299.089
1439,122.688
1440,111.86
1441,111.86
1442,111.86
1443,111.86
1444,111.86
1445,111.86
1446,122.688
1447,303.207
1448,284.249
1449,498.514
1450,492.601
1451,492.858
1452,501.882
1453,502.431
1454,518.529
1455,515.673
1456,502.881
1457,508.27
1458,444.538
1459,350.397
1460,356.36
1461,308.585
1462,307.626
1463,122.688
1464,111.86
1465,111.86
1466,111.86
1467,111.86
1468,111.86
1469,111.86
1470,122.688
1471,245.883
1472,273.738
1473,508.228
1474,503.652
1475,510.685
1476,534.059
1477,537.772
1478,561.101
1479,559.366
1480,556.145
1481,549.062
1482,484.947
1483,380.091
1484,378.288
1485,327.2
1486,327.405
1487,122.688
1488,111.86
1489,98.065
1490,98.065
1491,98.065
1492,98.065
1493,98.065
1494,98.065
1495,261.386
1496,238.468
1497,338.89
1498,351.812
1499,367.957
1500,393.606
1501,387.772
1502,383.613
1503,271.269
1504,258.833
1505,245.487
1506,206.74
1507,82.789
1508,98.065
1509,98.065
1510,98.065
1511,98.065
1512,98.065
1513,98.065
1514,98.065
1515,98.065
1516,98.065
1517,98.065
1518,98.065
1519,82.789
1520,52.236
1521,52.236
1522,52.236
1523,162.338
1524,160.411
1525,186.194
1526,157.319
1527,184.101
1528,143.697
1529,147.695
1530,124.679
1531,98.157
1532,98.065
1533,98.065
1534,98.065
1535,98.065
1536,98.065
1537,111.86
1538,111.86
1539,111.86
1540,111.86
1541,111.86
1542,122.688
1543,267.328
1544,295.812
1545,534.284
1546,527.01
1547,533.93
1548,537.735
1549,525.772
1550,551.096
1551,541.035
1552,541.159
1553,548.308
1554,482.499
1555,369.194
1556,376.983
1557,326.395
1558,324.657
1559,122.688
1560,111.86
1561,111.86
1562,111.86
1563,111.86
1564,111.86
1565,111.86
1566,122.688
1567,257.729
1568,287.3
1569,506.593
1570,486.113
1571,489.495
1572,506.514
1573,509.879
1574,531.31
1575,531.509
1576,528.371
1577,529.15
1578,470.414
1579,362.728
1580,370.322
1581,320.236
1582,318.685
1583,122.688
1584,111.86
1585,111.86
1586,111.86
1587,111.86
1588,111.86
1589,111.86
1590,122.688
1591,249.247
1592,277.899
1593,509.673
1594,503.13
1595,511.394
1596,529.857
1597,523.511
1598,541.721
1599,544.749
1600,551.536
1601,540.665
1602,473.981
1603,360.038
1604,364.764
1605,313.285
1606,312.042
1607,122.688
1608,111.86
1609,111.86
1610,111.86
1611,111.86
1612,111.86
1613,111.86
1614,122.688
1615,254.551
1616,287.186
1617,528.856
1618,531.554
1619,537.473
1620,548.312
1621,547.903
1622,580.594
1623,583.428
1624,595.813
1625,594.504
1626,517.824
1627,390.069
1628,391.136
1629,334.767
1630,335.059
1631,122.688
1632,111.86
1633,111.86
1634,111.86
1635,111.86
1636,111.86
1637,111.86
1638,122.688
1639,269.057
1640,302.394
1641,542.247
1642,523.38
1643,508.255
1644,498.212
1645,485.741
1646,491.66
1647,488.401
1648,496.983
1649,501.046
1650,432.561
1651,331.767
1652,346.705
1653,298.107
1654,299.704
1655,122.688
1656,111.86
1657,98.065
1658,98.065
1659,98.065
1660,98.065
1661,98.065
1662,98.065
1663,311.41
1664,232.083
1665,297.038
1666,292.839
1667,286.398
1668,295.976
1669,300.932
1670,296.4
1671,201.416
1672,201.185
1673,200.134
1674,172.731
1675,82.789
1676,98.065
1677,98.065
1678,98.065
1679,98.065
1680,98.065
1681,98.065
1682,98.065
1683,98.065
1684,98.065
1685,98.065
1686,98.065
1687,75.15
1688,64.084
1689,75.296
1690,95.882
1691,116.056
1692,132.962
1693,136.098
1694,143.694
1695,139.858
1696,144.738
1697,140.675
1698,143.434
1699,132.649
1700,98.065
1701,98.065
1702,98.065
1703,98.065
1704,98.065
1705,111.86
1706,111.86
1707,111.86
1708,111.86
1709,122.688
1710,274.131
1711,325.928
1712,525.073
1713,513.739
1714,520.844
1715,543.008
1716,560.822
1717,589.249
1718,583.96
1719,590.62
1720,620.407
1721,555.574
1722,381.833
1723,390.687
1724,340.541
1725,334.13
1726,122.688
1727,111.86
1728,111.86
1729,111.86
1730,111.86
1731,111.86
1732,111.86
1733,122.688
1734,285.541
1735,333.126
1736,544.471
1737,533.908
1738,565.006
1739,584.987
1740,543.059
1741,537.647
1742,526.59
1743,540.215
1744,562.96
1745,497.808
1746,331.151
1747,334.664
1748,283.795
1749,285.503
1750,122.688
1751,111.86
1752,111.86
1753,111.86
1754,111.86
1755,111.86
1756,111.86
1757,122.688
1758,341.839
1759,352.439
1760,489.736
1761,449.765
1762,439.5
1763,444.426
1764,450.478
1765,460.584
1766,447.094
1767,450.975
1768,467.758
1769,420.648
1770,292.341
1771,316.457
1772,299.709
1773,312.509
1774,122.688
1775,111.86
1776,111.86
1777,111.86
1778,111.86
1779,111.86
1780,111.86
1781,122.688
1782,456.337
1783,423.006
1784,522.702
1785,465.857
1786,446.257
1787,449.93
1788,456.937
1789,465.943
1790,452.892
1791,452.747
1792,464.041
1793,413.626
1794,292.854
1795,322.96
1796,303.561
1797,311.122
1798,122.688
1799,111.86
1800,111.86
1801,111.86
1802,111.86
1803,111.86
1804,111.86
1805,122.688
1806,350.742
1807,364.452
1808,489.875
1809,453.448
1810,449.65
1811,463.199
1812,472.497
1813,480.616
1814,475.273
1815,477.489
1816,480.969
1817,428.525
1818,303.09
1819,326.879
1820,297.797
1821,302.284
1822,122.688
1823,111.86
1824,111.86
1825,98.065
1826,98.065
1827,98.065
1828,98.065
1829,98.065
1830,284.656
1831,272.162
1832,314.385
1833,316.506
1834,313.476
1835,321.073
1836,319.236
1837,315.128
1838,218.532
1839,218.395
1840,223.683
1841,202.052
1842,52.236
1843,82.789
1844,98.065
1845,98.065
1846,98.065
1847,98.065
1848,98.065
1849,98.065
1850,98.065
1851,98.065
1852,98.065
1853,98.065
1854,98.065
1855,75.15
1856,52.236
1857,52.236
1858,52.236
1859,52.236
1860,52.236
1861,52.236
1862,52.236
1863,52.236
1864,52.236
1865,52.236
1866,52.236
1867,82.789
1868,98.065
1869,98.065
1870,98.065
1871,98.065
1872,98.065
1873,111.86
1874,111.86
1875,111.86
1876,111.86
1877,122.688
1878,398.425
1879,387.948
1880,511.285
1881,463.555
1882,447.002
1883,448.834
1884,451.144
1885,457.121
1886,441.975
1887,443.764
1888,456.489
1889,412.111
1890,291.141
1891,325.497
1892,307.071
1893,318.022
1894,122.688
1895,111.86
1896,111.86
1897,111.86
1898,111.86
1899,111.86
1900,111.86
1901,122.688
1902,395.338
1903,384.244
1904,509.206
1905,463.994
1906,454.407
1907,460.834
1908,467.102
1909,477.887
1910,470.307
1911,475.425
1912,490.614
1913,447.562
1914,315.203
1915,333.311
1916,299.835
1917,306.031
1918,122.688
1919,111.86
1920,111.86
1921,111.86
1922,111.86
1923,111.86
1924,111.86
1925,122.688
1926,343.844
1927,349.026
1928,490.376
1929,457.517
1930,455
1931,471.847
1932,476.476
1933,492.435
1934,484.275
1935,491.887
1936,506.923
1937,457.617
1938,315.802
1939,336.213
1940,304.099
1941,306.651
1942,122.688
1943,111.86
1944,111.86
1945,111.86
1946,111.86
1947,111.86
1948,111.86
1949,122.688
1950,264.283
1951,298.193
1952,496.775
1953,475.292
1954,477.621
1955,498.929
1956,498.836
1957,515.398
1958,515.057
1959,521.624
1960,537.603
1961,473.085
1962,326.944
1963,347.772
1964,307.899
1965,311
1966,122.688
1967,111.86
1968,111.86
1969,111.86
1970,111.86
1971,111.86
1972,111.86
1973,122.688
1974,267.032
1975,298.564
1976,511.236
1977,501.052
1978,507.387
1979,536.838
1980,541.29
1981,558.553
1982,546.052
1983,538.18
1984,545.524
1985,490.271
1986,340.425
1987,357.622
1988,315.68
1989,316.213
1990,122.688
1991,111.86
1992,111.86
1993,98.065
1994,98.065
1995,98.065
1996,98.065
1997,98.065
1998,270.335
1999,244.772
2000,320.198
2001,327.451
2002,329.07
2003,344.74
2004,350.355
2005,350.702
2006,245.896
2007,246.554
2008,246.837
2009,205.955
2010,147.575
2011,96.368
2012,98.065
2013,98.065
2014,98.065
2015,98.065
2016,98.065
2017,98.065
2018,98.065
2019,98.065
2020,98.065
2021,98.065
2022,98.065
2023,67.512
2024,117.735
2025,142.608
2026,149.35
2027,159.641
2028,149.849
2029,166.242
2030,159.501
2031,173.144
2032,155.188
2033,122.591
2034,71.551
2035,75.15
2036,98.065
2037,98.065
2038,98.065
2039,98.065
2040,98.065
2041,111.86
2042,111.86
2043,111.86
2044,111.86
2045,122.688
2046,279.098
2047,301.501
2048,510.161
2049,515.295
2050,538.841
2051,572.562
2052,559.816
2053,589.342
2054,588.475
2055,604.904
2056,623.354
2057,554.49
2058,374.404
2059,372.874
2060,326.461
2061,324.585
2062,122.688
2063,111.86
2064,111.86
2065,111.86
2066,111.86
2067,111.86
2068,111.86
2069,122.688
2070,272.843
2071,301.203
2072,518.015
2073,510.252
2074,527.687
2075,556.646
2076,560.774
2077,575.396
2078,572.716
2079,583.781
2080,590.372
2081,530.908
2082,371.767
2083,364.342
2084,320.46
2085,318.899
2086,122.688
2087,111.86
2088,111.86
2089,111.86
2090,111.86
2091,111.86
2092,111.86
2093,122.688
2094,264.417
2095,298.375
2096,523.079
2097,514.7
2098,530.204
2099,546.029
2100,543.003
2101,561.843
2102,566.585
2103,581.039
2104,580.457
2105,516.297
2106,359.184
2107,361.51
2108,318.761
2109,316.686
2110,122.688
2111,111.86
2112,111.86
2113,111.86
2114,111.86
2115,111.86
2116,111.86
2117,122.688
2118,267.286
2119,292.144
2120,521.206
2121,518.646
2122,535.925
2123,560.301
2124,561.467
2125,573.797
2126,573.601
2127,574.464
2128,590.56
2129,521.601
2130,356.926
2131,355.477
2132,313.806
2133,312.095
2134,122.688
2135,111.86
2136,111.86
2137,111.86
2138,111.86
2139,111.86
2140,111.86
2141,122.688
