Hour,Load (kW)
2954,59.612
2955,59.612
2956,59.612
2957,59.612
2958,102.382
2959,120.189
2960,169.892
2961,199.053
2962,199.053
2963,199.053
2964,182.486
2965,199.053
2966,199.053
2967,199.053
2968,199.053
2969,53.677
2970,16.568
2971,16.568
2972,52.438
2973,59.612
2974,59.612
2975,59.612
2976,59.612
2977,59.612
2978,59.612
2979,59.612
2980,59.612
2981,59.612
2982,102.382
2983,120.189
2984,169.892
2985,199.053
2986,199.053
2987,199.053
2988,182.486
2989,199.053
2990,199.053
2991,199.311
2992,200.39
2993,53.677
2994,16.568
2995,16.568
2996,52.438
2997,59.612
2998,59.612
2999,59.612
3000,59.612
3001,59.612
3002,59.612
3003,59.612
3004,59.612
3005,59.612
3006,45.264
3007,66.512
3008,70.486
3009,96.065
3010,96.065
3011,96.065
3012,66.512
3013,66.512
3014,66.512
3015,66.512
3016,16.568
3017,16.568
3018,16.568
3019,16.568
3020,52.438
3021,59.612
3022,59.612
3023,59.612
3024,59.612
3025,59.612
3026,59.612
3027,59.612
3028,59.612
3029,59.612
3030,45.264
3031,16.568
3032,16.568
3033,16.568
3034,16.568
3035,16.568
3036,16.568
3037,16.568
3038,16.568
3039,16.568
3040,16.568
3041,16.568
3042,16.568
3043,16.568
3044,45.264
3045,59.612
3046,59.612
3047,59.612
3048,59.612
3049,59.612
3050,59.612
3051,59.612
3052,59.612
3053,59.612
3054,95.208
3055,120.189
3056,169.892
3057,199.053
3058,199.053
3059,199.053
3060,182.486
3061,199.053
3062,199.053
3063,199.053
3064,199.053
3065,53.677
3066,16.568
3067,16.568
3068,45.264
3069,59.612
3070,59.612
3071,59.612
3072,59.612
3073,59.612
3074,59.612
3075,59.612
3076,60.366
3077,61.6
3078,95.208
3079,120.189
3080,169.892
3081,199.053
3082,199.053
3083,199.053
3084,182.486
3085,199.053
3086,199.053
3087,199.053
3088,199.053
3089,53.677
3090,16.568
3091,16.568
3092,45.264
3093,59.612
3094,59.612
3095,59.612
3096,59.612
3097,59.612
3098,59.612
3099,59.612
3100,59.612
3101,59.612
3102,95.208
3103,120.189
3104,169.892
3105,199.053
3106,199.053
3107,199.053
3108,182.486
3109,199.053
3110,199.053
3111,199.053
3112,199.053
3113,53.677
3114,16.568
3115,16.568
3116,45.264
3117,59.612
3118,59.612
3119,59.612
3120,59.612
3121,59.612
3122,59.612
3123,59.612
3124,59.612
3125,59.612
3126,95.208
3127,120.189
3128,169.892
3129,199.053
3130,199.053
3131,199.053
3132,182.486
3133,199.053
3134,199.126
3135,200.814
3136,201.844
3137,53.677
3138,16.568
3139,16.568
3140,45.264
3141,59.612
3142,59.612
3143,59.612
3144,59.612
3145,59.612
3146,59.612
3147,59.612
3148,59.612
3149,59.612
3150,95.208
3151,120.189
3152,169.892
3153,199.053
3154,199.053
3155,200.642
3156,185.807
3157,204.6
3158,210.321
3159,223.312
3160,226.546
3161,53.677
3162,16.568
3163,16.568
3164,45.264
3165,59.612
3166,59.612
3167,59.612
3168,59.612
3169,59.612
3170,59.612
3171,59.612
3172,59.612
3173,59.612
3174,45.264
3175,66.512
3176,70.486
3177,96.065
3178,96.065
3179,96.065
3180,66.512
3181,66.512
3182,67.039
3183,68.491
3184,16.568
3185,16.568
3186,16.568
3187,16.568
3188,45.264
3189,59.612
3190,59.612
3191,59.612
3192,59.612
3193,59.612
3194,59.612
3195,59.612
3196,59.612
3197,59.612
3198,45.264
3199,16.568
3200,16.568
3201,16.568
3202,16.568
3203,16.568
3204,16.568
3205,16.568
3206,16.568
3207,16.568
3208,16.568
3209,16.568
3210,16.568
3211,16.568
3212,45.264
3213,59.612
3214,59.612
3215,59.612
3216,59.612
3217,59.612
3218,59.612
3219,59.612
3220,59.612
3221,59.612
3222,95.208
3223,120.189
3224,169.892
3225,199.053
3226,200.892
3227,203.422
3228,188.101
3229,209.399
3230,221.14
3231,232.502
3232,235.263
3233,53.677
3234,16.568
3235,16.568
3236,45.264
3237,59.612
3238,59.612
3239,59.612
3240,59.612
3241,59.612
3242,59.612
3243,59.612
3244,59.612
3245,59.612
3246,95.208
3247,120.189
3248,169.892
3249,199.053
3250,199.053
3251,199.053
3252,182.504
3253,200.635
3254,202.237
3255,203.552
3256,204.036
3257,53.677
3258,16.568
3259,16.568
3260,45.264
3261,59.612
3262,59.612
3263,59.612
3264,59.612
3265,59.612
3266,59.612
3267,59.612
3268,59.612
3269,59.612
3270,95.208
3271,120.189
3272,169.892
3273,199.053
3274,199.053
3275,199.053
3276,182.486
3277,199.053
3278,199.053
3279,199.053
3280,199.053
3281,53.677
3282,16.568
3283,16.568
3284,45.264
3285,59.612
3286,59.612
3287,59.612
3288,59.612
3289,59.612
3290,59.612
3291,59.612
3292,59.612
3293,59.612
3294,88.034
3295,120.189
3296,169.892
3297,199.053
3298,199.053
3299,199.053
3300,182.486
3301,199.053
3302,199.053
3303,199.053
3304,199.053
3305,53.677
3306,16.568
3307,16.568
3308,45.264
3309,59.612
3310,59.612
3311,59.612
3312,59.612
3313,59.612
3314,59.612
3315,59.612
3316,59.612
3317,59.612
3318,88.034
3319,120.189
3320,169.892
3321,199.053
3322,199.053
3323,199.053
3324,182.486
3325,199.054
3326,200.094
3327,201.09
3328,201.303
3329,53.677
3330,16.568
3331,16.568
3332,45.264
3333,59.612
3334,59.612
3335,59.612
3336,59.612
3337,59.612
3338,59.612
3339,59.612
3340,59.612
3341,59.612
3342,38.09
3343,66.512
3344,70.486
3345,96.065
3346,96.065
3347,96.065
3348,66.512
3349,66.512
3350,66.512
3351,66.512
3352,16.568
3353,16.568
3354,16.568
3355,16.568
3356,45.264
3357,59.612
3358,59.612
3359,59.612
3360,59.612
3361,59.612
3362,59.612
3363,59.612
3364,59.612
3365,59.612
3366,38.09
3367,16.568
3368,16.568
3369,16.568
3370,16.568
3371,16.568
3372,16.568
3373,16.568
3374,16.568
3375,16.568
3376,16.568
3377,16.568
3378,16.568
3379,16.568
3380,38.09
3381,59.612
3382,59.612
3383,59.612
3384,59.612
3385,59.612
3386,59.612
3387,59.612
3388,59.612
3389,59.612
3390,88.034
3391,120.189
3392,169.892
3393,199.053
3394,199.053
3395,200.238
3396,185.452
3397,203.425
3398,205.062
3399,205.987
3400,204.872
3401,53.677
3402,16.568
3403,16.568
3404,38.09
3405,59.612
3406,59.612
3407,59.612
3408,59.612
3409,59.612
3410,59.612
3411,59.612
3412,59.612
3413,59.612
3414,88.034
3415,120.189
3416,169.892
3417,199.053
3418,199.053
3419,199.148
3420,182.994
3421,201.009
3422,201.743
3423,202.085
3424,201.776
3425,53.677
3426,16.568
3427,16.568
3428,38.09
3429,59.612
3430,59.612
3431,59.612
3432,59.612
3433,59.612
3434,59.612
3435,59.612
3436,59.612
3437,59.612
3438,88.034
3439,120.189
3440,169.892
3441,199.053
3442,199.053
3443,199.053
3444,182.486
3445,199.053
3446,199.124
3447,200.571
3448,201.28
3449,53.677
3450,16.568
3451,16.568
3452,38.09
3453,59.612
3454,59.612
3455,59.612
3456,59.612
3457,59.612
3458,59.612
3459,59.612
3460,59.612
3461,59.612
3462,88.034
3463,120.189
3464,169.892
3465,199.053
3466,199.053
3467,199.053
3468,182.486
3469,199.053
3470,199.111
3471,200.346
3472,201.053
3473,53.677
3474,16.568
3475,16.568
3476,38.09
3477,59.612
3478,59.612
3479,59.612
3480,59.612
3481,59.612
3482,59.612
3483,59.612
3484,59.612
3485,59.612
3486,88.034
3487,120.189
3488,169.892
3489,199.053
3490,199.053
3491,199.053
3492,183.076
3493,201.354
3494,202.445
3495,203.261
3496,204.08
3497,53.677
3498,16.568
3499,16.568
3500,38.09
3501,59.612
3502,59.612
3503,59.612
3504,59.612
3505,59.612
3506,59.612
3507,59.612
3508,59.612
3509,59.612
3510,38.09
3511,66.512
3512,70.486
3513,96.065
3514,96.065
3515,96.065
3516,66.512
3517,66.512
3518,67.06
3519,68.349
3520,16.568
3521,16.568
3522,16.568
3523,16.568
3524,38.09
3525,59.612
3526,59.612
3527,59.612
3528,59.612
3529,59.612
3530,59.612
3531,59.612
3532,59.612
3533,59.612
3534,38.09
3535,16.568
3536,16.568
3537,16.568
3538,16.568
3539,16.568
3540,16.568
3541,16.568
3542,16.568
3543,16.568
3544,16.568
3545,16.568
3546,16.568
3547,16.568
3548,38.09
3549,59.612
3550,59.612
3551,59.612
3552,59.612
3553,59.612
3554,59.612
3555,59.612
3556,59.612
3557,59.612
3558,38.09
3559,16.568
3560,16.568
3561,16.568
3562,16.568
3563,16.568
3564,16.568
3565,16.568
3566,16.568
3567,16.568
3568,16.568
3569,16.568
3570,16.568
3571,16.568
3572,38.09
3573,59.612
3574,59.612
3575,59.612
3576,59.612
3577,59.612
3578,59.612
3579,59.612
3580,59.612
3581,59.612
3582,88.034
3583,120.189
3584,169.892
3585,199.053
3586,199.053
3587,199.99
3588,185.679
3589,204.87
3590,207.529
3591,219.251
3592,226.51
3593,53.677
3594,16.568
3595,16.568
3596,38.09
3597,59.612
3598,59.612
3599,59.612
3600,59.612
3601,59.612
3602,59.612
3603,59.612
3604,59.612
3605,59.612
3606,88.034
3607,120.189
3608,169.892
3609,199.053
3610,199.762
3611,201.5
3612,186.087
3613,205.502
3614,208.554
3615,220.265
3616,226.472
3617,53.677
3618,16.568
3619,16.568
3620,38.09
3621,59.612
3622,59.612
3623,59.612
3624,59.612
3625,59.612
3626,59.612
3627,59.612
3628,59.612
3629,59.612
3630,88.034
3631,120.189
3632,169.892
3633,199.053
3634,199.733
3635,201.24
3636,186.029
3637,204.873
3638,206.946
3639,214.974
3640,218.474
3641,53.677
3642,16.568
3643,16.568
3644,38.09
3645,59.612
3646,59.612
3647,59.612
3648,59.612
3649,59.612
3650,59.612
3651,59.612
3652,59.612
3653,59.612
3654,88.034
3655,120.189
3656,170.109
3657,203.452
3658,206.808
3659,219.417
3660,221.907
3661,248.583
3662,257.636
3663,267.967
3664,268.146
3665,94.217
3666,43.769
3667,30.406
3668,38.09
3669,59.612
3670,59.612
3671,59.612
3672,59.612
3673,59.612
3674,59.612
3675,59.612
3676,59.612
3677,59.612
3678,38.09
3679,66.512
3680,70.486
3681,96.065
3682,96.482
3683,97.596
3684,67.536
3685,69.176
3686,70.315
3687,69.831
3688,16.568
3689,16.568
3690,16.568
3691,16.568
3692,38.09
3693,59.612
3694,59.612
3695,59.612
3696,59.612
3697,59.612
3698,59.612
3699,59.612
3700,59.612
3701,59.612
3702,38.09
3703,16.568
3704,16.568
3705,16.568
3706,16.568
3707,16.568
3708,16.568
3709,16.568
3710,16.568
3711,16.568
3712,16.568
3713,16.568
3714,16.568
3715,16.568
3716,38.09
3717,59.612
3718,59.612
3719,59.612
3720,59.612
3721,59.612
3722,59.612
3723,59.612
3724,59.612
3725,59.612
3726,88.034
3727,120.189
3728,169.892
3729,199.329
3730,201.964
3731,204.058
3732,188.16
3733,211.393
3734,225.204
3735,230.412
3736,237.422
3737,66.267
3738,16.568
3739,16.568
3740,38.09
3741,59.612
3742,59.612
3743,59.612
3744,59.612
3745,59.612
3746,59.612
3747,59.612
3748,59.612
3749,59.612
3750,88.034
3751,120.189
3752,169.892
3753,199.26
3754,199.904
3755,200.315
3756,183.586
3757,200.991
3758,202.285
3759,204.319
3760,205.388
3761,53.677
3762,16.568
3763,16.568
3764,30.916
3765,59.612
3766,59.612
3767,59.612
3768,59.612
3769,59.612
3770,59.612
3771,59.612
3772,59.612
3773,59.612
3774,88.034
3775,120.189
3776,169.892
3777,199.679
3778,203.148
3779,207.623
3780,204.848
3781,241.098
3782,253.909
3783,263.122
3784,243.337
3785,53.677
3786,16.568
3787,16.568
3788,30.916
3789,59.612
3790,59.612
3791,59.612
3792,59.612
3793,59.612
3794,59.612
3795,59.612
3796,59.612
3797,59.612
3798,88.034
3799,120.233
3800,173.226
3801,204.998
3802,205.572
3803,206.837
3804,191.11
3805,223.974
3806,243.016
3807,257.848
3808,261.495
3809,71.122
3810,35.844
3811,42.096
3812,37.199
3813,59.612
3814,59.612
3815,59.612
3816,59.612
3817,59.612
3818,59.612
3819,59.612
3820,59.612
3821,59.612
3822,88.034
3823,120.189
3824,172.284
3825,203.9
3826,206.026
3827,210.428
3828,206.917
3829,234.537
3830,242.705
3831,248.824
3832,255.059
3833,70.744
3834,38.8
3835,22.795
3836,30.916
3837,59.612
3838,59.612
3839,59.612
3840,59.612
3841,59.612
3842,59.612
3843,59.612
3844,59.612
3845,59.612
3846,38.09
3847,66.512
3848,70.486
3849,96.244
3850,98.539
3851,100.698
3852,79.362
3853,92.772
3854,105.556
3855,114.476
3856,46.047
3857,53.318
3858,49.347
3859,34.223
3860,31.7
3861,59.612
3862,59.612
3863,59.612
3864,59.612
3865,59.612
3866,59.612
3867,59.612
3868,59.612
3869,59.612
3870,38.09
3871,16.568
3872,16.568
3873,16.568
3874,16.568
3875,16.568
3876,16.568
3877,16.568
3878,16.568
3879,16.568
3880,16.568
3881,16.568
3882,16.568
3883,16.568
3884,30.916
3885,59.612
3886,59.612
3887,59.612
3888,59.612
3889,59.612
3890,59.612
3891,59.612
3892,59.612
3893,59.612
3894,88.034
3895,120.189
3896,169.892
3897,199.053
3898,199.394
3899,201.513
3900,185.879
3901,203.784
3902,207.49
3903,218.126
3904,223.667
3905,53.677
3906,16.568
3907,16.568
3908,30.916
3909,59.612
3910,59.612
3911,59.612
3912,59.612
3913,59.612
3914,59.612
3915,59.612
3916,59.612
3917,59.612
3918,88.034
3919,120.189
3920,169.892
3921,199.365
3922,201.046
3923,203.271
3924,188.039
3925,214.407
3926,224.894
3927,230.035
3928,232.982
3929,53.677
3930,16.568
3931,16.568
3932,30.916
3933,59.612
3934,59.612
3935,59.612
3936,59.612
3937,59.612
3938,59.612
3939,59.612
3940,59.612
3941,59.612
3942,88.034
3943,120.189
3944,169.892
3945,199.258
3946,201.175
3947,203.203
3948,187.503
3949,205.477
3950,215.536
3951,219.838
3952,223.065
3953,53.677
3954,16.568
3955,16.568
3956,30.916
3957,59.612
3958,59.612
3959,59.612
3960,59.612
3961,59.612
3962,59.612
3963,59.612
3964,59.612
3965,59.612
3966,88.034
3967,120.189
3968,169.892
3969,199.053
3970,199.414
3971,200.421
3972,184.185
3973,202.228
3974,203.252
3975,202.59
3976,202.15
3977,53.677
3978,16.568
3979,16.568
3980,30.916
3981,59.612
3982,59.612
3983,59.612
3984,59.612
3985,59.612
3986,59.612
3987,59.612
3988,59.612
3989,59.612
3990,88.034
3991,120.189
3992,169.892
3993,199.053
3994,199.899
3995,201.857
3996,186.429
3997,204.142
3998,203.605
3999,203.267
4000,204.317
4001,53.677
4002,16.568
4003,16.568
4004,30.916
4005,59.612
4006,59.612
4007,59.612
4008,59.612
4009,59.612
4010,59.612
4011,59.612
4012,59.612
4013,59.612
4014,38.09
4015,66.512
4016,70.486
4017,96.065
4018,96.065
4019,96.878
4020,68.555
4021,71.169
4022,81.654
4023,90.126
4024,16.568
4025,24.657
4026,26.968
4027,18.609
4028,30.916
4029,59.612
4030,59.612
4031,59.612
4032,59.612
4033,59.612
4034,59.612
4035,59.612
4036,59.612
4037,59.612
4038,38.09
4039,16.568
4040,16.568
4041,16.568
4042,16.568
4043,16.568
4044,16.568
4045,16.568
4046,43.533
4047,55.567
4048,59.059
4049,63.454
4050,60.813
4051,51.342
4052,38.751
4053,59.612
4054,59.612
4055,59.612
4056,59.612
4057,59.612
4058,59.612
4059,59.612
4060,59.612
4061,59.612
4062,88.034
4063,120.521
4064,174.382
4065,208.248
4066,229.488
4067,250.738
4068,243.453
4069,268.52
4070,279.747
4071,289.605
4072,290.73
4073,115.943
4074,66.969
4075,76.3
4076,59.117
4077,66.181
4078,59.612
4079,59.612
4080,59.612
4081,59.612
4082,59.612
4083,59.612
4084,59.612
4085,59.612
4086,88.034
4087,121.099
4088,173.33
4089,204.218
4090,205.263
4091,206.335
4092,189.716
4093,216.115
4094,221.408
4095,224.569
4096,227.415
4097,53.677
4098,16.568
4099,16.568
4100,30.916
4101,59.612
4102,59.612
4103,59.612
4104,59.612
4105,59.612
4106,59.612
4107,59.612
4108,59.612
4109,59.612
4110,88.034
4111,120.189
4112,170.601
4113,202.017
4114,203.693
4115,205.271
4116,190.681
4117,223.015
4118,228.284
4119,237.857
4120,243.906
4121,53.677
4122,16.568
4123,16.568
4124,30.916
4125,59.612
4126,59.612
4127,59.612
4128,59.612
4129,59.612
4130,59.612
4131,59.612
4132,59.612
4133,59.612
4134,88.034
4135,120.189
4136,170.813
4137,203.401
4138,205.6
4139,209.077
4140,211.145
4141,239.83
4142,250.683
4143,264.832
4144,273.669
4145,99.908
4146,52.718
4147,57.034
4148,44.802
4149,59.612
4150,59.612
4151,59.612
4152,59.612
4153,59.612
4154,59.612
4155,59.612
4156,59.612
4157,59.612
4158,88.034
4159,120.333
4160,173.498
4161,205.618
4162,210.474
4163,234.594
4164,233.415
4165,269.302
4166,280.461
4167,277.493
4168,277.147
4169,106.046
4170,57.908
4171,61.766
4172,47.114
4173,59.612
4174,59.612
4175,59.612
4176,59.612
4177,59.612
4178,59.612
4179,59.612
4180,59.612
4181,59.612
4182,38.09
4183,66.512
4184,70.486
4185,98.655
4186,100.522
4187,101.589
4188,73.858
4189,68.561
4190,67.452
4191,70.307
4192,16.568
4193,16.568
4194,16.568
4195,16.568
4196,30.916
4197,59.612
4198,59.612
4199,59.612
4200,59.612
4201,59.612
4202,59.612
4203,59.612
4204,59.612
4205,59.612
4206,38.09
4207,16.568
4208,16.568
4209,16.568
4210,16.568
4211,16.568
4212,16.568
4213,16.568
4214,16.568
4215,16.568
4216,16.568
4217,16.568
4218,16.568
4219,16.568
4220,30.916
4221,59.612
4222,59.612
4223,59.612
4224,59.612
4225,59.612
4226,59.612
4227,59.612
4228,59.612
4229,59.612
4230,88.034
4231,120.189
4232,169.892
4233,199.053
4234,199.053
4235,199.107
4236,183.085
4237,201.91
4238,203.703
4239,204.638
4240,204.595
4241,53.677
4242,16.568
4243,16.568
4244,30.916
4245,59.612
4246,59.612
4247,59.612
4248,59.612
4249,59.612
4250,59.612
4251,59.612
4252,59.612
4253,59.612
4254,88.034
4255,120.189
4256,169.892
4257,199.053
4258,200.054
4259,200.639
4260,185.835
4261,205.096
4262,206.105
4263,217.609
4264,220.836
4265,53.677
4266,16.568
4267,16.568
4268,30.916
4269,59.612
4270,59.612
4271,59.612
4272,59.612
4273,59.612
4274,59.612
4275,59.612
4276,59.612
4277,59.612
4278,88.034
4279,120.189
4280,169.892
4281,200.313
4282,202.376
4283,204.028
4284,188.13
4285,211.953
4286,223.576
4287,231.212
4288,234.977
4289,64.8
4290,28.078
4291,16.568
4292,30.916
4293,59.612
4294,59.612
4295,59.612
4296,59.612
4297,59.612
4298,59.612
4299,59.612
4300,59.612
4301,59.612
4302,88.034
4303,120.189
4304,170.361
4305,202.823
4306,204.709
4307,206.692
4308,200.983
4309,230.155
4310,240.443
4311,244.467
4312,245.357
4313,67.073
4314,29.944
4315,16.568
4316,30.916
4317,59.612
4318,59.612
4319,59.612
4320,59.612
4321,59.612
4322,59.612
4323,59.612
4324,59.612
4325,59.612
4326,88.034
4327,120.189
4328,170.067
4329,202.396
4330,205.178
4331,207.565
4332,206.311
4333,239.449
4334,251.266
4335,255.259
4336,254.532
4337,80.676
4338,37.984
4339,19.772
4340,30.916
4341,59.612
4342,59.612
4343,59.612
4344,59.612
4345,59.612
4346,59.612
4347,59.612
4348,59.612
4349,59.612
4350,38.09
4351,66.512
4352,70.609
4353,99.622
4354,102.399
4355,125.173
4356,114.781
4357,132.292
4358,146.338
4359,156.098
4360,92.506
4361,80.516
4362,99.224
4363,65.836
4364,75.239
4365,63.839
4366,59.612
4367,59.612
4368,59.612
4369,59.612
4370,59.612
4371,59.612
4372,59.612
4373,59.612
4374,38.09
4375,16.568
4376,16.568
4377,16.568
4378,33.018
4379,53.375
4380,85.724
4381,81.247
4382,120.823
4383,99.305
4384,130.439
4385,102.907
4386,132.557
4387,90.989
4388,100.841
4389,93.864
4390,91.311
4391,74.143
4392,62.492
4393,59.612
4394,59.612
4395,59.612
4396,59.612
4397,59.612
4398,88.034
4399,127.807
4400,188.681
4401,249.098
4402,269.289
4403,281.88
4404,288.691
4405,330.842
4406,336.984
4407,345.877
4408,351.893
4409,174.076
4410,112.615
4411,128.382
4412,85.368
4413,100.029
4414,63.824
4415,59.612
4416,59.612
4417,59.612
4418,59.612
4419,59.612
4420,59.612
4421,59.612
4422,38.09
4423,16.568
4424,16.568
4425,16.568
4426,28.119
4427,63.908
4428,80.089
4429,100.776
4430,101.294
4431,58.566
4432,16.568
4433,16.568
4434,16.568
4435,16.568
4436,30.916
4437,59.612
4438,59.612
4439,59.612
4440,59.612
4441,59.612
4442,59.612
4443,59.612
4444,59.612
4445,59.612
4446,88.034
4447,120.189
4448,170.158
4449,202.17
4450,203.554
4451,204.617
4452,188.647
4453,215.566
4454,223.037
4455,228.787
4456,233.135
4457,58.64
4458,19.614
4459,16.568
4460,30.916
4461,59.612
4462,59.612
4463,59.612
4464,59.612
4465,59.612
4466,59.612
4467,59.612
4468,59.612
4469,59.612
4470,88.034
4471,120.189
4472,169.892
4473,199.078
4474,200.851
4475,202.993
4476,187.761
4477,207.682
4478,221.127
4479,232.682
4480,236.377
4481,53.677
4482,16.568
4483,16.568
4484,30.916
4485,59.612
4486,59.612
4487,59.612
4488,59.612
4489,59.612
4490,59.612
4491,59.612
4492,59.612
4493,59.612
4494,88.034
4495,120.189
4496,170.639
4497,203.605
4498,205.665
4499,212.557
4500,209.978
4501,237.642
4502,244.926
4503,254.644
4504,255.157
4505,83.971
4506,50.668
4507,34.785
4508,42.95
4509,59.612
4510,59.612
4511,59.612
4512,59.612
4513,59.612
4514,59.612
4515,59.612
4516,59.612
4517,59.612
4518,38.09
4519,66.512
4520,70.827
4521,99.237
4522,101.944
4523,119.386
4524,105.192
4525,114.522
4526,116.807
4527,101.077
4528,16.568
4529,40.007
4530,21.569
4531,16.568
4532,30.916
4533,59.612
4534,59.612
4535,59.612
4536,59.612
4537,59.612
4538,59.612
4539,59.612
4540,59.612
4541,59.612
4542,38.09
4543,16.568
4544,16.568
4545,16.568
4546,16.568
4547,16.568
4548,16.568
4549,16.568
4550,33.972
4551,44.25
4552,68.404
4553,35.358
4554,16.568
4555,16.568
4556,30.916
4557,59.612
4558,59.612
4559,59.612
4560,59.612
4561,59.612
4562,59.612
4563,59.612
4564,59.612
4565,59.612
4566,88.034
4567,122.572
4568,174.946
4569,206.485
4570,215.095
4571,241.001
4572,239.127
4573,263.956
4574,270.166
4575,277.251
4576,277.454
4577,100.104
4578,52.813
4579,57.592
4580,35.135
4581,59.612
4582,59.612
4583,59.612
4584,59.612
4585,59.612
4586,59.612
4587,59.612
4588,59.612
4589,59.612
4590,88.034
4591,120.189
4592,172.592
4593,205.55
4594,210.162
4595,227.226
4596,221.392
4597,251.214
4598,264.018
4599,276.858
4600,287.36
4601,113.881
4602,61.936
4603,68.231
4604,54.815
4605,68.912
4606,59.612
4607,59.612
4608,59.612
4609,59.612
4610,59.612
4611,59.612
4612,59.612
4613,59.612
4614,95.208
4615,120.189
4616,172.81
4617,205.324
4618,211.411
4619,236.469
4620,236.43
4621,269.147
4622,274.624
4623,276.718
4624,286.077
4625,119.435
4626,67.575
4627,72.143
4628,54.981
4629,59.612
4630,59.612
4631,59.612
4632,59.612
4633,59.612
4634,59.612
4635,59.612
4636,59.612
4637,59.612
4638,95.208
4639,121.904
4640,174.97
4641,207.28
4642,224.492
4643,246.974
4644,244.208
4645,268.395
4646,279.347
4647,284.686
4648,271.004
4649,71.289
4650,26.053
4651,16.568
4652,30.916
4653,59.612
4654,59.612
4655,59.612
4656,59.612
4657,59.612
4658,59.612
4659,59.612
4660,59.612
4661,59.612
4662,95.208
4663,121.241
4664,174.783
4665,207.08
4666,219.256
4667,246.831
4668,245.705
4669,263.563
4670,226.644
4671,206.716
4672,206.807
4673,53.677
4674,16.568
4675,16.568
4676,30.916
4677,59.612
4678,59.612
4679,59.612
4680,59.612
4681,59.612
4682,59.612
4683,59.612
4684,59.612
4685,59.612
4686,45.264
4687,66.512
4688,72.085
4689,101.475
4690,105.425
4691,128.574
4692,115.623
4693,91.669
4694,79.484
4695,72.764
4696,16.568
4697,16.568
4698,16.568
4699,16.568
4700,30.916
4701,59.612
4702,59.612
4703,59.612
4704,59.612
4705,59.612
4706,59.612
4707,59.612
4708,59.612
4709,59.612
4710,45.264
4711,16.568
4712,16.568
4713,16.568
4714,16.568
4715,16.568
4716,26.907
4717,43.229
4718,46.864
4719,49.954
4720,36.666
4721,34.998
4722,16.568
4723,16.568
4724,30.916
4725,59.612
4726,59.612
4727,59.612
4728,59.612
4729,59.612
4730,59.612
4731,59.612
4732,59.612
4733,59.612
4734,95.208
4735,120.189
4736,171.233
4737,203.968
4738,205.676
4739,211.781
4740,208.042
4741,238.397
4742,249.073
4743,260
4744,266.736
4745,96.499
4746,49.505
4747,55.091
4748,45.884
4749,59.612
4750,59.612
4751,59.612
4752,59.612
4753,59.612
4754,59.612
4755,59.612
4756,59.612
4757,59.612
4758,95.208
4759,120.3
4760,173.184
4761,205.173
4762,212.048
4763,235.955
4764,237.091
4765,260.96
4766,264.033
4767,277.734
4768,282.013
4769,108.7
4770,60.177
4771,66.82
4772,52.46
4773,59.612
4774,59.612
4775,59.612
4776,59.612
4777,59.612
4778,59.612
4779,59.612
4780,59.612
4781,59.612
4782,95.208
4783,120.848
4784,173.243
4785,205.097
4786,207.573
4787,229.291
4788,233.29
4789,270.474
4790,280.318
4791,276.299
4792,272.283
4793,69.68
4794,16.568
4795,16.568
4796,30.916
4797,59.612
4798,59.612
4799,59.612
4800,59.612
4801,59.612
4802,59.612
4803,59.612
4804,59.612
4805,59.612
4806,95.208
4807,120.799
4808,174.105
4809,206.119
4810,207.32
4811,207.797
4812,191.344
4813,213.091
4814,241.618
4815,260.282
4816,269.813
4817,93.798
4818,49.099
4819,50.278
4820,37.136
4821,59.612
4822,59.612
4823,59.612
4824,59.612
4825,59.612
4826,59.612
4827,59.612
4828,59.612
4829,59.612
4830,95.208
4831,120.708
4832,173.083
4833,203.653
4834,203.957
4835,204.621
4836,189.105
4837,207.25
4838,207.186
4839,207.835
4840,207.298
4841,53.677
4842,16.568
4843,16.568
4844,30.916
4845,59.612
4846,59.612
4847,59.612
4848,59.612
4849,59.612
4850,59.612
4851,59.612
4852,59.612
4853,59.612
4854,45.264
4855,66.512
4856,70.486
4857,96.065
4858,96.065
4859,96.065
4860,66.512
4861,66.512
4862,66.512
4863,66.512
4864,16.568
4865,16.568
4866,16.568
4867,16.568
4868,30.916
4869,59.612
4870,59.612
4871,59.612
4872,59.612
4873,59.612
4874,59.612
4875,59.612
4876,59.612
4877,59.612
4878,45.264
4879,16.568
4880,16.568
4881,16.568
4882,16.568
4883,16.568
4884,16.568
4885,16.568
4886,16.568
4887,16.568
4888,16.568
4889,16.568
4890,16.568
4891,16.568
4892,30.916
4893,59.612
4894,59.612
4895,59.612
4896,59.612
4897,59.612
4898,59.612
4899,59.612
4900,59.612
4901,59.612
4902,95.208
4903,121.77
4904,173.888
4905,205.419
4906,207.441
4907,218.727
4908,218.694
4909,248.536
4910,262.262
4911,267.18
4912,260.503
4913,68.707
4914,43.622
4915,23.762
4916,30.916
4917,59.612
4918,59.612
4919,59.612
4920,59.612
4921,59.612
4922,59.612
4923,59.612
4924,59.612
4925,59.612
4926,95.208
4927,122.361
4928,174.105
4929,205.968
4930,212.481
4931,237.291
4932,237.974
4933,270.448
4934,281.091
4935,286.117
4936,282.455
4937,94.425
4938,43.967
4939,31.876
4940,38.09
4941,59.612
4942,59.612
4943,59.612
4944,59.612
4945,59.612
4946,59.612
4947,59.612
4948,59.612
4949,59.612
4950,95.208
4951,122.623
