Hour,Load (kW)
932,1363.611
933,1300.763
934,1103.528
935,874.077
936,689.681
937,582.669
938,570.378
939,567.891
940,568.022
941,634.493
942,779.3
943,947.581
944,832.206
945,849.04
946,814.894
947,790.364
948,855.95
949,909.158
950,964.102
951,1014.764
952,1062.735
953,1268.733
954,1278.849
955,1374.864
956,1286.852
957,1260.826
958,1088.546
959,878.398
960,706.3
961,607.124
962,601.659
963,606.099
964,616.309
965,689.807
966,836.02
967,1001.282
968,884.15
969,869.389
970,765.523
971,724.149
972,758.341
973,775.823
974,756.604
975,769.629
976,819.934
977,985.561
978,1053.967
979,1300.042
980,1274.728
981,1272.576
982,1112.752
983,902.087
984,723.293
985,614.189
986,601.138
987,600.313
988,603.172
989,673.451
990,817.025
991,978.99
992,859.812
993,783.676
994,672.896
995,566.198
996,564.284
997,553.569
998,535.097
999,534.677
1000,573.058
1001,801.768
1002,1026.114
1003,1299.197
1004,1275.004
1005,1271.773
1006,1112.585
1007,908.566
1008,744.169
1009,645.828
1010,633.449
1011,628.59
1012,632.379
1013,716.812
1014,874.403
1015,1040.177
1016,910.712
1017,801.235
1018,666.796
1019,613.263
1020,731.552
1021,814.099
1022,859.767
1023,924.875
1024,1008.519
1025,1169.729
1026,1217.085
1027,1347.872
1028,1273.105
1029,1250.032
1030,1080.158
1031,870.18
1032,696.736
1033,591.982
1034,583.227
1035,584.141
1036,585.546
1037,656.758
1038,808.346
1039,974.654
1040,844.328
1041,841.568
1042,841.192
1043,920.285
1044,1053.362
1045,1095.333
1046,1146.394
1047,1182.399
1048,1182.503
1049,1375.824
1050,1367.134
1051,1426.485
1052,1317.812
1053,1279.148
1054,1099.067
1055,874.594
1056,685.029
1057,568.11
1058,549.981
1059,541.43
1060,538.799
1061,607.154
1062,754.502
1063,920.306
1064,805.178
1065,928.324
1066,1037.516
1067,1082.816
1068,1151.21
1069,1191.051
1070,1296.258
1071,1335.223
1072,1305.554
1073,1493.639
1074,1481.549
1075,1550.21
1076,1422.564
1077,1367.67
1078,1172.647
1079,926.823
1080,723.522
1081,585.862
1082,559.996
1083,549.489
1084,542.174
1085,601.567
1086,741.54
1087,906.911
1088,815.383
1089,959.855
1090,1209.86
1091,1376.026
1092,1426.466
1093,1273.46
1094,1269.04
1095,1399.091
1096,1524.219
1097,1743.882
1098,1665.344
1099,1698.985
1100,1550.093
1101,1457.217
1102,1231.322
1103,961.661
1104,732.122
1105,585.861
1106,559.161
1107,545.853
1108,538.058
1109,600.645
1110,741.739
1111,907.565
1112,805.067
1113,957.39
1114,1070.824
1115,1229.753
1116,1426.402
1117,1449.218
1118,1345.766
1119,1336.031
1120,1419.749
1121,1621.379
1122,1542.106
1123,1628.961
1124,1508.131
1125,1421.054
1126,1240.874
1127,1019.139
1128,797.512
1129,645.139
1130,616.018
1131,597.244
1132,583.968
1133,646.542
1134,797.761
1135,954.762
1136,930.02
1137,1029.067
1138,1182.118
1139,1340.773
1140,1462.832
1141,1421.609
1142,1365.087
1143,1307.88
1144,1316.542
1145,1627.118
1146,1686.977
1147,1707.949
1148,1586.705
1149,1529.162
1150,1333.448
1151,1073.01
1152,838.706
1153,680.88
1154,646.945
1155,646.352
1156,633.903
1157,684.339
1158,833.993
1159,991.155
1160,1033.737
1161,1238.952
1162,1409.537
1163,1504.271
1164,1532.433
1165,1544.044
1166,1688.478
1167,1698.278
1168,1543.612
1169,1648.18
1170,1817.522
1171,1911.755
1172,1804.352
1173,1734.699
1174,1506.819
1175,1229.09
1176,1003.47
1177,838.615
1178,792.5
1179,769.252
1180,756.424
1181,818.993
1182,979.188
1183,1142.57
1184,1213.604
1185,1377.539
1186,1402.345
1187,1555.004
1188,1701.761
1189,1680.173
1190,1681.543
1191,1841.307
1192,1919.613
1193,1928.585
1194,1963.908
1195,2088.974
1196,1971.245
1197,1878.585
1198,1639.729
1199,1355.215
1200,1110.796
1201,911.833
1202,862.051
1203,824.378
1204,801.82
1205,853.405
1206,987.83
1207,1155.11
1208,1218.904
1209,1408.632
1210,1559.591
1211,1639.235
1212,1687.19
1213,1701.263
1214,1742.749
1215,1769.155
1216,1804.938
1217,1828.011
1218,1856.725
1219,2011.638
1220,1970.668
1221,1892.853
1222,1656.686
1223,1379.448
1224,1134.086
1225,956.621
1226,897.154
1227,834.054
1228,781.34
1229,801.665
1230,930.963
1231,1139.01
1232,1155.668
1233,1237.242
1234,1222.591
1235,1665.384
1236,1778.892
1237,1775.724
1238,1827.687
1239,1857.052
1240,1871.624
1241,2051.798
1242,2011.887
1243,2043.424
1244,1922.007
1245,1842.748
1246,1639.093
1247,1370.77
1248,1095.535
1249,915.643
1250,886.502
1251,835.215
1252,784
1253,828.777
1254,979.617
1255,1148.197
1256,1192.813
1257,1487.801
1258,1633.224
1259,1735.914
1260,1887.196
1261,1928.99
1262,2023.447
1263,2011.56
1264,2066.114
1265,2203.033
1266,2097.16
1267,2074.627
1268,1916.065
1269,1830.626
1270,1590.726
1271,1289.667
1272,1048.189
1273,904.86
1274,876.324
1275,847.581
1276,828.21
1277,885.94
1278,1041.808
1279,1209.494
1280,1274.387
1281,1610.157
1282,1820.435
1283,1930.056
1284,2041.843
1285,2068.205
1286,2004.259
1287,1783.338
1288,1813.966
1289,1920.43
1290,1881.016
1291,2006.397
1292,1931.299
1293,1864.491
1294,1610.653
1295,1242.441
1296,970.647
1297,786.238
1298,700.865
1299,699.481
1300,711.848
1301,783.474
1302,960.981
1303,1134.639
1304,1193.547
1305,1516.313
1306,1628.622
1307,1760.635
1308,1959.678
1309,2019.216
1310,1988.29
1311,1992.815
1312,2037.333
1313,2213.44
1314,2179.107
1315,2102.42
1316,1906.311
1317,1844.556
1318,1620.939
1319,1310.11
1320,1057.01
1321,884.887
1322,858.124
1323,823.048
1324,810.145
1325,899.886
1326,1067.361
1327,1271.233
1328,1300.963
1329,1373.506
1330,1416.549
1331,1499.323
1332,1805.735
1333,1987.571
1334,2046.551
1335,1582.273
1336,1167.641
1337,1443.878
1338,1504.718
1339,1629.661
1340,1524.202
1341,1386.983
1342,1140.999
1343,884.699
1344,684.945
1345,575.514
1346,566.31
1347,563.877
1348,564.545
1349,634.575
1350,785.362
1351,925.911
1352,829.775
1353,748.914
1354,685.212
1355,649.464
1356,718.259
1357,809.504
1358,895.15
1359,990.153
1360,1068.685
1361,1278.663
1362,1392.218
1363,1409.965
1364,1307.956
1365,1270.895
1366,1091.188
1367,870.025
1368,685.712
1369,578.137
1370,568.441
1371,567.282
1372,568.271
1373,635.365
1374,777.399
1375,908.502
1376,818.418
1377,839.602
1378,909.502
1379,1016.365
1380,1152.802
1381,1253.206
1382,1376.773
1383,1376.583
1384,1344.245
1385,1367.644
1386,1390.558
1387,1603.855
1388,1581.872
1389,1553.174
1390,1358.694
1391,1088.643
1392,884.413
1393,717.625
1394,652.974
1395,626.116
1396,595.63
1397,639.951
1398,787.628
1399,922.223
1400,1074.518
1401,1459.76
1402,1639.73
1403,1741.655
1404,1827.753
1405,1837.382
1406,1876.565
1407,1870.909
1408,1939.392
1409,2106.472
1410,2059.548
1411,2017.954
1412,1760.158
1413,1582.12
1414,1292.681
1415,980.61
1416,741.159
1417,588.361
1418,557.422
1419,542.092
1420,540.323
1421,611.144
1422,758.427
1423,861.924
1424,814.868
1425,903.207
1426,955.475
1427,990.587
1428,1139.182
1429,1230.775
1430,1305.868
1431,1409.849
1432,1480.56
1433,1688.529
1434,1675.212
1435,1641.873
1436,1469.396
1437,1374.433
1438,1141.47
1439,884.307
1440,692.617
1441,572.102
1442,555.012
1443,552.763
1444,551.843
1445,620.149
1446,761.945
1447,858.866
1448,810.73
1449,977.207
1450,1161.326
1451,1197.542
1452,1268.68
1453,1299.743
1454,1391.171
1455,1442.11
1456,1319.739
1457,1501.447
1458,1482.023
1459,1567.243
1460,1477.399
1461,1414.933
1462,1204.568
1463,955.152
1464,743.961
1465,603.237
1466,573.786
1467,556.97
1468,549.002
1469,615.606
1470,766.091
1471,881.017
1472,929.866
1473,1175.004
1474,1316.22
1475,1375.425
1476,1544.549
1477,1590.735
1478,1687.418
1479,1746.848
1480,1726.035
1481,1795.969
1482,1780.551
1483,1897.417
1484,1793.608
1485,1730.003
1486,1525.868
1487,1251.266
1488,1004.955
1489,835.49
1490,790.777
1491,739.642
1492,698.529
1493,752.309
1494,906.245
1495,1047.371
1496,1158.5
1497,1351.099
1498,1450.528
1499,1634.79
1500,1877.947
1501,1860.438
1502,1895.241
1503,1897.577
1504,1900.479
1505,1964.245
1506,1997.144
1507,2023.401
1508,1925.471
1509,1845.306
1510,1611.051
1511,1324.832
1512,1073.719
1513,874.907
1514,803.05
1515,779.151
1516,787.499
1517,870.624
1518,1008.257
1519,1124.722
1520,1175.687
1521,1229.873
1522,1340.554
1523,1482.968
1524,1876.619
1525,1916.317
1526,1863.748
1527,1834.604
1528,1741.841
1529,1918.81
1530,1999.415
1531,2026.859
1532,1939.06
1533,1865.581
1534,1626.34
1535,1322.329
1536,1052.268
1537,837.386
1538,795.671
1539,781.406
1540,714.718
1541,768.301
1542,949.987
1543,1094.903
1544,1146.175
1545,1305.184
1546,1389.685
1547,1412.64
1548,1264.234
1549,1122.599
1550,1430.751
1551,1433.393
1552,1477.551
1553,1701.472
1554,1688.735
1555,1754.043
1556,1700.11
1557,1654.238
1558,1440.815
1559,1150.907
1560,887.953
1561,688.639
1562,640.149
1563,610.061
1564,584.456
1565,638.056
1566,775.643
1567,888.695
1568,890.406
1569,952.952
1570,956.01
1571,1040.675
1572,1156.776
1573,1264.035
1574,1345.015
1575,1473.545
1576,1498.287
1577,1643.207
1578,1671.144
1579,1756.978
1580,1711.532
1581,1667.382
1582,1444.273
1583,1151.835
1584,883.996
1585,697.75
1586,655.289
1587,618.921
1588,597.689
1589,657.786
1590,806.792
1591,932.19
1592,1032.885
1593,1208.265
1594,1330.476
1595,1371.448
1596,1488.642
1597,1481.529
1598,1517.73
1599,1636.937
1600,1679.2
1601,1755.544
1602,1737.992
1603,1778.25
1604,1704.332
1605,1650.715
1606,1418.505
1607,1123.019
1608,882.014
1609,717.147
1610,685.28
1611,673.607
1612,682.878
1613,764.25
1614,923.8
1615,1062.088
1616,1114.874
1617,1357.609
1618,1509.737
1619,1520.885
1620,1485.839
1621,1554.513
1622,1773.931
1623,1883.644
1624,1994.183
1625,2152.535
1626,2090.543
1627,2040.207
1628,1913.817
1629,1845.162
1630,1606.565
1631,1296.339
1632,1049.744
1633,884.074
1634,861.798
1635,828.083
1636,783.587
1637,837.281
1638,995.909
1639,1140.676
1640,1201.674
1641,1240.461
1642,1051.191
1643,913.62
1644,983.588
1645,764.351
1646,730.604
1647,1108.773
1648,1262.135
1649,1456.392
1650,1374.346
1651,1401.221
1652,1348.014
1653,1301.263
1654,1104.488
1655,873.418
1656,683.084
1657,570.698
1658,558.373
1659,556.281
1660,556.984
1661,625.952
1662,769.028
1663,835.001
1664,812.894
1665,737.339
1666,669.632
1667,638.259
1668,673.918
1669,779.292
1670,903.378
1671,1012.532
1672,1106.856
1673,1292.548
1674,1422.745
1675,1494.214
1676,1458.194
1677,1423.633
1678,1234.718
1679,968.429
1680,744.976
1681,594.806
1682,578.198
1683,562.753
1684,623.485
1685,762.404
1686,919.242
1687,896.514
1688,788.545
1689,777.832
1690,834.11
1691,1051.722
1692,1143.515
1693,1214.233
1694,1339.682
1695,1471.413
1696,1714.386
1697,1939.711
1698,1866.609
1699,1701.904
1700,1613.225
1701,1389.437
1702,1090.618
1703,829.697
1704,672.472
1705,651.588
1706,628.804
1707,602.209
1708,665.748
1709,818.755
1710,1021.032
1711,1028.83
1712,1133.181
1713,1314.499
1714,1384.759
1715,1616.543
1716,1880.277
1717,1983.852
1718,2027.426
1719,2133.911
1720,2520.662
1721,2593.581
1722,2424.176
1723,2253.067
1724,2112.306
1725,1842.838
1726,1531.109
1727,1264.154
1728,1056.029
1729,971.238
1730,929.828
1731,901.691
1732,953.213
1733,1085.878
1734,1255.61
1735,1260.666
1736,1266.93
1737,1333.253
1738,1685.788
1739,1836.701
1740,1481.292
1741,1326.49
1742,1363.27
1743,1609.469
1744,1973.967
1745,2031.717
1746,1881.734
1747,1695.729
1748,1546.98
1749,1262.796
1750,933.58
1751,692.277
1752,568.988
1753,557.503
1754,557.878
1755,561.632
1756,631.417
1757,774.626
1758,942.737
1759,940.864
1760,850.387
1761,761.486
1762,674.772
1763,699.901
1764,706.522
1765,721.284
1766,745.981
1767,817.013
1768,1082.996
1769,1198.721
1770,1209.16
1771,1224.423
1772,1252.817
1773,1086.832
1774,881.085
1775,714.127
1776,619.921
1777,624.969
1778,641.452
1779,656.978
1780,731.609
1781,884.374
1782,1058.298
1783,1050.105
1784,925.122
1785,800.435
1786,682.854
1787,683.705
1788,688.268
1789,712.901
1790,758.276
1791,819.815
1792,1062.381
1793,1152.985
1794,1172.764
1795,1214.524
1796,1249.042
1797,1080.623
1798,869.844
1799,691.777
1800,583.343
1801,570.096
1802,566.477
1803,566.588
1804,633.168
1805,781.817
1806,952.089
1807,942.11
1808,842.327
1809,752.666
1810,690.256
1811,790.327
1812,893.653
1813,916.929
1814,1001.359
1815,1098.06
1816,1255.049
1817,1315.766
1818,1333.568
1819,1294.65
1820,1278.494
1821,1097.981
1822,873.515
1823,684.838
1824,568.099
1825,549.895
1826,540.794
1827,536.256
1828,600.647
1829,740.847
1830,905.232
1831,890.907
1832,738.739
1833,749.62
1834,704.561
1835,737.943
1836,818.921
1837,879.252
1838,919.913
1839,1036.578
1840,1430.71
1841,1749.757
1842,1723.957
1843,1722.529
1844,1678.081
1845,1453.983
1846,1190.255
1847,957.1
1848,782.755
1849,736.34
1850,707.162
1851,689.993
1852,790.632
1853,987.939
1854,1203.773
1855,1209.283
1856,870.638
1857,665.503
1858,563.164
1859,564.048
1860,545.026
1861,534.549
1862,535.126
1863,575.686
1864,802.656
1865,1061.241
1866,1140.802
1867,1210.368
1868,1249.224
1869,1082.625
1870,873.731
1871,697.288
1872,589.551
1873,578.058
1874,579.173
1875,582.717
1876,654.314
1877,800.233
1878,973.44
1879,941.091
1880,869.375
1881,770.15
1882,667.939
1883,666.273
1884,686.155
1885,704.86
1886,715.399
1887,763.281
1888,1030.233
1889,1140.948
1890,1163.182
1891,1210.045
1892,1249.243
1893,1079.762
1894,870.401
1895,696.502
1896,592.915
1897,587.424
1898,590.481
1899,596.99
1900,665.863
1901,808.76
1902,981.612
1903,944.533
1904,868.767
1905,763.585
1906,677.169
1907,739.813
1908,823.278
1909,898.825
1910,958.575
1911,1085.223
1912,1345.275
1913,1484.759
1914,1453.388
1915,1348.883
1916,1289.7
1917,1089.85
1918,866.287
1919,682.607
1920,568.422
1921,554.814
1922,551.587
1923,553.278
1924,626.042
1925,770.358
1926,937.365
1927,896.031
1928,833.956
1929,743.463
1930,733.599
1931,863.312
1932,911.728
1933,1043.339
1934,1052.946
1935,1195.292
1936,1477.425
1937,1615.828
1938,1514.295
1939,1454.714
1940,1406.235
1941,1171.601
1942,917.573
1943,713.263
1944,585.079
1945,560.02
1946,547.198
1947,542.817
1948,608.393
1949,750.11
1950,929.779
1951,907.466
1952,924.463
1953,967.768
1954,1025.781
1955,1210.022
1956,1233.762
1957,1293.243
1958,1392.747
1959,1491.62
1960,1759.05
1961,1809.147
1962,1747.55
1963,1700.71
1964,1644.716
1965,1421.625
1966,1152.307
1967,915.797
1968,732.828
1969,668.072
1970,642.495
1971,623.318
1972,670.77
1973,811.391
1974,1006.333
1975,996.022
1976,1106.889
1977,1200.268
1978,1251.527
1979,1493.497
1980,1640.64
1981,1659.497
1982,1647.942
1983,1593.009
1984,1804.461
1985,1918.781
1986,1840.592
1987,1786.436
1988,1733.222
1989,1492.561
1990,1199.459
1991,952.274
1992,759.187
1993,687.859
1994,656.67
1995,634.678
