Hour,Load (kW)
2140,159.024
2141,158.361
2142,216.682
2143,214.416
2144,285.861
2145,335.774
2146,332.946
2147,351.151
2148,345.693
2149,353.321
2150,345.1
2151,339.289
2152,342.738
2153,339.322
2154,315.061
2155,303.091
2156,280.374
2157,198.345
2158,131.831
2159,160.363
2160,142.18
2161,129.239
2162,128.847
2163,128.476
2164,136.211
2165,135.485
2166,175.07
2167,181.448
2168,250.129
2169,295.985
2170,341.688
2171,371.004
2172,374.012
2173,386.556
2174,386.964
2175,384.814
2176,386.48
2177,383.342
2178,333.034
2179,286.253
2180,273.92
2181,208.72
2182,135.416
2183,162.406
2184,145.478
2185,136.81
2186,134.348
2187,134.252
2188,142.744
2189,142.282
2190,194.752
2191,198.806
2192,225.798
2193,210.093
2194,257.161
2195,279.225
2196,322.233
2197,331.679
2198,328.664
2199,323.851
2200,321.463
2201,284.713
2202,270.582
2203,264.898
2204,251.946
2205,230.233
2206,135.175
2207,162.223
2208,145.335
2209,139.128
2210,137.273
2211,137.153
2212,144.847
2213,143.611
2214,210.74
2215,209.395
2216,297.072
2217,351.095
2218,354.628
2219,378.521
2220,376.551
2221,384.564
2222,384.609
2223,383.273
2224,380.419
2225,378.788
2226,353.926
2227,347.059
2228,320.678
2229,236.341
2230,138.25
2231,165.088
2232,148.46
2233,140.668
2234,137.492
2235,136.875
2236,165.141
2237,165.099
2238,237.32
2239,227.114
2240,303.011
2241,358.096
2242,358.174
2243,378.043
2244,378.327
2245,385.211
2246,383.015
2247,374.327
2248,374.864
2249,376.748
2250,352.689
2251,336.859
2252,309.352
2253,228.477
2254,138.278
2255,165.091
2256,148.37
2257,140.485
2258,138.188
2259,137.978
2260,146.062
2261,145.169
2262,217.994
2263,216.023
2264,302.549
2265,356.266
2266,356.48
2267,374.01
2268,376.202
2269,383.948
2270,373.326
2271,359.74
2272,358.043
2273,357.555
2274,333.76
2275,327.676
2276,302.519
2277,220.088
2278,136.561
2279,163.213
2280,144.743
2281,134.264
2282,131.39
2283,129.248
2284,133.832
2285,129.991
2286,179.435
2287,173.389
2288,253.793
2289,293.108
2290,279.757
2291,308.69
2292,297.207
2293,299.84
2294,296.877
2295,295.601
2296,298.145
2297,297.655
2298,277.492
2299,267.394
2300,238.642
2301,164.44
2302,102.78
2303,136.292
2304,111.747
2305,102.108
2306,100.795
2307,99.576
2308,122.841
2309,122.168
2310,176.217
2311,165.886
2312,244.806
2313,295.714
2314,297.613
2315,329.893
2316,322.397
2317,319.637
2318,317.677
2319,315.044
2320,315.837
2321,314.982
2322,297.122
2323,284.978
2324,259.887
2325,182.028
2326,123.287
2327,154.001
2328,133.25
2329,119.335
2330,119.648
2331,120.106
2332,128.006
2333,128.857
2334,167.044
2335,165.439
2336,237.328
2337,282.127
2338,320.7
2339,347.5
2340,347.364
2341,358.227
2342,353.174
2343,351.693
2344,355.008
2345,354.049
2346,306.76
2347,262.015
2348,251.427
2349,186.148
2350,130.002
2351,157.265
2352,136.991
2353,125.046
2354,124.231
2355,123.897
2356,130.962
2357,130.097
2358,166.63
2359,168.315
2360,204.91
2361,189.529
2362,239.61
2363,269.014
2364,308.16
2365,319.246
2366,307.879
2367,308.825
2368,311.645
2369,277.513
2370,258.894
2371,247.712
2372,232.58
2373,197.232
2374,119.65
2375,146.299
2376,122
2377,112.685
2378,109.864
2379,108.509
2380,115.286
2381,114.639
2382,166.382
2383,161.954
2384,250.695
2385,304.636
2386,307.998
2387,344.263
2388,345.422
2389,355.707
2390,350.263
2391,344.741
2392,339.482
2393,334.798
2394,310.626
2395,308.444
2396,285.126
2397,201.54
2398,131.854
2399,159.97
2400,140.343
2401,127.629
2402,125.895
2403,126.455
2404,155.351
2405,155.583
2406,212.823
2407,204.591
2408,283.434
2409,336.317
2410,334.796
2411,355.299
2412,351.099
2413,358.673
2414,353.659
2415,348.187
2416,347.846
2417,347.628
2418,325.071
2419,314.148
2420,291.975
2421,209.167
2422,135.752
2423,163.327
2424,145.982
2425,136.521
2426,134.794
2427,134.322
2428,142.626
2429,142.023
2430,203.971
2431,204.96
2432,292.081
2433,341.682
2434,342.611
2435,363.949
2436,359.499
2437,367.59
2438,364.181
2439,362.703
2440,364.995
2441,361.981
2442,336.131
2443,331.01
2444,307.175
2445,224.258
2446,137.397
2447,164.449
2448,147.551
2449,138.525
2450,136.215
2451,136.102
2452,144.526
2453,143.834
2454,209.585
2455,210.559
2456,297.472
2457,351.445
2458,354.11
2459,374.426
2460,373.379
2461,381.594
2462,377.52
2463,372.471
2464,372.998
2465,370.155
2466,344.77
2467,338.524
2468,310.688
2469,226.224
2470,136.988
2471,163.816
2472,146.484
2473,137.842
2474,136.273
2475,135.9
2476,163.699
2477,163.679
2478,231.795
2479,223.861
2480,299.335
2481,353.78
2482,355.901
2483,375.459
2484,374.165
2485,380.683
2486,376.303
2487,372.152
2488,372.782
2489,371.509
2490,346.495
2491,331.176
2492,303.787
2493,222.266
2494,137.357
2495,164.328
2496,146.627
2497,135.613
2498,133.477
2499,133.248
2500,141.411
2501,140.705
2502,189.059
2503,188.189
2504,257.97
2505,304.477
2506,350.619
2507,374.961
2508,374.798
2509,384.907
2510,385.549
2511,382.03
2512,383.255
2513,381.311
2514,329.557
2515,283.108
2516,271.578
2517,208.785
2518,135.061
2519,161.63
2520,144.323
2521,134.879
2522,132.142
2523,131.663
2524,139.801
2525,138.778
2526,182.479
2527,185.128
2528,219.816
2529,207.265
2530,259.319
2531,282.77
2532,323.956
2533,313.282
2534,298.273
2535,296.086
2536,301.581
2537,264.184
2538,250.248
2539,247.943
2540,241.694
2541,220.513
2542,134.897
2543,161.052
2544,143.275
2545,135.368
2546,133.216
2547,132.548
2548,139.684
2549,138.154
2550,193.437
2551,195.018
2552,281.305
2553,333.459
2554,338.64
2555,365.718
2556,369.967
2557,384.363
2558,381.876
2559,355.856
2560,342.72
2561,339.77
2562,316.774
2563,313.193
2564,291.855
2565,204.437
2566,133.747
2567,161.223
2568,143.5
2569,134.01
2570,132.407
2571,131.804
2572,158.427
2573,157.375
2574,209.292
2575,204.682
2576,278.374
2577,328.238
2578,328.872
2579,355.111
2580,352.196
2581,359.477
2582,353.433
2583,349.993
2584,349.007
2585,347.275
2586,321.201
2587,304.961
2588,278.808
2589,198.859
2590,131.118
2591,159.849
2592,141.002
2593,129.792
2594,129.2
2595,129.441
2596,138.049
2597,137.817
2598,191.876
2599,195.126
2600,281.028
2601,330.104
2602,326.502
2603,348.581
2604,343.55
2605,347.197
2606,340.489
2607,339.821
2608,338.443
2609,334.953
2610,310.618
2611,305.124
2612,278.561
2613,196.569
2614,125.577
2615,156.387
2616,137.813
2617,126.391
2618,125.474
2619,125.172
2620,133.806
2621,133.265
2622,183.45
2623,189.696
2624,278.561
2625,330.291
2626,332.36
2627,356.2
2628,352.478
2629,357.681
2630,350.434
2631,344.908
2632,343.401
2633,342.291
2634,318.428
2635,312.792
2636,287.033
2637,203.014
2638,129.655
2639,160.873
2640,143.846
2641,133.25
2642,132.562
2643,132.116
2644,160.226
2645,159.702
2646,215.393
2647,211.758
2648,286.133
2649,335.434
2650,332.402
2651,356.085
2652,352.645
2653,355.133
2654,351.459
2655,349.979
2656,346.217
2657,340.737
2658,318.517
2659,305.733
2660,282.579
2661,199.674
2662,133.082
2663,160.768
2664,142.593
2665,129.55
2666,127.854
2667,127.758
2668,136.459
2669,135.823
2670,171.446
2671,178.742
2672,249.894
2673,293.82
2674,333.875
2675,360.866
2676,360.237
2677,368.854
2678,363.723
2679,359.562
2680,361.903
2681,361.995
2682,313.81
2683,270.824
2684,264.095
2685,200.455
2686,134.763
2687,161.593
2688,144.315
2689,135.545
2690,134.042
2691,133.917
2692,142.308
2693,141.102
2694,184.964
2695,190.966
2696,222.797
2697,206.259
2698,254.567
2699,275.999
2700,315.864
2701,327.676
2702,321.671
2703,315.535
2704,312.181
2705,273.252
2706,251.779
2707,244.254
2708,237.35
2709,212.267
2710,133.595
2711,160.385
2712,142.802
2713,136.211
2714,134.561
2715,133.837
2716,141.746
2717,140.686
2718,195.825
2719,202.715
2720,289.583
2721,342.109
2722,345.344
2723,368.413
2724,371.341
2725,383.957
2726,380.731
2727,372.133
2728,370.834
2729,368.034
2730,340.317
2731,332.392
2732,305.737
2733,218.892
2734,135.459
2735,161.955
2736,142.986
2737,131.404
2738,127.65
2739,125.006
2740,150.339
2741,150.352
2742,201.702
2743,205.94
2744,287.656
2745,337
2746,333.76
2747,354.079
2748,347.88
2749,353.539
2750,347.794
2751,343.325
2752,340.134
2753,335.212
2754,313.619
2755,302.156
2756,276.221
2757,190.23
2758,124.671
2759,154.425
2760,133.769
2761,122.246
2762,120.81
2763,120.122
2764,127.683
2765,127.495
2766,178.631
2767,181.137
2768,268.171
2769,317.445
2770,313.305
2771,336.53
2772,328.229
2773,333.706
2774,330.489
2775,326.935
2776,325.153
2777,323.362
2778,304.556
2779,299.38
2780,276.037
2781,193.285
2782,124.555
2783,156.04
2784,137.705
2785,128.151
2786,127.677
2787,126.983
2788,135.083
2789,132.565
2790,180.629
2791,183.987
2792,276.376
2793,331.995
2794,328.751
2795,348.351
2796,343.428
2797,353.166
2798,344.814
2799,337.173
2800,334.186
2801,332.877
2802,308.421
2803,300.107
2804,280.111
2805,200.825
2806,130.983
2807,161.065
2808,142.603
2809,130.237
2810,128.128
2811,126.36
2812,152.24
2813,151.512
2814,207.668
2815,204.848
2816,283.15
2817,333.304
2818,332.205
2819,350.525
2820,344.584
2821,353.597
2822,346.1
2823,340.927
2824,336.488
2825,333.915
2826,313.813
2827,297.717
2828,279.952
2829,205.135
2830,133.978
2831,162.277
2832,144.26
2833,131.207
2834,129.965
2835,128.771
2836,135.77
2837,133.693
2838,169.174
2839,172.066
2840,242.535
2841,287.274
2842,326.625
2843,353.264
2844,351.421
2845,357.233
2846,347.707
2847,345.448
2848,347.075
2849,344.872
2850,298.434
2851,249.55
2852,242.17
2853,178.292
2854,124.663
2855,155.55
2856,137.298
2857,127.046
2858,127.22
2859,126.059
2860,131.519
2861,128.303
2862,159.238
2863,162.421
2864,201.172
2865,187.462
2866,235.542
2867,259.838
2868,290.473
2869,294.394
2870,289.744
2871,285.953
2872,287.677
2873,250.069
2874,237.566
2875,228.026
2876,225.179
2877,200.981
2878,128.957
2879,157.177
2880,138.288
2881,129.545
2882,129.216
2883,128.677
2884,135.876
2885,134.791
2886,184.876
2887,189.601
2888,276.942
2889,328.091
2890,329.203
2891,351.076
2892,349.769
2893,356.872
2894,355.811
2895,356.011
2896,353.119
2897,349.865
2898,326.66
2899,320.856
2900,295.096
2901,206.672
2902,132.439
2903,160.933
2904,142.021
2905,131.522
2906,131.046
2907,130.308
2908,157.802
2909,158.177
2910,211.486
2911,203.128
2912,270.537
2913,316.36
2914,310.8
2915,337.592
2916,334.03
2917,338.077
2918,333.267
2919,329.99
2920,329.988
2921,331.28
2922,311.75
2923,298.129
2924,282.834
2925,195.641
2926,133.927
2927,161.315
2928,143.788
2929,134.633
2930,133.771
2931,133.809
2932,142.001
2933,141.429
2934,195.097
2935,203.542
2936,290.985
2937,342.352
2938,344.433
2939,365.739
2940,364.366
2941,372.298
2942,370.35
2943,364.694
2944,361.872
2945,360.588
2946,335.358
2947,322.411
2948,300.171
2949,214.823
2950,135.172
2951,162.56
2952,145.236
2953,136.733
2954,135.178
2955,135.2
2956,143.493
2957,141.541
2958,197.242
2959,204.898
2960,294.948
2961,349.424
2962,353.556
2963,378.195
2964,381.02
2965,386.123
2966,384.024
2967,379.571
2968,375.043
2969,368.795
2970,340.739
2971,331.822
2972,308.106
2973,219.083
2974,134.625
2975,161.427
2976,142.233
2977,131.833
2978,130.889
2979,130.521
2980,156.813
2981,156.272
2982,209.511
2983,207.507
2984,282.209
2985,334.793
2986,335.456
2987,358.811
2988,360.897
2989,371.441
2990,364.299
2991,362.492
2992,366.678
2993,368.475
2994,340.914
2995,310.145
2996,278.961
2997,201.116
2998,132.025
2999,159.769
3000,141.367
3001,128.543
3002,126.718
3003,125.591
3004,132.387
3005,131.477
3006,165.021
3007,170.264
3008,239.683
3009,284.169
3010,324.969
3011,351.65
3012,350.479
3013,357.517
3014,351.206
3015,347.052
3016,349.804
3017,350.801
3018,307.974
3019,257.121
3020,253.874
3021,199.284
3022,131.777
3023,158.317
3024,140.419
3025,129.811
3026,128.086
3027,127.796
3028,135.125
3029,133.313
3030,162.094
3031,173.255
3032,207.125
3033,193.633
3034,243.929
3035,269.611
3036,299.693
3037,304.384
3038,303.088
3039,303.548
3040,304.156
3041,270.695
3042,260.548
3043,244.723
3044,240.608
3045,218.558
3046,132.512
3047,159.306
3048,140.889
3049,132.869
3050,131.909
3051,131.288
3052,138.582
3053,137.424
3054,186.142
3055,197.25
3056,289.148
3057,343.331
3058,344.25
3059,369.972
3060,369.12
3061,378.88
3062,378.41
3063,376.962
3064,379.694
3065,380.156
3066,354.934
3067,347.233
3068,322.07
3069,233.599
3070,137.436
3071,163.919
3072,146.63
3073,138.087
3074,135.85
3075,136.062
3076,163.891
3077,164.381
3078,228.56
3079,229.611
3080,308.296
3081,370.757
3082,377.214
3083,392.397
3084,393.106
3085,398.373
3086,394.672
3087,390.777
3088,386.428
3089,359.279
3090,323.5
3091,308.703
3092,290.839
3093,205.655
3094,135.04
3095,161.421
3096,143.712
3097,135.177
3098,134.475
3099,133.692
3100,140.448
3101,138.379
3102,184.891
3103,195.217
3104,281.687
3105,332.603
3106,336.974
3107,365.46
3108,368.792
3109,376.288
3110,374.488
3111,371.592
3112,372.309
3113,367.952
3114,340.134
3115,328.293
3116,300.079
3117,218.185
3118,135.723
3119,162.937
3120,146.194
3121,137.336
3122,135.564
3123,135.067
3124,143.069
3125,141.423
3126,192.505
3127,203.181
3128,294.774
3129,347.947
3130,346.232
3131,369.826
3132,370.001
3133,378.421
3134,372.231
3135,370.364
3136,368.766
3137,368.671
3138,341.507
3139,329.643
3140,302.552
3141,220
3142,135.85
3143,163.44
3144,146.266
3145,137.632
3146,135.802
3147,135.228
3148,162.53
3149,162.084
3150,219.211
3151,219.809
3152,297.834
3153,350.363
3154,351.581
3155,377.619
3156,373.042
3157,377.486
3158,374.421
3159,371.275
3160,370.171
3161,369.411
3162,342.896
3163,321.66
3164,299.102
3165,218.232
3166,136.086
3167,163.433
3168,145.705
3169,134.666
3170,132.973
3171,132.185
3172,139.577
3173,138.113
3174,173.351
3175,186.516
3176,260.924
3177,306.868
3178,351.651
3179,376.307
3180,375.521
3181,386.712
3182,386.027
3183,383.558
3184,385.402
3185,383.854
3186,334.259
3187,282.864
3188,276.938
3189,215.518
3190,136.78
3191,163.283
3192,146.521
3193,139.021
3194,136.873
3195,136.721
3196,145.298
3197,144.232
3198,192.462
3199,200.946
3200,231.334
3201,216.4
3202,267.88
3203,288.342
3204,331.835
3205,341.966
3206,338.907
3207,334.682
3208,332.272
3209,292.354
3210,278.596
3211,269.137
3212,261.525
3213,245.172
3214,137.919
3215,164.076
3216,147.733
3217,142.522
3218,140.135
3219,139.082
3220,147.323
3221,146.377
3222,214.132
3223,222.775
3224,310.545
3225,365.714
3226,371.322
3227,391.174
3228,393.493
3229,403.055
3230,400.597
3231,396.406
3232,397.289
3233,395.34
3234,367.466
3235,355.477
3236,332.612
3237,247.994
3238,139.687
3239,166.265
3240,150.09
3241,142.538
3242,141.109
3243,140.309
3244,169.347
3245,169.289
3246,247.699
3247,238.894
3248,313.38
3249,371.672
3250,375.205
3251,392.42
3252,391.996
3253,397.809
3254,399.051
3255,397.781
3256,394.67
3257,390.768
3258,363.574
3259,341.026
3260,317.6
3261,237.7
3262,139.453
3263,166.078
3264,149.636
3265,142.075
3266,139.839
3267,139.374
3268,148.055
3269,147.455
3270,221.878
3271,224.398
3272,311.771
3273,370.95
3274,375.61
3275,392.653
3276,388.619
3277,396.48
3278,392.688
3279,387.161
3280,386.887
3281,383.78
3282,356.062
3283,346.777
3284,323.205
3285,238.674
3286,139.131
3287,165.967
3288,149.686
3289,142.416
3290,140.401
3291,139.317
3292,147.15
3293,146.292
3294,214.481
3295,221.362
3296,312.169
3297,373.205
3298,374.185
3299,389.496
3300,389.809
3301,396.313
3302,399.924
3303,397.008
3304,394.845
3305,393.115
3306,365.949
3307,354.392
3308,329.143
3309,243.849
3310,139.659
3311,166.159
3312,149.471
3313,141.86
3314,140.167
3315,139.199
3316,167.497
3317,166.85
3318,235.957
3319,237.348
3320,315.105
3321,374.139
3322,378.921
3323,394.757
3324,394.756
3325,403.269
3326,403.758
3327,402.007
3328,398.25
3329,392.501
3330,364.195
3331,346.099
3332,323.817
3333,242.607
3334,139.866
3335,166.228
3336,149.992
3337,140.427
3338,139.112
3339,137.976
3340,146.358
3341,145.787
3342,202.599
3343,209.261
3344,279.876
3345,327.007
3346,376.742
3347,396.951
3348,401.498
3349,410.37
3350,406.546
3351,398.425
3352,386.654
3353,374.705
3354,322.485
3355,275.314
3356,274.722
3357,213.949
3358,138.241
3359,164.219
3360,148.127
3361,140.924
3362,138.95
3363,137.841
3364,145.465
3365,144.285
3366,194.706
3367,204.601
3368,232.882
3369,219.403
3370,273.317
3371,296.02
3372,336.768
3373,334.815
3374,334.381
3375,312.344
3376,296.258
3377,258.135
3378,252.382
3379,244.334
3380,240.598
3381,212.357
3382,136.281
3383,162.978
3384,146.686
3385,141.583
3386,139.157
3387,139.173
3388,148.21
3389,147.483
3390,209.922
3391,222.293
3392,309.22
3393,363.833
3394,375.775
3395,391.928
3396,387.108
3397,395.633
3398,395.625
3399,390.503
3400,382.406
3401,356.006
3402,321.226
3403,315.252
3404,298.408
3405,210.949
3406,136.059
3407,162.85
3408,145.919
3409,138.201
3410,136.806
3411,137.155
3412,165.21
3413,165.231
3414,220.239
3415,228.878
3416,311.197
3417,366.938
3418,374.284
3419,392.027
3420,398.652
3421,403.83
3422,390.731
3423,379.024
3424,360.222
3425,344.436
3426,327.483
3427,316.355
3428,300.239
3429,220.582
3430,139.16
3431,165.274
3432,148.966
3433,140.692
3434,136.561
3435,134.63
3436,141.987
3437,141.305
3438,193.016
3439,206.778
3440,300.908
3441,364.082
3442,376.502
3443,396.901
3444,399.61
3445,407.322
3446,407.829
3447,410.842
3448,382.979
3449,355.862
3450,332.961
3451,323.649
3452,301.553
3453,215.961
3454,136.011
3455,162.793
3456,145.546
3457,137.138
3458,135.549
3459,135.565
3460,143.413
3461,142.166
3462,193.762
3463,211.244
3464,306.204
3465,367.479
3466,374.822
3467,384.648
3468,352.548
3469,339.162
3470,337.004
3471,334.598
3472,334.014
3473,337.505
3474,319.927
3475,312.669
3476,300.896
3477,217.633
3478,135.571
3479,160.059
3480,139.851
3481,128.814
3482,127.861
3483,128.25
3484,153.978
3485,154.946
3486,203.373
3487,205.655
3488,279.577
3489,327.028
3490,326.544
3491,349.384
3492,345.527
3493,361.624
3494,357.645
3495,346.08
3496,345.884
3497,343.138
3498,319.822
3499,300.388
3500,286.009
3501,200.384
3502,134.585
3503,161.591
3504,144.033
3505,132.304
3506,129.805
3507,129.352
3508,137.174
3509,136.061
3510,166.373
3511,179.5
3512,253.556
3513,303.298
3514,350.437
3515,375.015
3516,376.806
3517,384.454
3518,380.96
3519,375.524
3520,376.601
3521,376.127
3522,327.106
3523,273.624
3524,270.468
3525,210.047
3526,136.206
3527,164.744
3528,146.525
3529,137.373
3530,135.292
3531,134.738
3532,142.096
3533,141.459
3534,184.116
3535,194.199
3536,224.612
3537,207.789
3538,256.328
3539,277.448
3540,313.59
3541,325.247
3542,323.345
3543,318.13
3544,318.499
3545,280.791
3546,263.143
3547,245.856
3548,246.303
3549,225.828
3550,135.348
3551,162.251
3552,145.131
3553,135.603
3554,132.97
3555,132.471
3556,140.001
3557,138.954
3558,175.988
3559,185.086
3560,219.991
3561,205.906
3562,254.585
3563,277.347
3564,316.268
3565,322.016
3566,317.174
3567,312.789
3568,313.313
3569,274.835
3570,259.487
3571,248.913
3572,248.338
3573,227.059
3574,135.544
3575,162.74
3576,146.136
3577,139.693
3578,137.388
3579,136.823
3580,164.785
3581,164.657
3582,227.316
3583,228.003
3584,304.689
3585,358.459
3586,361.625
3587,381.371
3588,380.367
3589,384.851
3590,380.597
3591,371.786
3592,370.415
3593,365.535
3594,338.669
3595,317.628
3596,300.074
3597,219.206
3598,137.011
3599,164.399
3600,147.555
3601,139.315
3602,137.589
3603,137.425
3604,145.893
3605,145.281
3606,208.66
3607,215.913
3608,302.955
3609,359.179
3610,362.768
3611,379.905
3612,377.861
3613,386.105
3614,380.625
3615,377.142
3616,379.008
3617,377.822
3618,349.271
3619,335.637
3620,316.681
3621,232.016
3622,138.061
3623,165.009
3624,148.115
3625,139.817
3626,137.408
3627,137.228
3628,145.609
3629,144.774
3630,206.901
3631,214.016
3632,303.24
3633,364.129
3634,367.741
3635,379.476
3636,373.665
3637,376.908
3638,371.765
3639,366.543
3640,367.801
3641,367.8
3642,343.768
3643,331.252
3644,312.293
3645,228.387
3646,138.146
3647,164.895
3648,147.698
3649,138.753
3650,136.608
3651,135.957
3652,163.801
3653,163.524
3654,221.636
3655,220.072
3656,294.38
3657,347.492
3658,346.96
3659,368.449
3660,365.79
3661,371.572
3662,364.686
3663,362.234
3664,360.65
3665,358.234
3666,333.811
3667,312.577
3668,294.669
3669,213.848
3670,135.423
3671,163.649
3672,146.333
3673,133.988
3674,132.062
3675,132.073
3676,140.345
3677,139.367
3678,177.945
3679,186.542
3680,256.669
3681,299.485
3682,340.754
3683,367.792
3684,368.161
3685,375.816
3686,370.467
3687,365.805
3688,366.508
3689,365.234
3690,321.712
3691,270.157
3692,266.32
3693,204.505
3694,134.987
3695,162.441
3696,145.502
3697,136.091
3698,134.162
3699,134.105
3700,142.683
3701,142.209
3702,188.162
3703,195.561
3704,225.425
3705,208.372
3706,256.464
3707,277.575
3708,313.181
3709,322.017
3710,321.038
3711,315.614
3712,315.452
3713,278.806
3714,263.517
3715,250.922
3716,250.261
3717,229.579
3718,136.513
3719,162.545
3720,145.875
3721,140.141
3722,137.984
3723,137.824
3724,146.158
3725,145.434
3726,205.535
3727,216.048
3728,304.871
3729,355.535
3730,363.655
3731,381.195
3732,368.386
3733,365.535
3734,360.007
3735,350.968
3736,346.598
3737,344.282
3738,322.825
3739,315.087
3740,300.798
3741,209.139
3742,135.747
3743,162.611
3744,145.11
3745,136.526
3746,135.107
3747,135.058
3748,162.851
3749,162.851
3750,216.723
3751,220.624
3752,295.205
3753,349.586
3754,352.356
3755,374.492
3756,379.463
3757,388.76
3758,391.655
3759,390.906
3760,389.772
3761,388.289
3762,365.139
3763,348.304
3764,329.087
3765,236.732
3766,137.999
3767,163.79
3768,145.579
3769,136.735
3770,134.722
3771,134.19
3772,142.184
3773,141.625
3774,198.33
3775,207.516
3776,296.723
3777,353.219
3778,360.772
3779,383.488
3780,383.555
3781,391.557
3782,388.837
3783,385.554
3784,384.255
3785,382.86
3786,357.724
3787,344.695
3788,326.47
3789,240.937
3790,138.694
3791,164.612
3792,146.246
3793,137.245
3794,134.958
3795,134.595
3796,142.357
3797,140.499
3798,194.051
3799,204.195
3800,294.663
3801,351.09
3802,357.315
3803,380.311
3804,378.293
3805,386.202
3806,383.118
3807,385.154
3808,390.41
3809,386.58
3810,358.23
3811,342.857
3812,323.952
3813,239.793
3814,139.09
3815,165.6
3816,148.532
3817,139.614
3818,136.915
3819,135.884
3820,162.801
3821,161.876
3822,221.257
3823,220.696
3824,296.576
3825,357.614
3826,370.903
3827,387.916
3828,386.634
3829,391.756
3830,386.456
3831,386.58
3832,387.624
3833,384.273
3834,360.164
3835,343.332
3836,325.265
3837,241.278
3838,139.295
3839,165.625
3840,147.925
3841,136.392
3842,133.359
3843,132.95
3844,141.149
3845,141.103
3846,182.743
3847,189.852
3848,261.481
3849,308.122
3850,362.017
3851,389.875
3852,392.751
3853,403.949
3854,398.359
3855,383.973
3856,370.149
3857,363.281
3858,314.229
3859,263.364
3860,264.428
3861,201.332
3862,134.969
3863,162.122
3864,145.138
3865,135.556
3866,132.501
3867,131.934
3868,140.032
3869,139.455
3870,176.063
3871,187.739
3872,218.709
3873,201.188
3874,250.836
3875,274.586
3876,314.105
3877,321.876
3878,310.971
3879,314.16
3880,323.534
3881,288.715
3882,274.265
3883,258.757
3884,252.551
3885,234.178
3886,136.3
3887,162.036
3888,144.15
3889,137.352
3890,134.858
3891,134.815
3892,143.356
3893,142.9
3894,200.052
3895,211.213
3896,304.406
3897,367.161
3898,376.508
3899,396.928
3900,388.35
3901,391.81
3902,386.36
3903,393.783
3904,387.144
3905,381.494
3906,358.445
3907,345.911
3908,327.467
3909,243.488
3910,138.722
3911,163.836
3912,146.481
3913,137.891
3914,135.378
3915,135.109
3916,162.907
3917,162.844
3918,219.393
3919,221.401
3920,299.535
3921,359.565
3922,369.225
3923,390.088
3924,388.754
3925,393.226
3926,390.482
3927,380.25
3928,382.852
3929,389.031
3930,362.491
3931,337.231
3932,315.271
3933,226.3
3934,137.302
3935,163.95
3936,146.689
3937,138.066
3938,135.411
3939,135.092
3940,143.251
3941,142.063
3942,197.515
3943,207.813
3944,297.894
3945,356.57
3946,365.04
3947,387.374
3948,387.788
3949,395.519
3950,393.245
3951,392.802
3952,390.35
3953,383.031
3954,356.805
3955,345.127
3956,325.495
3957,238.41
3958,138.35
3959,165.427
3960,148.206
3961,139.344
3962,136.997
3963,136.946
3964,145.496
3965,144.91
3966,208.982
3967,213.98
3968,299.622
3969,349.493
3970,353.227
3971,382.84
3972,384.623
3973,394.752
3974,392.635
3975,387.589
3976,388.142
3977,384.446
3978,357.499
3979,344.549
3980,324.818
3981,240.419
3982,139.17
3983,165.723
3984,148.532
3985,140.823
3986,137.805
3987,136.902
3988,165.374
3989,165.468
3990,230.754
3991,228.859
3992,306.252
3993,366.637
3994,372.56
3995,393.659
3996,395.955
3997,402.59
3998,397.115
3999,389.219
4000,385.536
4001,380.19
4002,355.357
4003,335.38
4004,316.965
4005,230.424
4006,139.101
4007,166.163
4008,149.764
4009,139.649
4010,137.388
4011,137.721
4012,146.449
4013,144.19
4014,188.501
4015,197.679
4016,264.285
4017,311.601
4018,365.65
4019,385.566
4020,382.012
4021,386.984
4022,379.888
4023,371.99
4024,373.464
4025,372.046
4026,323.923
4027,274.373
4028,272.07
4029,209.951
4030,136.752
4031,163.483
4032,146.769
4033,138.711
4034,136.725
4035,137.096
4036,145.134
4037,144.108
4038,191.731
4039,197.379
4040,231.346
4041,218.558
4042,267.245
4043,292.382
4044,330.619
4045,340.379
4046,340.264
4047,336.904
4048,337.1
4049,305.284
4050,287.146
4051,274.092
4052,268.817
4053,245.924
4054,137.271
4055,163.938
4056,146.947
4057,141.021
4058,138.725
4059,137.841
4060,145.358
4061,143.913
4062,205.285
4063,214.993
4064,305.828
4065,370.14
4066,377.846
4067,396.419
4068,393.859
4069,398.147
4070,396.823
4071,394.68
4072,395.976
4073,395.383
4074,369.088
4075,356.04
4076,333.837
4077,246.006
4078,139.271
4079,166.075
4080,149.389
4081,141.464
4082,139.136
4083,139.145
4084,167.987
4085,167.067
4086,233.732
4087,230.603
4088,309.921
4089,373.333
4090,375.833
4091,394.871
4092,396.576
4093,406.586
4094,404.869
4095,405.062
4096,403.974
4097,400.787
4098,374.262
4099,349.308
4100,330.192
4101,246.382
4102,141.028
4103,167.536
4104,150.225
4105,141.964
4106,139.556
4107,139.231
4108,147.991
4109,147.388
4110,223.238
4111,225.709
4112,316.778
4113,379.661
4114,386.153
4115,405.788
4116,405.189
4117,409.97
4118,408.642
4119,398.065
4120,396.753
4121,396.209
4122,368.08
4123,353.847
4124,328.457
4125,237.305
4126,137.922
4127,165.006
4128,148.287
4129,140.504
4130,138.269
4131,138.388
4132,147.173
4133,147.034
4134,222.462
4135,226.263
4136,315.633
4137,380.128
4138,381.274
