hour,t(sec),V1,VAngle1,V2,VAngle2,V3,VAngle3,I1,IAngle1,I2,IAngle2,I3,IAngle3,Name,P1(kW),P2(kW),P3(kW)
1,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
2,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
3,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
4,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
5,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
6,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
7,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
8,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
9,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
10,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
11,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
12,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
13,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
14,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
15,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
16,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
17,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
18,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
19,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
20,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
21,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
22,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
