pv_production_factor_series,wind_production_factor_series
0.5347999999999999,0.0
0.624462,0.0
0.6561950000000001,0.0
0.635929,0.0
0.567568,0.0
0.446826,0.016400313542797064
0.25423,0.0554413269989458
0.026367,0.07138819219742051
0.0,0.156722742459263
0.0,0.05396677776799693
0.0,0.02776499181945563
0.0,0.0066879694595146045
0.0,0.04226617499999999
0.0,0.0031299433957426
0.0,0.0
0.0,0.0
0.0,0.016447933104059443
0.0,0.02135456089133406
0.0,0.02520976843847842
0.0,0.05710231992775066
0.0,0.0
0.0,0.012650154303403867
0.045444000000000005,0.002128651637716942
0.269192,0.0
0.366682,0.0
0.3941,0.0
0.254639,0.0
0.259264,0.0
0.286553,0.0
0.173714,0.0017888526697690565
0.11560899999999999,0.11027134264139425
0.0059960000000000005,0.06598518658589377
0.0,0.03585293138274447
0.0,0.05612267521361314
0.0,0.05291095370521562
0.0,0.014131143787022495
0.0,0.022502411614108552
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.004004,0.0
0.007993,0.0
0.028295,0.0
0.10625,0.0
0.138516,0.0
0.09892100000000001,0.0
0.042301000000000005,0.033867433600740425
0.02115,0.07107955093795819
0.048359,0.06343377689284589
0.000985,0.037368442524660324
0.0,0.03375598305441032
0.0,0.014607538401496256
0.0,0.0014464301113027744
0.0,0.0035920833779610178
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
