hour,t(sec),V1,VAngle1,V2,VAngle2,I1,IAngle1,I2,IAngle2,Name,V3,VAngle3,I3,IAngle3,V4,VAngle4,I4,IAngle4,kv,V1(PU),V2(PU),V3(PU)
43,0.0,107.213,-1.07271,107.173,-121.07,133.104,-1.07271,133.055,-121.07,monload-load_1003,107.189,118.921,133.075,118.921,0.0,0.0,0.0596394,-160.014,0.12,0.8934416666666666,0.8931083333333334,0.8932416666666666
44,0.0,107.203,-1.07706,107.182,-121.071,133.389,-1.07706,133.364,-121.071,monload-load_1003,107.201,118.928,133.387,118.928,0.0,0.0,0.0190621,-158.302,0.12,0.8933583333333334,0.8931833333333333,0.8933416666666666
45,0.0,107.263,-1.02725,107.253,-121.019,127.106,-1.02725,127.095,-121.019,monload-load_1003,107.263,118.979,127.106,118.979,0.0,0.0,0.0110924,144.858,0.12,0.8938583333333334,0.893775,0.8938583333333334
46,0.0,107.253,-1.0368,107.238,-121.032,128.709,-1.0368,128.691,-121.032,monload-load_1003,107.25,118.967,128.706,118.967,0.0,0.0,0.0142727,-168.682,0.12,0.893775,0.8936499999999999,0.89375
47,0.0,107.246,-1.04209,107.235,-121.037,129.572,-1.04209,129.559,-121.037,monload-load_1003,107.245,118.962,129.571,118.962,0.0,0.0,0.00984675,-174.544,0.12,0.8937166666666666,0.893625,0.8937083333333333
48,0.0,107.214,-1.06476,107.216,-121.058,132.248,-1.0647,132.251,-121.058,monload-load_1003,107.226,118.945,132.263,118.945,0.0,0.0,0.0173638,28.0283,0.12,0.89345,0.8934666666666666,0.89355
49,0.0,107.27,-1.02253,107.267,-121.016,127.182,-1.02271,127.178,-121.016,monload-load_1003,107.272,118.983,127.184,118.983,0.0,0.0,0.00821509,102.93,0.12,0.8939166666666666,0.8938916666666666,0.8939333333333334
50,0.0,107.306,-0.992403,107.302,-120.987,123.352,-0.99253,123.347,-120.987,monload-load_1003,107.311,119.014,123.358,119.014,0.0,0.0,0.00427341,51.0811,0.12,0.8942166666666667,0.8941833333333334,0.8942583333333334
51,0.0,107.324,-0.978964,107.319,-120.973,121.703,-0.979026,121.697,-120.973,monload-load_1003,107.326,119.027,121.705,119.026,0.0,0.0,0.00594858,117.946,0.12,0.8943666666666666,0.894325,0.8943833333333333
52,0.0,107.306,-0.991531,107.303,-120.985,123.068,-0.991481,123.065,-120.985,monload-load_1003,107.312,119.016,123.075,119.016,0.0,0.0,0.00707421,48.2281,0.12,0.8942166666666667,0.8941916666666666,0.8942666666666667
53,0.0,107.323,-0.979027,107.317,-120.973,121.601,-0.979105,121.594,-120.973,monload-load_1003,107.326,119.027,121.603,119.027,0.0,0.0,0.00528501,118.546,0.12,0.8943583333333333,0.8943083333333333,0.8943833333333333
54,0.0,107.283,-1.00921,107.282,-121.002,125.123,-1.00908,125.122,-121.002,monload-load_1003,107.289,118.998,125.129,118.998,0.0,0.0,0.0096782,70.1463,0.12,0.894025,0.8940166666666667,0.8940750000000001
55,0.0,107.303,-0.993777,107.298,-120.984,122.733,-0.993777,122.728,-120.984,monload-load_1003,107.308,119.016,122.739,119.016,0.0,0.0,0.0105918,83.0221,0.12,0.8941916666666666,0.89415,0.8942333333333334
56,0.0,106.637,-1.52457,106.633,-121.517,189.235,-1.52456,189.228,-121.517,monload-load_1003,106.65,118.486,189.257,118.486,0.0,0.0,0.016391,11.0975,0.12,0.8886416666666667,0.8886083333333333,0.88875
57,0.0,105.992,-2.03618,105.986,-122.026,253.19,-2.03615,253.174,-122.026,monload-load_1003,106.005,117.976,253.22,117.976,0.0,0.0,0.0198457,25.0821,0.12,0.8832666666666668,0.8832166666666666,0.8833749999999999
58,0.0,104.989,-2.81653,104.988,-122.804,352.343,-2.81632,352.34,-122.803,monload-load_1003,105.009,117.201,352.412,117.201,0.0,0.0,0.066789,26.0707,0.12,0.8749083333333334,0.8749,0.875075
59,0.0,105.056,-2.77517,105.031,-122.762,347.012,-2.77519,346.929,-122.762,monload-load_1003,105.045,117.231,346.974,117.232,0.0,0.0,0.0967098,164.204,0.12,0.8754666666666666,0.8752583333333334,0.875375
60,0.0,104.932,-2.86875,104.904,-122.858,360.063,-2.86872,359.966,-122.858,monload-load_1003,104.917,117.135,360.013,117.135,0.0,0.0,0.112913,173.975,0.12,0.8744333333333334,0.8742,0.8743083333333334
61,0.0,105.043,-2.78375,105.012,-122.776,348.596,-2.78377,348.493,-122.776,monload-load_1003,105.035,117.22,348.57,117.22,0.0,0.0,0.0929639,-161.752,0.12,0.8753583333333333,0.8751,0.8752916666666667
62,0.0,104.716,-3.03537,104.693,-123.027,379.197,-3.0354,379.113,-123.027,monload-load_1003,104.722,116.973,379.217,116.973,0.0,0.0,0.0461707,-132.785,0.12,0.8726333333333333,0.8724416666666667,0.8726833333333333
63,0.0,104.741,-3.01918,104.723,-123.004,377.084,-3.01918,377.02,-123.004,monload-load_1003,104.746,116.994,377.101,116.994,0.0,0.0,0.0392846,139.628,0.12,0.8728416666666666,0.8726916666666666,0.8728833333333333
64,0.0,104.922,-2.88441,104.897,-122.867,359.8,-2.88536,359.713,-122.868,monload-load_1003,104.912,117.126,359.765,117.125,0.0,0.0,0.107301,153.985,0.12,0.87435,0.8741416666666667,0.8742666666666667
65,0.0,105.295,-2.59016,105.284,-122.574,322.365,-2.59017,322.33,-122.574,monload-load_1003,105.303,117.426,322.388,117.426,0.0,0.0,0.0415349,98.4996,0.12,0.8774583333333333,0.8773666666666667,0.877525
66,0.0,105.813,-2.19104,105.797,-122.177,273.238,-2.19111,273.197,-122.177,monload-load_1003,105.8,117.816,273.205,117.816,0.0,0.0,0.0772947,144.795,0.12,0.881775,0.8816416666666667,0.8816666666666666
67,0.0,106.949,-1.2862,106.922,-121.278,159.515,-1.2809,159.475,-121.272,monload-load_1003,106.922,118.712,159.475,118.717,0.0,0.0,0.0670912,170.969,0.12,0.8912416666666666,0.8910166666666667,0.8910166666666667
68,0.0,107.017,-1.22591,107.003,-121.218,151.877,-1.22574,151.857,-121.218,monload-load_1003,107.011,118.778,151.868,118.779,0.0,0.0,0.0240604,162.977,0.12,0.8918083333333333,0.8916916666666667,0.8917583333333333
69,0.0,107.036,-1.20941,107.015,-121.207,150.326,-1.20946,150.296,-121.207,monload-load_1003,107.036,118.793,150.327,118.792,0.0,0.0,0.0256783,-127.714,0.12,0.8919666666666667,0.8917916666666666,0.8919666666666667
70,0.0,107.054,-1.19456,107.031,-121.193,148.41,-1.19456,148.378,-121.193,monload-load_1003,107.052,118.806,148.406,118.806,0.0,0.0,0.029143,-135.657,0.12,0.8921166666666667,0.8919250000000001,0.8921
71,0.0,107.026,-1.21743,107.015,-121.211,151.128,-1.21743,151.113,-121.211,monload-load_1003,107.025,118.787,151.127,118.787,0.0,0.0,0.012194,169.578,0.12,0.8918833333333333,0.8917916666666666,0.8918750000000001
72,0.0,106.993,-1.24199,106.993,-121.235,154.256,-1.24199,154.256,-121.235,monload-load_1003,107.002,118.767,154.268,118.767,0.0,0.0,0.0152301,42.8856,0.12,0.8916083333333333,0.8916083333333333,0.8916833333333333
73,0.0,121.085,-33.2163,121.199,-152.947,171.345,-33.2164,171.507,-152.947,monload-load_1003,121.277,86.9932,171.618,86.9932,0.0,0.0,0.623772,51.2078,0.12,1.0090416666666666,1.0099916666666666,1.0106416666666667
74,0.0,121.091,-33.2002,121.202,-152.93,173.163,-33.2002,173.321,-152.93,monload-load_1003,121.272,86.9976,173.422,86.9976,0.0,0.0,0.620476,55.0963,0.12,1.0090916666666667,1.0100166666666666,1.0106
75,0.0,121.091,-33.2216,121.209,-152.917,170.524,-33.2216,170.69,-152.917,monload-load_1003,121.311,87.0304,170.834,87.03,0.0,0.0,0.709719,48.643,0.12,1.0090916666666667,1.010075,1.010925
76,0.0,121.136,-33.2029,121.244,-152.902,164.736,-33.2041,164.882,-152.903,monload-load_1003,121.355,87.0589,165.033,87.0582,0.0,0.0,0.691422,46.5629,0.12,1.0094666666666667,1.0103666666666666,1.0112916666666667
77,0.0,121.084,-33.286,121.23,-152.939,160.927,-33.2864,161.121,-152.939,monload-load_1003,121.331,86.9968,161.255,86.9967,0.0,0.0,0.776375,49.1071,0.12,1.0090333333333334,1.01025,1.0110916666666667
78,0.0,120.974,-33.4591,121.105,-153.102,158.281,-33.4591,158.452,-153.102,monload-load_1003,121.256,86.8731,158.65,86.8731,0.0,0.0,0.809433,41.5494,0.12,1.0081166666666668,1.0092083333333333,1.0104666666666666
79,0.0,120.639,-33.8566,120.787,-153.477,159.803,-33.8565,160.0,-153.477,monload-load_1003,120.911,86.451,160.163,86.451,0.0,0.0,0.824048,49.0687,0.12,1.005325,1.0065583333333334,1.0075916666666667
80,0.0,120.465,-34.5774,120.016,-153.978,221.701,-34.5761,220.877,-153.978,monload-load_1003,120.15,85.8249,221.123,85.8251,0.0,0.0,2.18615,94.0434,0.12,1.003875,1.0001333333333333,1.00125
81,0.0,119.726,-35.2295,119.87,-154.839,281.622,-35.2298,281.951,-154.844,monload-load_1003,119.999,85.0588,282.252,85.0546,0.0,0.0,1.38697,53.0129,0.12,0.9977166666666667,0.9989166666666667,0.9999916666666666
82,0.0,118.897,-35.7272,119.029,-155.336,376.304,-35.7246,376.721,-155.333,monload-load_1003,119.178,84.5862,377.195,84.5887,0.0,0.0,1.91588,48.1804,0.12,0.9908083333333334,0.9919083333333333,0.99315
83,0.0,119.23,-35.2384,119.381,-154.82,370.721,-35.2384,371.192,-154.82,monload-load_1003,119.49,85.0418,371.528,85.0419,0.0,0.0,1.97342,58.9102,0.12,0.9935833333333334,0.9948416666666666,0.9957499999999999
84,0.0,119.43,-34.9278,119.561,-154.608,369.372,-34.9277,369.777,-154.608,monload-load_1003,119.571,85.1906,369.809,85.1906,0.0,0.0,1.55516,82.2546,0.12,0.9952500000000001,0.9963416666666667,0.996425
85,0.0,119.371,-35.0927,119.453,-154.782,369.769,-35.0921,370.025,-154.781,monload-load_1003,119.54,85.0962,370.297,85.096,0.0,0.0,1.40583,67.1897,0.12,0.9947583333333333,0.9954416666666667,0.9961666666666668
86,0.0,119.306,-34.9812,119.399,-154.736,389.833,-34.9812,390.137,-154.736,monload-load_1003,119.402,85.0996,390.148,85.0996,0.0,0.0,1.2792,86.0937,0.12,0.9942166666666666,0.9949916666666667,0.9950166666666667
87,0.0,119.493,-34.5746,119.627,-154.256,402.36,-34.5745,402.813,-154.256,monload-load_1003,119.649,85.5832,402.885,85.5833,0.0,0.0,1.67983,72.4203,0.12,0.995775,0.9968916666666666,0.997075
88,0.0,118.991,-35.439,119.122,-155.117,393.255,-35.439,393.69,-155.117,monload-load_1003,119.105,84.6592,393.633,84.6592,0.0,0.0,1.75621,86.5735,0.12,0.9915916666666666,0.9926833333333334,0.9925416666666667
89,0.0,119.439,-35.2652,119.601,-154.938,336.137,-35.2652,336.596,-154.938,monload-load_1003,119.609,84.8925,336.616,84.8925,0.0,0.0,1.45584,70.4659,0.12,0.9953249999999999,0.996675,0.9967416666666666
90,0.0,119.637,-35.3411,119.894,-154.873,284.184,-35.341,284.793,-154.873,monload-load_1003,119.918,84.8952,284.85,84.8954,0.0,0.0,1.73415,66.8301,0.12,0.9969750000000001,0.9991166666666668,0.9993166666666667
91,0.0,120.882,-34.2684,121.057,-153.905,191.359,-34.2684,191.634,-153.905,monload-load_1003,121.04,85.8301,191.609,85.8301,0.0,0.0,0.938068,88.3157,0.12,1.00735,1.0088083333333333,1.0086666666666668
92,0.0,121.197,-34.1171,121.337,-153.733,158.513,-34.1169,158.697,-153.733,monload-load_1003,121.414,86.1088,158.797,86.1089,0.0,0.0,0.769706,66.8871,0.12,1.009975,1.0111416666666666,1.0117833333333333
93,0.0,121.196,-34.1359,121.346,-153.746,158.984,-34.1359,159.18,-153.746,monload-load_1003,121.429,86.1001,159.289,86.1001,0.0,0.0,0.782074,64.7429,0.12,1.0099666666666667,1.0112166666666667,1.0119083333333334
94,0.0,121.511,-33.7189,121.673,-153.373,155.412,-33.7189,155.617,-153.373,monload-load_1003,121.708,86.4539,155.662,86.454,0.0,0.0,0.688559,71.5268,0.12,1.0125916666666666,1.0139416666666667,1.0142333333333333
95,0.0,121.711,-33.429,121.901,-153.086,158.461,-33.4312,158.707,-153.088,monload-load_1003,121.91,86.7329,158.72,86.7307,0.0,0.0,0.711414,71.6451,0.12,1.0142583333333333,1.0158416666666665,1.0159166666666666
96,0.0,121.918,-33.174,122.05,-152.867,158.918,-33.174,159.089,-152.867,monload-load_1003,122.13,87.0442,159.194,87.0441,0.0,0.0,0.638007,56.0587,0.12,1.0159833333333335,1.0170833333333333,1.01775
1,0.0,121.477,-32.0361,121.557,-151.81,52.7358,-32.0371,52.7701,-151.81,monload-load_1004,121.609,88.1102,52.7926,88.1094,0.0,0.0,0.153282,64.92,0.12,1.0123083333333334,1.012975,1.0134083333333332
2,0.0,121.55,-31.9474,121.625,-151.763,51.0823,-31.9474,51.1136,-151.763,monload-load_1004,121.648,88.1518,51.1235,88.1518,0.0,0.0,0.121464,72.2232,0.12,1.0129166666666667,1.0135416666666666,1.0137333333333334
3,0.0,121.572,-31.8878,121.635,-151.72,53.7033,-31.8889,53.7309,-151.721,monload-load_1004,121.654,88.1981,53.7396,88.1973,0.0,0.0,0.116853,75.3844,0.12,1.0131000000000001,1.013625,1.0137833333333333
4,0.0,121.627,-31.8758,121.685,-151.701,49.4291,-31.8761,49.4529,-151.701,monload-load_1004,121.706,88.2298,49.4615,88.2291,0.0,0.0,0.115682,70.0566,0.12,1.0135583333333333,1.0140416666666667,1.0142166666666668
5,0.0,121.623,-31.889,121.695,-151.689,48.692,-31.8891,48.7211,-151.689,monload-load_1004,121.724,88.2324,48.7325,88.2323,0.0,0.0,0.128596,68.494,0.12,1.013525,1.014125,1.0143666666666666
6,0.0,121.567,-31.9176,121.631,-151.732,52.5366,-31.9178,52.5645,-151.732,monload-load_1004,121.675,88.2168,52.5835,88.2164,0.0,0.0,0.130433,59.8306,0.12,1.0130583333333332,1.0135916666666667,1.0139583333333333
7,0.0,121.335,-32.0807,121.426,-151.855,64.3662,-32.081,64.4148,-151.856,monload-load_1004,121.477,88.0745,64.4416,88.0739,0.0,0.0,0.190358,59.941,0.12,1.011125,1.0118833333333332,1.0123083333333334
8,0.0,121.218,-32.2505,121.349,-151.983,62.6169,-32.2504,62.6848,-151.983,monload-load_1004,121.403,87.9385,62.7124,87.9385,0.0,0.0,0.22573,56.0785,0.12,1.01015,1.0112416666666666,1.0116916666666667
9,0.0,121.186,-32.0976,121.232,-151.982,76.1509,-32.0987,76.1796,-151.984,monload-load_1004,121.233,87.9484,76.1803,87.9466,0.0,0.0,0.116772,83.4104,0.12,1.0098833333333335,1.0102666666666666,1.010275
10,0.0,120.596,-32.3998,120.629,-152.261,116.061,-32.3997,116.093,-152.261,monload-load_1004,120.647,87.6617,116.11,87.6618,0.0,0.0,0.210208,84.4386,0.12,1.0049666666666668,1.0052416666666668,1.0053916666666667
11,0.0,120.765,-32.1549,120.884,-151.899,111.021,-32.1549,111.131,-151.899,monload-load_1004,120.862,87.9055,111.11,87.9056,0.0,0.0,0.396167,93.138,0.12,1.006375,1.0073666666666667,1.0071833333333333
12,0.0,121.211,-31.3625,121.376,-150.933,114.019,-31.3627,114.174,-150.933,monload-load_1004,121.414,88.8392,114.21,88.8391,0.0,0.0,0.635614,79.0794,0.12,1.0100916666666666,1.0114666666666667,1.0117833333333333
13,0.0,121.8,-31.0145,121.885,-150.666,79.5722,-31.0145,79.6278,-150.666,monload-load_1004,121.94,89.1465,79.6634,89.1465,0.0,0.0,0.357116,84.425,0.12,1.015,1.0157083333333334,1.0161666666666667
14,0.0,122.772,-29.4336,122.775,-149.124,72.4292,-29.4335,72.4308,-149.124,monload-load_1004,122.903,90.7732,72.5063,90.7733,0.0,0.0,0.270594,76.2961,0.12,1.0231000000000001,1.023125,1.0241916666666666
15,0.0,122.493,-29.9957,122.593,-149.696,66.9093,-29.9959,66.9643,-149.696,monload-load_1004,122.609,90.1067,66.9727,90.1064,0.0,0.0,0.26755,91.9003,0.12,1.020775,1.0216083333333335,1.0217416666666665
16,0.0,122.055,-30.9897,122.161,-150.746,53.6854,-30.9897,53.7322,-150.746,monload-load_1004,122.121,89.0391,53.7143,89.0391,0.0,0.0,0.198222,102.832,0.12,1.017125,1.0180083333333334,1.0176749999999999
17,0.0,121.663,-32.7796,121.758,-152.557,55.7803,-32.7819,55.8239,-152.56,monload-load_1004,121.725,87.2482,55.8085,87.2459,0.0,0.0,0.186109,100.829,0.12,1.0138583333333333,1.01465,1.014375
18,0.0,121.747,-32.6507,121.857,-152.464,52.5918,-32.6504,52.6389,-152.463,monload-load_1004,121.749,87.3059,52.5921,87.307,0.0,0.0,0.191754,113.508,0.12,1.0145583333333332,1.015475,1.014575
19,0.0,121.744,-32.6715,121.879,-152.395,51.9922,-32.6715,52.0495,-152.395,monload-load_1004,121.867,87.4135,52.0444,87.4134,0.0,0.0,0.193876,87.1342,0.12,1.0145333333333333,1.0156583333333333,1.0155583333333333
20,0.0,121.758,-32.648,121.84,-152.388,55.403,-32.6481,55.4403,-152.388,monload-load_1004,121.937,87.5505,55.4847,87.5505,0.0,0.0,0.183552,55.0067,0.12,1.01465,1.0153333333333334,1.0161416666666667
21,0.0,121.932,-32.4992,122.006,-152.29,47.5344,-32.5019,47.5627,-152.292,monload-load_1004,122.064,87.627,47.5853,87.6257,0.0,0.0,0.122099,66.8865,0.12,1.0161,1.0167166666666667,1.0171999999999999
22,0.0,122.009,-32.4283,122.116,-152.156,44.9272,-32.4283,44.9668,-152.156,monload-load_1004,122.175,87.7229,44.9885,87.7229,0.0,0.0,0.150657,69.9269,0.12,1.0167416666666667,1.0176333333333334,1.018125
23,0.0,122.056,-32.3233,122.194,-152.017,47.7205,-32.324,47.7743,-152.018,monload-load_1004,122.235,87.8397,47.7902,87.839,0.0,0.0,0.186124,70.6718,0.12,1.0171333333333332,1.0182833333333334,1.018625
