solar_bus3005,fossil_bus3005,battery_bus3005
0.0,0.0,-0.030986360426654775
0.0,0.0,-0.004506262310922808
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
147.34,0.0,0.0
696.268,0.0,0.0
1137.04,0.0,0.0
1164.394,0.0,0.0
1420.614,0.0,0.0
1756.324,0.0,-0.11245958300813914
1398.202,0.0,0.0
718.516,0.0,0.0
106.385,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.030668599249265995
0.0,0.0,-0.03413052365555432
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
81.309,0.0,0.0
104.905,0.0,0.0
251.174,0.0,0.0
257.172,0.0,0.0
250.34500000000003,0.0,0.0
242.09400000000002,0.0,0.0
100.716,0.0,0.0
53.455,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.13002006912699296
0.0,205.866,-0.14469840561935554
0.0,0.0,0.06730590552644293
0.0,0.0,-0.0749042999962835
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,205.866,0.07595607091091537
0.0,0.0,0.427282863195451
142.809,0.0,0.13958263648864608
218.46,205.865,-0.2994573902701899
364.257,0.0,-0.13263091388857917
1758.452,0.0,-0.2833017430408444
830.28,0.0,0.0
217.109,0.0,0.0
810.929,0.0,0.0
151.078,0.0,0.0
0.0,0.0,0.20015237670494665
0.0,0.0,0.08151782064146877
0.0,0.0,-0.058014643029694876
0.0,0.0,-0.1830620284684283
0.0,0.0,-0.07239194261716282
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.008475489649533579
330.12899999999996,0.0,-0.009430631434199279
181.504,0.0,0.0
644.846,0.0,0.0
1776.512,0.0,0.0
793.562,0.0,0.0
690.834,0.0,0.0
1010.9999999999999,0.0,0.0
484.058,0.0,0.0
83.983,0.0,0.0
0.0,0.0,0.20742557698740105
0.0,0.0,0.10447838852343257
0.0,0.0,-0.13189504589883672
0.0,0.0,-0.19657524064369866
0.0,0.0,-0.018645705578474003
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.36472293455234694
362.143,0.0,-0.19712156687850743
603.376,0.0,-0.20877652655442822
1532.248,0.0,0.0
1817.754,0.0,0.0
1882.06,0.0,0.0
1743.779,0.0,0.0
1190.383,0.0,0.0
496.17999999999995,0.0,0.0
103.218,0.0,0.04672947560114468
0.0,205.866,0.06323261604786859
0.0,0.0,0.45923365666926824
0.0,0.0,0.23884305199390496
0.0,0.0,0.05991191883153083
0.0,0.0,-0.23052923031181477
0.0,0.0,-0.6552588545731594
0.0,0.0,-0.08014643029694876
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.5475768387408482
370.311,0.0,-0.06419519084253168
1011.99,0.0,-0.06578213847697625
1507.879,0.0,0.0
1366.719,0.0,0.0
1393.268,0.0,0.0
1700.42,0.0,0.0
1371.443,0.0,0.0
834.601,0.0,0.0
195.683,0.0,0.0
0.0,205.866,0.0
0.0,0.0,0.18715575872449547
0.0,205.866,0.0
0.0,0.0,0.04090757052068235
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,205.866,0.29087040547069537
157.611,0.0,0.41460586464488797
1020.882,0.0,0.0
298.345,0.0,0.1359646188724124
1803.592,0.0,0.0
1866.152,0.0,0.0
1742.8,0.0,0.0
1410.736,0.0,0.0
859.835,0.0,0.0
212.787,0.0,0.0
0.0,0.0,0.19035009477087747
0.0,0.0,0.11041550525885457
0.0,0.0,0.05687739250009292
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
369.964,0.0,0.0
170.341,0.0,0.0
270.144,0.0,0.0
1822.013,0.0,-0.06781692496376407
1904.2,0.0,-0.36783736574125697
1779.073,0.0,-0.36146355966848775
1444.171,0.0,0.0
895.38,0.0,0.0
231.764,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
370.241,0.0,0.0
642.477,0.0,0.0
900.766,0.0,0.0
1767.987,0.0,-0.2938491842271528
1842.389,0.0,-0.47207418143977403
1707.394,0.0,-0.3113762218010183
1361.662,0.0,0.0
830.861,0.0,0.0
215.741,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
290.601,0.0,0.0
766.698,0.0,0.0
1048.334,0.0,0.0
1097.134,0.0,0.0
571.459,0.0,0.0
376.49,0.0,0.0
296.039,0.0,0.0
176.689,0.0,0.0
31.469,0.0,0.0
0.0,0.0,0.03783773739175679
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
34.142,0.0,0.016282008399301297
144.961,0.0,0.0
117.39699999999999,0.0,0.00445051473594232
164.235,0.0,0.0
181.056,0.0,0.0
248.17599999999996,0.0,0.0
232.88699999999997,0.0,0.0
242.12499999999997,0.0,0.0
56.685,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.10880811684691717
317.01,0.0,0.0
1160.576,0.0,0.4116791169584123
1712.195,0.0,0.34060653361578774
1997.6759999999997,0.0,-0.19565354740402127
2038.044,0.0,-0.5927156502025496
1911.2090000000003,0.0,-0.4283755156650686
1570.551,0.0,0.0
994.032,0.0,0.0
302.376,0.0,-0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.12180473482736835
294.863,0.0,0.0
771.118,0.0,0.0
947.0259999999998,0.0,0.0
1047.973,0.0,0.0
1380.268,0.0,0.0
1207.113,0.0,0.0
1443.874,0.0,0.0
912.338,0.0,0.0
269.696,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
221.221,0.0,0.0
215.174,0.0,0.0
351.037,0.0,0.0
345.665,0.0,0.0
248.92100000000002,0.0,0.0
478.60599999999994,0.0,0.0
335.664,0.0,0.0
135.943,0.0,0.0
31.472,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
410.076,0.0,0.15994722562901847
1073.129,0.0,0.8891663879287918
1579.478,0.0,0.03235217601367674
1845.717,0.0,-0.5981937785706322
1887.8620000000003,0.0,-0.7409168617831791
1215.837,0.0,0.14772364068829671
1457.892,0.0,-0.16439959861746015
263.544,0.0,0.0
58.277,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.4041308953060542
335.045,0.0,0.9999962834950014
1228.588,0.0,0.45380198461366933
1772.4070000000002,0.0,-0.40282268554651207
2056.24,0.0,-0.8100382800014866
2108.6769999999997,0.0,-0.8548165904783143
1968.44,0.0,0.0
1640.278,0.0,0.0
1058.097,0.0,-0.0
361.101,0.0,0.0
0.0,0.0,-0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.19222692979522057
21.262,0.0,0.12810606905266286
223.037,0.0,0.0
509.3929999999999,0.0,0.0
761.526,0.0,0.0
953.958,0.0,0.0
944.944,0.0,0.0
813.501,0.0,0.0
981.714,0.0,0.0
333.001,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.16545508603709072
456.445,0.0,0.0
1149.522,0.0,0.0
1677.402,0.0,0.0
1960.552,0.0,0.0
2025.7229999999997,0.0,-0.1741108261790612
1921.378,0.0,0.0
915.113,0.0,0.0
656.254,0.0,0.0
362.696,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
112.631,0.0,0.0
295.059,0.0,0.0
625.387,0.0,0.0
1195.478,0.0,0.0
1467.137,0.0,0.0
1245.178,0.0,0.0
740.009,0.0,0.0
667.025,0.0,0.0
177.756,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.01932954249823466
353.409,0.0,0.0
46.512,205.866,0.0
315.75,0.0,0.0
331.812,0.0,0.0
388.783,0.0,0.0
560.71,0.0,0.0
319.652,0.0,0.0
37.351,0.0,0.0
32.872,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.31000297320399894
511.797,0.0,0.0
1272.805,0.0,0.6155275578845654
1848.541,0.0,0.31093024120117446
2173.161,0.0,-0.3936615007247185
2270.571,0.0,-0.7874642286393876
2145.2619999999997,0.0,-0.5495781766826476
1809.307,0.0,-0.033377931393317725
1223.021,0.0,0.0
473.627,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
53.308,0.0,0.0
282.916,0.0,0.0
425.267,0.0,0.0
529.356,0.0,0.0
645.186,0.0,0.0
453.94,0.0,0.0
467.304,0.0,0.0
237.65,0.0,0.0
133.41,0.0,0.0
0.0,0.0,-0.0
0.0,0.0,-0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
44.763,0.0,0.0
549.893,0.0,-0.0
467.45799999999997,0.0,0.8651744899096889
2107.553,0.0,-0.9628442412755045
762.607,0.0,0.0
556.399,0.0,-0.0
703.424,0.0,-0.0
1220.76,0.0,0.0
478.477,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.20746645854238674
35.945,0.0,0.17813580109265245
259.898,0.0,0.9999962834950014
1832.5489999999998,0.0,0.266625785111681
2143.5119999999997,0.0,-0.40577359051547923
2244.361,0.0,-0.7915561006429555
2138.924,0.0,-0.5927249414650463
1816.921,0.0,-0.04869364849295722
817.046,0.0,0.0
509.96,0.0,0.0
0.0,0.0,0.0
0.0,0.0,-0.0
0.0,0.0,-0.0
0.0,0.0,-0.0
0.0,0.0,-0.0
0.0,0.0,-0.0
0.0,0.0,-0.0
0.0,0.0,-0.0
0.0,0.0,-0.0
0.0,0.0,-0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,-0.0
0.0,0.0,0.0
0.0,0.0,0.16310253837291414
77.582,0.0,0.009991823689002862
463.489,0.0,0.0
416.823,0.0,0.5128776898204929
2043.5449999999998,0.0,-0.2774519641728918
2124.57,0.0,-0.48595904411491436
695.201,0.0,0.0
506.429,0.0,0.0
268.786,0.0,0.0
103.278,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.03662244025718214
0.0,0.0,0.7511409670346006
591.241,0.0,0.0
1350.933,0.0,0.6302430594269149
1905.75,0.0,0.1145445423124094
2194.622,0.0,-0.4265637194782027
2286.657,0.0,-0.755868361392946
2160.221,0.0,-0.5231296688594046
1840.2579999999998,0.0,0.0
1265.618,0.0,-0.0
521.938,0.0,-0.0
0.0,205.866,0.09656223287620322
0.0,0.0,0.5417214851153975
0.0,0.0,0.440491321960828
0.0,0.0,0.22873787490244177
0.0,0.0,0.012074924740773776
0.0,0.0,-0.32060987847028655
0.0,0.0,-0.1696826104731111
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.26198572862080505
0.0,205.866,0.4690563793808303
628.76,0.0,0.0
1400.752,0.0,0.0
1966.8759999999997,0.0,0.0
2282.633,0.0,-0.5459638755714127
2366.458,0.0,-0.7000408815549858
2244.389,0.0,-0.48959564425614155
1908.6579999999997,0.0,-0.05623443713531795
1325.707,0.0,0.0
559.002,0.0,0.0
0.0,205.866,0.0
0.0,205.866,0.04416508715204222
0.0,0.0,0.2715018396699744
0.0,0.0,0.302168580666741
0.0,0.0,-0.01573196565949381
0.0,0.0,-0.003181328278886535
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.25709480804251683
0.0,0.0,0.9999962834950014
656.471,0.0,0.0
1458.064,0.0,0.0
2036.1300000000003,0.0,-0.05740327795740885
2365.25,0.0,-0.6979652135132122
2464.819,0.0,-0.9999962834950014
2334.2960000000003,0.0,-0.31231092280819117
1978.483,0.0,0.0
1377.601,0.0,-0.0
585.303,0.0,-0.0
0.0,0.0,0.2841955624930316
0.0,0.0,0.23576764410748133
0.0,0.0,0.17952391570966664
0.0,0.0,0.13872412383394658
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
669.775,0.0,0.4349853198052551
1460.093,0.0,0.5847344557178429
2033.229,0.0,-0.5730553387594307
2354.634,0.0,-0.9999962834950014
2436.737,0.0,-0.49462407551938165
2311.708,0.0,0.0
1965.2240000000002,0.0,0.0
1376.184,0.0,0.0
600.899,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
176.825,0.0,0.0
403.319,0.0,0.0
599.674,0.0,0.0
889.491,0.0,0.0
728.846,0.0,0.0
731.474,0.0,0.0
917.268,0.0,0.0
1276.563,0.0,0.0
559.45,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.09772735719329544
0.0,0.0,0.0452094250566767
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.09959304270264244
0.0,205.866,0.3461051027613632
32.19,205.866,0.3146300219273795
223.404,0.0,0.5750399524287361
1803.778,0.0,0.21870702791095253
2106.14,0.0,-0.45127847771955254
2200.5640000000003,0.0,-0.7776061991303379
2128.1189999999997,0.0,-0.5700170959229941
1839.0439999999999,0.0,-0.08968669862860966
1276.598,0.0,0.0
549.089,0.0,0.0
0.0,0.0,0.17924146132976548
0.0,0.0,0.22213736202475193
0.0,0.0,0.046233322183818336
0.0,0.0,-0.12153528821496266
0.0,0.0,-0.33595161110491695
0.0,0.0,-0.04065670643327016
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.6235161853792693
596.448,0.0,-0.32279704166202106
444.807,0.0,-0.11146727617348645
293.841,205.866,-0.10591110120043111
713.18,0.0,-0.15372951276619468
781.188,0.0,0.0
582.745,0.0,0.0
370.391,0.0,0.0
1316.325,0.0,0.0
82.786,0.0,0.28436466347047235
0.0,205.866,0.042921916229977326
0.0,0.0,0.5098413052365556
0.0,0.0,0.4325157022336195
0.0,0.0,0.23839707139406102
0.0,0.0,0.09705466978853086
0.0,0.0,-0.3277641505927826
0.0,0.0,-0.5777753001077787
0.0,0.0,-0.595280038651652
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.26195785483331474
0.0,0.0,0.9572527595049615
682.792,0.0,0.0
1417.675,0.0,0.0
1938.409,0.0,0.0
2223.152,0.0,-0.3576727245698146
2308.926,0.0,-0.6987958523804215
2195.49,0.0,-0.5397498792135875
1873.7179999999998,0.0,-0.046106961013862566
819.383,0.0,0.0
269.315,0.0,0.0
0.0,0.0,0.5153603151596239
0.0,205.866,0.15013379417995318
0.0,0.0,0.4137380607276917
0.0,0.0,0.286834281042108
0.0,0.0,0.04728323484595087
0.0,0.0,-0.30790500613223326
0.0,0.0,-0.6130579403129297
0.0,0.0,-0.29895937860036426
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.37325045527186235
0.0,205.866,0.6362470732523136
638.705,0.0,0.0
742.689,0.0,0.0
1886.7350000000001,0.0,0.0
2202.926,0.0,-0.26512989184970454
2324.578,0.0,-0.6781748243951388
2219.656,0.0,-0.5331363585684022
885.355,0.0,0.0
377.498,0.0,0.0
142.252,0.0,0.08416397220054261
0.0,0.0,0.3835563236332553
0.0,0.0,0.446002898873899
0.0,0.0,0.4194651949306872
0.0,0.0,0.30762441000483143
0.0,0.0,-0.0018285204593600178
0.0,0.0,-0.35052960196231464
0.0,0.0,-0.6560151633403948
0.0,0.0,-0.01971977552309808
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.23337793139331772
2.065,0.0,0.9075426468948601
719.178,0.0,0.0
1461.643,0.0,0.0
1972.9119999999998,0.0,-0.0
2268.4120000000003,0.0,-0.6343609469654737
2345.441,0.0,-0.9999962834950014
2225.734,0.0,-0.43331846731333856
828.278,0.0,-0.0
1365.417,0.0,0.0
125.278,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
19.981,0.0,0.0
621.905,0.0,0.0
178.043,0.0,0.0
412.015,0.0,0.0
532.936,0.0,0.0
1389.453,0.0,0.0
933.543,0.0,0.0
481.854,0.0,0.0
53.651,0.0,0.0
351.425,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
