pv_production_factor_series,wind_production_factor_series
0.42438099999999995,0.15225814321115796
0.245751,0.1364253577878472
0.033435,0.17994551371354509
0.0,0.37813453365591715
0.0,0.6544661016146477
0.0,0.3901145997438811
0.0,0.1418437932903981
0.0,0.11537848021201604
0.0,0.20210552787952907
0.0,0.16846849281781476
0.0,0.17689467446795834
0.0,0.17982182285117507
0.0,0.19186235719327543
0.0,0.1494088947085666
0.0,0.13000873234249002
0.0,0.09945456060952154
0.0,0.36753079213947093
0.0,0.545976986899952
0.11822,0.6067302729016294
0.324911,0.5729760863825659
0.483516,0.5348322634407534
0.566148,0.45032544080724163
0.586087,0.4510315478774987
0.544005,0.36313281938405234
0.432637,0.35406345329466626
0.25617700000000004,0.6605669448077527
0.041343000000000005,0.4604175796868665
0.0,0.8716570429454354
0.0,0.9852991150412828
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,0.9798053476189105
0.0,0.9174715403325973
0.0,0.726699119790208
0.0,0.6079206625285604
0.0,0.6907697477461088
0.0,0.5931145541628289
0.042106000000000005,0.5490345920119696
0.19897499999999999,0.29802443119549105
0.324936,0.16800280811801066
0.33275299999999997,0.18178789726724154
0.405974,0.15914618041816947
0.501911,0.0883517233153737
0.399569,0.081863968148967
0.205333,0.05060208419510589
0.030402000000000002,0.03905923473521874
0.0,0.06503064601996486
0.0,0.04545666251119705
0.0,0.02608416835895551
0.0,0.02298033165642721
0.0,0.029680662343821596
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.023236,0.0
0.029979,0.0
0.071779,0.0
0.07349299999999999,0.0
0.07154200000000001,0.005256512594367322
0.069184,0.03296997866130695
0.028782,0.037928750540057864
0.015276,0.0658833719542328
0.0,0.05238803747842421
0.0,0.15006637032890785
0.0,0.18219718492758818
0.0,0.34560288610469364
0.0,0.3366799619810397
0.0,0.32723890038347203
0.0,0.420084203457831
0.0,0.5396793962682482
0.0,0.6026866763664234
0.0,0.7154432307479447
0.0,0.9728484470782378
0.0,0.998923633333278
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.040811,1.0
0.06243,0.7255859689720319
0.104095,0.5662288407151055
0.502519,0.5401242118708012
0.23727199999999998,0.4615414173011525
0.062043999999999995,0.4170969939179017
0.231742,0.4101207467821175
0.043174,0.5843348381598651
0.0,0.9469219269298728
0.0,0.9706541560671786
0.0,0.9595235579303151
0.0,0.9669921198881793
0.0,0.6901202906917387
0.0,0.709843887768182
0.0,0.3657128792737519
0.0,0.3871737401501864
0.0,0.5835843398394086
0.0,0.4024742090515772
0.0,0.08891084843967423
0.0,0.022931744178369486
0.0,0.0015907309117520186
0.0,0.08264667854147789
0.0,0.19941081733366
0.094342,0.18193632383046385
0.051869,0.06490796441701711
0.18428,0.020451876632726667
0.50768,0.0301238781723046
0.226779,0.053440052875766315
0.197422,0.05359589719657193
0.288917,0.06251656400088258
0.13833099999999998,0.04576054436382903
0.024,0.08908553943830003
0.0,0.24366398787447371
0.0,0.3761870210108091
0.0,0.5094193023550769
0.0,0.34436972130438814
0.0,0.5006179124346061
0.0,0.3981146214777176
0.0,0.3628024337541706
0.0,0.29714954347826417
0.0,0.2294690626893804
0.0,0.07374471870985674
0.0,0.11705782049354457
0.0,0.07973802359898433
0.0,0.07364075541437727
0.0,0.03346731803019813
0.0,0.019567024113977496
0.103491,0.028325424906358122
0.172429,0.09766705676659718
0.437876,0.15777726276722098
0.519466,0.7886493417644983
0.537843,1.0
0.49832600000000005,1.0
0.34018,1.0
0.14179499999999998,1.0
0.029497,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.105825,1.0
0.2892,1.0
0.43091199999999996,1.0
0.39057200000000003,1.0
0.398159,1.0
0.485935,1.0
0.39192200000000005,1.0
0.238507,1.0
0.055921,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,0.971295710008886
0.0,0.9752459192352887
0.0,0.9105409689169769
0.0,0.7498589327342866
0.0,0.8017136282875104
0.045041,0.6143847047762354
0.291741,0.5174964501188013
0.085259,0.30663647237547287
0.515419,0.24413672697263905
0.533297,0.18910230231390482
0.498046,0.16130671863635473
0.40315100000000004,0.17815945515118436
0.245718,0.1717730736452687
0.060808999999999995,0.15160802231201034
0.0,0.0832286237806515
0.0,0.01177802312048955
0.0,0.0
0.0,0.0
0.0,0.0074464288396492865
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.014530549835638937
0.0,0.012396527570874923
0.0,0.0013707458695942165
0.0,0.000659405114672893
0.0,0.0
0.0,0.0
0.0,0.0
0.105726,0.0
0.048679,0.0
0.0772,0.0
0.520683,0.0
0.5441699999999999,0.009144398639047651
0.508412,0.048308099309569245
0.412706,0.09642581070521317
0.255876,0.14704341310836133
0.066232,0.11492330764639343
0.0,0.14966670657690087
0.0,0.39010447103114815
0.0,0.5885015849112354
0.0,0.6039276887096325
0.0,0.28291704005383816
0.0,0.20378330899700325
0.0,0.05667769233828325
0.0,0.02089442138168003
0.0,0.0861766677934155
0.0,0.18202617094967583
0.0,0.2724752333125907
0.0,0.41603196770309353
0.0,0.4528309419075913
0.0,0.5472473819816602
0.0,0.9079876985278024
0.10580500000000001,0.9507739883685496
0.18360300000000002,0.9751440023757605
0.257415,0.9747449474920055
0.505244,0.9860075507177017
0.5265059999999999,1.0
0.487928,1.0
0.389127,0.9956758137803198
0.23743799999999998,0.9618783518613514
0.061653,0.9937634548749431
0.0,1.0
0.0,1.0
0.0,1.0
0.0,0.9781395794609853
0.0,0.6587245379147414
0.0,0.47533129752017
0.0,0.4299787637816582
0.0,0.4994584463615174
0.0,0.4490107715114277
0.0,0.34198152161710665
0.0,0.3760478424070608
0.0,0.35754896938488673
0.0,0.2253196455712705
0.0,0.1434949080271737
0.0,0.06484550166503793
0.08304600000000001,0.31126971320659286
0.219102,0.3018585740105668
0.299586,0.314446481403491
0.313532,0.4293001207894224
0.16330799999999998,0.5191988408680741
0.10759099999999999,0.5795985531657462
0.0846,0.7608588186558837
0.050493,0.8284101332040769
0.008993000000000001,0.8138579405552119
0.0,0.5814754220622479
0.0,0.8585554327643572
0.0,0.9664248493709522
0.0,0.954451983106932
0.0,0.9504581638529873
0.0,0.9511755571390472
0.0,1.0
0.0,0.9814517760004484
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.009757,1.0
0.041426000000000004,1.0
0.033549,1.0
0.046934,1.0
0.051741,1.0
0.070922,1.0
0.066553,1.0
0.069193,1.0
0.016199,0.9737941056510049
0.0,0.6034367925270651
0.0,0.7453138456180309
0.0,0.6255007782952512
0.0,0.31570773590518925
0.0,0.2131315635692554
0.0,0.12698657016471038
0.0,0.037607151794905196
0.0,0.0
0.0,0.005880164240995483
0.0,0.07507788485952155
0.0,0.20694439182348992
0.0,0.3739833133395213
0.0,0.43931829557378055
0.0,0.7331691436092992
0.0,0.9611063694628527
0.090593,0.8910669469449135
0.33166199999999996,0.9526237575922071
0.4893,0.9519471691037706
0.570883,1.0
0.582419,1.0
0.546173,1.0
0.448822,1.0
0.284068,1.0
0.086411,0.6486088286900624
0.0,0.539526515792121
0.0,0.40948481991949004
0.0,0.5078604617746926
0.0,0.5453448863956164
0.0,1.0
0.0,0.8874315113201128
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,0.989559133559899
0.08426399999999999,0.966426764580577
0.220365,0.7603287586677634
0.270635,0.527624689002322
0.299483,0.42048111156377366
0.394444,0.32174513004971195
0.344961,0.23688524582651654
0.41262099999999996,0.17229999137052743
0.26072199999999995,0.1379749720416522
0.077072,0.08533701303793242
0.0,0.05154810995863964
0.0,0.02669791808744293
0.0,0.02454643101883309
0.0,0.04624498996405264
0.0,0.02241881081847336
0.0,0.03174432663738928
0.0,0.06787168476917388
0.0,0.10439873859860722
0.0,0.11088562087388026
0.0,0.06644244073184716
0.0,0.06639713739609741
0.0,0.08473237995280823
0.0,0.14570356850026395
0.0,0.2534698507927416
0.0,0.23870139077607655
0.063219,0.24690111292492806
0.061491,0.19953712835880652
0.10031699999999999,0.2559503657795015
0.098782,0.2348327469696021
0.071135,0.17037444457176082
0.136773,0.21671007913502355
0.09592400000000001,0.19087926961835955
0.038848999999999995,0.14760136309182814
0.008994,0.2053115244444183
0.0,0.26022094775807725
0.0,0.24654762921985277
0.0,0.2157007769259626
0.0,0.17869261726118033
0.0,0.1657194752933324
0.0,0.16715727848298662
0.0,0.12520291722292404
0.0,0.1269629959622978
0.0,0.11899422371797153
0.0,0.10051736477117118
0.0,0.08762011974333114
0.0,0.07557857036251416
0.0,0.05643914266303024
0.0,0.05249835355200572
0.0,0.08543397756280763
0.11718899999999999,0.06734507868855293
0.306672,0.007484900862679879
0.45137299999999997,0.035301365010293705
0.527457,0.08244380483353758
0.539501,0.20498972885724231
0.347454,0.4300721371214818
0.416627,0.6052229942211454
0.07531399999999999,0.8202127010190434
0.016654,0.8944413671641797
0.0,0.9718857275187481
0.0,0.9923643213083099
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.095747,1.0
0.351098,0.9949529819386018
0.506507,1.0
0.587619,0.8113872395983599
0.602604,0.7611729684424381
0.562528,0.7760330431113444
0.468748,0.8136460962712049
0.302376,0.49398904486678796
0.103193,0.5304080055000532
0.0,0.6551116982308265
0.0,0.6630078169043361
0.0,0.182598569807544
0.0,0.08003181788175179
0.0,0.0
0.0,0.0
0.0,0.08814310868851413
0.0,0.7366566357349366
0.0,0.9555273791482177
0.0,0.972110257567447
0.0,0.9764198704526126
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.006076,1.0
0.063738,1.0
0.145571,1.0
0.21762399999999998,1.0
0.27261599999999997,1.0
0.27004,1.0
0.23247700000000002,1.0
0.280548,1.0
0.095163,0.9700159638872629
0.0,0.8642999692650697
0.0,0.9740226747246036
0.0,0.9610954673221245
0.0,0.994420626462278
0.0,0.8367343865681678
0.0,0.9468212560126874
0.0,0.8241516576833305
0.0,0.8027821658824532
0.0,0.6923391331621
0.0,0.5354640250151647
0.0,0.3779816953667066
0.0,0.2400196356488267
0.0,0.30959548109598395
0.0,0.3112735313119575
0.0,0.18975514581206016
0.13044,0.2848033845455583
0.328503,0.033059416333727026
0.47935700000000003,0.0
0.560274,0.0
0.578898,0.0
0.549079,0.0
0.261515,0.0
0.18753999999999998,0.0
0.103649,0.0
0.0,0.03165013354021642
0.0,0.10594697378812197
0.0,0.11075372341719912
0.0,0.10223177621740467
0.0,0.09902450389074686
0.0,0.09260995923743127
0.0,0.07379310085435789
0.0,0.07817023890672284
0.0,0.0485029698851382
0.0,0.08459177842078675
0.0,0.11666450168736475
0.0,0.1950003584465868
0.0,0.20361262142129136
0.0,0.16836386483065122
0.0,0.13985633105877185
0.032187,0.2666434771120034
0.08431999999999999,0.10019852572770685
0.178719,0.09455906123804805
0.34163600000000005,0.1426795233160885
0.419269,0.12841122857209775
0.355839,0.13900799856944848
0.211475,0.15274981751293784
0.19061799999999998,0.14458478572817215
0.050798,0.16662861127042744
0.0,0.37257776725428743
0.0,0.7306605748093448
0.0,0.8655660704575339
0.0,0.7799126740881297
0.0,0.6310029977383464
0.0,0.5097534908553644
0.0,0.3552474435689767
0.0,0.39794075345496255
0.0,0.24554656449100856
0.0,0.3495243794687375
0.0,0.5460264822854579
0.0,0.7065955966456645
0.0,0.8901314742140652
0.0,0.9701140958076557
0.0,0.9592430806174816
0.100995,0.9651206092055556
0.013292,0.5519058137524052
0.09023300000000001,0.308625247281744
0.09482299999999999,0.3929133817525261
0.111104,0.514277989636548
0.160236,0.9398261058296516
0.091348,0.8851173075626889
0.010674,0.8993803333682917
0.009394,0.8347604181412985
0.0,0.9574558989735101
0.0,1.0
0.0,1.0
0.0,0.9914305827202573
0.0,0.9811192327393381
0.0,0.862702550087035
0.0,0.7683910169925102
0.0,0.6988410619968664
0.0,0.49384810377238025
0.0,0.37303111912211423
0.0,0.31541635321603384
0.0,0.21643226797726833
0.0,0.03278277525616302
0.0,0.0
0.0,0.0
0.146258,0.06188826981800013
0.363734,0.06479414409252705
0.528264,0.051460521817014965
0.621032,0.05265327537925246
0.648869,0.10224512213976265
0.613059,0.13052921198858003
0.5170520000000001,0.19265831196217573
0.349507,0.33459936779345
0.13535,0.32381813348355704
0.0,1.0
0.0,0.9575105857753686
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.015234,1.0
0.08084999999999999,0.7039898403725001
0.12153,0.7176321083100975
0.15127600000000002,0.9524464534060227
0.184377,0.8323450327663313
0.12972399999999998,0.8237304005303113
0.133543,0.9574484680106218
0.067914,0.9649330924661624
0.038125,0.7865431950482957
0.0,0.9833004836700282
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,0.9932675402630199
0.0,0.955070889889366
0.0,0.48762751922183406
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,0.9737647601215774
0.012792,0.5172182738471334
0.157145,0.37198340951487396
0.13358699999999998,0.38354863564876585
0.602283,0.15251873895841117
0.217933,0.09923058216469786
0.15900399999999998,0.0776377059009212
0.20102,0.02916671235714273
0.348861,0.0
0.136736,0.0
0.0,0.0
0.0,0.035610496373760514
0.0,0.2334458765534481
0.0,0.3499483825898776
0.0,0.4997811214956755
0.0,0.7085411644865917
0.0,0.8420412173059613
0.0,0.8315763214046219
0.0,0.8599911139093706
0.0,0.8770399894122202
0.0,0.8168832249494603
0.0,0.5247023923020233
0.0,0.445368436329446
0.0,0.5855843283700933
0.0,0.46414805680273546
0.010272,0.437157654314895
0.074272,0.1695425283261643
0.523694,0.13347173344560684
0.612559,0.04295090500576937
0.641379,0.1545538006887332
0.611248,0.17538682345601547
0.5192279999999999,0.14386798741775567
0.23349,0.3130603612130915
0.145733,0.3864126120178588
0.0,0.528568149010606
0.0,0.6472183741092913
0.0,0.5765126393419878
0.0,0.8015833892488963
0.0,0.893435543061526
0.0,0.8389037370017645
0.0,0.7100683092023633
0.0,0.7520798617456458
0.0,0.5396253839861358
0.0,0.8272139247225964
0.0,0.9861363530773777
0.0,0.5461503624505977
0.0,0.7425462265713568
0.0,0.9193336444702687
0.0,0.6544969746773202
0.022171,0.2737926048793997
0.13245300000000002,0.20107080517598774
0.119117,0.014569814065229551
0.583991,0.024546821690820012
0.607146,0.13162944326367182
0.19866999999999999,0.21438833509248445
0.144724,0.24366398787447371
0.07681199999999999,0.2826800719674037
0.029514,0.6397561024963743
0.0,0.7437356269761608
0.0,0.7956285324622036
0.0,1.0
0.0,1.0
0.0,1.0
0.0,0.5108432108951365
0.0,0.41355159816026366
0.0,0.3543372349136598
0.0,0.26575440387603544
0.0,0.23964550321744957
0.0,0.24676611248797303
0.0,0.18624093368852368
0.0,0.1441448234677962
0.0,0.12107457108765704
0.0,0.09164011115437609
0.168961,0.07621833794065394
0.386061,0.03340370400991773
0.544613,0.0
0.627165,0.0
0.653466,0.0
0.6173339999999999,0.0
0.5258970000000001,0.0
0.36168,0.0
0.149156,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.00515085419135913
0.17968299999999998,0.0
0.400298,0.0
0.562081,0.0
0.652316,0.0
0.676271,0.0
0.6413869999999999,0.0
0.5454439999999999,0.0
0.37885199999999997,0.011214723855177681
0.159748,0.06617469912851193
0.0,0.23986667695765537
0.0,0.40231755496494986
0.0,0.6176863180515343
0.0,0.37027154883405544
0.0,0.3302016323983138
0.0,0.3644619296546741
0.0,0.35262305121133614
0.0,0.2616130978699384
0.0,0.19424645791600517
0.0,0.19067426982088467
0.0,0.14075414202719908
0.0,0.12079230076775349
0.0,0.1471419312302216
0.0,0.1968569450295164
0.0,0.20972593966152725
0.187602,0.26449949045337473
0.416676,0.24068490315257146
0.581872,0.28059952318232195
0.675926,0.17625075050913028
0.70438,0.22053511739440718
0.66708,0.2306573308118218
0.5653980000000001,0.3346631315398481
0.39368200000000003,0.5973726478728892
0.16726400000000002,0.2889531517964288
0.0,0.7310680755213925
0.0,0.5695614571320116
0.0,0.7123721981555955
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,0.9690137824182591
0.0,0.9899923947330315
0.0,0.9654311411269869
0.0,0.982839992796656
0.191404,0.9911071721009873
0.41725599999999996,0.9995112705166521
0.581043,0.7497740267986283
0.672892,0.949162910956436
0.6963550000000001,1.0
0.660625,0.9735896227229279
0.561609,0.7938994812010801
0.393277,0.5615487497221218
0.171721,0.4278318478624866
0.0,0.5475400976382266
0.0,0.6598415559440728
0.0,0.9950570834001273
0.0,0.936339712952793
0.0,0.9397107951364005
0.0,0.43072687893404826
0.0,0.46574398601745154
0.0,0.6284238198924268
0.0,0.626208402598751
0.0,0.49223425811459104
0.0,0.44450557677555685
0.0,0.40157696737750415
0.0,0.3648918693560249
0.0,0.35194440559064843
0.0,0.2818832939006999
0.050531999999999994,0.22052569215137305
0.115258,0.11560358202209778
0.171371,0.06630282686932587
0.254193,0.07334288151361644
0.208285,0.05953120565247123
0.209036,0.0666483619939484
0.26213099999999995,0.04571955010408884
0.36480799999999997,0.03361018265708971
0.15987600000000002,0.0212614704360076
0.0,0.00855993786575172
0.0,0.0004880050871100394
0.0,0.051196797358318905
0.0,0.03722642004753972
0.0,0.02143987214895698
0.0,0.07071864181210011
0.0,0.11003415097132654
0.0,0.12308807956204265
0.0,0.22076068443135194
0.0,0.2965824897235732
0.0,0.2792423361540289
0.0,0.2780488330576477
0.0,0.26287330801070063
0.0,0.26287330801070063
0.0,0.25135100946820593
0.009199,0.22387001084295333
0.063843,0.15164144215424813
0.5154719999999999,0.050532669011509726
0.601879,0.047419394551726994
0.6288630000000001,0.06646061630594231
0.6081599999999999,0.07771621182590628
0.52555,0.0976308713704762
0.364818,0.08717041213994219
0.156915,0.09271683901643502
0.0,0.21143421369336193
0.0,0.5050881527021304
0.0,0.5666479246884351
0.0,0.4977610864890946
0.0,0.38428337527173073
0.0,0.5293964158241238
0.0,0.4439159775592799
0.0,0.44130586400227345
0.0,0.39723119051362177
0.0,0.32719377415276346
0.0,0.425327617679524
0.0,0.5072241733671247
0.0,0.5633652359443422
0.0,0.597200881173627
0.0,0.6399257399439853
0.17044900000000002,0.7364272191245073
0.127114,0.6851857969161338
0.08397199999999999,0.8058298189152752
0.203808,0.7705363037470233
0.223243,0.5913275509127627
0.166533,0.44029649973101337
0.105848,0.4129992209275365
0.376171,0.45979805532883417
0.023658000000000002,0.4509504772670434
0.0,0.3548224687312941
0.0,0.3539396863099993
0.0,0.30478231029066954
0.0,0.5119906379096782
0.0,0.45568630131583543
0.0,0.4855012282821158
0.0,0.3425850709759887
0.0,0.23560749913012488
0.0,0.16283474224860062
0.0,0.17839631441303744
0.0,0.16799293137806284
0.0,0.1923345019724444
0.0,0.17488261434988658
0.0,0.2066268563038269
0.0,0.21295114257565012
0.195124,0.1424960378064331
0.405134,0.06624383106673362
0.553946,0.06360765355027338
0.6353179999999999,0.057100466383519274
0.65983,0.07156269895429666
0.627413,0.05975166827703545
0.5354589999999999,0.07083050828995012
0.23415799999999998,0.08451305896696289
0.07696299999999999,0.12218918937363105
0.0,0.09012439753816875
0.0,0.14864264263788737
0.0,0.17899139220071686
0.0,0.3524687402188349
0.0,0.39514864609835637
0.0,0.3109709099729693
0.0,0.33437964233300466
0.0,0.35778837469304003
0.0,0.4196543102159907
0.0,0.44530933306844794
0.0,0.4101787577141907
0.0,0.32576417182369505
0.0,0.4434000017510925
0.0,0.3132633737478476
0.0,0.27576816642910296
0.182525,0.24331872019431489
0.212241,0.09141571276411037
0.539179,0.09964427530580383
0.629538,0.1393355501362676
0.664303,0.24715016034946063
0.634319,0.46277348214566655
0.253011,0.6071680552724585
0.107879,0.6661346313695212
0.040652,0.6195625314533445
0.0,0.663642493604204
0.0,0.7728644600317198
0.0,0.7232972296686225
0.0,0.7091265113495747
0.0,0.5829610200740706
0.0,0.589585166591514
0.0,0.446817316610141
0.0,0.35554770526589013
0.0,0.31735088744823714
0.0,0.48553611439463723
0.0,0.8136369507486488
0.0,1.0
0.0,1.0
0.0,1.0
0.0005899999999999999,1.0
0.20552199999999998,1.0
0.417699,1.0
0.563806,1.0
0.6482519999999999,1.0
0.670265,1.0
0.6360560000000001,1.0
0.2367,1.0
0.3902,1.0
0.035801,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,0.9484821886381337
0.00571,0.8323044506744
0.177724,0.9194148265979397
0.05088,0.9763385833101036
0.117743,0.9510326488176208
0.15229900000000002,0.9534529310261003
0.397069,0.9822020423683991
0.26678199999999996,0.9721263494519633
0.137701,0.9916162259007297
0.015332,1.0
0.100428,0.9929372677392344
0.0,0.9558873047544691
0.0,0.9991313090241956
0.0,0.9683154302577525
0.0,1.0
0.0,0.8593074335335495
0.0,0.951598669496733
0.0,0.9425271803900205
0.0,0.8655994067127194
0.0,0.8809625077247087
0.0,0.7545777527758077
0.0,0.5264732213750671
0.0,0.4340757777363559
0.0,0.4971040387981379
0.0,0.4286341692071205
0.0,0.31974123734089016
0.025504000000000002,0.18414709583318267
0.067415,0.04747825039577169
0.079558,0.03683922986370335
0.11906,0.05171423211761855
0.125034,0.09205758414535069
0.120938,0.13574733535904693
0.11306000000000001,0.15468659704550045
0.070271,0.21438735360460884
0.044025,0.2500507355839054
0.0,0.25876872863084793
0.0,0.33798410509034227
0.0,0.33528911598897876
0.0,0.2890531739304032
0.0,0.18880517859691726
0.0,0.14332357287018185
0.0,0.19621766545097238
0.0,0.3277196354636171
0.0,0.30472826991879004
0.0,0.39992007944987906
0.0,0.45822101949103056
0.0,0.4982228822612437
0.0,0.6438116738599602
0.0,0.4722140512550907
0.0039030000000000002,0.489974892746626
0.03252,0.39672997820746675
0.120884,0.429234233417014
0.554769,0.31847959837937084
0.240124,0.4065844024504707
0.246528,0.596806150130763
0.254454,0.7361501376888541
0.094348,0.6200869722332245
0.399354,0.43951189411604286
0.191805,0.2748387364589428
0.008158,0.24760488807753586
0.0,0.21587166500190494
0.0,0.21705618093021722
0.0,0.16278611477237473
0.0,0.17345068397668614
0.0,0.15468689230208024
0.0,0.16397106690618704
0.0,0.208127156479644
0.0,0.2555485461615541
0.0,0.3383412356918793
0.0,0.34382299234197583
0.0,0.23097688476866496
0.0,0.17997378936389408
0.0,0.1296263226677222
0.006535,0.08045730853073679
0.22574100000000002,0.15779231886789483
0.441836,0.021176050246098286
0.592208,0.03512412023076412
0.6787000000000001,0.060915728676993026
0.706426,0.13419773471191554
0.673433,0.21524511973904942
0.57998,0.2535614390437045
0.18690299999999999,0.3576781126893376
0.04188,0.2868967209522365
0.010574,0.5048753805277213
0.0,0.5906144006414299
0.0,0.4602397109743322
0.0,0.3822580314394141
0.0,0.40702139826481687
0.0,0.2776994249468004
0.0,0.17500648139002783
0.0,0.20340702169073496
0.0,0.19512353076969532
0.0,0.12185844174251656
0.0,0.16434441821144413
0.0,0.19285821788494048
0.0,0.2534500421911201
0.0,0.1999866678033145
0.018212,0.049526370951749714
0.234893,0.06653652325488914
0.45811399999999997,0.07612094534914679
0.611312,0.02162248023082425
0.700118,0.0
0.727322,0.0
0.6939489999999999,0.0
0.602955,0.0
0.444277,0.0
0.224183,0.0
0.013878,0.0
0.0,0.01963050822407651
0.0,0.13096956352330846
0.0,0.31189801653539384
0.0,0.4993137796019687
0.0,0.6294291374334751
0.0,0.6084153710968228
0.0,0.5731082465026032
0.0,0.6268037779949563
0.0,0.808512422144116
0.0,0.7385906742556168
0.0,0.7082816333056753
0.0,0.6148265054700266
0.0,0.6813420640179397
0.016841000000000002,0.6622356232492294
0.232542,0.5038628397157708
0.082916,0.1271284856445349
0.215836,0.13441882870831837
0.366599,0.2194728227512127
0.243013,0.26846540044765926
0.13686500000000001,0.3598567111576441
0.146786,0.44493238423493836
0.14971299999999998,0.40207274424906925
0.022713,0.25303077127136
0.0,0.536913887022416
0.0,0.9710440391139256
0.0,0.9866990912363899
0.0,1.0
0.0,0.9828575438860434
0.0,0.8988989308791752
