solar_670,solar_634_existing,solar_675_existing,fossil_670,fossil_684_existing,fossil_646_existing,battery_670,battery_634_existing,battery_684_existing
0.0,0.0,0.0,79.04970109237695,9.229447838572863,16.521851069050186,0.0,0.0,0.0
0.0,0.0,0.0,78.2071660390837,9.131077658558493,16.345756302357795,0.0,0.0,0.0
0.0,0.0,0.0,165.9017142628786,19.369854622596606,34.674431114524786,0.0,0.0,0.0
0.0,0.0,0.0,205.02943436541543,23.93821157699712,42.85235405758744,0.0,0.0,0.0
0.0,0.0,0.0,530.0239426350597,61.88294533876176,110.77811202617846,0.0,0.0,0.0
0.0,0.0,0.0,595.4935174073905,69.52684553097947,124.46163706162993,0.0,0.0,0.0
90.25826495836607,13.598389853483003,24.724345188150913,598.8598862013456,69.91988591898676,125.16522787966765,0.0,0.0,0.0
229.22318354880957,34.53496712784176,62.79084932334865,491.57734084328735,57.39411235262712,102.74254680408559,0.0,0.0,0.0
320.85728318973685,48.34064144880306,87.89207536146012,379.1106026282152,44.26305835006447,79.23633902172035,0.0,0.0,0.0
12.658381036033438,1.9071228581816833,3.4674961057848783,693.7601079829832,80.99996129813432,144.99993071888244,0.5354944472069371,0.0,0.0
688.7709203489484,103.77083471488929,188.67424493616232,0.0,0.0,0.0,-0.08045023993500333,0.0,0.0
246.28423556903874,37.10540028195399,67.46436414900725,444.28449813385754,51.87243650954661,92.85806535659577,0.43535248707058705,0.0,0.0
894.3283434447644,134.74029748734162,244.98235906789384,0.0,0.0,0.0,-1.0000012817564186,0.0,0.0
615.0226715813163,92.65985847114582,168.47246994753786,88.9655165002489,10.387168864955044,18.594314634796064,0.0,0.0,0.0
324.7103222573788,48.921143715123655,88.94753402749755,424.25977065415395,49.53444945581208,88.67277989003398,0.0,0.0,0.0
27.79326450067698,4.187357757824298,7.613377741498724,693.7601079829832,80.99996129813432,144.99993071888244,0.13092952413248962,0.0,0.0
0.0,0.0,0.0,565.7724711183005,66.05676477618432,118.24976410551515,0.0,0.0,0.0
0.0,0.0,0.0,559.824188727727,65.36227306661108,117.00653820566181,0.0,0.0,0.0
0.0,0.0,0.0,447.91411198922646,52.296212074657745,93.61667593611573,0.0,0.0,0.0
0.0,0.0,0.0,366.6498335320609,42.808201256208264,76.63196521173084,0.0,0.0,0.0
0.0,0.0,0.0,171.14926696275424,19.982532637242947,35.771200400002805,0.0,0.0,0.0
0.0,0.0,0.0,152.84581521412952,17.845513131219064,31.94567165465141,0.0,0.0,0.0
0.0,0.0,0.0,123.42949959785096,14.41101120607996,25.797489196069066,0.0,0.0,0.0
0.0,0.0,0.0,115.0207433094776,13.429246866957145,24.04000982356526,0.0,0.0,0.0
0.0,0.0,0.0,110.1186526099675,12.856903268108995,23.015444121923508,0.0,0.0,0.0
0.0,0.0,0.0,114.21215102914604,13.334839675394566,23.871009295459405,0.0,0.0,0.0
0.0,0.0,0.0,214.94977547634892,25.09646100183954,44.925763521811525,0.0,0.0,0.0
0.0,0.0,0.0,248.57348637218854,29.022197362180208,51.95331626563124,0.0,0.0,0.0
0.0,0.0,0.0,570.2204829439677,66.57609239618857,119.17942465984373,0.0,0.0,0.0
0.0,0.0,0.0,624.8615588576793,72.95571120587604,130.59972993644476,0.0,0.0,0.0
264.72112227182913,39.883117903544516,72.5147598246264,426.30840557335216,49.77363782547996,89.10095660116784,0.0,0.0,0.0
617.2240070734142,92.9915136191111,169.07547930747472,7.469672903100246,0.8721216586233629,1.5612054382763905,0.767633252796257,0.0,0.0
820.0304627605788,123.54651321398825,224.63002402543316,0.0,0.0,0.0,-1.0000012817564186,0.0,0.0
347.5498799443649,52.362171632644724,95.20394842299041,370.682989243752,43.27909235069066,77.47491840555735,0.0,0.0,0.0
618.0495078829509,93.11588429959808,169.30160781745104,43.018316167788875,5.0226034973854015,8.991080334825718,0.0,0.0,0.0
616.3985062638775,92.86714293862413,168.8493507974984,78.58204510934937,9.174846664348236,16.424108226302398,0.0,0.0,0.0
503.5758505550375,75.86918206111571,137.94396738384674,197.88184066352935,23.10369427546072,41.35846506100993,0.0,0.0,0.0
437.25781102970655,65.87764769913642,119.77754127115712,276.04148682046673,32.22922375018671,57.69428942934658,0.0,0.0,0.0
229.4983504853218,34.57642402133742,62.86622549334076,521.5118494601141,60.889115901463505,108.99903463842232,0.0,0.0,0.0
18.16171976627811,2.7362607280948645,4.975019505627026,689.5232956335221,80.50529227294122,144.11441209353674,0.0,0.0,0.0
0.0,0.0,0.0,523.8674779036547,61.16414730001756,109.49137479632773,0.0,0.0,0.0
0.0,0.0,0.0,514.762517627645,60.101097664428075,107.58838470792679,0.0,0.0,0.0
0.0,0.0,0.0,404.94406998742755,47.279244827514894,84.63568518505753,0.0,0.0,0.0
0.0,0.0,0.0,330.1243926899195,38.54367341644479,68.99793389363573,0.0,0.0,0.0
0.0,0.0,0.0,144.12855683372666,16.827729630390003,30.123713535883336,0.0,0.0,0.0
0.0,0.0,0.0,124.72913066036149,14.562749630578402,26.0691197090601,0.0,0.0,0.0
0.0,0.0,0.0,88.40885502367736,10.322175854345728,18.477969121976923,0.0,0.0,0.0
0.0,0.0,0.0,81.83677989445262,9.554853223669634,17.104366881877738,0.0,0.0,0.0
0.0,0.0,0.0,79.66293385721796,9.301045829935155,16.650020312846884,0.0,0.0,0.0
0.0,0.0,0.0,80.55525164418833,9.405228393012147,16.83651996279952,0.0,0.0,0.0
0.0,0.0,0.0,169.9265728522902,19.83977698656856,35.51565016114125,0.0,0.0,0.0
0.0,0.0,0.0,192.12363780154132,22.431395301217485,40.15496689724118,0.0,0.0,0.0
0.0,0.0,0.0,496.2682320665914,57.941797356664146,103.72297057674446,0.0,0.0,0.0
0.0,0.0,0.0,580.9991990689099,67.83456139565618,121.43223953543391,0.0,0.0,0.0
402.8605400527358,60.69532449741628,110.35513544984778,158.0254823680818,18.45026516896183,33.02825246295637,1.0000012817564186,0.0,0.0
922.9471087549781,139.0520259256529,252.82186531936892,0.0,0.0,0.0,0.0,0.0,0.0
1310.3975984065582,197.42565862993092,358.9557429635108,0.0,0.0,0.0,-1.0000012817564186,0.0,0.0
1552.2791629914013,233.86774861595435,425.21408839264427,0.0,0.0,0.0,-0.11289251013940456,0.0,0.0
1644.463596505353,247.756336723907,450.46606677074,0.0,0.0,0.0,0.0,0.0,0.0
1600.9858166234787,241.2059360368301,438.55624733969114,0.0,0.0,0.0,0.0,0.0,0.0
1408.3612395437376,212.18494725867376,385.79081319758865,0.0,0.0,0.0,0.0,0.0,0.0
1079.5234132386752,162.6419501411152,295.7126366202095,0.0,0.0,0.0,0.0,0.0,0.0
588.330776783159,88.63843404468552,161.16078917215552,184.42164547461448,21.53214918830189,38.54520533708363,0.0,0.0,0.0
115.57502703043295,17.41263556984637,31.659337399720673,659.9878031699558,77.05687585501583,137.94132097502833,0.0,0.0,0.0
0.0,0.0,0.0,600.7554015002945,70.14119680741658,125.56140169228892,0.0,0.0,0.0
0.0,0.0,0.0,592.2350112030695,69.1463986396079,123.78059015732276,0.0,0.0,0.0
0.0,0.0,0.0,478.1616484011444,55.82776318366062,99.93858841519494,0.0,0.0,0.0
0.0,0.0,0.0,396.6718390747445,46.31342050860927,82.90674041664622,0.0,0.0,0.0
0.0,0.0,0.0,208.04506117209974,24.29030108433593,43.48263774356432,0.0,0.0,0.0
0.0,0.0,0.0,186.15121832797294,21.73408546652297,38.90669620550408,0.0,0.0,0.0
0.0,0.0,0.0,153.99458950792146,17.979638273709558,32.18577221836896,0.0,0.0,0.0
0.0,0.0,0.0,143.89774597758725,16.80078130891785,30.07547271349491,0.0,0.0,0.0
0.0,0.0,0.0,139.92644154107074,16.33711166005871,29.245446798870532,0.0,0.0,0.0
0.0,0.0,0.0,133.7284911982681,15.61346996876232,27.950038832969586,0.0,0.0,0.0
0.0,0.0,0.0,213.2066255138058,24.892939528237743,44.56143495795645,0.0,0.0,0.0
0.0,0.0,0.0,244.96423818059662,28.60079959014014,51.198962229263216,0.0,0.0,0.0
0.0,0.0,0.0,534.7397252252024,62.4335365343301,111.76373824046748,0.0,0.0,0.0
0.0,0.0,0.0,643.9705857512611,75.18678563782235,134.59362861091654,0.0,0.0,0.0
438.0833118392432,66.0020183796234,120.00366978113344,205.86744371564708,24.03605335855125,43.02750292580162,1.0000012817564186,0.0,0.0
977.4322680538125,147.26080810993753,267.74692383625,0.0,0.0,0.0,0.0,0.0,0.0
1375.3398032493283,207.20990852443194,376.7452882262399,0.0,0.0,0.0,-0.7449401390829554,0.0,0.0
1616.3958670246348,243.52762782996842,442.77750514539713,0.0,0.0,0.0,-0.3679536528128676,0.0,0.0
1704.4527964909028,256.79436253548613,466.89884097361113,0.0,0.0,0.0,0.0,0.0,0.0
1644.1884295688408,247.71487983041132,450.39069060074786,0.0,0.0,0.0,0.0,0.0,0.0
1437.8048037070173,216.62094062009064,393.8562556728921,0.0,0.0,0.0,0.0,0.0,0.0
1096.0341313858798,165.1294695082361,300.23539910588386,0.0,0.0,0.0,0.0,0.0,0.0
593.8341155134036,89.46757191459871,162.66831257199766,253.36092592747255,29.581154866702324,52.95391920582515,0.0,0.0,0.0
112.82265570883993,16.99796087750841,30.90538341365166,693.7601079829832,80.99996129813432,144.99993071888244,0.054297285968063866,0.0,0.0
0.0,0.0,0.0,604.7749801028009,70.61050270651826,126.40151719068083,0.0,0.0,0.0
0.0,0.0,0.0,591.5327729446843,69.0644088118609,123.6338182434547,0.0,0.0,0.0
0.0,0.0,0.0,475.96366528091477,55.57113766480488,99.47919705428035,0.0,0.0,0.0
0.0,0.0,0.0,383.75548253706006,44.80537130308907,80.20714615985081,0.0,0.0,0.0
0.0,0.0,0.0,188.85834304262775,22.05015581215553,39.47250114521669,0.0,0.0,0.0
0.0,0.0,0.0,159.66152402483473,18.641281212337987,33.37019476282726,0.0,0.0,0.0
0.0,0.0,0.0,119.45970372902167,13.947517690040907,24.967778580937427,0.0,0.0,0.0
0.0,0.0,0.0,109.72340787592483,12.810756469248181,22.93283565482699,0.0,0.0,0.0
0.0,0.0,0.0,104.70968316756299,12.22537904171415,21.884937790722862,0.0,0.0,0.0
0.0,0.0,0.0,102.42948310838172,11.959154284164072,21.408362607454205,0.0,0.0,0.0
0.0,0.0,0.0,202.22953273799868,23.611309062929678,42.267158199071645,0.0,0.0,0.0
0.0,0.0,0.0,229.0345176877587,26.74092507651126,47.869557235730035,0.0,0.0,0.0
0.0,0.0,0.0,515.9814403188913,60.243412983052266,107.84314669805653,0.0,0.0,0.0
0.0,0.0,0.0,625.6422426357979,73.04685994026715,130.76289742393504,0.0,0.0,0.0
346.1740452618037,52.15488716516643,94.82706757302986,325.00280539192386,37.945702492275075,67.92749211580106,0.9457039957883545,0.0,0.0
819.7552958240665,123.50505632049257,224.55464785544103,0.0,0.0,0.0,-0.09773511474251496,0.0,0.0
1285.0808363344913,193.61141291356756,352.020750751941,0.0,0.0,0.0,-0.7340448657376487,0.0,0.0
1151.6199584307633,173.50407926650334,315.46196230273335,0.0,0.0,0.0,0.0,0.0,0.0
1301.8667214182083,196.14038917418412,356.61888940760747,0.0,0.0,0.0,-0.05184029796185729,0.0,0.0
1342.8687008279433,202.31778357718144,367.85051559487533,0.0,0.0,0.0,-0.03417577194638954,0.0,0.0
1348.0968726216756,203.10546455359895,369.2826628247253,0.0,0.0,0.0,-0.1950905782770738,0.0,0.0
1022.8369184477432,154.10151280886535,280.1845687433916,0.0,0.0,0.0,0.0,0.0,0.0
553.6583388696762,83.41465394946975,151.6630071808541,313.4863996679478,36.60110454378861,65.52049578826356,0.0,0.0,0.0
103.46697986742399,15.588426498656005,28.34259363392001,693.7601079829832,80.99996129813432,144.99993071888244,0.2416372490185618,0.0,0.0
0.0,0.0,0.0,635.1401847943192,74.15579217548732,132.74802303019334,0.0,0.0,0.0
0.0,0.0,0.0,617.0260582904365,72.04087733838341,128.9620643711802,0.0,0.0,0.0
0.0,0.0,0.0,504.7471367524189,58.93175187192065,105.49511137566043,0.0,0.0,0.0
0.0,0.0,0.0,374.72821349694055,43.751392507733684,78.32039399532573,0.0,0.0,0.0
0.0,0.0,0.0,165.95225128039934,19.375755072069268,34.68499364753141,0.0,0.0,0.0
0.0,0.0,0.0,138.47595370984166,16.167759953552327,28.94228633660602,0.0,0.0,0.0
0.0,0.0,0.0,102.34802045327369,11.949643111879784,21.391336434846526,0.0,0.0,0.0
0.0,0.0,0.0,98.80590352376154,11.536083250333249,20.6510132259052,0.0,0.0,0.0
0.0,0.0,0.0,93.43841969275465,10.909402676490592,19.529177630754763,0.0,0.0,0.0
0.0,0.0,0.0,92.00603467377178,10.74216456382516,19.229800762403066,0.0,0.0,0.0
0.0,0.0,0.0,119.21984146675914,13.919512571648275,24.91764596159259,0.0,0.0,0.0
0.0,0.0,0.0,133.26837805367643,15.55974945863809,27.853872487685468,0.0,0.0,0.0
0.0,0.0,0.0,283.19436050925793,33.06435751659339,59.189281974148656,0.0,0.0,0.0
0.0,0.0,0.0,332.5018953649242,38.82125874088999,69.49484589418579,0.0,0.0,0.0
351.40221705553614,52.94256814158395,96.2592148028799,14.58709525124262,1.7031163037581758,3.0487884449992033,0.0,0.0,0.0
348.92571462692604,52.56945610012302,95.58082927295094,26.688825237846718,3.116053786435469,5.578120975717815,0.7583640327378567,0.0,0.0
1246.83193020282,187.84879896028957,341.54327083689014,0.0,0.0,0.0,-1.0000012817564186,0.0,0.0
1430.1001294846749,215.4601476022122,391.74572291311307,0.0,0.0,0.0,-0.11289251013940456,0.0,0.0
1280.6781653502958,192.94810261763703,350.8147320320673,0.0,0.0,0.0,0.0,0.0,0.0
1226.1930060514612,184.73932043335242,335.8896735151862,0.0,0.0,0.0,0.0,0.0,0.0
1033.5684289717203,155.71833165519604,283.12423937308375,0.0,0.0,0.0,0.0,0.0,0.0
528.3415767976093,79.60040823310638,144.72801496928435,0.0,0.0,0.0,0.0,0.0,0.0
279.0305049269359,42.03898212270015,76.43451295036391,110.27931506865278,12.875661413447457,23.049023517899766,0.0,0.0,0.0
29.719433056262613,4.4775560122939115,8.141010931443475,392.8906141668134,45.87194359508014,82.11644223810642,0.0,0.0,0.0
0.0,0.0,0.0,411.4414710161366,48.03784888359705,85.99368010026633,0.0,0.0,0.0
0.0,0.0,0.0,381.10568339451834,44.49599400461953,79.65332260086213,0.0,0.0,0.0
0.0,0.0,0.0,300.77596261956427,35.11709746820926,62.863939912226456,0.0,0.0,0.0
0.0,0.0,0.0,249.1693706086269,29.091769826111587,52.077859565261484,0.0,0.0,0.0
0.0,0.0,0.0,165.30583002644025,19.300282158665226,34.54988781489454,0.0,0.0,0.0
0.0,0.0,0.0,138.15161165709674,16.129891397235248,28.87449694566804,0.0,0.0,0.0
0.0,0.0,0.0,90.773534873341,10.598264049820255,18.972201076838726,0.0,0.0,0.0
0.0,0.0,0.0,82.42059558939351,9.623016625040378,17.226387785566107,0.0,0.0,0.0
0.0,0.0,0.0,74.72086611399743,8.7240347113549,15.617099174647661,0.0,0.0,0.0
0.0,0.0,0.0,74.26603295631094,8.670930666100949,15.522036377588117,0.0,0.0,0.0
0.0,0.0,0.0,104.37478114100774,12.186277555656515,21.814941303335736,0.0,0.0,0.0
0.0,0.0,0.0,120.41160993963588,14.058657499511035,25.166732560853088,0.0,0.0,0.0
0.0,0.0,0.0,227.15333378183806,26.521287449872194,47.476378768289734,0.0,0.0,0.0
0.0,0.0,0.0,82.74342907445126,9.66070904853738,17.293861877011356,1.0000012817564186,0.0,0.0
357.7310565953175,53.896076691984106,97.99286671269837,0.0,0.0,0.0,-0.2737858267790724,0.0,0.0
834.0646784791733,125.6609205396482,228.47440098117855,0.0,0.0,0.0,-0.8391008018864118,0.0,0.0
220.14267464390588,33.16688964248501,60.30343571360911,29.935262900670452,3.4950916152464306,6.2566454840831165,0.660621754765003,0.0,0.0
290.037884343896,43.697363619907875,79.44975203619614,0.0,0.0,0.0,0.33937236376107677,0.0,0.0
649.1447756217747,97.80072477937028,177.81949959885506,0.0,0.0,0.0,-1.0000012817564186,0.0,0.0
752.0614216161741,113.30623749103495,206.01134089279083,0.0,0.0,0.0,-0.11289251013940456,0.0,0.0
616.1233393273652,92.82568604512846,168.7739746275063,0.0,0.0,0.0,0.0,0.0,0.0
399.2833698780769,60.15638488197273,109.37524523995042,0.0,0.0,0.0,0.0,0.0,0.0
211.88696459206818,31.923077080233874,58.04195832769795,157.01021631460577,18.331727781048365,32.81605590434584,0.0,0.0,0.0
24.490559306059485,3.689769278495023,6.7086714154454965,327.07934881333506,38.18814931911444,68.36150186755053,0.0,0.0,0.0
0.0,0.0,0.0,351.35220290015377,41.022126394192675,73.43467070565355,0.0,0.0,0.0
0.0,0.0,0.0,319.838978198687,37.34279984914314,66.84822195216982,0.0,0.0,0.0
0.0,0.0,0.0,284.30919203008824,33.1945196706321,59.422288299279685,0.0,0.0,0.0
0.0,0.0,0.0,246.60631410809833,28.792520164796617,51.54216572710505,0.0,0.0,0.0
0.0,0.0,0.0,150.12586767413362,17.527945656615827,31.377186669250555,0.0,0.0,0.0
0.0,0.0,0.0,122.41423354437497,14.292473818166496,25.585292637458544,0.0,0.0,0.0
0.0,0.0,0.0,93.0522263648351,10.864312674550254,19.44846096061465,0.0,0.0,0.0
0.0,0.0,0.0,82.3157501351341,9.610775394044856,17.20447447082104,0.0,0.0,0.0
0.0,0.0,0.0,78.75175897415778,9.194661606607173,16.459579419235062,0.0,0.0,0.0
0.0,0.0,0.0,80.18565256082783,9.362075852092683,16.759271587079496,0.0,0.0,0.0
0.0,0.0,0.0,166.4968442154734,19.439339020117945,34.79881676440867,0.0,0.0,0.0
0.0,0.0,0.0,188.7783889552069,22.04082077269132,39.455790272101744,0.0,0.0,0.0
0.0,0.0,0.0,483.93041123694275,56.50129508764442,101.14429367541285,0.0,0.0,0.0
0.0,0.0,0.0,573.4178921569579,66.94940590834695,119.84770193469515,0.0,0.0,0.0
367.6377682662286,55.388630615209195,100.70660111856218,202.71981723633405,23.668552229455493,42.36963053421045,0.8985627769287466,0.0,0.0
843.9706881936136,127.15336870549191,231.1879431008944,0.0,0.0,0.0,-1.0000012817564186,0.0,0.0
452.39269449435005,68.15788259877903,123.92342290687095,188.9843084445078,22.064862902632164,39.49882865286005,0.8985627769287466,0.0,0.0
962.2973845891689,144.9805732102949,263.60104220053614,0.0,0.0,0.0,-1.0000012817564186,0.0,0.0
753.7124232352477,113.55497885200893,206.46359791274352,1.151791429166321,0.13447740813065487,0.24073116270302414,0.0,0.0,0.0
351.9525509285606,53.02548192857527,96.40996714286412,489.77611102478755,57.18380976545227,102.36607920976023,0.0,0.0,0.0
451.29202674830105,67.99205502479639,123.62191822690252,402.933149260409,47.044459778349,84.21539096124204,0.0,0.0,0.0
377.54447993713967,56.88118453843429,103.42033552442598,467.8777424775991,54.62706574917906,97.78919177322177,0.0,0.0,0.0
195.65141338137573,29.477014606608627,53.59457201201568,663.9259191173542,77.51667058183321,138.76441030081256,0.0,0.0,0.0
92.45960045046395,13.930045001448278,25.327354548087776,692.4295512828854,80.84461215082426,144.72183656629034,0.0,0.0,0.0
0.0,0.0,0.0,597.929099938352,69.81121196899774,124.97068809265028,0.0,0.0,0.0
0.0,0.0,0.0,585.9488096505663,68.41245317833683,122.46673717109681,0.0,0.0,0.0
0.0,0.0,0.0,475.2418156425964,55.48685811039687,99.32832624700673,0.0,0.0,0.0
0.0,0.0,0.0,394.1849652424188,46.0230655547083,82.38696920287289,0.0,0.0,0.0
0.0,0.0,0.0,210.17742159793679,24.53926482551822,43.928313576544966,0.0,0.0,0.0
0.0,0.0,0.0,185.13821512602772,21.615812277839627,38.694972596132665,0.0,0.0,0.0
0.0,0.0,0.0,144.05991700395973,16.819715587076388,30.1093674089639,0.0,0.0,0.0
0.0,0.0,0.0,127.88580854579769,14.931307556594637,26.728883897607684,0.0,0.0,0.0
0.0,0.0,0.0,117.9217189719358,13.767950279969916,24.646330748094293,0.0,0.0,0.0
0.0,0.0,0.0,114.79898385946129,13.403355342405467,23.99366079813324,0.0,0.0,0.0
0.0,0.0,0.0,215.18134061633194,25.123497389721734,44.97416199394631,0.0,0.0,0.0
0.0,0.0,0.0,245.5593681331914,28.67028398766148,51.3233478791471,0.0,0.0,0.0
0.0,0.0,0.0,524.7809156382457,61.27079572257566,109.68228863917867,0.0,0.0,0.0
0.0,0.0,0.0,629.1813424299356,73.46006753617353,131.5025900338909,0.0,0.0,0.0
170.3353532657795,25.662874647626623,46.65977208659386,588.4658548366358,68.70633078863939,122.99281437472484,0.0,0.0,0.0
421.022259819014,63.43158522551116,115.33015495547482,402.91655501584995,47.04252231732813,84.21192266682195,0.0,0.0,0.0
678.3138748050128,102.19536700467287,185.8097581903143,61.48544751047325,7.178733414387906,12.850819075138842,0.8985627769287466,0.0,0.0
1162.6273378477235,175.1624607637111,318.4772013885656,0.0,0.0,0.0,-1.0000012817564186,0.0,0.0
674.7367046303538,101.65642738922931,184.8298679804169,72.92717913393358,8.514612788280441,15.242208077785977,0.7449687920043105,0.0,0.0
881.1196285357066,132.75026084216864,241.3641106221248,0.0,0.0,0.0,-0.3336990853327514,0.0,0.0
894.8786773177891,134.82321127433298,245.13311140787812,0.0,0.0,0.0,-0.4953731940793479,0.0,0.0
722.0668216233993,108.78722458524538,197.79495379135525,123.06668906908281,14.368651262850857,25.72165966806635,0.0,0.0,0.0
402.8605400527358,60.69532449741628,110.35513544984778,485.0723969761424,56.63462763244456,101.3829753914131,0.0,0.0,0.0
70.72071050952681,10.654844657909845,19.372444832563353,693.7601079829832,80.99996129813432,144.99993071888244,0.8485992453156536,0.0,0.0
0.0,0.0,0.0,660.9955263849959,77.1745325788289,138.1519410361752,0.0,0.0,0.0
0.0,0.0,0.0,633.6135142948873,73.97754576156693,132.42893994354574,0.0,0.0,0.0
0.0,0.0,0.0,501.22387691899667,58.52039367062512,104.75872941037831,0.0,0.0,0.0
0.0,0.0,0.0,392.6620661622048,45.8452594728381,82.0686743649571,0.0,0.0,0.0
0.0,0.0,0.0,195.4952865824015,22.825052154095044,40.85966126350347,0.0,0.0,0.0
0.0,0.0,0.0,168.55754767616915,19.679936452346467,35.229515871484416,0.0,0.0,0.0
0.0,0.0,0.0,132.77205928459233,15.501801760831952,27.750138954575718,0.0,0.0,0.0
0.0,0.0,0.0,115.03281185097508,13.43065592951778,24.042532219507137,0.0,0.0,0.0
0.0,0.0,0.0,105.0566537356157,12.265889590332423,21.957456674051866,0.0,0.0,0.0
0.0,0.0,0.0,98.48608717407816,11.498743092476406,20.58416973344542,0.0,0.0,0.0
0.0,0.0,0.0,178.53068865615413,20.844350525891663,37.31396081795421,0.0,0.0,0.0
0.0,0.0,0.0,205.7837182090083,24.026277987036842,43.010003803954845,0.0,0.0,0.0
0.0,0.0,0.0,487.24699729722056,56.88852309258907,101.83747961019031,0.0,0.0,0.0
0.0,0.0,0.0,590.6314037515908,68.95916945186343,123.44542679654565,0.0,0.0,0.0
443.5866505694878,66.83115624953656,121.51119318097557,229.8747898895212,26.839031057295514,48.04517905318333,0.1514020364407649,0.0,0.0
981.8349390380082,147.92411840586806,268.95294255612373,0.0,0.0,0.0,0.0,0.0,0.0
1374.2391355032794,207.0440809504493,376.44378354627145,0.0,0.0,0.0,-1.0000012817564186,0.0,0.0
1610.6166594014067,242.65692730917814,441.1944132894148,0.0,0.0,0.0,-0.11289251013940456,0.0,0.0
1697.572921121626,255.75783444071325,465.01424443766047,0.0,0.0,0.0,0.0,0.0,0.0
1644.463596505353,247.756336723907,450.46606677074,0.0,0.0,0.0,0.0,0.0,0.0
1452.3893532986365,218.81826173274195,397.85138496862174,0.0,0.0,0.0,0.0,0.0,0.0
1130.7065692993626,170.35324960345187,309.73318109718525,0.0,0.0,0.0,0.0,0.0,0.0
671.158832499224,101.11738201640438,183.84978548437158,233.70956895034737,27.28676068593746,48.846670363715205,0.0,0.0,0.0
165.3816464520886,24.91654480732339,45.302808740587984,688.9153428555862,80.4343107464492,143.98734639796461,0.0,0.0,0.0
0.0,0.0,0.0,667.7312811082802,77.96096562048362,139.5597532712361,0.0,0.0,0.0
0.0,0.0,0.0,625.1662895304908,72.99129003553209,130.6634204339772,0.0,0.0,0.0
0.0,0.0,0.0,469.71140650137346,54.84115519198563,98.17243830664094,0.0,0.0,0.0
0.0,0.0,0.0,362.1520389727166,42.283061253141405,75.69189977414203,0.0,0.0,0.0
0.0,0.0,0.0,173.49961541938964,20.25694757092672,36.26243700968364,0.0,0.0,0.0
0.0,0.0,0.0,143.60659241396039,16.766787674642515,30.014619911397094,0.0,0.0,0.0
0.0,0.0,0.0,105.94142868415015,12.369191489309015,22.142379826540832,0.0,0.0,0.0
0.0,0.0,0.0,95.72389973884107,11.176243898910949,20.006856362247994,0.0,0.0,0.0
0.0,0.0,0.0,87.74734809284641,10.244941612740892,18.339710294412708,0.0,0.0,0.0
0.0,0.0,0.0,83.85373489221998,9.790342804115848,17.525922303664174,0.0,0.0,0.0
