hour,t(sec),Tap(pu),Type,Name
34,0.0,1.0,Capacitor,moncapacitor-cap2
35,0.0,1.0,Capacitor,moncapacitor-cap2
36,0.0,1.0,Capacitor,moncapacitor-cap2
37,0.0,1.0,Capacitor,moncapacitor-cap2
38,0.0,1.0,Capacitor,moncapacitor-cap2
39,0.0,1.0,Capacitor,moncapacitor-cap2
40,0.0,1.0,Capacitor,moncapacitor-cap2
41,0.0,1.0,Capacitor,moncapacitor-cap2
42,0.0,1.0,Capacitor,moncapacitor-cap2
43,0.0,1.0,Capacitor,moncapacitor-cap2
44,0.0,1.0,Capacitor,moncapacitor-cap2
45,0.0,1.0,Capacitor,moncapacitor-cap2
46,0.0,1.0,Capacitor,moncapacitor-cap2
47,0.0,1.0,Capacitor,moncapacitor-cap2
48,0.0,1.0,Capacitor,moncapacitor-cap2
49,0.0,1.0,Capacitor,moncapacitor-cap2
50,0.0,1.0,Capacitor,moncapacitor-cap2
51,0.0,1.0,Capacitor,moncapacitor-cap2
52,0.0,1.0,Capacitor,moncapacitor-cap2
53,0.0,1.0,Capacitor,moncapacitor-cap2
54,0.0,1.0,Capacitor,moncapacitor-cap2
55,0.0,1.0,Capacitor,moncapacitor-cap2
56,0.0,1.0,Capacitor,moncapacitor-cap2
57,0.0,1.0,Capacitor,moncapacitor-cap2
58,0.0,1.0,Capacitor,moncapacitor-cap2
59,0.0,1.0,Capacitor,moncapacitor-cap2
60,0.0,1.0,Capacitor,moncapacitor-cap2
61,0.0,1.0,Capacitor,moncapacitor-cap2
62,0.0,1.0,Capacitor,moncapacitor-cap2
63,0.0,1.0,Capacitor,moncapacitor-cap2
64,0.0,1.0,Capacitor,moncapacitor-cap2
65,0.0,1.0,Capacitor,moncapacitor-cap2
66,0.0,1.0,Capacitor,moncapacitor-cap2
67,0.0,1.0,Capacitor,moncapacitor-cap2
68,0.0,1.0,Capacitor,moncapacitor-cap2
69,0.0,1.0,Capacitor,moncapacitor-cap2
70,0.0,1.0,Capacitor,moncapacitor-cap2
71,0.0,1.0,Capacitor,moncapacitor-cap2
72,0.0,1.0,Capacitor,moncapacitor-cap2
73,0.0,1.0,Capacitor,moncapacitor-cap2
74,0.0,1.0,Capacitor,moncapacitor-cap2
75,0.0,1.0,Capacitor,moncapacitor-cap2
76,0.0,1.0,Capacitor,moncapacitor-cap2
77,0.0,1.0,Capacitor,moncapacitor-cap2
78,0.0,1.0,Capacitor,moncapacitor-cap2
79,0.0,1.0,Capacitor,moncapacitor-cap2
80,0.0,1.0,Capacitor,moncapacitor-cap2
81,0.0,1.0,Capacitor,moncapacitor-cap2
82,0.0,1.0,Capacitor,moncapacitor-cap2
83,0.0,1.0,Capacitor,moncapacitor-cap2
84,0.0,1.0,Capacitor,moncapacitor-cap2
85,0.0,1.0,Capacitor,moncapacitor-cap2
86,0.0,1.0,Capacitor,moncapacitor-cap2
87,0.0,1.0,Capacitor,moncapacitor-cap2
88,0.0,1.0,Capacitor,moncapacitor-cap2
89,0.0,1.0,Capacitor,moncapacitor-cap2
90,0.0,1.0,Capacitor,moncapacitor-cap2
91,0.0,1.0,Capacitor,moncapacitor-cap2
92,0.0,1.0,Capacitor,moncapacitor-cap2
93,0.0,1.0,Capacitor,moncapacitor-cap2
94,0.0,1.0,Capacitor,moncapacitor-cap2
95,0.0,1.0,Capacitor,moncapacitor-cap2
96,0.0,1.0,Capacitor,moncapacitor-cap2
97,0.0,1.0,Capacitor,moncapacitor-cap2
98,0.0,1.0,Capacitor,moncapacitor-cap2
99,0.0,1.0,Capacitor,moncapacitor-cap2
100,0.0,1.0,Capacitor,moncapacitor-cap2
101,0.0,1.0,Capacitor,moncapacitor-cap2
102,0.0,1.0,Capacitor,moncapacitor-cap2
103,0.0,1.0,Capacitor,moncapacitor-cap2
104,0.0,1.0,Capacitor,moncapacitor-cap2
105,0.0,1.0,Capacitor,moncapacitor-cap2
106,0.0,1.0,Capacitor,moncapacitor-cap2
107,0.0,1.0,Capacitor,moncapacitor-cap2
108,0.0,1.0,Capacitor,moncapacitor-cap2
109,0.0,1.0,Capacitor,moncapacitor-cap2
110,0.0,1.0,Capacitor,moncapacitor-cap2
111,0.0,1.0,Capacitor,moncapacitor-cap2
112,0.0,1.0,Capacitor,moncapacitor-cap2
113,0.0,1.0,Capacitor,moncapacitor-cap2
114,0.0,1.0,Capacitor,moncapacitor-cap2
115,0.0,1.0,Capacitor,moncapacitor-cap2
116,0.0,1.0,Capacitor,moncapacitor-cap2
117,0.0,1.0,Capacitor,moncapacitor-cap2
118,0.0,1.0,Capacitor,moncapacitor-cap2
119,0.0,1.0,Capacitor,moncapacitor-cap2
120,0.0,1.0,Capacitor,moncapacitor-cap2
121,0.0,1.0,Capacitor,moncapacitor-cap2
122,0.0,1.0,Capacitor,moncapacitor-cap2
123,0.0,1.0,Capacitor,moncapacitor-cap2
124,0.0,1.0,Capacitor,moncapacitor-cap2
125,0.0,1.0,Capacitor,moncapacitor-cap2
126,0.0,1.0,Capacitor,moncapacitor-cap2
127,0.0,1.0,Capacitor,moncapacitor-cap2
128,0.0,1.0,Capacitor,moncapacitor-cap2
129,0.0,1.0,Capacitor,moncapacitor-cap2
130,0.0,1.0,Capacitor,moncapacitor-cap2
131,0.0,1.0,Capacitor,moncapacitor-cap2
132,0.0,1.0,Capacitor,moncapacitor-cap2
133,0.0,1.0,Capacitor,moncapacitor-cap2
134,0.0,1.0,Capacitor,moncapacitor-cap2
135,0.0,1.0,Capacitor,moncapacitor-cap2
136,0.0,1.0,Capacitor,moncapacitor-cap2
137,0.0,1.0,Capacitor,moncapacitor-cap2
138,0.0,1.0,Capacitor,moncapacitor-cap2
139,0.0,1.0,Capacitor,moncapacitor-cap2
140,0.0,1.0,Capacitor,moncapacitor-cap2
141,0.0,1.0,Capacitor,moncapacitor-cap2
142,0.0,1.0,Capacitor,moncapacitor-cap2
143,0.0,1.0,Capacitor,moncapacitor-cap2
144,0.0,1.0,Capacitor,moncapacitor-cap2
145,0.0,1.0,Capacitor,moncapacitor-cap2
146,0.0,1.0,Capacitor,moncapacitor-cap2
147,0.0,1.0,Capacitor,moncapacitor-cap2
148,0.0,1.0,Capacitor,moncapacitor-cap2
149,0.0,1.0,Capacitor,moncapacitor-cap2
150,0.0,1.0,Capacitor,moncapacitor-cap2
151,0.0,1.0,Capacitor,moncapacitor-cap2
152,0.0,1.0,Capacitor,moncapacitor-cap2
153,0.0,1.0,Capacitor,moncapacitor-cap2
154,0.0,1.0,Capacitor,moncapacitor-cap2
155,0.0,1.0,Capacitor,moncapacitor-cap2
156,0.0,1.0,Capacitor,moncapacitor-cap2
157,0.0,1.0,Capacitor,moncapacitor-cap2
158,0.0,1.0,Capacitor,moncapacitor-cap2
159,0.0,1.0,Capacitor,moncapacitor-cap2
160,0.0,1.0,Capacitor,moncapacitor-cap2
161,0.0,1.0,Capacitor,moncapacitor-cap2
162,0.0,1.0,Capacitor,moncapacitor-cap2
163,0.0,1.0,Capacitor,moncapacitor-cap2
164,0.0,1.0,Capacitor,moncapacitor-cap2
165,0.0,1.0,Capacitor,moncapacitor-cap2
166,0.0,1.0,Capacitor,moncapacitor-cap2
167,0.0,1.0,Capacitor,moncapacitor-cap2
168,0.0,1.0,Capacitor,moncapacitor-cap2
169,0.0,1.0,Capacitor,moncapacitor-cap2
170,0.0,1.0,Capacitor,moncapacitor-cap2
171,0.0,1.0,Capacitor,moncapacitor-cap2
172,0.0,1.0,Capacitor,moncapacitor-cap2
173,0.0,1.0,Capacitor,moncapacitor-cap2
174,0.0,1.0,Capacitor,moncapacitor-cap2
175,0.0,1.0,Capacitor,moncapacitor-cap2
176,0.0,1.0,Capacitor,moncapacitor-cap2
177,0.0,1.0,Capacitor,moncapacitor-cap2
178,0.0,1.0,Capacitor,moncapacitor-cap2
179,0.0,1.0,Capacitor,moncapacitor-cap2
180,0.0,1.0,Capacitor,moncapacitor-cap2
181,0.0,1.0,Capacitor,moncapacitor-cap2
182,0.0,1.0,Capacitor,moncapacitor-cap2
183,0.0,1.0,Capacitor,moncapacitor-cap2
184,0.0,1.0,Capacitor,moncapacitor-cap2
185,0.0,1.0,Capacitor,moncapacitor-cap2
186,0.0,1.0,Capacitor,moncapacitor-cap2
187,0.0,1.0,Capacitor,moncapacitor-cap2
188,0.0,1.0,Capacitor,moncapacitor-cap2
189,0.0,1.0,Capacitor,moncapacitor-cap2
190,0.0,1.0,Capacitor,moncapacitor-cap2
191,0.0,1.0,Capacitor,moncapacitor-cap2
192,0.0,1.0,Capacitor,moncapacitor-cap2
193,0.0,1.0,Capacitor,moncapacitor-cap2
194,0.0,1.0,Capacitor,moncapacitor-cap2
195,0.0,1.0,Capacitor,moncapacitor-cap2
196,0.0,1.0,Capacitor,moncapacitor-cap2
197,0.0,1.0,Capacitor,moncapacitor-cap2
198,0.0,1.0,Capacitor,moncapacitor-cap2
199,0.0,1.0,Capacitor,moncapacitor-cap2
200,0.0,1.0,Capacitor,moncapacitor-cap2
201,0.0,1.0,Capacitor,moncapacitor-cap2
202,0.0,1.0,Capacitor,moncapacitor-cap2
203,0.0,1.0,Capacitor,moncapacitor-cap2
204,0.0,1.0,Capacitor,moncapacitor-cap2
205,0.0,1.0,Capacitor,moncapacitor-cap2
206,0.0,1.0,Capacitor,moncapacitor-cap2
207,0.0,1.0,Capacitor,moncapacitor-cap2
208,0.0,1.0,Capacitor,moncapacitor-cap2
209,0.0,1.0,Capacitor,moncapacitor-cap2
210,0.0,1.0,Capacitor,moncapacitor-cap2
211,0.0,1.0,Capacitor,moncapacitor-cap2
212,0.0,1.0,Capacitor,moncapacitor-cap2
213,0.0,1.0,Capacitor,moncapacitor-cap2
214,0.0,1.0,Capacitor,moncapacitor-cap2
215,0.0,1.0,Capacitor,moncapacitor-cap2
216,0.0,1.0,Capacitor,moncapacitor-cap2
217,0.0,1.0,Capacitor,moncapacitor-cap2
218,0.0,1.0,Capacitor,moncapacitor-cap2
219,0.0,1.0,Capacitor,moncapacitor-cap2
220,0.0,1.0,Capacitor,moncapacitor-cap2
221,0.0,1.0,Capacitor,moncapacitor-cap2
222,0.0,1.0,Capacitor,moncapacitor-cap2
223,0.0,1.0,Capacitor,moncapacitor-cap2
224,0.0,1.0,Capacitor,moncapacitor-cap2
225,0.0,1.0,Capacitor,moncapacitor-cap2
226,0.0,1.0,Capacitor,moncapacitor-cap2
227,0.0,1.0,Capacitor,moncapacitor-cap2
228,0.0,1.0,Capacitor,moncapacitor-cap2
229,0.0,1.0,Capacitor,moncapacitor-cap2
230,0.0,1.0,Capacitor,moncapacitor-cap2
231,0.0,1.0,Capacitor,moncapacitor-cap2
232,0.0,1.0,Capacitor,moncapacitor-cap2
233,0.0,1.0,Capacitor,moncapacitor-cap2
234,0.0,1.0,Capacitor,moncapacitor-cap2
235,0.0,1.0,Capacitor,moncapacitor-cap2
236,0.0,1.0,Capacitor,moncapacitor-cap2
237,0.0,1.0,Capacitor,moncapacitor-cap2
238,0.0,1.0,Capacitor,moncapacitor-cap2
239,0.0,1.0,Capacitor,moncapacitor-cap2
240,0.0,1.0,Capacitor,moncapacitor-cap2
241,0.0,1.0,Capacitor,moncapacitor-cap2
242,0.0,1.0,Capacitor,moncapacitor-cap2
243,0.0,1.0,Capacitor,moncapacitor-cap2
244,0.0,1.0,Capacitor,moncapacitor-cap2
245,0.0,1.0,Capacitor,moncapacitor-cap2
246,0.0,1.0,Capacitor,moncapacitor-cap2
247,0.0,1.0,Capacitor,moncapacitor-cap2
248,0.0,1.0,Capacitor,moncapacitor-cap2
249,0.0,1.0,Capacitor,moncapacitor-cap2
250,0.0,1.0,Capacitor,moncapacitor-cap2
251,0.0,1.0,Capacitor,moncapacitor-cap2
252,0.0,1.0,Capacitor,moncapacitor-cap2
253,0.0,1.0,Capacitor,moncapacitor-cap2
254,0.0,1.0,Capacitor,moncapacitor-cap2
255,0.0,1.0,Capacitor,moncapacitor-cap2
256,0.0,1.0,Capacitor,moncapacitor-cap2
257,0.0,1.0,Capacitor,moncapacitor-cap2
258,0.0,1.0,Capacitor,moncapacitor-cap2
259,0.0,1.0,Capacitor,moncapacitor-cap2
260,0.0,1.0,Capacitor,moncapacitor-cap2
261,0.0,1.0,Capacitor,moncapacitor-cap2
262,0.0,1.0,Capacitor,moncapacitor-cap2
263,0.0,1.0,Capacitor,moncapacitor-cap2
264,0.0,1.0,Capacitor,moncapacitor-cap2
265,0.0,1.0,Capacitor,moncapacitor-cap2
266,0.0,1.0,Capacitor,moncapacitor-cap2
267,0.0,1.0,Capacitor,moncapacitor-cap2
268,0.0,1.0,Capacitor,moncapacitor-cap2
269,0.0,1.0,Capacitor,moncapacitor-cap2
270,0.0,1.0,Capacitor,moncapacitor-cap2
271,0.0,1.0,Capacitor,moncapacitor-cap2
272,0.0,1.0,Capacitor,moncapacitor-cap2
273,0.0,1.0,Capacitor,moncapacitor-cap2
274,0.0,1.0,Capacitor,moncapacitor-cap2
275,0.0,1.0,Capacitor,moncapacitor-cap2
276,0.0,1.0,Capacitor,moncapacitor-cap2
277,0.0,1.0,Capacitor,moncapacitor-cap2
278,0.0,1.0,Capacitor,moncapacitor-cap2
279,0.0,1.0,Capacitor,moncapacitor-cap2
280,0.0,1.0,Capacitor,moncapacitor-cap2
281,0.0,1.0,Capacitor,moncapacitor-cap2
282,0.0,1.0,Capacitor,moncapacitor-cap2
283,0.0,1.0,Capacitor,moncapacitor-cap2
284,0.0,1.0,Capacitor,moncapacitor-cap2
285,0.0,1.0,Capacitor,moncapacitor-cap2
286,0.0,1.0,Capacitor,moncapacitor-cap2
287,0.0,1.0,Capacitor,moncapacitor-cap2
288,0.0,1.0,Capacitor,moncapacitor-cap2
289,0.0,1.0,Capacitor,moncapacitor-cap2
290,0.0,1.0,Capacitor,moncapacitor-cap2
291,0.0,1.0,Capacitor,moncapacitor-cap2
292,0.0,1.0,Capacitor,moncapacitor-cap2
293,0.0,1.0,Capacitor,moncapacitor-cap2
294,0.0,1.0,Capacitor,moncapacitor-cap2
295,0.0,1.0,Capacitor,moncapacitor-cap2
296,0.0,1.0,Capacitor,moncapacitor-cap2
297,0.0,1.0,Capacitor,moncapacitor-cap2
298,0.0,1.0,Capacitor,moncapacitor-cap2
299,0.0,1.0,Capacitor,moncapacitor-cap2
300,0.0,1.0,Capacitor,moncapacitor-cap2
301,0.0,1.0,Capacitor,moncapacitor-cap2
302,0.0,1.0,Capacitor,moncapacitor-cap2
303,0.0,1.0,Capacitor,moncapacitor-cap2
304,0.0,1.0,Capacitor,moncapacitor-cap2
305,0.0,1.0,Capacitor,moncapacitor-cap2
306,0.0,1.0,Capacitor,moncapacitor-cap2
307,0.0,1.0,Capacitor,moncapacitor-cap2
308,0.0,1.0,Capacitor,moncapacitor-cap2
309,0.0,1.0,Capacitor,moncapacitor-cap2
310,0.0,1.0,Capacitor,moncapacitor-cap2
311,0.0,1.0,Capacitor,moncapacitor-cap2
312,0.0,1.0,Capacitor,moncapacitor-cap2
313,0.0,1.0,Capacitor,moncapacitor-cap2
314,0.0,1.0,Capacitor,moncapacitor-cap2
315,0.0,1.0,Capacitor,moncapacitor-cap2
316,0.0,1.0,Capacitor,moncapacitor-cap2
317,0.0,1.0,Capacitor,moncapacitor-cap2
318,0.0,1.0,Capacitor,moncapacitor-cap2
319,0.0,1.0,Capacitor,moncapacitor-cap2
320,0.0,1.0,Capacitor,moncapacitor-cap2
321,0.0,1.0,Capacitor,moncapacitor-cap2
322,0.0,1.0,Capacitor,moncapacitor-cap2
323,0.0,1.0,Capacitor,moncapacitor-cap2
324,0.0,1.0,Capacitor,moncapacitor-cap2
325,0.0,1.0,Capacitor,moncapacitor-cap2
326,0.0,1.0,Capacitor,moncapacitor-cap2
327,0.0,1.0,Capacitor,moncapacitor-cap2
328,0.0,1.0,Capacitor,moncapacitor-cap2
329,0.0,1.0,Capacitor,moncapacitor-cap2
330,0.0,1.0,Capacitor,moncapacitor-cap2
331,0.0,1.0,Capacitor,moncapacitor-cap2
332,0.0,1.0,Capacitor,moncapacitor-cap2
333,0.0,1.0,Capacitor,moncapacitor-cap2
334,0.0,1.0,Capacitor,moncapacitor-cap2
335,0.0,1.0,Capacitor,moncapacitor-cap2
336,0.0,1.0,Capacitor,moncapacitor-cap2
337,0.0,1.0,Capacitor,moncapacitor-cap2
338,0.0,1.0,Capacitor,moncapacitor-cap2
339,0.0,1.0,Capacitor,moncapacitor-cap2
340,0.0,1.0,Capacitor,moncapacitor-cap2
341,0.0,1.0,Capacitor,moncapacitor-cap2
342,0.0,1.0,Capacitor,moncapacitor-cap2
343,0.0,1.0,Capacitor,moncapacitor-cap2
344,0.0,1.0,Capacitor,moncapacitor-cap2
345,0.0,1.0,Capacitor,moncapacitor-cap2
346,0.0,1.0,Capacitor,moncapacitor-cap2
347,0.0,1.0,Capacitor,moncapacitor-cap2
348,0.0,1.0,Capacitor,moncapacitor-cap2
349,0.0,1.0,Capacitor,moncapacitor-cap2
350,0.0,1.0,Capacitor,moncapacitor-cap2
351,0.0,1.0,Capacitor,moncapacitor-cap2
352,0.0,1.0,Capacitor,moncapacitor-cap2
353,0.0,1.0,Capacitor,moncapacitor-cap2
354,0.0,1.0,Capacitor,moncapacitor-cap2
355,0.0,1.0,Capacitor,moncapacitor-cap2
356,0.0,1.0,Capacitor,moncapacitor-cap2
357,0.0,1.0,Capacitor,moncapacitor-cap2
358,0.0,1.0,Capacitor,moncapacitor-cap2
359,0.0,1.0,Capacitor,moncapacitor-cap2
360,0.0,1.0,Capacitor,moncapacitor-cap2
361,0.0,1.0,Capacitor,moncapacitor-cap2
362,0.0,1.0,Capacitor,moncapacitor-cap2
363,0.0,1.0,Capacitor,moncapacitor-cap2
364,0.0,1.0,Capacitor,moncapacitor-cap2
365,0.0,1.0,Capacitor,moncapacitor-cap2
366,0.0,1.0,Capacitor,moncapacitor-cap2
367,0.0,1.0,Capacitor,moncapacitor-cap2
368,0.0,1.0,Capacitor,moncapacitor-cap2
369,0.0,1.0,Capacitor,moncapacitor-cap2
370,0.0,1.0,Capacitor,moncapacitor-cap2
371,0.0,1.0,Capacitor,moncapacitor-cap2
372,0.0,1.0,Capacitor,moncapacitor-cap2
373,0.0,1.0,Capacitor,moncapacitor-cap2
374,0.0,1.0,Capacitor,moncapacitor-cap2
375,0.0,1.0,Capacitor,moncapacitor-cap2
376,0.0,1.0,Capacitor,moncapacitor-cap2
377,0.0,1.0,Capacitor,moncapacitor-cap2
378,0.0,1.0,Capacitor,moncapacitor-cap2
379,0.0,1.0,Capacitor,moncapacitor-cap2
380,0.0,1.0,Capacitor,moncapacitor-cap2
381,0.0,1.0,Capacitor,moncapacitor-cap2
382,0.0,1.0,Capacitor,moncapacitor-cap2
383,0.0,1.0,Capacitor,moncapacitor-cap2
384,0.0,1.0,Capacitor,moncapacitor-cap2
385,0.0,1.0,Capacitor,moncapacitor-cap2
386,0.0,1.0,Capacitor,moncapacitor-cap2
387,0.0,1.0,Capacitor,moncapacitor-cap2
388,0.0,1.0,Capacitor,moncapacitor-cap2
389,0.0,1.0,Capacitor,moncapacitor-cap2
390,0.0,1.0,Capacitor,moncapacitor-cap2
391,0.0,1.0,Capacitor,moncapacitor-cap2
392,0.0,1.0,Capacitor,moncapacitor-cap2
393,0.0,1.0,Capacitor,moncapacitor-cap2
394,0.0,1.0,Capacitor,moncapacitor-cap2
395,0.0,1.0,Capacitor,moncapacitor-cap2
396,0.0,1.0,Capacitor,moncapacitor-cap2
397,0.0,1.0,Capacitor,moncapacitor-cap2
398,0.0,1.0,Capacitor,moncapacitor-cap2
399,0.0,1.0,Capacitor,moncapacitor-cap2
400,0.0,1.0,Capacitor,moncapacitor-cap2
401,0.0,1.0,Capacitor,moncapacitor-cap2
402,0.0,1.0,Capacitor,moncapacitor-cap2
403,0.0,1.0,Capacitor,moncapacitor-cap2
404,0.0,1.0,Capacitor,moncapacitor-cap2
405,0.0,1.0,Capacitor,moncapacitor-cap2
406,0.0,1.0,Capacitor,moncapacitor-cap2
407,0.0,1.0,Capacitor,moncapacitor-cap2
408,0.0,1.0,Capacitor,moncapacitor-cap2
409,0.0,1.0,Capacitor,moncapacitor-cap2
410,0.0,1.0,Capacitor,moncapacitor-cap2
411,0.0,1.0,Capacitor,moncapacitor-cap2
412,0.0,1.0,Capacitor,moncapacitor-cap2
413,0.0,1.0,Capacitor,moncapacitor-cap2
414,0.0,1.0,Capacitor,moncapacitor-cap2
415,0.0,1.0,Capacitor,moncapacitor-cap2
416,0.0,1.0,Capacitor,moncapacitor-cap2
417,0.0,1.0,Capacitor,moncapacitor-cap2
418,0.0,1.0,Capacitor,moncapacitor-cap2
419,0.0,1.0,Capacitor,moncapacitor-cap2
420,0.0,1.0,Capacitor,moncapacitor-cap2
421,0.0,1.0,Capacitor,moncapacitor-cap2
422,0.0,1.0,Capacitor,moncapacitor-cap2
423,0.0,1.0,Capacitor,moncapacitor-cap2
424,0.0,1.0,Capacitor,moncapacitor-cap2
425,0.0,1.0,Capacitor,moncapacitor-cap2
426,0.0,1.0,Capacitor,moncapacitor-cap2
427,0.0,1.0,Capacitor,moncapacitor-cap2
428,0.0,1.0,Capacitor,moncapacitor-cap2
429,0.0,1.0,Capacitor,moncapacitor-cap2
430,0.0,1.0,Capacitor,moncapacitor-cap2
431,0.0,1.0,Capacitor,moncapacitor-cap2
432,0.0,1.0,Capacitor,moncapacitor-cap2
433,0.0,1.0,Capacitor,moncapacitor-cap2
434,0.0,1.0,Capacitor,moncapacitor-cap2
435,0.0,1.0,Capacitor,moncapacitor-cap2
436,0.0,1.0,Capacitor,moncapacitor-cap2
437,0.0,1.0,Capacitor,moncapacitor-cap2
438,0.0,1.0,Capacitor,moncapacitor-cap2
439,0.0,1.0,Capacitor,moncapacitor-cap2
440,0.0,1.0,Capacitor,moncapacitor-cap2
441,0.0,1.0,Capacitor,moncapacitor-cap2
442,0.0,1.0,Capacitor,moncapacitor-cap2
443,0.0,1.0,Capacitor,moncapacitor-cap2
444,0.0,1.0,Capacitor,moncapacitor-cap2
445,0.0,1.0,Capacitor,moncapacitor-cap2
446,0.0,1.0,Capacitor,moncapacitor-cap2
447,0.0,1.0,Capacitor,moncapacitor-cap2
448,0.0,1.0,Capacitor,moncapacitor-cap2
449,0.0,1.0,Capacitor,moncapacitor-cap2
450,0.0,1.0,Capacitor,moncapacitor-cap2
451,0.0,1.0,Capacitor,moncapacitor-cap2
452,0.0,1.0,Capacitor,moncapacitor-cap2
453,0.0,1.0,Capacitor,moncapacitor-cap2
454,0.0,1.0,Capacitor,moncapacitor-cap2
455,0.0,1.0,Capacitor,moncapacitor-cap2
456,0.0,1.0,Capacitor,moncapacitor-cap2
457,0.0,1.0,Capacitor,moncapacitor-cap2
458,0.0,1.0,Capacitor,moncapacitor-cap2
459,0.0,1.0,Capacitor,moncapacitor-cap2
460,0.0,1.0,Capacitor,moncapacitor-cap2
461,0.0,1.0,Capacitor,moncapacitor-cap2
462,0.0,1.0,Capacitor,moncapacitor-cap2
463,0.0,1.0,Capacitor,moncapacitor-cap2
464,0.0,1.0,Capacitor,moncapacitor-cap2
465,0.0,1.0,Capacitor,moncapacitor-cap2
466,0.0,1.0,Capacitor,moncapacitor-cap2
467,0.0,1.0,Capacitor,moncapacitor-cap2
468,0.0,1.0,Capacitor,moncapacitor-cap2
469,0.0,1.0,Capacitor,moncapacitor-cap2
470,0.0,1.0,Capacitor,moncapacitor-cap2
471,0.0,1.0,Capacitor,moncapacitor-cap2
472,0.0,1.0,Capacitor,moncapacitor-cap2
473,0.0,1.0,Capacitor,moncapacitor-cap2
474,0.0,1.0,Capacitor,moncapacitor-cap2
475,0.0,1.0,Capacitor,moncapacitor-cap2
476,0.0,1.0,Capacitor,moncapacitor-cap2
477,0.0,1.0,Capacitor,moncapacitor-cap2
478,0.0,1.0,Capacitor,moncapacitor-cap2
479,0.0,1.0,Capacitor,moncapacitor-cap2
480,0.0,1.0,Capacitor,moncapacitor-cap2
1,0.0,0.9875,Transformer,monregcontrol-reg1
2,0.0,0.9875,Transformer,monregcontrol-reg1
3,0.0,0.9875,Transformer,monregcontrol-reg1
4,0.0,0.9875,Transformer,monregcontrol-reg1
5,0.0,0.9875,Transformer,monregcontrol-reg1
6,0.0,0.9875,Transformer,monregcontrol-reg1
7,0.0,0.9875,Transformer,monregcontrol-reg1
8,0.0,0.9875,Transformer,monregcontrol-reg1
9,0.0,0.9875,Transformer,monregcontrol-reg1
10,0.0,0.9875,Transformer,monregcontrol-reg1
11,0.0,0.9875,Transformer,monregcontrol-reg1
12,0.0,0.9875,Transformer,monregcontrol-reg1
13,0.0,0.9875,Transformer,monregcontrol-reg1
14,0.0,0.9875,Transformer,monregcontrol-reg1
15,0.0,0.9875,Transformer,monregcontrol-reg1
16,0.0,0.9875,Transformer,monregcontrol-reg1
17,0.0,0.9875,Transformer,monregcontrol-reg1
18,0.0,0.9875,Transformer,monregcontrol-reg1
19,0.0,0.9875,Transformer,monregcontrol-reg1
20,0.0,0.9875,Transformer,monregcontrol-reg1
21,0.0,0.9875,Transformer,monregcontrol-reg1
22,0.0,0.9875,Transformer,monregcontrol-reg1
23,0.0,0.9875,Transformer,monregcontrol-reg1
24,0.0,0.9875,Transformer,monregcontrol-reg1
25,0.0,0.9875,Transformer,monregcontrol-reg1
26,0.0,0.9875,Transformer,monregcontrol-reg1
27,0.0,0.9875,Transformer,monregcontrol-reg1
28,0.0,0.9875,Transformer,monregcontrol-reg1
29,0.0,0.9875,Transformer,monregcontrol-reg1
30,0.0,0.9875,Transformer,monregcontrol-reg1
31,0.0,0.9875,Transformer,monregcontrol-reg1
32,0.0,0.9875,Transformer,monregcontrol-reg1
33,0.0,0.9875,Transformer,monregcontrol-reg1
34,0.0,0.9875,Transformer,monregcontrol-reg1
35,0.0,0.9875,Transformer,monregcontrol-reg1
36,0.0,0.9875,Transformer,monregcontrol-reg1
37,0.0,0.9875,Transformer,monregcontrol-reg1
38,0.0,0.9875,Transformer,monregcontrol-reg1
39,0.0,0.9875,Transformer,monregcontrol-reg1
40,0.0,0.9875,Transformer,monregcontrol-reg1
41,0.0,0.9875,Transformer,monregcontrol-reg1
42,0.0,0.9875,Transformer,monregcontrol-reg1
43,0.0,0.9875,Transformer,monregcontrol-reg1
44,0.0,0.9875,Transformer,monregcontrol-reg1
45,0.0,0.9875,Transformer,monregcontrol-reg1
46,0.0,0.9875,Transformer,monregcontrol-reg1
47,0.0,0.9875,Transformer,monregcontrol-reg1
48,0.0,0.9875,Transformer,monregcontrol-reg1
49,0.0,0.9875,Transformer,monregcontrol-reg1
50,0.0,0.9875,Transformer,monregcontrol-reg1
51,0.0,0.9875,Transformer,monregcontrol-reg1
52,0.0,0.9875,Transformer,monregcontrol-reg1
53,0.0,0.9875,Transformer,monregcontrol-reg1
54,0.0,0.9875,Transformer,monregcontrol-reg1
55,0.0,0.9875,Transformer,monregcontrol-reg1
56,0.0,0.9875,Transformer,monregcontrol-reg1
57,0.0,0.9875,Transformer,monregcontrol-reg1
58,0.0,0.9875,Transformer,monregcontrol-reg1
59,0.0,0.9875,Transformer,monregcontrol-reg1
60,0.0,0.9875,Transformer,monregcontrol-reg1
61,0.0,0.9875,Transformer,monregcontrol-reg1
62,0.0,0.9875,Transformer,monregcontrol-reg1
63,0.0,0.9875,Transformer,monregcontrol-reg1
64,0.0,0.9875,Transformer,monregcontrol-reg1
65,0.0,0.9875,Transformer,monregcontrol-reg1
66,0.0,0.9875,Transformer,monregcontrol-reg1
67,0.0,0.9875,Transformer,monregcontrol-reg1
68,0.0,0.9875,Transformer,monregcontrol-reg1
69,0.0,0.9875,Transformer,monregcontrol-reg1
70,0.0,0.9875,Transformer,monregcontrol-reg1
