hour,t(sec),V1,VAngle1,V2,VAngle2,I1,IAngle1,I2,IAngle2,Name,V3,VAngle3,I3,IAngle3,V4,VAngle4,I4,IAngle4,kv,V1(PU),V2(PU),V3(PU)
1,0.0,2240.87,111.03200000000001,0.0,0.0,19.8845,111.031,19.8845,-68.9689,monload-611_runway,,,,,,,,,2.4,0.9336958333333333,0.0,
2,0.0,2274.49,111.76299999999999,0.0,0.0,21.4342,111.76100000000001,21.4342,-68.2392,monload-611_runway,,,,,,,,,2.4,0.9477041666666666,0.0,
3,0.0,2350.8,113.62799999999999,0.0,0.0,18.735,113.626,18.735,-66.3735,monload-611_runway,,,,,,,,,2.4,0.9795,0.0,
4,0.0,2351.02,113.633,0.0,0.0,18.1696,113.633,18.1696,-66.3674,monload-611_runway,,,,,,,,,2.4,0.9795916666666666,0.0,
5,0.0,2341.18,113.397,0.0,0.0,18.3433,113.399,18.3433,-66.6008,monload-611_runway,,,,,,,,,2.4,0.9754916666666666,0.0,
6,0.0,2334.89,113.25200000000001,0.0,0.0,19.8621,113.25299999999999,19.8621,-66.7472,monload-611_runway,,,,,,,,,2.4,0.9728708333333332,0.0,
7,0.0,2298.0,112.37799999999999,0.0,0.0,29.8483,112.37299999999999,29.8483,-67.627,monload-611_runway,,,,,,,,,2.4,0.9575,0.0,
8,0.0,2303.48,112.50200000000001,0.0,0.0,31.8618,112.5,31.8618,-67.4999,monload-611_runway,,,,,,,,,2.4,0.9597833333333333,0.0,
9,0.0,2292.08,112.22200000000001,0.0,0.0,44.0268,112.225,44.0268,-67.7748,monload-611_runway,,,,,,,,,2.4,0.9550333333333333,0.0,
10,0.0,2324.91,112.99799999999999,0.0,0.0,37.8158,113.00200000000001,37.8158,-66.9982,monload-611_runway,,,,,,,,,2.4,0.9687125,0.0,
11,0.0,2349.92,113.59899999999999,0.0,0.0,26.7204,113.594,26.7204,-66.4064,monload-611_runway,,,,,,,,,2.4,0.9791333333333334,0.0,
12,0.0,2424.38,115.816,0.0,0.0,25.0426,115.81700000000001,25.0426,-64.1831,monload-611_runway,,,,,,,,,2.4,1.0101583333333333,0.0,
13,0.0,2322.5,113.29299999999999,0.0,0.0,24.9564,113.29299999999999,24.9564,-66.707,monload-611_runway,,,,,,,,,2.4,0.9677083333333333,0.0,
14,0.0,2366.89,114.37799999999999,0.0,0.0,24.9959,114.374,24.9959,-65.6257,monload-611_runway,,,,,,,,,2.4,0.9862041666666667,0.0,
15,0.0,2401.92,115.249,0.0,0.0,24.9268,115.24700000000001,24.9268,-64.7526,monload-611_runway,,,,,,,,,2.4,1.0008000000000001,0.0,
16,0.0,2408.28,115.411,0.0,0.0,24.7866,115.411,24.7866,-64.5894,monload-611_runway,,,,,,,,,2.4,1.0034500000000002,0.0,
17,0.0,2345.8,113.87200000000001,0.0,0.0,25.989,113.87200000000001,25.989,-66.1279,monload-611_runway,,,,,,,,,2.4,0.9774166666666667,0.0,
18,0.0,2279.15,112.273,0.0,0.0,31.4202,112.28,31.4202,-67.7197,monload-611_runway,,,,,,,,,2.4,0.9496458333333334,0.0,
19,0.0,2265.45,111.95,0.0,0.0,42.8615,111.95299999999999,42.8615,-68.0473,monload-611_runway,,,,,,,,,2.4,0.9439374999999999,0.0,
20,0.0,2265.99,111.961,0.0,0.0,45.0097,111.961,45.0097,-68.0393,monload-611_runway,,,,,,,,,2.4,0.9441624999999999,0.0,
21,0.0,2272.47,112.11399999999999,0.0,0.0,47.6436,112.11200000000001,47.6436,-67.8875,monload-611_runway,,,,,,,,,2.4,0.9468624999999999,0.0,
22,0.0,2280.31,112.294,0.0,0.0,46.4444,112.292,46.4444,-67.7079,monload-611_runway,,,,,,,,,2.4,0.9501291666666667,0.0,
23,0.0,2304.69,112.874,0.0,0.0,35.6973,112.87100000000001,35.6973,-67.1286,monload-611_runway,,,,,,,,,2.4,0.9602875000000001,0.0,
24,0.0,2321.91,113.288,0.0,0.0,22.9122,113.286,22.9122,-66.714,monload-611_runway,,,,,,,,,2.4,0.9674624999999999,0.0,
25,0.0,2328.15,113.436,0.0,0.0,18.6667,113.436,18.6667,-66.5645,monload-611_runway,,,,,,,,,2.4,0.9700625,0.0,
26,0.0,2328.5,113.445,0.0,0.0,17.8494,113.445,17.8494,-66.5553,monload-611_runway,,,,,,,,,2.4,0.9702083333333333,0.0,
27,0.0,2329.23,113.463,0.0,0.0,16.9263,113.463,16.9263,-66.53699999999999,monload-611_runway,,,,,,,,,2.4,0.9705125,0.0,
28,0.0,2329.31,113.46600000000001,0.0,0.0,17.0116,113.46600000000001,17.0116,-66.5345,monload-611_runway,,,,,,,,,2.4,0.9705458333333333,0.0,
29,0.0,2294.26,112.62,0.0,0.0,17.6802,112.626,17.6802,-67.374,monload-611_runway,,,,,,,,,2.4,0.9559416666666668,0.0,
30,0.0,2280.81,112.304,0.0,0.0,21.26,112.304,21.26,-67.6955,monload-611_runway,,,,,,,,,2.4,0.9503375,0.0,
31,0.0,2316.6,113.165,0.0,0.0,33.1809,113.16799999999999,33.1809,-66.8321,monload-611_runway,,,,,,,,,2.4,0.9652499999999999,0.0,
32,0.0,2252.08,111.666,0.0,0.0,34.3998,111.662,34.3998,-68.3377,monload-611_runway,,,,,,,,,2.4,0.9383666666666667,0.0,
33,0.0,2270.68,112.09700000000001,0.0,0.0,30.6428,112.09700000000001,30.6428,-67.9032,monload-611_runway,,,,,,,,,2.4,0.9461166666666666,0.0,
34,0.0,2219.02,110.55799999999999,0.0,0.0,30.2191,110.557,30.2191,-69.4427,monload-611_runway,,,,,,,,,2.4,0.9245916666666667,0.0,
35,0.0,2183.55,109.38799999999999,0.0,0.0,24.0134,109.39,24.0134,-70.6104,monload-611_runway,,,,,,,,,2.4,0.9098125,0.0,
36,0.0,2298.36,112.01799999999999,0.0,0.0,26.0047,112.02,26.0047,-67.9803,monload-611_runway,,,,,,,,,2.4,0.95765,0.0,
37,0.0,2279.0,111.559,0.0,0.0,26.3981,111.557,26.3981,-68.4435,monload-611_runway,,,,,,,,,2.4,0.9495833333333333,0.0,
38,0.0,2318.12,112.882,0.0,0.0,25.3752,112.884,25.3752,-67.1156,monload-611_runway,,,,,,,,,2.4,0.9658833333333333,0.0,
39,0.0,2358.79,113.74600000000001,0.0,0.0,24.5082,113.745,24.5082,-66.255,monload-611_runway,,,,,,,,,2.4,0.9828291666666666,0.0,
40,0.0,2270.05,111.624,0.0,0.0,24.6341,111.62700000000001,24.6341,-68.3727,monload-611_runway,,,,,,,,,2.4,0.9458541666666668,0.0,
41,0.0,2331.64,113.21799999999999,0.0,0.0,25.8685,113.214,25.8685,-66.7857,monload-611_runway,,,,,,,,,2.4,0.9715166666666666,0.0,
42,0.0,2274.03,111.811,0.0,0.0,31.576,111.81200000000001,31.576,-68.1884,monload-611_runway,,,,,,,,,2.4,0.9475125000000001,0.0,
43,0.0,2280.5,112.01799999999999,0.0,0.0,38.7986,112.01799999999999,38.7986,-67.9816,monload-611_runway,,,,,,,,,2.4,0.9502083333333333,0.0,
44,0.0,2214.16,110.426,0.0,0.0,39.923,110.426,39.923,-69.5737,monload-611_runway,,,,,,,,,2.4,0.9225666666666666,0.0,
45,0.0,2213.78,110.464,0.0,0.0,43.7398,110.464,43.7398,-69.5361,monload-611_runway,,,,,,,,,2.4,0.9224083333333334,0.0,
46,0.0,2165.52,109.012,0.0,0.0,40.0562,109.008,40.0562,-70.9924,monload-611_runway,,,,,,,,,2.4,0.9023,0.0,
47,0.0,2240.21,110.648,0.0,0.0,30.2812,110.648,30.2812,-69.3525,monload-611_runway,,,,,,,,,2.4,0.9334208333333334,0.0,
48,0.0,2254.64,110.98299999999999,0.0,0.0,20.9017,110.984,20.9017,-69.0161,monload-611_runway,,,,,,,,,2.4,0.9394333333333332,0.0,
49,0.0,2320.27,112.897,0.0,0.0,18.8942,112.9,18.8942,-67.0996,monload-611_runway,,,,,,,,,2.4,0.9667791666666666,0.0,
50,0.0,2322.15,112.94200000000001,0.0,0.0,18.3946,112.93799999999999,18.3946,-67.0619,monload-611_runway,,,,,,,,,2.4,0.9675625,0.0,
51,0.0,2331.26,113.166,0.0,0.0,17.8874,113.164,17.8874,-66.8363,monload-611_runway,,,,,,,,,2.4,0.9713583333333334,0.0,
52,0.0,2331.05,113.161,0.0,0.0,18.4384,113.161,18.4384,-66.839,monload-611_runway,,,,,,,,,2.4,0.9712708333333334,0.0,
53,0.0,2295.0,112.302,0.0,0.0,19.6598,112.303,19.6598,-67.6975,monload-611_runway,,,,,,,,,2.4,0.95625,0.0,
54,0.0,2280.55,111.965,0.0,0.0,23.9779,111.96700000000001,23.9779,-68.0335,monload-611_runway,,,,,,,,,2.4,0.9502291666666668,0.0,
55,0.0,2317.69,112.848,0.0,0.0,35.7182,112.846,35.7182,-67.1544,monload-611_runway,,,,,,,,,2.4,0.9657041666666667,0.0,
56,0.0,2253.53,111.375,0.0,0.0,35.5341,111.37,35.5341,-68.63,monload-611_runway,,,,,,,,,2.4,0.9389708333333334,0.0,
57,0.0,2326.5,113.09,0.0,0.0,31.5574,113.089,31.5574,-66.9106,monload-611_runway,,,,,,,,,2.4,0.969375,0.0,
58,0.0,2268.23,111.59100000000001,0.0,0.0,31.0831,111.59100000000001,31.0831,-68.4089,monload-611_runway,,,,,,,,,2.4,0.9450958333333334,0.0,
59,0.0,2339.73,113.29299999999999,0.0,0.0,24.7817,113.291,24.7817,-66.7094,monload-611_runway,,,,,,,,,2.4,0.9748875,0.0,
60,0.0,2274.86,111.801,0.0,0.0,25.8478,111.802,25.8478,-68.1981,monload-611_runway,,,,,,,,,2.4,0.9478583333333334,0.0,
61,0.0,2366.63,114.007,0.0,0.0,27.1001,114.006,27.1001,-65.994,monload-611_runway,,,,,,,,,2.4,0.9860958333333334,0.0,
62,0.0,2354.38,113.708,0.0,0.0,27.5835,113.712,27.5835,-66.2884,monload-611_runway,,,,,,,,,2.4,0.9809916666666667,0.0,
63,0.0,2318.2,112.834,0.0,0.0,27.9419,112.835,27.9419,-67.1647,monload-611_runway,,,,,,,,,2.4,0.9659166666666666,0.0,
64,0.0,2294.25,112.265,0.0,0.0,28.0794,112.266,28.0794,-67.734,monload-611_runway,,,,,,,,,2.4,0.9559375,0.0,
65,0.0,2302.46,112.52,0.0,0.0,28.5183,112.523,28.5183,-67.477,monload-611_runway,,,,,,,,,2.4,0.9593583333333333,0.0,
66,0.0,2247.34,111.23299999999999,0.0,0.0,32.1062,111.235,32.1062,-68.7651,monload-611_runway,,,,,,,,,2.4,0.9363916666666667,0.0,
67,0.0,2299.29,112.461,0.0,0.0,38.728,112.462,38.728,-67.5377,monload-611_runway,,,,,,,,,2.4,0.9580375,0.0,
68,0.0,2225.05,110.676,0.0,0.0,39.8307,110.675,39.8307,-69.3248,monload-611_runway,,,,,,,,,2.4,0.9271041666666667,0.0,
69,0.0,2178.09,109.553,0.0,0.0,42.6907,109.552,42.6907,-70.4484,monload-611_runway,,,,,,,,,2.4,0.9075375000000001,0.0,
70,0.0,2193.41,109.897,0.0,0.0,40.2685,109.896,40.2685,-70.1045,monload-611_runway,,,,,,,,,2.4,0.9139208333333333,0.0,
71,0.0,2314.12,112.76,0.0,0.0,30.874000000000002,112.762,30.874000000000002,-67.2376,monload-611_runway,,,,,,,,,2.4,0.9642166666666666,0.0,
72,0.0,2329.97,113.13600000000001,0.0,0.0,21.1947,113.132,21.1947,-66.8677,monload-611_runway,,,,,,,,,2.4,0.9708208333333332,0.0,
73,0.0,2339.53,113.36200000000001,0.0,0.0,18.5785,113.36,18.5785,-66.6399,monload-611_runway,,,,,,,,,2.4,0.9748041666666668,0.0,
74,0.0,2340.76,113.39200000000001,0.0,0.0,17.7129,113.389,17.7129,-66.6113,monload-611_runway,,,,,,,,,2.4,0.9753166666666667,0.0,
75,0.0,2342.07,113.42299999999999,0.0,0.0,16.7422,113.42,16.7422,-66.5801,monload-611_runway,,,,,,,,,2.4,0.9758625000000001,0.0,
76,0.0,2341.94,113.42,0.0,0.0,16.8093,113.42,16.8093,-66.5798,monload-611_runway,,,,,,,,,2.4,0.9758083333333334,0.0,
77,0.0,2306.84,112.58,0.0,0.0,17.5128,112.581,17.5128,-67.4189,monload-611_runway,,,,,,,,,2.4,0.9611833333333334,0.0,
78,0.0,2297.92,112.37299999999999,0.0,0.0,20.9229,112.375,20.9229,-67.6252,monload-611_runway,,,,,,,,,2.4,0.9574666666666667,0.0,
79,0.0,2295.81,112.365,0.0,0.0,32.7171,112.363,32.7171,-67.6371,monload-611_runway,,,,,,,,,2.4,0.9565874999999999,0.0,
80,0.0,2263.21,111.59,0.0,0.0,34.7213,111.589,34.7213,-68.4108,monload-611_runway,,,,,,,,,2.4,0.9430041666666666,0.0,
81,0.0,2296.29,112.31299999999999,0.0,0.0,30.82,112.31200000000001,30.82,-67.6878,monload-611_runway,,,,,,,,,2.4,0.9567875,0.0,
82,0.0,2392.54,115.068,0.0,0.0,30.1071,115.068,30.1071,-64.9316,monload-611_runway,,,,,,,,,2.4,0.9968916666666666,0.0,
83,0.0,2456.16,116.977,0.0,0.0,23.08,116.977,23.08,-63.0227,monload-611_runway,,,,,,,,,2.4,1.0233999999999999,0.0,
84,0.0,2517.4,118.61,0.0,0.0,23.6213,118.61,23.6213,-61.3896,monload-611_runway,,,,,,,,,2.4,1.0489166666666667,0.0,
85,0.0,2530.29,119.405,0.0,0.0,24.8333,119.402,24.8333,-60.5978,monload-611_runway,,,,,,,,,2.4,1.0542875,0.0,
86,0.0,2560.64,120.304,0.0,0.0,26.4836,120.31200000000001,26.4836,-59.6879,monload-611_runway,,,,,,,,,2.4,1.0669333333333333,0.0,
87,0.0,2518.73,119.13799999999999,0.0,0.0,26.4039,119.135,26.4039,-60.8647,monload-611_runway,,,,,,,,,2.4,1.0494708333333334,0.0,
88,0.0,2426.86,116.666,0.0,0.0,26.3335,116.666,26.3335,-63.3337,monload-611_runway,,,,,,,,,2.4,1.0111916666666667,0.0,
89,0.0,2303.91,112.836,0.0,0.0,27.5633,112.833,27.5633,-67.1667,monload-611_runway,,,,,,,,,2.4,0.9599624999999999,0.0,
90,0.0,2271.54,112.083,0.0,0.0,33.6914,112.083,33.6914,-67.9166,monload-611_runway,,,,,,,,,2.4,0.946475,0.0,
91,0.0,2263.28,111.94,0.0,0.0,41.1422,111.941,41.1422,-68.0594,monload-611_runway,,,,,,,,,2.4,0.9430333333333334,0.0,
92,0.0,2264.13,111.958,0.0,0.0,44.2194,111.96,44.2194,-68.0398,monload-611_runway,,,,,,,,,2.4,0.9433875,0.0,
93,0.0,2242.79,111.084,0.0,0.0,48.4298,111.09,48.4298,-68.9102,monload-611_runway,,,,,,,,,2.4,0.9344958333333333,0.0,
94,0.0,2179.12,109.569,0.0,0.0,44.2545,109.572,44.2545,-70.4278,monload-611_runway,,,,,,,,,2.4,0.9079666666666666,0.0,
95,0.0,2215.47,110.396,0.0,0.0,33.3627,110.39200000000001,33.3627,-69.6083,monload-611_runway,,,,,,,,,2.4,0.9231124999999999,0.0,
96,0.0,2230.69,110.744,0.0,0.0,23.4643,110.742,23.4643,-69.2581,monload-611_runway,,,,,,,,,2.4,0.9294541666666667,0.0,
97,0.0,2313.39,112.723,0.0,0.0,21.7964,112.72200000000001,21.7964,-67.2778,monload-611_runway,,,,,,,,,2.4,0.9639125,0.0,
98,0.0,2322.49,112.944,0.0,0.0,20.8093,112.946,20.8093,-67.0541,monload-611_runway,,,,,,,,,2.4,0.9677041666666666,0.0,
99,0.0,2324.31,112.988,0.0,0.0,19.5335,112.984,19.5335,-67.0158,monload-611_runway,,,,,,,,,2.4,0.9684625,0.0,
100,0.0,2326.9,113.05,0.0,0.0,19.3539,113.044,19.3539,-66.9558,monload-611_runway,,,,,,,,,2.4,0.9695416666666667,0.0,
101,0.0,2295.37,112.3,0.0,0.0,19.795,112.301,19.795,-67.6992,monload-611_runway,,,,,,,,,2.4,0.9564041666666666,0.0,
102,0.0,2282.17,111.992,0.0,0.0,23.6849,111.995,23.6849,-68.0048,monload-611_runway,,,,,,,,,2.4,0.9509041666666667,0.0,
103,0.0,2276.12,111.896,0.0,0.0,38.3538,111.896,38.3538,-68.1036,monload-611_runway,,,,,,,,,2.4,0.9483833333333332,0.0,
104,0.0,2243.88,111.133,0.0,0.0,41.989,111.133,41.989,-68.867,monload-611_runway,,,,,,,,,2.4,0.9349500000000001,0.0,
105,0.0,2279.48,111.91,0.0,0.0,39.7547,111.90899999999999,39.7547,-68.0908,monload-611_runway,,,,,,,,,2.4,0.9497833333333333,0.0,
106,0.0,2402.99,115.28299999999999,0.0,0.0,42.458999999999996,115.28299999999999,42.458999999999996,-64.717,monload-611_runway,,,,,,,,,2.4,1.0012458333333332,0.0,
107,0.0,2402.24,115.275,0.0,0.0,36.7749,115.275,36.7749,-64.725,monload-611_runway,,,,,,,,,2.4,1.0009333333333332,0.0,
108,0.0,2495.51,118.051,0.0,0.0,34.924,118.051,34.924,-61.9487,monload-611_runway,,,,,,,,,2.4,1.0397958333333335,0.0,
109,0.0,2564.32,120.448,0.0,0.0,35.9504,120.443,35.9504,-59.5569,monload-611_runway,,,,,,,,,2.4,1.0684666666666667,0.0,
110,0.0,2546.38,119.954,0.0,0.0,36.5275,119.949,36.5275,-60.0512,monload-611_runway,,,,,,,,,2.4,1.0609916666666668,0.0,
111,0.0,2496.25,118.561,0.0,0.0,36.556999999999995,118.569,36.556999999999995,-61.431000000000004,monload-611_runway,,,,,,,,,2.4,1.0401041666666666,0.0,
112,0.0,2405.88,116.152,0.0,0.0,35.8436,116.152,35.8436,-63.8475,monload-611_runway,,,,,,,,,2.4,1.00245,0.0,
113,0.0,2285.5,112.42200000000001,0.0,0.0,37.3236,112.426,37.3236,-67.574,monload-611_runway,,,,,,,,,2.4,0.9522916666666666,0.0,
114,0.0,2264.82,111.944,0.0,0.0,42.0523,111.939,42.0523,-68.0611,monload-611_runway,,,,,,,,,2.4,0.943675,0.0,
115,0.0,2265.59,112.016,0.0,0.0,47.972,112.01700000000001,47.972,-67.9835,monload-611_runway,,,,,,,,,2.4,0.9439958333333334,0.0,
116,0.0,2268.16,112.068,0.0,0.0,50.6041,112.068,50.6041,-67.9324,monload-611_runway,,,,,,,,,2.4,0.9450666666666666,0.0,
117,0.0,2240.7,111.04299999999999,0.0,0.0,54.1044,111.04700000000001,54.1044,-68.9533,monload-611_runway,,,,,,,,,2.4,0.9336249999999999,0.0,
118,0.0,2257.53,111.428,0.0,0.0,51.9144,111.43299999999999,51.9144,-68.5669,monload-611_runway,,,,,,,,,2.4,0.9406375000000001,0.0,
119,0.0,2302.16,112.476,0.0,0.0,40.733000000000004,112.469,40.733000000000004,-67.5313,monload-611_runway,,,,,,,,,2.4,0.9592333333333333,0.0,
120,0.0,2321.3,112.927,0.0,0.0,29.5798,112.921,29.5798,-67.0793,monload-611_runway,,,,,,,,,2.4,0.9672083333333334,0.0,
121,0.0,2334.71,113.242,0.0,0.0,25.8806,113.238,25.8806,-66.7623,monload-611_runway,,,,,,,,,2.4,0.9727958333333333,0.0,
122,0.0,2336.88,113.294,0.0,0.0,24.5759,113.287,24.5759,-66.7129,monload-611_runway,,,,,,,,,2.4,0.9737,0.0,
123,0.0,2338.95,113.344,0.0,0.0,22.9971,113.337,22.9971,-66.6629,monload-611_runway,,,,,,,,,2.4,0.9745624999999999,0.0,
124,0.0,2339.94,113.367,0.0,0.0,22.3842,113.36399999999999,22.3842,-66.6365,monload-611_runway,,,,,,,,,2.4,0.974975,0.0,
125,0.0,2304.58,112.521,0.0,0.0,22.8134,112.523,22.8134,-67.4771,monload-611_runway,,,,,,,,,2.4,0.9602416666666667,0.0,
126,0.0,2293.52,112.264,0.0,0.0,26.7316,112.26799999999999,26.7316,-67.7321,monload-611_runway,,,,,,,,,2.4,0.9556333333333333,0.0,
127,0.0,2219.85,110.546,0.0,0.0,40.1535,110.546,40.1535,-69.4545,monload-611_runway,,,,,,,,,2.4,0.9249375,0.0,
128,0.0,2178.67,109.595,0.0,0.0,43.4141,109.596,43.4141,-70.4044,monload-611_runway,,,,,,,,,2.4,0.9077791666666667,0.0,
129,0.0,2252.03,111.286,0.0,0.0,43.4822,111.28200000000001,43.4822,-68.7178,monload-611_runway,,,,,,,,,2.4,0.9383458333333334,0.0,
130,0.0,2376.92,114.28399999999999,0.0,0.0,44.3574,114.28399999999999,44.3574,-65.7158,monload-611_runway,,,,,,,,,2.4,0.9903833333333334,0.0,
131,0.0,2382.67,114.8,0.0,0.0,38.3172,114.801,38.3172,-65.1992,monload-611_runway,,,,,,,,,2.4,0.9927791666666667,0.0,
132,0.0,2373.24,114.515,0.0,0.0,39.0492,114.515,39.0492,-65.4845,monload-611_runway,,,,,,,,,2.4,0.9888499999999999,0.0,
133,0.0,2423.26,115.792,0.0,0.0,39.7514,115.791,39.7514,-64.209,monload-611_runway,,,,,,,,,2.4,1.0096916666666667,0.0,
134,0.0,2470.08,117.46700000000001,0.0,0.0,40.3209,117.46700000000001,40.3209,-62.5329,monload-611_runway,,,,,,,,,2.4,1.0292,0.0,
135,0.0,2472.82,117.537,0.0,0.0,40.0177,117.539,40.0177,-62.4609,monload-611_runway,,,,,,,,,2.4,1.0303416666666667,0.0,
136,0.0,2393.05,115.456,0.0,0.0,38.751,115.45700000000001,38.751,-64.5432,monload-611_runway,,,,,,,,,2.4,0.9971041666666668,0.0,
137,0.0,2271.12,112.088,0.0,0.0,37.6999,112.085,37.6999,-67.9154,monload-611_runway,,,,,,,,,2.4,0.9462999999999999,0.0,
138,0.0,2259.06,111.816,0.0,0.0,42.4815,111.81200000000001,42.4815,-68.1879,monload-611_runway,,,,,,,,,2.4,0.941275,0.0,
139,0.0,2255.76,111.794,0.0,0.0,49.4168,111.794,49.4168,-68.2058,monload-611_runway,,,,,,,,,2.4,0.9399000000000001,0.0,
140,0.0,2257.81,111.833,0.0,0.0,52.1365,111.833,52.1365,-68.1674,monload-611_runway,,,,,,,,,2.4,0.9407541666666667,0.0,
141,0.0,2228.86,110.78,0.0,0.0,55.838,110.78299999999999,55.838,-69.2169,monload-611_runway,,,,,,,,,2.4,0.9286916666666667,0.0,
142,0.0,2256.89,111.414,0.0,0.0,51.114,111.42299999999999,51.114,-68.5772,monload-611_runway,,,,,,,,,2.4,0.9403708333333333,0.0,
143,0.0,2310.75,112.675,0.0,0.0,37.0848,112.67399999999999,37.0848,-67.3258,monload-611_runway,,,,,,,,,2.4,0.9628125,0.0,
144,0.0,2329.26,113.113,0.0,0.0,25.3175,113.10700000000001,25.3175,-66.8928,monload-611_runway,,,,,,,,,2.4,0.9705250000000001,0.0,
145,0.0,2338.2,113.324,0.0,0.0,23.1146,113.321,23.1146,-66.6788,monload-611_runway,,,,,,,,,2.4,0.97425,0.0,
146,0.0,2337.77,113.314,0.0,0.0,22.7156,113.315,22.7156,-66.685,monload-611_runway,,,,,,,,,2.4,0.9740708333333333,0.0,
147,0.0,2340.34,113.376,0.0,0.0,19.4987,113.368,19.4987,-66.6323,monload-611_runway,,,,,,,,,2.4,0.9751416666666667,0.0,
148,0.0,2340.97,113.391,0.0,0.0,19.1538,113.389,19.1538,-66.6109,monload-611_runway,,,,,,,,,2.4,0.9754041666666666,0.0,
149,0.0,2331.23,113.16,0.0,0.0,19.44,113.163,19.44,-66.8368,monload-611_runway,,,,,,,,,2.4,0.9713458333333334,0.0,
150,0.0,2324.77,113.01,0.0,0.0,20.7921,113.01299999999999,20.7921,-66.9873,monload-611_runway,,,,,,,,,2.4,0.9686541666666667,0.0,
151,0.0,2287.59,112.126,0.0,0.0,30.6613,112.12700000000001,30.6613,-67.8728,monload-611_runway,,,,,,,,,2.4,0.9531625,0.0,
152,0.0,2268.36,111.675,0.0,0.0,32.3824,111.675,32.3824,-68.3254,monload-611_runway,,,,,,,,,2.4,0.94515,0.0,
153,0.0,2363.52,113.934,0.0,0.0,45.5458,113.93299999999999,45.5458,-66.0666,monload-611_runway,,,,,,,,,2.4,0.9848,0.0,
154,0.0,2340.34,113.366,0.0,0.0,40.6198,113.37,40.6198,-66.6301,monload-611_runway,,,,,,,,,2.4,0.9751416666666667,0.0,
155,0.0,2463.03,117.20700000000001,0.0,0.0,31.8176,117.211,31.8176,-62.7892,monload-611_runway,,,,,,,,,2.4,1.0262625,0.0,
156,0.0,2526.94,119.31,0.0,0.0,31.4287,119.309,31.4287,-60.6908,monload-611_runway,,,,,,,,,2.4,1.0528916666666668,0.0,
157,0.0,2495.01,118.441,0.0,0.0,32.0281,118.44200000000001,32.0281,-61.5581,monload-611_runway,,,,,,,,,2.4,1.0395875,0.0,
158,0.0,2545.14,119.87100000000001,0.0,0.0,32.0845,119.875,32.0845,-60.1249,monload-611_runway,,,,,,,,,2.4,1.060475,0.0,
159,0.0,2497.66,118.561,0.0,0.0,32.0361,118.565,32.0361,-61.4353,monload-611_runway,,,,,,,,,2.4,1.0406916666666666,0.0,
160,0.0,2370.42,115.228,0.0,0.0,33.0122,115.228,33.0122,-64.7717,monload-611_runway,,,,,,,,,2.4,0.9876750000000001,0.0,
161,0.0,2305.81,113.262,0.0,0.0,33.2851,113.259,33.2851,-66.741,monload-611_runway,,,,,,,,,2.4,0.9607541666666667,0.0,
162,0.0,2246.24,111.5,0.0,0.0,35.9784,111.505,35.9784,-68.4952,monload-611_runway,,,,,,,,,2.4,0.9359333333333333,0.0,
163,0.0,2245.78,111.16,0.0,0.0,46.8059,111.163,46.8059,-68.8369,monload-611_runway,,,,,,,,,2.4,0.9357416666666668,0.0,
164,0.0,2247.59,111.2,0.0,0.0,48.56,111.2,48.56,-68.7999,monload-611_runway,,,,,,,,,2.4,0.9364958333333334,0.0,
165,0.0,2273.98,111.81700000000001,0.0,0.0,51.7446,111.816,51.7446,-68.1835,monload-611_runway,,,,,,,,,2.4,0.9474916666666666,0.0,
166,0.0,2281.54,111.98700000000001,0.0,0.0,51.0972,111.98700000000001,51.0972,-68.0135,monload-611_runway,,,,,,,,,2.4,0.9506416666666666,0.0,
167,0.0,2307.97,112.60799999999999,0.0,0.0,40.8171,112.60700000000001,40.8171,-67.3925,monload-611_runway,,,,,,,,,2.4,0.9616541666666666,0.0,
168,0.0,2327.75,113.07600000000001,0.0,0.0,27.8677,113.072,27.8677,-66.9282,monload-611_runway,,,,,,,,,2.4,0.9698958333333333,0.0,
169,0.0,2343.39,113.449,0.0,0.0,23.6005,113.445,23.6005,-66.5546,monload-611_runway,,,,,,,,,2.4,0.9764124999999999,0.0,
170,0.0,2344.79,113.48200000000001,0.0,0.0,23.0303,113.479,23.0303,-66.5215,monload-611_runway,,,,,,,,,2.4,0.9769958333333333,0.0,
171,0.0,2348.27,113.572,0.0,0.0,19.8099,113.573,19.8099,-66.4271,monload-611_runway,,,,,,,,,2.4,0.9784458333333333,0.0,
172,0.0,2348.54,113.579,0.0,0.0,19.6465,113.57799999999999,19.6465,-66.4217,monload-611_runway,,,,,,,,,2.4,0.9785583333333333,0.0,
173,0.0,2337.86,113.318,0.0,0.0,20.1694,113.32,20.1694,-66.68,monload-611_runway,,,,,,,,,2.4,0.9741083333333334,0.0,
174,0.0,2330.61,113.149,0.0,0.0,21.5583,113.15100000000001,21.5583,-66.8491,monload-611_runway,,,,,,,,,2.4,0.9710875000000001,0.0,
175,0.0,2292.86,112.25200000000001,0.0,0.0,31.2002,112.25200000000001,31.2002,-67.7477,monload-611_runway,,,,,,,,,2.4,0.9553583333333334,0.0,
176,0.0,2298.11,112.37700000000001,0.0,0.0,33.3904,112.375,33.3904,-67.6247,monload-611_runway,,,,,,,,,2.4,0.9575458333333334,0.0,
177,0.0,2451.74,116.92399999999999,0.0,0.0,49.5935,116.928,49.5935,-63.0722,monload-611_runway,,,,,,,,,2.4,1.0215583333333333,0.0,
