hour,t(sec),V1,VAngle1,V2,VAngle2,I1,IAngle1,I2,IAngle2,V3,Name,VAngle3,I3,IAngle3,V4,VAngle4,I4,IAngle4,kv,V1(PU),V2(PU),V3(PU)
1,0.0,,112.824,,0.0,20.2518,112.824,20.2518,-67.1756,2462.4,monload-611_runway,,,,,,,,2.4,,,1.026
2,0.0,,112.789,,0.0,21.49,112.79,21.49,-67.2101,2461.02,monload-611_runway,,,,,,,,2.4,,,1.025425
3,0.0,,112.794,,0.0,18.735,112.794,18.735,-67.206,2461.25,monload-611_runway,,,,,,,,2.4,,,1.0255208333333334
4,0.0,,112.796,,0.0,18.1696,112.796,18.1696,-67.2044,2461.32,monload-611_runway,,,,,,,,2.4,,,1.02555
5,0.0,,112.689,,0.0,18.3433,112.69200000000001,18.3433,-67.3076,2456.23,monload-611_runway,,,,,,,,2.4,,,1.0234291666666666
6,0.0,,112.59,,0.0,19.8621,112.594,19.8621,-67.4064,2451.49,monload-611_runway,,,,,,,,2.4,,,1.0214541666666666
7,0.0,,112.256,,0.0,29.8483,112.256,29.8483,-67.7443,2435.64,monload-611_runway,,,,,,,,2.4,,,1.01485
8,0.0,,112.414,,0.0,31.8618,112.41,31.8618,-67.5903,2442.89,monload-611_runway,,,,,,,,2.4,,,1.0178708333333333
9,0.0,,112.41799999999999,,0.0,44.0268,112.417,44.0268,-67.5826,2443.26,monload-611_runway,,,,,,,,2.4,,,1.0180250000000002
10,0.0,,112.726,,0.0,37.8158,112.726,37.8158,-67.2736,2457.88,monload-611_runway,,,,,,,,2.4,,,1.0241166666666668
11,0.0,,112.96,,0.0,26.7204,112.96,26.7204,-67.0399,2468.79,monload-611_runway,,,,,,,,2.4,,,1.0286625
12,0.0,,113.906,,0.0,25.0426,113.906,25.0426,-66.0942,2512.48,monload-611_runway,,,,,,,,2.4,,,1.0468666666666666
13,0.0,,112.84299999999999,,0.0,24.9564,112.844,24.9564,-67.156,2463.43,monload-611_runway,,,,,,,,2.4,,,1.0264291666666665
14,0.0,,113.295,,0.0,24.9959,113.294,24.9959,-66.7057,2484.36,monload-611_runway,,,,,,,,2.4,,,1.03515
15,0.0,,113.666,,0.0,24.9268,113.665,24.9268,-66.3346,2501.47,monload-611_runway,,,,,,,,2.4,,,1.0422791666666666
16,0.0,,113.721,,0.0,24.7866,113.72,24.7866,-66.2797,2503.98,monload-611_runway,,,,,,,,2.4,,,1.043325
17,0.0,,112.99700000000001,,0.0,25.989,112.99700000000001,25.989,-67.0031,2470.25,monload-611_runway,,,,,,,,2.4,,,1.0292708333333334
18,0.0,,112.211,,0.0,31.4301,112.212,31.4301,-67.7884,2433.36,monload-611_runway,,,,,,,,2.4,,,1.0139
19,0.0,,112.007,,0.0,43.1551,112.007,43.1551,-67.993,2423.81,monload-611_runway,,,,,,,,2.4,,,1.0099208333333334
20,0.0,,112.02799999999999,,0.0,45.3034,112.02799999999999,45.3034,-67.9721,2424.87,monload-611_runway,,,,,,,,2.4,,,1.0103625
21,0.0,,112.09899999999999,,0.0,47.8087,112.09899999999999,47.8087,-67.9012,2428.26,monload-611_runway,,,,,,,,2.4,,,1.011775
22,0.0,,112.22,,0.0,46.4444,112.22,46.4444,-67.7798,2434.19,monload-611_runway,,,,,,,,2.4,,,1.0142458333333333
23,0.0,,112.45,,0.0,35.6973,112.45,35.6973,-67.5503,2445.18,monload-611_runway,,,,,,,,2.4,,,1.0188249999999999
24,0.0,,112.61200000000001,,0.0,22.9122,112.61399999999999,22.9122,-67.3862,2452.82,monload-611_runway,,,,,,,,2.4,,,1.0220083333333334
25,0.0,,112.682,,0.0,18.6667,112.68299999999999,18.6667,-67.317,2456.23,monload-611_runway,,,,,,,,2.4,,,1.0234291666666666
26,0.0,,112.68,,0.0,17.8494,112.68,17.8494,-67.3201,2456.13,monload-611_runway,,,,,,,,2.4,,,1.0233875000000001
27,0.0,,112.679,,0.0,16.9263,112.679,16.9263,-67.3209,2456.08,monload-611_runway,,,,,,,,2.4,,,1.0233666666666665
28,0.0,,112.675,,0.0,17.0116,112.675,17.0116,-67.3251,2455.89,monload-611_runway,,,,,,,,2.4,,,1.0232875
29,0.0,,112.354,,0.0,17.6802,112.354,17.6802,-67.6459,2440.75,monload-611_runway,,,,,,,,2.4,,,1.0169791666666668
30,0.0,,112.196,,0.0,21.26,112.191,21.26,-67.8088,2433.2,monload-611_runway,,,,,,,,2.4,,,1.0138333333333334
31,0.0,,111.46600000000001,,0.0,33.1809,111.46600000000001,33.1809,-68.5338,2399.11,monload-611_runway,,,,,,,,2.4,,,0.9996291666666667
32,0.0,,111.184,,0.0,34.8528,111.186,34.8528,-68.8145,2385.82,monload-611_runway,,,,,,,,2.4,,,0.9940916666666667
33,0.0,,111.322,,0.0,30.7756,111.321,30.7756,-68.6787,2392.8,monload-611_runway,,,,,,,,2.4,,,0.9970000000000001
34,0.0,,111.64399999999999,,0.0,31.0977,111.64299999999999,31.0977,-68.3567,2408.4,monload-611_runway,,,,,,,,2.4,,,1.0035
35,0.0,,111.96700000000001,,0.0,25.135,111.96700000000001,25.135,-68.0334,2423.77,monload-611_runway,,,,,,,,2.4,,,1.0099041666666666
36,0.0,,110.98100000000001,,0.0,26.0047,110.98100000000001,26.0047,-69.01899999999999,2376.77,monload-611_runway,,,,,,,,2.4,,,0.9903208333333333
37,0.0,,113.105,,0.0,26.4116,113.103,26.4116,-66.8966,2476.94,monload-611_runway,,,,,,,,2.4,,,1.0320583333333333
38,0.0,,111.684,,0.0,25.3752,111.684,25.3752,-68.3159,2410.39,monload-611_runway,,,,,,,,2.4,,,1.0043291666666667
39,0.0,,113.67,,0.0,24.5082,113.66799999999999,24.5082,-66.3318,2503.22,monload-611_runway,,,,,,,,2.4,,,1.0430083333333333
40,0.0,,112.77600000000001,,0.0,24.748,112.777,24.748,-67.2229,2461.77,monload-611_runway,,,,,,,,2.4,,,1.0257375
41,0.0,,111.74799999999999,,0.0,25.8685,111.75,25.8685,-68.2499,2413.13,monload-611_runway,,,,,,,,2.4,,,1.0054708333333333
42,0.0,,110.84100000000001,,0.0,31.6633,110.845,31.6633,-69.1551,2369.33,monload-611_runway,,,,,,,,2.4,,,0.9872208333333333
43,0.0,,111.37700000000001,,0.0,38.7986,111.375,38.7986,-68.6249,2394.23,monload-611_runway,,,,,,,,2.4,,,0.9975958333333333
44,0.0,,111.385,,0.0,41.1781,111.385,41.1781,-68.6147,2394.71,monload-611_runway,,,,,,,,2.4,,,0.9977958333333333
45,0.0,,111.682,,0.0,45.1231,111.681,45.1231,-68.3187,2408.83,monload-611_runway,,,,,,,,2.4,,,1.0036791666666667
46,0.0,,111.875,,0.0,42.3023,111.875,42.3023,-68.125,2418.22,monload-611_runway,,,,,,,,2.4,,,1.0075916666666667
47,0.0,,112.28,,0.0,30.8497,112.28,30.8497,-67.7201,2437.18,monload-611_runway,,,,,,,,2.4,,,1.0154916666666667
48,0.0,,112.43299999999999,,0.0,21.1497,112.436,21.1497,-67.564,2444.43,monload-611_runway,,,,,,,,2.4,,,1.0185125
49,0.0,,112.509,,0.0,18.8942,112.51100000000001,18.8942,-67.4893,2448.13,monload-611_runway,,,,,,,,2.4,,,1.0200541666666667
50,0.0,,112.522,,0.0,18.3946,112.523,18.3946,-67.4774,2448.73,monload-611_runway,,,,,,,,2.4,,,1.0203041666666666
51,0.0,,112.53299999999999,,0.0,17.8874,112.53299999999999,17.8874,-67.4673,2449.2,monload-611_runway,,,,,,,,2.4,,,1.0205
52,0.0,,112.53,,0.0,18.4384,112.53,18.4384,-67.4697,2449.11,monload-611_runway,,,,,,,,2.4,,,1.0204625
53,0.0,,112.20100000000001,,0.0,19.6598,112.20100000000001,19.6598,-67.7986,2433.57,monload-611_runway,,,,,,,,2.4,,,1.0139875
54,0.0,,112.045,,0.0,23.9779,112.039,23.9779,-67.9606,2426.03,monload-611_runway,,,,,,,,2.4,,,1.0108458333333334
55,0.0,,111.32600000000001,,0.0,35.7182,111.32600000000001,35.7182,-68.6741,2392.34,monload-611_runway,,,,,,,,2.4,,,0.9968083333333334
56,0.0,,111.057,,0.0,35.9782,111.05799999999999,35.9782,-68.9423,2379.6,monload-611_runway,,,,,,,,2.4,,,0.9914999999999999
57,0.0,,111.742,,0.0,31.5574,111.74,31.5574,-68.2598,2412.75,monload-611_runway,,,,,,,,2.4,,,1.0053125
58,0.0,,112.728,,0.0,31.2533,112.728,31.2533,-67.2723,2459.49,monload-611_runway,,,,,,,,2.4,,,1.0247875
59,0.0,,113.444,,0.0,24.7817,113.444,24.7817,-66.5564,2492.79,monload-611_runway,,,,,,,,2.4,,,1.0386625
60,0.0,,59.8758,,0.0,7.48335,59.8758,7.48335,-120.124,693.191,monload-611_runway,,,,,,,,2.4,,,0.28882958333333336
61,0.0,,59.873999999999995,,0.0,7.82705,59.873999999999995,7.82705,-120.126,693.168,monload-611_runway,,,,,,,,2.4,,,0.28882
62,0.0,,59.8732,,0.0,7.966539999999999,59.8732,7.966539999999999,-120.12700000000001,693.1569999999999,monload-611_runway,,,,,,,,2.4,,,0.28881541666666666
63,0.0,,59.8723,,0.0,8.069939999999999,59.8723,8.069939999999999,-120.12799999999999,693.148,monload-611_runway,,,,,,,,2.4,,,0.2888116666666667
64,0.0,,59.872,,0.0,8.10961,59.872,8.10961,-120.12799999999999,693.145,monload-611_runway,,,,,,,,2.4,,,0.2888104166666667
65,0.0,,59.8708,,0.0,8.23625,59.8708,8.23625,-120.12899999999999,693.133,monload-611_runway,,,,,,,,2.4,,,0.2888054166666667
66,0.0,,59.8628,,0.0,9.41387,59.8628,9.41387,-120.137,693.04,monload-611_runway,,,,,,,,2.4,,,0.28876666666666667
67,0.0,,59.8517,,0.0,11.1812,59.8516,11.1812,-120.148,692.9060000000001,monload-611_runway,,,,,,,,2.4,,,0.28871083333333336
68,0.0,,59.8477,,0.0,11.7991,59.8477,11.7991,-120.152,692.8589999999999,monload-611_runway,,,,,,,,2.4,,,0.28869124999999995
69,0.0,,59.8405,,0.0,12.9335,59.8405,12.9335,-120.16,692.773,monload-611_runway,,,,,,,,2.4,,,0.28865541666666666
70,0.0,,59.8457,,0.0,12.1106,59.8457,12.1106,-120.154,692.835,monload-611_runway,,,,,,,,2.4,,,0.28868125
71,0.0,,59.8657,,0.0,8.91584,59.8658,8.91584,-120.134,693.077,monload-611_runway,,,,,,,,2.4,,,0.28878208333333333
72,0.0,,59.8834,,0.0,6.1225,59.8834,6.1225,-120.117,693.288,monload-611_runway,,,,,,,,2.4,,,0.28887
73,0.0,,59.8881,,0.0,5.36721,59.8881,5.36721,-120.11200000000001,693.345,monload-611_runway,,,,,,,,2.4,,,0.28889375
74,0.0,,59.8897,,0.0,5.11728,59.8897,5.11728,-120.11,693.3639999999999,monload-611_runway,,,,,,,,2.4,,,0.2889016666666666
75,0.0,,59.8915,,0.0,4.83701,59.8915,4.83701,-120.109,693.385,monload-611_runway,,,,,,,,2.4,,,0.28891041666666667
76,0.0,,59.8914,,0.0,4.856380000000001,59.8914,4.856380000000001,-120.109,693.3839999999999,monload-611_runway,,,,,,,,2.4,,,0.28890999999999994
77,0.0,,59.8902,,0.0,5.0595,59.8902,5.0595,-120.11,693.3689999999999,monload-611_runway,,,,,,,,2.4,,,0.28890374999999996
78,0.0,,59.8839,,0.0,6.04407,59.8839,6.04407,-120.116,693.295,monload-611_runway,,,,,,,,2.4,,,0.28887291666666665
