solar_670,solar_634_existing,solar_675_existing,fossil_670,fossil_684_existing,battery_670,battery_634_existing,battery_684_existing
0.0,0.0,0.0,0.0,0.0,-0.1643535409669703,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.16613187715949454,0.0,0.0
0.0,0.0,0.0,48.81665825977302,2.6273417402269863,0.0,0.0,0.0
0.0,0.0,0.0,105.59007881462799,5.682921185372004,-0.0,0.0,0.0
0.0,0.0,0.0,522.8185907944514,28.13840920554855,0.0,0.0,0.0
0.0,0.0,0.0,600.8679287515763,32.33907124842371,0.0,0.0,0.0
110.33113252433787,23.27985620104139,42.327011274620716,375.6464817150063,20.217518284993695,0.46189383139633217,0.0,0.0
369.48619376604137,77.96154414753371,141.74826208642492,0.0,0.0,0.5381085848213207,0.0,0.0
633.5295177936536,133.67465497644548,243.04482722990087,0.0,0.0,-0.5380095198975524,0.0,0.0
781.7169376299805,164.94218342161986,299.89487894839976,0.0,0.0,-0.5748834174982482,0.0,0.0
906.723519251924,191.31855768480116,347.85192306327485,0.0,0.0,0.0,0.0,0.0
1066.5392978873663,225.03966849157965,409.1630336210539,0.0,0.0,0.0,0.0,0.0
648.4746208999752,136.82807000323456,248.7783090967901,0.0,0.0,0.0,0.0,0.0
704.3456773012266,148.61685644150023,270.21246625727315,0.0,0.0,0.0,0.0,0.0
357.52860623535406,75.43849456164858,137.16089920299743,279.11866645649434,15.022333543505674,0.0,0.0,0.0
12.649908520506905,2.6691292346588398,4.852962244834255,767.8394230769231,41.32557692307692,0.0,0.0,0.0
0.0,0.0,0.0,579.6385088272384,31.196491172761665,0.0,0.0,0.0
0.0,0.0,0.0,571.2604224464061,30.745577553593947,0.0,0.0,0.0
0.0,0.0,0.0,430.6027049180328,23.175295081967214,-0.0,0.0,0.0
0.0,0.0,0.0,320.7614281210592,17.26357187894073,0.0,0.0,0.0
0.0,0.0,0.0,43.52638398486759,2.3426160151324087,0.05561891415178679,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.08866793920796386,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.016787880252253123,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.04320197163360475,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.057510812573996664,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.04307391209800179,0.0,0.0
0.0,0.0,0.0,113.68633354350568,6.118666456494326,0.0,0.0,0.0
0.0,0.0,0.0,163.69389659520806,8.81010340479193,0.0,0.0,0.0
0.0,0.0,0.0,577.3829066834804,31.075093316519546,0.0,0.0,0.0
0.0,0.0,0.0,640.6365573770491,34.47944262295082,-0.0,0.0,0.0
140.03822485199274,29.548049246067105,53.72372590194019,138.87752837326607,7.474471626733921,1.0000024162176528,0.0,0.0
613.7262528140241,129.49616835631403,235.4475788296619,0.0,0.0,-0.3570662285258656,0.0,0.0
872.3300910937244,184.06154832158163,334.6573605846939,0.0,0.0,-0.5409017324280571,0.0,0.0
1026.7226886422472,216.6383685462994,393.88794281145346,0.0,0.0,0.0,0.0,0.0
1089.078610401944,229.79546082511666,417.8099287729394,0.0,0.0,-0.21492497644187786,0.0,0.0
1049.855239976,221.51933420206456,402.76242582193555,0.0,0.0,0.0,0.0,0.0
526.8368330799434,111.16251084260075,202.11365607745591,0.0,0.0,0.0,0.0,0.0
592.6694102450382,125.05317700982512,227.36941274513657,0.0,0.0,0.0,0.0,0.0
288.3692511255194,60.84587863288021,110.62887024160037,386.24695775535946,20.788042244640607,0.0,0.0,0.0
11.482243952532293,2.4227521458756374,4.405003901592068,735.5236759142497,39.58632408575031,-0.0,0.0,0.0
0.0,0.0,0.0,526.782263556116,28.351736443883986,0.0,0.0,0.0
0.0,0.0,0.0,514.5192654476671,27.691734552332914,0.0,0.0,0.0
0.0,0.0,0.0,376.2860592686003,20.25194073139975,0.0,0.0,0.0
0.0,0.0,0.0,84.520078814628,4.548921185372005,0.48402396887911664,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.07880010631357673,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.0052552733950274235,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.13490709643124654,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.15723294754391476,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.16583709860584242,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.16313093483460991,0.0,0.0
0.0,0.0,0.0,52.014546027742746,2.799453972257251,0.0,0.0,0.0
0.0,0.0,0.0,86.6077206809584,4.661279319041614,0.0,0.0,0.0
0.0,0.0,0.0,476.7557219419924,25.659278058007565,0.0,0.0,0.0
0.0,0.0,0.0,578.9771059268601,31.16089407313998,-0.0,0.0,0.0
208.20362274365345,43.93094031676814,79.87443693957843,14.070706179066834,0.7572938209331651,1.0000024162176528,0.0,0.0
614.2668150361476,129.6102269226573,235.65495804119507,0.0,0.0,-0.39134269214970885,0.0,0.0
889.085638672518,187.59696692265487,341.08539440482707,0.0,0.0,-0.7215502452460917,0.0,0.0
768.6255490579945,162.1799019471633,294.87254899484236,0.0,0.0,0.0,0.0,0.0
626.805099339093,132.2558034603218,240.46509720058512,0.0,0.0,0.0,0.0,0.0
410.1826276023896,86.54848697979725,157.36088541781317,0.0,0.0,0.44850315316403705,0.0,0.0
961.156002871793,202.8038054325895,368.7341916956173,0.0,0.0,-0.49913499408026674,0.0,0.0
445.6396213391525,94.02990855707493,170.9634701037726,152.27164880201767,8.195351197982346,-0.0,0.0,0.0
242.3198716649868,51.12946489306918,92.96266344194397,508.2468505674653,27.354149432534676,0.0,0.0,0.0
9.30494460773753,1.963342235964102,3.5697131562983673,831.2496469104666,44.73835308953342,0.0,0.0,0.0
0.0,0.0,0.0,622.6126166456494,33.50938335435056,0.0,0.0,0.0
0.0,0.0,0.0,610.4141456494326,32.85285435056747,0.0,0.0,0.0
0.0,0.0,0.0,466.23210907944514,25.092890920554854,0.0,0.0,0.0
0.0,0.0,0.0,355.3735813366961,19.12641866330391,0.0,0.0,0.0
0.0,0.0,0.0,107.48413934426229,5.784860655737705,0.0,0.0,0.0
0.0,0.0,0.0,70.94186633039092,3.8181336696090797,0.0,0.0,0.0
0.0,0.0,0.0,24.83155107187894,1.3364489281210594,0.0,0.0,0.0
0.0,0.0,0.0,11.230564312736446,0.6044356872635562,0.0,0.0,0.0
0.0,0.0,0.0,3.77578499369483,0.20321500630517025,0.005117548988812912,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.0056950250078527075,0.0,0.0
0.0,0.0,0.0,100.92040353089534,5.431596469104666,0.0,0.0,0.0
0.0,0.0,0.0,147.8021973518285,7.9548026481715,0.0,0.0,0.0
0.0,0.0,0.0,520.4728404791929,28.01215952080706,0.0,0.0,0.0
0.0,0.0,0.0,654.1995870113493,35.20941298865069,0.0,0.0,0.0
136.06427728633477,28.709546769365087,52.19917594430016,624.0682723833543,33.58772761664565,-0.0,0.0,0.0
462.2873073144596,97.5425683722885,177.3501243132518,0.9916298865069356,0.05337011349306431,0.6557203952932079,0.0,0.0
584.2888144950851,123.28487227593752,224.1543132289773,0.0,0.0,0.27082417184139945,0.0,0.0
769.9129901740266,162.4515518737325,295.3664579522409,0.0,0.0,-0.4952617971826902,0.0,0.0
746.295688726931,157.46830400012124,286.3060072729477,0.0,0.0,-0.5358808321453596,0.0,0.0
617.7597751025379,130.34724109264786,236.9949838048143,42.57176229508197,2.291237704918033,-0.0,0.0,0.0
627.950815324963,132.49754940081962,240.9046352742175,29.19662042875158,1.5713795712484238,0.0,0.0,0.0
479.300593957398,101.13236988608458,183.8770361565174,247.1492780580076,13.301721941992435,0.0,0.0,0.0
231.99902125697062,48.951766650752354,89.00321209227701,652.1072005044135,35.096799495586374,0.0,0.0,0.0
18.66946393833091,3.9392547315600006,7.162281330109092,888.5705989911728,47.82340100882724,0.0,0.0,0.0
0.0,0.0,0.0,644.1124810844892,34.66651891551072,0.0,0.0,0.0
0.0,0.0,0.0,623.2351134930643,33.54288650693569,0.0,0.0,0.0
0.0,0.0,0.0,476.19395649432533,25.62904350567465,-0.0,0.0,0.0
0.0,0.0,0.0,350.5729539722572,18.868046027742746,0.0,0.0,0.0
0.0,0.0,0.0,29.713786254728873,1.5992137452711221,0.15966366250271824,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.11296784014304008,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.03853383912822867,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.07278614057554304,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.09071689177761133,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.10137241162683934,0.0,0.0
0.0,0.0,0.0,89.04077238335435,4.792227616645649,0.0,0.0,0.0
0.0,0.0,0.0,130.38462168978563,7.017378310214376,0.0,0.0,0.0
0.0,0.0,0.0,500.83477301387137,26.955226986128626,0.0,0.0,0.0
0.0,0.0,0.0,638.185476040353,34.34752395964691,0.0,0.0,0.0
112.05942658950332,23.64452604888592,42.99004736161076,700.1580737704918,37.6829262295082,0.0,0.0,0.0
147.67445011742066,31.159291893818477,56.65325798876086,742.7364785624212,39.974521437578815,-0.0,0.0,0.0
393.4170463860624,83.01095128236496,150.92900233157266,395.8434678436318,21.304532156368225,0.0,0.0,0.0
238.27192602251844,50.27534883071926,91.40972514676228,675.8370460277428,36.37395397225725,0.0,0.0,0.0
501.12563690005135,105.73745142256246,192.24991167738628,250.2541708701135,13.468829129886508,0.0,0.0,0.0
532.285725363043,112.31222648408153,204.20404815287552,262.85688524590165,14.14711475409836,0.0,0.0,0.0
440.92757431242785,93.03566717946109,169.15575850811106,384.8359016393443,20.712098360655737,0.0,0.0,0.0
237.044686731688,50.01640148230426,90.93891178600775,675.6966046658259,36.36639533417402,0.0,0.0,0.0
161.09694872801606,33.99143754812335,61.80261372386063,788.0819577553593,42.4150422446406,0.0,0.0,0.0
28.06847389794609,5.922444745890096,10.768081356163812,891.3490605296344,47.9729394703657,0.0,0.0,0.0
0.0,0.0,0.0,693.9644199243379,37.34958007566204,-0.0,0.0,0.0
0.0,0.0,0.0,667.3754539722572,35.91854602774275,0.0,0.0,0.0
0.0,0.0,0.0,525.7270554854982,28.294944514501896,0.0,0.0,0.0
0.0,0.0,0.0,218.42332597730137,11.755674022698612,0.30977360040592455,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.1422523980960205,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.02829632493294996,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.10206828231087056,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.11584072293232174,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.1340396742938604,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.13900500157054146,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.0435958151110252,0.0,0.0
0.0,0.0,0.0,7.527846784363177,0.40515321563682216,0.0,0.0,0.0
0.0,0.0,0.0,73.84368852459016,3.974311475409836,0.3321211974774688,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.6678812187401841,0.0,0.0
325.94585079125875,68.77453681600495,125.04461239273627,0.0,0.0,0.0,0.0,0.0
761.875419407254,160.75562537161957,292.2829552211265,0.0,0.0,-0.0,0.0,0.0
1067.4053262269867,225.22240037106926,409.4952734019441,0.0,0.0,-0.8534322371759248,0.0,0.0
1246.361522662494,262.9821371197601,478.1493402177457,0.0,0.0,-0.2594607002198758,0.0,0.0
1309.69697828641,276.34591093062863,502.4471107829611,0.0,0.0,0.0,0.0,0.0
1269.248249876673,267.81123391472886,486.92951620859793,0.0,0.0,0.0,0.0,0.0
1132.807084080482,239.02216371337738,434.5857522061407,0.0,0.0,0.0,0.0,0.0
891.8185506957368,188.17361104344823,342.13383826081497,0.0,0.0,0.0,0.0,0.0
507.4167276336288,107.06487083968011,194.6634015266911,0.0,0.0,0.0,0.0,0.0
52.62580176147229,11.104038084638866,20.189160153888846,321.06223833543504,17.27976166456494,0.0,0.0,0.0
0.0,0.0,0.0,390.17646910466584,20.999530895334175,0.0,0.0,0.0
0.0,0.0,0.0,349.8337389659521,18.82826103404792,0.0,0.0,0.0
0.0,0.0,0.0,96.12262295081968,5.173377049180329,0.3859134510836736,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.44252543069079664,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.1425495928673255,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.02901394157585715,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.138739217628724,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.16829197574117474,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.1941430884094039,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.1961702950201754,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.09165196800927829,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.02251673230724624,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.34019861309106725,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.2064609660038176,0.0,0.0
90.70157489450905,19.138021811625816,34.79640329386512,0.0,0.0,0.18253074636963296,0.0,0.0
537.2793413430547,113.36587887827093,206.11977977867443,0.0,0.0,-0.9852006668760722,0.0,0.0
731.8591656230944,154.42219929503096,280.76763508187446,0.0,0.0,0.0,0.0,0.0
786.5826247314384,165.96884283723148,301.76153243132995,0.0,0.0,-0.12769227051972842,0.0,0.0
508.2332148879268,107.23714955589693,194.97663555617623,0.0,0.0,0.0,0.0,0.0
517.4641614188539,109.18487820621311,198.51796037493295,0.0,0.0,0.0,0.0,0.0
571.9298814630531,120.67713883569081,219.412979701256,0.0,0.0,0.0,0.0,0.0
346.7148533834989,73.15679396069393,133.01235265580715,0.0,0.0,0.0,0.0,0.0
230.74356236057687,48.68686496882756,88.52157267059556,26.475094577553595,1.4249054224464062,0.0,0.0,0.0
11.967621168220987,2.525166682244165,4.5912121495348455,318.2372793190416,17.127720680958387,-0.0,0.0,0.0
0.0,0.0,0.0,329.56653215636817,17.737467843631777,0.0,0.0,0.0
0.0,0.0,0.0,279.72882723833544,15.055172761664563,0.0,0.0,0.0
0.0,0.0,0.0,198.26714375788146,10.670856242118537,0.07708700799768042,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.4330852683209704,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.09150216251479933,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.022465991736535625,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.1312054509870249,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.16649914224273324,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.1775122623045884,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.17191630222050402,0.0,0.0
0.0,0.0,0.0,44.645170239596474,2.402829760403531,0.0,0.0,0.0
0.0,0.0,0.0,79.9282156368222,4.301784363177806,0.0,0.0,0.0
0.0,0.0,0.0,459.49661727616643,24.730382723833543,0.0,0.0,0.0
0.0,0.0,0.0,567.9999054224464,30.570094577553593,0.0,0.0,0.0
7.991792295525481,1.6862672499748292,3.0659404544996898,703.7820302648172,37.87796973518285,0.0,0.0,0.0
15.953483678450114,3.366183210872541,6.120333110677347,776.6587610340478,41.800238965952076,-0.0,0.0,0.0
56.473701755614194,11.91594453833045,21.665353706055367,731.5049653215636,39.37003467843632,0.0,0.0,0.0
212.06406478471234,44.74549314090852,81.35544207437913,573.4021532156369,30.86084678436318,0.0,0.0,0.0
276.4637130895377,58.333811484357604,106.06147542610474,471.56413619167716,25.379863808322824,-0.0,0.0,0.0
197.4362754653913,41.65903128647405,75.74369324813463,669.4327301387137,36.02926986128625,0.0,0.0,0.0
84.42867012896126,17.814439631658917,32.389890239379845,872.2025378310215,46.942462168978565,0.0,0.0,0.0
42.21339441096185,8.907021338045798,16.194584250992357,912.8432313997477,49.1297686002522,0.0,0.0,0.0
96.51983045931487,20.36567306282375,37.02849647786136,834.9903215636822,44.93967843631778,0.0,0.0,0.0
1.9659658542429679,0.41481856784926946,0.7542155779077626,873.7692181588902,47.02678184110971,0.0,0.0,0.0
0.0,0.0,0.0,632.5289155107188,34.043084489281206,0.0,0.0,0.0
0.0,0.0,0.0,610.1550882723834,32.83891172761665,0.0,0.0,0.0
0.0,0.0,0.0,467.82725725094576,25.178742749054226,0.0,0.0,0.0
0.0,0.0,0.0,356.67740857503156,19.196591424968474,-0.0,0.0,0.0
0.0,0.0,0.0,113.45005044136191,6.105949558638083,0.0,0.0,0.0
0.0,0.0,0.0,38.43443568726355,2.0685643127364437,0.08583371590112837,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.03592190784545872,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.018503394785802305,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.052956242298306234,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.06403943267209511,0.0,0.0
0.0,0.0,0.0,104.42574401008828,5.620255989911728,0.0,0.0,0.0
0.0,0.0,0.0,149.7607849936948,8.06021500630517,0.0,0.0,0.0
0.0,0.0,0.0,509.64462168978554,27.42937831021437,0.0,0.0,0.0
0.0,0.0,0.0,639.1201702395965,34.39782976040353,0.0,0.0,0.0
5.362979261717978,1.1315880039065238,2.057432734375498,815.2915226986129,43.87947730138714,-0.0,0.0,0.0
140.55871979904904,29.657873619692264,53.92340658125866,721.3998297604036,38.82617023959647,0.0,0.0,0.0
154.71994497305695,32.6458904934314,59.356164533511645,748.416762295082,40.28023770491804,0.0,0.0,0.0
159.36426494642964,33.62584147062174,61.13789358294861,799.829687894073,43.047312105926856,0.0,0.0,0.0
183.17534101839314,38.64997576766696,70.27268321393993,696.4591519546027,37.483848045397224,0.0,0.0,0.0
290.8701352807733,61.373564900370766,111.58829981885594,577.4920334174022,31.08096658259773,-0.0,0.0,0.0
430.8519209216394,90.90970547941828,165.29037359894232,363.3037736443884,19.553226355611603,0.0,0.0,0.0
320.38909690467284,67.60206238866449,122.9128407066627,514.9273045397225,27.713695460277425,0.0,0.0,0.0
122.08114917854859,25.759108355998897,46.834742465452535,846.4268032786885,45.55519672131147,0.0,0.0,0.0
5.175475660308521,1.0920247656969764,1.9854995739945025,956.3411475409836,51.47085245901639,0.0,0.0,0.0
0.0,0.0,0.0,717.6733890290037,38.62561097099621,0.0,0.0,0.0
0.0,0.0,0.0,678.306156998739,36.50684300126103,0.0,0.0,0.0
0.0,0.0,0.0,509.7860119798234,27.436988020176543,0.0,0.0,0.0
0.0,0.0,0.0,361.26547604035306,19.44352395964691,0.0,0.0,0.0
0.0,0.0,0.0,52.107540983606555,2.804459016393442,0.11654867470461738,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.1332713170802426,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.0005146543600647546,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.06231666948558726,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.09660521419769492,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.11858796240365331,0.0,0.0
0.0,0.0,0.0,57.33993064312737,3.0860693568726356,-0.0,0.0,0.0
0.0,0.0,0.0,98.63728247162672,5.308717528373266,0.0,0.0,0.0
0.0,0.0,0.0,460.87446090794447,24.80453909205548,0.0,0.0,0.0
0.0,0.0,0.0,507.7619482976041,27.328051702395967,0.20229782298789473,0.0,0.0
290.22735537627597,61.23793841486981,111.34170620885419,0.0,0.0,0.7977045932297582,0.0,0.0
713.7904657320888,150.6097057079684,273.83582855994257,0.0,0.0,-0.4350351559668495,0.0,0.0
1011.3248176422211,213.38941954630863,387.98076281147024,0.0,0.0,0.0,0.0,0.0
1189.0393514329435,250.88716562056842,456.15848294648805,0.0,0.0,-0.23281706816149997,0.0,0.0
1257.083091469509,265.2443868979161,482.2625216325748,0.0,0.0,-0.445043129485104,0.0,0.0
1223.0195191452272,258.0569770775,469.19450377727276,0.0,0.0,0.0,0.0,0.0
1091.9388242013706,230.3989656059653,418.9072101926642,0.0,0.0,0.0,0.0,0.0
866.6717466271108,182.86763829360592,332.48661507928347,0.0,0.0,0.0,0.0,0.0
500.92182863764975,105.69444790276947,192.17172345958085,332.3032408575031,17.884759142496847,0.0,0.0,0.0
60.938670458073496,12.858052418102954,23.37827712382355,883.6617938209332,47.55920617906684,0.0,0.0,0.0
0.0,0.0,0.0,728.7103720050441,39.219627994955864,0.0,0.0,0.0
0.0,0.0,0.0,664.6861916771753,35.77380832282472,0.0,0.0,0.0
0.0,0.0,0.0,459.72151324085746,24.742486759142494,0.0,0.0,0.0
0.0,0.0,0.0,209.7453783102144,11.288621689785625,0.26610529876531275,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.16593857974726364,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0454659675743591,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.09059849711261991,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.1253702853553048,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.1515113441418803,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.1639331190953681,0.0,0.0
0.0,0.0,0.0,46.027758511979826,2.477241488020177,0.0,0.0,0.0
0.0,0.0,0.0,96.45095208070617,5.191047919293821,0.0,0.0,0.0
0.0,0.0,0.0,474.9318820933165,25.561117906683478,0.0,0.0,0.0
0.0,0.0,0.0,519.273395334174,27.947604665825978,0.21444898156425932,0.0,0.0
301.7955123501899,63.678818198319725,115.7796694514904,0.0,0.0,0.7855534346533937,0.0,0.0
718.071693447214,151.51304426066605,275.47826229212006,0.0,0.0,-0.38084664266557133,0.0,0.0
1003.2772132379149,211.6913759478367,384.8934108142485,0.0,0.0,0.0,0.0,0.0
1175.6325303809945,248.0583279293246,451.01514168968106,0.0,0.0,-0.36026046826298114,0.0,0.0
1089.954672379098,229.98030980096527,418.14601781993684,0.0,0.0,-0.230036001643028,0.0,0.0
1028.7149927950159,217.05874449209114,394.65226271289293,0.0,0.0,0.0,0.0,0.0
1083.5582284514173,228.6306608720777,415.6921106765049,0.0,0.0,-0.1417474086065673,0.0,0.0
854.3611004757092,180.27009337958708,327.7638061447038,0.0,0.0,0.0,0.0,0.0
496.2793899713146,104.71489388114645,190.390716147539,55.60244325346784,2.992556746532156,-0.0,0.0,0.0
67.19213505089994,14.177532723874219,25.77733222522585,663.0416992433795,35.68530075662043,0.0,0.0,0.0
0.0,0.0,0.0,562.3215195460277,30.264480453972258,0.0,0.0,0.0
0.0,0.0,0.0,551.5616235813367,29.685376418663303,0.0,0.0,0.0
0.0,0.0,0.0,404.9693095838588,21.795690416141234,0.0,0.0,0.0
0.0,0.0,0.0,313.375920554855,16.86607944514502,0.0,0.0,0.0
0.0,0.0,0.0,3.7625,0.2025,0.1640249353661778,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.07188005895571073,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.060666392828666,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.0713267451131998,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.08266363834054172,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.04787976900959238,0.0,0.0
0.0,0.0,0.0,106.47732660781841,5.730673392181589,0.0,0.0,0.0
0.0,0.0,0.0,151.63966267339217,8.161337326607818,0.0,0.0,0.0
0.0,0.0,0.0,560.4957818411098,30.166218158890292,0.0,0.0,0.0
0.0,0.0,0.0,643.2214375788146,34.61856242118537,0.0,0.0,0.0
129.87101451871004,27.40276904174806,49.82321643954192,314.4520050441362,16.923994955863808,0.6387440500640298,0.0,0.0
422.47947750218236,89.1431208863224,162.07840161149525,0.0,0.0,0.36125594993597027,0.0,0.0
800.5381603360073,168.91345923561033,307.1153804283824,0.0,0.0,-1.0000024162176528,0.0,0.0
845.3082510110038,178.35994318964384,324.2908057993525,0.0,0.0,-0.11289293739580061,0.0,0.0
924.5909192899114,195.08857702616044,354.7065036839281,0.0,0.0,0.0,0.0,0.0
1010.6582078485815,213.24876495695497,387.72502719446356,0.0,0.0,0.0,0.0,0.0
856.0956655643332,180.636086412656,328.4292480230109,0.0,0.0,0.0,0.0,0.0
696.122484240082,146.88176365674505,267.05775210317285,0.0,0.0,0.0,0.0,0.0
449.2184944269243,94.78505036463977,172.33645520843595,136.0070208070618,7.319979192938209,0.0,0.0,0.0
62.998701664194115,13.292718764318217,24.168579571487665,662.5387673392181,35.65823266078184,0.0,0.0,0.0
0.0,0.0,0.0,549.8412168978562,29.592783102143756,0.0,0.0,0.0
0.0,0.0,0.0,527.7207534678437,28.402246532156372,0.0,0.0,0.0
0.0,0.0,0.0,384.1631116015132,20.67588839848676,0.0,0.0,0.0
0.0,0.0,0.0,3.2045302648171496,0.17246973518284991,0.6834392442071182,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.07196704279121463,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.018718438156909174,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.14589847053422572,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.16911107352550317,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.18961992896320098,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.19431222364510595,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.09584652185468867,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.02717761615966366,0.0,0.0
0.0,0.0,0.0,194.41544451450187,10.463555485498109,0.0,0.0,0.0
