hour,t(sec),V1,VAngle1,V2,VAngle2,I1,IAngle1,I2,IAngle2,V3,Name,VAngle3,I3,IAngle3,V4,VAngle4,I4,IAngle4,kv,V1(PU),V2(PU),V3(PU)
45,0.0,,114.26,,0.0,45.1231,114.262,45.1231,-65.7383,2358.79,monload-611_runway,,,,,,,,2.4,,,0.9828291666666666
46,0.0,,114.082,,0.0,42.3023,114.084,42.3023,-65.9162,2349.4,monload-611_runway,,,,,,,,2.4,,,0.9789166666666667
47,0.0,,113.779,,0.0,30.8497,113.779,30.8497,-66.2211,2331.17,monload-611_runway,,,,,,,,2.4,,,0.9713208333333334
48,0.0,,113.973,,0.0,21.1497,113.972,21.1497,-66.028,2338.27,monload-611_runway,,,,,,,,2.4,,,0.9742791666666667
49,0.0,,113.918,,0.0,18.8942,113.915,18.8942,-66.0848,2335.06,monload-611_runway,,,,,,,,2.4,,,0.9729416666666666
50,0.0,,113.915,,0.0,18.3946,113.917,18.3946,-66.0826,2334.6,monload-611_runway,,,,,,,,2.4,,,0.97275
51,0.0,,113.948,,0.0,17.8874,113.948,17.8874,-66.0523,2335.64,monload-611_runway,,,,,,,,2.4,,,0.9731833333333333
52,0.0,,113.966,,0.0,18.4384,113.963,18.4384,-66.0371,2336.56,monload-611_runway,,,,,,,,2.4,,,0.9735666666666667
53,0.0,,113.851,,0.0,19.6598,113.852,19.6598,-66.1482,2335.35,monload-611_runway,,,,,,,,2.4,,,0.9730624999999999
54,0.0,,113.805,,0.0,23.9779,113.805,23.9779,-66.1953,2334.5,monload-611_runway,,,,,,,,2.4,,,0.9727083333333333
55,0.0,,114.171,,0.0,35.7182,114.168,35.7182,-65.8318,2358.41,monload-611_runway,,,,,,,,2.4,,,0.9826708333333333
56,0.0,,113.787,,0.0,35.9782,113.789,35.9782,-66.2107,2343.74,monload-611_runway,,,,,,,,2.4,,,0.9765583333333332
57,0.0,,114.099,,0.0,31.5574,114.101,31.5574,-65.8991,2358.79,monload-611_runway,,,,,,,,2.4,,,0.9828291666666666
58,0.0,,116.065,,0.0,31.2533,116.065,31.2533,-63.9351,2445.42,monload-611_runway,,,,,,,,2.4,,,1.018925
59,0.0,,118.326,,0.0,24.8437,118.326,24.8437,-61.6738,2526.3,monload-611_runway,,,,,,,,2.4,,,1.0526250000000001
60,0.0,,118.362,,0.0,25.9852,118.362,25.9852,-61.6378,2527.39,monload-611_runway,,,,,,,,2.4,,,1.0530791666666666
61,0.0,,120.781,,0.0,28.0957,120.781,28.0957,-59.219,2612.58,monload-611_runway,,,,,,,,2.4,,,1.088575
62,0.0,,120.222,,0.0,28.3516,120.223,28.3516,-59.7766,2590.24,monload-611_runway,,,,,,,,2.4,,,1.0792666666666666
63,0.0,,115.238,,0.0,27.9419,115.235,27.9419,-64.7645,2394.22,monload-611_runway,,,,,,,,2.4,,,0.9975916666666665
64,0.0,,115.825,,0.0,28.0794,115.821,28.0794,-64.1792,2419.8,monload-611_runway,,,,,,,,2.4,,,1.00825
65,0.0,,114.158,,0.0,28.5183,114.16,28.5183,-65.8404,2347.21,monload-611_runway,,,,,,,,2.4,,,0.9780041666666667
66,0.0,,114.091,,0.0,32.6003,114.089,32.6003,-65.9112,2358.03,monload-611_runway,,,,,,,,2.4,,,0.9825125000000001
67,0.0,,114.281,,0.0,38.728,114.281,38.728,-65.7187,2361.59,monload-611_runway,,,,,,,,2.4,,,0.9839958333333334
68,0.0,,114.218,,0.0,40.8709,114.22,40.8709,-65.7802,2358.83,monload-611_runway,,,,,,,,2.4,,,0.9828458333333333
69,0.0,,114.247,,0.0,44.806,114.248,44.806,-65.7521,2357.05,monload-611_runway,,,,,,,,2.4,,,0.9821041666666668
