hour,t(sec),V1,VAngle1,V2,VAngle2,I1,IAngle1,I2,IAngle2,V3,Name,VAngle3,I3,IAngle3,V4,VAngle4,I4,IAngle4,kv,V1(PU),V2(PU),V3(PU)
1,0.0,,112.119,,0.0,20.2518,112.122,20.2518,-67.8783,2444.86,monload-611_runway,,,,,,,,2.4,,,1.0186916666666668
2,0.0,,112.092,,0.0,21.49,112.094,21.49,-67.9056,2443.73,monload-611_runway,,,,,,,,2.4,,,1.0182208333333334
3,0.0,,112.12,,0.0,18.735,112.118,18.735,-67.8821,2444.96,monload-611_runway,,,,,,,,2.4,,,1.0187333333333333
4,0.0,,112.126,,0.0,18.1696,112.125,18.1696,-67.8747,2445.21,monload-611_runway,,,,,,,,2.4,,,1.0188375
5,0.0,,111.968,,0.0,18.3433,111.969,18.3433,-68.0311,2438.1,monload-611_runway,,,,,,,,2.4,,,1.0158749999999999
6,0.0,,111.883,,0.0,19.8621,111.884,19.8621,-68.116,2434.17,monload-611_runway,,,,,,,,2.4,,,1.0142375000000001
7,0.0,,111.804,,0.0,29.8483,111.802,29.8483,-68.1982,2430.38,monload-611_runway,,,,,,,,2.4,,,1.0126583333333334
8,0.0,,111.842,,0.0,31.8618,111.839,31.8618,-68.1609,2431.8,monload-611_runway,,,,,,,,2.4,,,1.01325
9,0.0,,111.852,,0.0,44.0268,111.855,44.0268,-68.1452,2432.32,monload-611_runway,,,,,,,,2.4,,,1.0134666666666667
10,0.0,,111.874,,0.0,37.8158,111.873,37.8158,-68.1273,2433.35,monload-611_runway,,,,,,,,2.4,,,1.0138958333333332
11,0.0,,111.898,,0.0,26.7204,111.899,26.7204,-68.1009,2434.48,monload-611_runway,,,,,,,,2.4,,,1.0143666666666666
12,0.0,,112.925,,0.0,25.0426,112.927,25.0426,-67.0735,2464.41,monload-611_runway,,,,,,,,2.4,,,1.0268374999999998
13,0.0,,111.865,,0.0,24.9564,111.866,24.9564,-68.134,2417.44,monload-611_runway,,,,,,,,2.4,,,1.0072666666666668
14,0.0,,112.117,,0.0,24.9959,112.115,24.9959,-67.8853,2428.51,monload-611_runway,,,,,,,,2.4,,,1.0118791666666667
15,0.0,,112.935,,0.0,24.9268,112.933,24.9268,-67.0672,2464.19,monload-611_runway,,,,,,,,2.4,,,1.0267458333333332
16,0.0,,113.042,,0.0,24.7866,113.037,24.7866,-66.9635,2468.75,monload-611_runway,,,,,,,,2.4,,,1.0286458333333333
17,0.0,,112.102,,0.0,25.989,112.102,25.989,-67.8979,2427.48,monload-611_runway,,,,,,,,2.4,,,1.01145
18,0.0,,111.738,,0.0,31.4301,111.74,31.4301,-68.2602,2411.38,monload-611_runway,,,,,,,,2.4,,,1.0047416666666666
19,0.0,,111.691,,0.0,43.1551,111.693,43.1551,-68.3073,2409.34,monload-611_runway,,,,,,,,2.4,,,1.0038916666666666
20,0.0,,111.697,,0.0,45.3034,111.697,45.3034,-68.3033,2409.67,monload-611_runway,,,,,,,,2.4,,,1.0040291666666668
21,0.0,,111.704,,0.0,47.8087,111.704,47.8087,-68.296,2410.04,monload-611_runway,,,,,,,,2.4,,,1.0041833333333334
22,0.0,,111.739,,0.0,46.4444,111.738,46.4444,-68.262,2411.78,monload-611_runway,,,,,,,,2.4,,,1.0049083333333335
23,0.0,,111.783,,0.0,35.6973,111.779,35.6973,-68.2211,2414.04,monload-611_runway,,,,,,,,2.4,,,1.00585
