solar_675,diesel_675,battery_675
0.0,0.0,365.989
0.0,0.0,398.2
568.128,0.0,-166.477
1304.227,0.0,-895.739
699.103,0.0,-280.904
1487.082,0.0,-978.371
1164.746,0.0,-719.39
543.889,0.0,-77.025
697.402,0.0,-217.087
583.436,0.0,-108.861
302.34900000000005,0.0,52.748
142.882,0.0,265.997
0.0,0.0,402.509
0.0,0.0,392.061
0.0,0.0,347.122
0.0,0.0,323.554
0.0,0.0,274.116
0.0,0.0,256.367
0.0,0.0,238.61
0.0,0.0,233.595
0.0,0.0,229.572
0.0,0.0,227.857
0.0,0.0,270.393
0.0,0.0,287.076
0.0,0.0,374.666
0.0,0.0,409.93
263.227,0.0,162.695
650.6249999999999,0.0,-203.908
1048.229,0.0,-573.298
1796.66,0.0,-978.371
1042.701,0.0,-566.377
1361.635,0.0,-878.001
1382.897,0.0,-897.508
1115.843,0.0,-633.999
622.559,0.0,-125.211
109.288,0.0,403.369
0.0,0.0,434.937
0.0,0.0,420.5
0.0,0.0,366.103
0.0,0.0,328.722
0.0,0.0,269.28
0.0,0.0,249.554
0.0,0.0,233.954
0.0,0.0,228.455
0.0,0.0,224.925
0.0,0.0,222.295
0.0,0.0,260.763
0.0,0.0,276.159
0.0,0.0,364.105
0.0,0.0,396.916
685.495,0.0,-280.532
1517.274,0.0,-978.371
2123.674,0.0,-978.371
2488.959,0.0,-978.371
2623.337,0.0,-978.371
2541.265,0.0,-978.371
2244.444,0.0,-464.286
1747.332,0.0,0.0
1037.173,0.0,0.0
255.572,0.0,260.688
0.0,0.0,438.686
0.0,0.0,412.321
0.0,0.0,343.599
0.0,0.0,309.145
0.0,0.0,257.179
0.0,0.0,237.808
0.0,0.0,222.977
0.0,0.0,221.313
0.0,0.0,219.161
0.0,0.0,218.082
0.0,0.0,258.708
0.0,0.0,277.456
0.0,0.0,369.645
0.0,0.0,405.737
633.19,0.0,-219.846
1438.179,0.0,-978.371
2018.213,0.0,-978.371
2447.285,0.0,-978.371
2596.972,0.0,-978.371
2539.139,0.0,-821.824
2249.972,0.0,0.0
1703.532,0.0,0.0
1012.934,0.0,0.0
251.745,0.0,196.421
0.0,0.0,384.442
0.0,0.0,380.691
0.0,0.0,335.984
0.0,0.0,315.944
0.0,0.0,270.623
0.0,0.0,251.487
0.0,0.0,240.339
0.0,0.0,239.912
0.0,0.0,239.861
0.0,0.0,240.963
0.0,0.0,282.373
0.0,0.0,297.565
0.0,0.0,386.2
0.0,0.0,420.211
619.583,0.0,-199.72
1422.019,0.0,-978.371
2002.479,0.0,-978.371
1847.265,0.0,-978.371
2050.532,0.0,-978.371
1864.7000000000003,0.0,-875.907
1682.695,0.0,0.0
1342.499,0.0,0.0
796.484,0.0,0.0
192.636,0.0,247.689
0.0,0.0,372.54
0.0,0.0,365.352
0.0,0.0,319.777
0.0,0.0,294.346
0.0,0.0,245.762
0.0,0.0,229.585
0.0,0.0,216.358
0.0,0.0,214.735
0.0,0.0,213.904
0.0,0.0,213.481
0.0,0.0,227.471
0.0,0.0,240.324
0.0,0.0,278.706
0.0,0.0,308.436
258.124,0.0,38.894
611.503,0.0,-276.829
1108.189,0.0,-754.471
1412.664,0.0,-978.371
1618.483,0.0,-978.371
1485.381,0.0,-978.371
878.556,0.0,-481.024
715.262,0.0,-34.577
403.558,0.0,0.0
65.913,0.0,311.15
0.0,0.0,371.164
0.0,0.0,360.772
0.0,0.0,318.943
0.0,0.0,295.923
0.0,0.0,264.012
0.0,0.0,245.519
0.0,0.0,222.672
0.0,0.0,218.344
0.0,0.0,215.708
0.0,0.0,213.914
0.0,0.0,226.072
0.0,0.0,237.562
0.0,0.0,275.296
0.0,0.0,270.528
136.078,0.0,168.995
365.286,0.0,-28.619
1696.728,0.0,-978.371
2115.169,0.0,-978.371
2443.033,0.0,-978.371
2423.472,0.0,-978.371
2164.923,0.0,-750.485
1690.349,0.0,0.0
985.293,0.0,0.0
249.194,0.0,158.04
0.0,0.0,385.708
0.0,0.0,357.543
0.0,0.0,337.028
0.0,0.0,315.11
0.0,0.0,279.297
0.0,0.0,254.037
0.0,0.0,231.93
0.0,0.0,225.756
0.0,0.0,222.44
0.0,0.0,220.792
0.0,0.0,232.733
0.0,0.0,246.596
0.0,0.0,284.017
0.0,0.0,275.936
563.449,0.0,-260.95
1309.33,0.0,-978.371
1846.8390000000002,0.0,-978.371
1561.9250000000002,0.0,-978.371
1835.783,0.0,-978.371
2390.302,0.0,-307.139
1444.558,0.0,0.0
659.98,0.0,0.0
369.538,0.0,30.214
66.763,0.0,315.541
0.0,0.0,364.357
0.0,0.0,348.462
0.0,0.0,329.608
0.0,0.0,304.139
0.0,0.0,259.676
0.0,0.0,234.602
0.0,0.0,222.728
0.0,0.0,220.167
0.0,0.0,218.963
0.0,0.0,219.132
0.0,0.0,261.274
0.0,0.0,280.476
0.0,0.0,371.908
0.0,0.0,408.324
582.586,0.0,-160.646
1401.183,0.0,-963.848
2045.429,0.0,-978.371
2492.787,0.0,-978.371
2587.616,0.0,-978.371
2521.279,0.0,-825.509
2238.915,0.0,0.0
1761.79,0.0,0.0
1031.645,0.0,0.0
268.755,0.0,215.881
0.0,0.0,416.366
0.0,0.0,407.72
0.0,0.0,357.914
0.0,0.0,328.754
0.0,0.0,273.985
0.0,0.0,251.579
0.0,0.0,234.367
0.0,0.0,229.774
0.0,0.0,225.518
0.0,0.0,223.696
0.0,0.0,263.863
0.0,0.0,280.216
0.0,0.0,368.47
0.0,0.0,401.953
636.167,0.0,-221.864
1433.076,0.0,-978.371
2073.495,0.0,-978.371
2455.79,0.0,-978.371
2608.879,0.0,-978.371
2543.391,0.0,-850.47
2282.716,0.0,0.0
1787.305,0.0,0.0
1049.93,0.0,0.0
277.26,0.0,217.134
0.0,0.0,416.354
0.0,0.0,406.173
0.0,0.0,352.638
0.0,0.0,322.502
0.0,0.0,272.177
0.0,0.0,254.544
0.0,0.0,236.34
0.0,0.0,232.385
0.0,0.0,230.656
0.0,0.0,226.958
0.0,0.0,264.235
0.0,0.0,282.144
0.0,0.0,372.687
0.0,0.0,404.332
671.0369999999999,0.0,-260.006
1504.517,0.0,-978.371
2110.066,0.0,-978.371
2470.674,0.0,-978.371
2706.685,0.0,-978.371
2637.37,0.0,-824.796
2343.951,0.0,0.0
1792.833,0.0,0.0
1103.086,0.0,0.0
302.34900000000005,0.0,197.325
0.0,0.0,422.025
0.0,0.0,410.991
0.0,0.0,362.438
0.0,0.0,331.609
0.0,0.0,275.988
0.0,0.0,253.326
0.0,0.0,231.28
0.0,0.0,225.423
0.0,0.0,222.436
0.0,0.0,220.389
0.0,0.0,261.481
0.0,0.0,274.735
0.0,0.0,363.885
0.0,0.0,403.833
658.704,0.0,-226.383
1469.222,0.0,-978.371
2054.359,0.0,-978.371
2405.611,0.0,-978.371
2537.012,0.0,-978.371
2460.893,0.0,-820.474
2193.839,0.0,0.0
1729.897,0.0,0.0
1048.229,0.0,0.0
281.938,0.0,114.181
0.0,0.0,321.454
0.0,0.0,309.969
0.0,0.0,258.6
0.0,0.0,228.404
0.0,0.0,175.616
0.0,0.0,152.776
0.0,0.0,129.153
0.0,0.0,118.793
0.0,0.0,113.74
0.0,0.0,110.618
0.0,0.0,119.532
0.0,0.0,131.438
0.0,0.0,173.8
0.0,0.0,212.998
169.673,0.0,60.497
424.819,0.0,-52.083
643.396,0.0,-237.123
367.412,0.0,0.0
1065.239,0.0,-656.353
284.064,0.0,0.0
296.396,0.0,0.0
4.252,0.0,218.33
0.0,0.0,228.482
0.0,0.0,242.929
0.0,0.0,250.787
0.0,0.0,251.782
0.0,0.0,220.287
0.0,0.0,205.988
0.0,0.0,177.697
0.0,0.0,156.205
0.0,0.0,134.148
0.0,0.0,130.49
0.0,0.0,125.233
0.0,0.0,122.382
0.0,0.0,134.09
0.0,0.0,147.108
0.0,0.0,191.319
0.0,0.0,185.846
156.49,0.0,59.86
459.69,0.0,-98.425
1299.124,0.0,-927.415
1387.575,0.0,-978.371
2619.51,0.0,-978.371
2562.9519999999998,0.0,-978.371
1211.098,0.0,-811.177
1050.781,0.0,-649.491
611.078,0.0,-208.578
135.653,0.0,253.754
0.0,0.0,388.321
0.0,0.0,377.37
0.0,0.0,360.924
0.0,0.0,340.092
0.0,0.0,304.963
0.0,0.0,279.715
0.0,0.0,263.293
0.0,0.0,255.11
0.0,0.0,251.278
0.0,0.0,248.136
0.0,0.0,284.02
0.0,0.0,298.69
0.0,0.0,391.251
0.0,0.0,430.34
176.902,0.0,287.748
458.839,0.0,44.067
533.257,0.0,-20.268
1327.19,0.0,-818.458
2800.239,0.0,-978.371
2753.037,0.0,-978.371
2457.066,0.0,-978.371
1939.543,0.0,-978.371
1170.275,0.0,-635.451
331.691,0.0,198.896
0.0,0.0,440.927
0.0,0.0,422.41
0.0,0.0,369.395
0.0,0.0,339.006
0.0,0.0,284.881
0.0,0.0,262.738
0.0,0.0,240.923
0.0,0.0,230.04
0.0,0.0,223.794
0.0,0.0,221.817
0.0,0.0,263.708
0.0,0.0,276.654
0.0,0.0,365.021
0.0,0.0,402.432
701.654,0.0,-257.939
1544.915,0.0,-978.371
2153.016,0.0,-978.371
2517.451,0.0,-978.371
2669.263,0.0,-978.371
2604.626,0.0,-978.371
2332.8950000000004,0.0,-154.685
1849.3909999999998,0.0,0.0
1158.368,0.0,0.0
339.346,0.0,186.133
0.0,0.0,454.041
0.0,0.0,440.918
0.0,0.0,391.313
0.0,0.0,361.772
0.0,0.0,308.267
0.0,0.0,287.162
0.0,0.0,266.86
0.0,0.0,261.055
0.0,0.0,257.512
0.0,0.0,253.339
0.0,0.0,286.712
0.0,0.0,290.548
0.0,0.0,380.74
0.0,0.0,417.897
668.485,0.0,-210.501
1476.451,0.0,-978.371
2053.934,0.0,-978.371
2407.312,0.0,-978.371
2552.321,0.0,-978.371
2482.581,0.0,-978.371
2229.135,0.0,-288.791
1778.8,0.0,0.0
1112.016,0.0,0.0
327.86400000000003,0.0,210.949
0.0,0.0,452.208
0.0,0.0,434.121
0.0,0.0,379.859
0.0,0.0,347.933
0.0,0.0,294.843
0.0,0.0,274.638
0.0,0.0,256.108
0.0,0.0,249.943
0.0,0.0,245.587
0.0,0.0,241.754
0.0,0.0,281.774
0.0,0.0,296.186
0.0,0.0,385.271
0.0,0.0,422.353
443.531,0.0,16.934
1016.761,0.0,-524.273
1171.975,0.0,-670.869
1739.678,0.0,-978.371
1947.622,0.0,-978.371
1866.401,0.0,-978.371
1699.279,0.0,-978.371
1249.796,0.0,-222.637
765.441,0.0,0.0
218.576,0.0,314.289
0.0,0.0,452.528
0.0,0.0,442.005
0.0,0.0,388.613
0.0,0.0,355.256
0.0,0.0,301.178
0.0,0.0,279.444
0.0,0.0,261.411
0.0,0.0,257.364
0.0,0.0,252.323
0.0,0.0,247.979
0.0,0.0,289.571
0.0,0.0,304.925
0.0,0.0,396.046
0.0,0.0,431.272
527.304,0.0,-84.005
1231.935,0.0,-772.769
1193.663,0.0,-724.846
2217.228,0.0,-978.371
2339.273,0.0,-978.371
1697.153,0.0,-978.371
235.586,0.0,280.335
1649.951,0.0,-978.371
974.662,0.0,-352.628
274.283,0.0,112.205
0.0,0.0,313.613
0.0,0.0,299.981
0.0,0.0,245.389
0.0,0.0,209.558
0.0,0.0,154.726
0.0,0.0,134.015
0.0,0.0,116.054
0.0,0.0,112.937
0.0,0.0,110.684
0.0,0.0,108.282
0.0,0.0,124.314
0.0,0.0,143.632
0.0,0.0,188.559
0.0,0.0,215.903
149.261,0.0,53.178
240.263,0.0,-6.457
362.309,0.0,-113.728
560.047,0.0,-201.245
442.255,0.0,-29.972
307.027,0.0,0.0
311.279,0.0,0.0
120.77,0.0,157.662
62.086,0.0,223.72
1.2760000000000002,0.0,275.356
0.0,0.0,264.35
0.0,0.0,245.045
0.0,0.0,196.88
0.0,0.0,173.327
0.0,0.0,139.808
0.0,0.0,120.522
0.0,0.0,100.964
0.0,0.0,97.475
0.0,0.0,96.51
0.0,0.0,98.048
0.0,0.0,111.595
0.0,0.0,122.653
0.0,0.0,160.986
0.0,0.0,152.715
702.505,0.0,-412.069
1530.882,0.0,-978.371
2131.328,0.0,-978.371
2502.567,0.0,-978.371
2653.955,0.0,-978.371
2594.845,0.0,-978.371
2347.778,0.0,-332.749
1886.813,0.0,0.0
1161.344,0.0,0.0
367.837,0.0,0.0
0.0,0.0,336.266
0.0,0.0,326.906
0.0,0.0,316.804
0.0,0.0,301.741
0.0,0.0,273.438
0.0,0.0,249.982
0.0,0.0,239.352
0.0,0.0,236.384
0.0,0.0,230.679
0.0,0.0,231.617
0.0,0.0,272.87
0.0,0.0,288.484
0.0,0.0,377.074
0.0,0.0,406.167
667.209,0.0,-257.505
1475.175,0.0,-978.371
2064.14,0.0,-978.371
2417.944,0.0,-978.371
2565.929,0.0,-978.371
2513.199,0.0,-378.249
2263.154,0.0,0.0
1452.637,0.0,0.0
966.582,0.0,0.0
365.286,0.0,119.955
0.0,0.0,409.827
0.0,0.0,399.716
0.0,0.0,348.717
0.0,0.0,322.105
0.0,0.0,272.303
0.0,0.0,258.767
0.0,0.0,245.998
0.0,0.0,244.171
0.0,0.0,245.11
0.0,0.0,245.669
0.0,0.0,287.62
0.0,0.0,301.25
0.0,0.0,389.577
0.0,0.0,415.796
208.37,0.0,213.52
639.144,0.0,-217.53
1088.202,0.0,-666.808
1101.385,0.0,-675.44
1416.917,0.0,-978.371
1338.246,0.0,-906.347
1208.122,0.0,-769.449
869.201,0.0,-425.453
533.257,0.0,-78.699
153.088,0.0,299.417
0.0,0.0,379.137
0.0,0.0,373.212
0.0,0.0,332.351
0.0,0.0,312.016
0.0,0.0,269.278
0.0,0.0,255.22
0.0,0.0,241.717
0.0,0.0,237.206
0.0,0.0,233.63
0.0,0.0,230.051
0.0,0.0,267.611
0.0,0.0,280.346
0.0,0.0,365.841
0.0,0.0,392.984
702.079,0.0,-297.695
1543.214,0.0,-978.371
2187.035,0.0,-978.371
2562.102,0.0,-978.371
2720.293,0.0,-978.371
2673.091,0.0,-978.371
2400.934,0.0,-319.957
1935.29,0.0,0.0
1205.145,0.0,0.0
402.28200000000004,0.0,101.929
0.0,0.0,420.912
0.0,0.0,402.938
0.0,0.0,351.576
0.0,0.0,320.272
0.0,0.0,268.64
0.0,0.0,250.095
0.0,0.0,233.698
0.0,0.0,231.402
0.0,0.0,229.776
0.0,0.0,228.309
0.0,0.0,268.156
0.0,0.0,283.539
0.0,0.0,371.951
0.0,0.0,400.54
704.631,0.0,-290.49
1502.391,0.0,-978.371
2084.126,0.0,-978.371
2442.182,0.0,-978.371
2588.042,0.0,-978.371
2548.069,0.0,-652.388
2307.38,0.0,0.0
1867.676,0.0,0.0
1204.719,0.0,0.0
409.936,0.0,86.649
0.0,0.0,435.525
0.0,0.0,424.004
0.0,0.0,367.377
0.0,0.0,333.796
0.0,0.0,283.961
0.0,0.0,267.891
0.0,0.0,253.318
0.0,0.0,251.389
0.0,0.0,250.071
0.0,0.0,249.134
0.0,0.0,290.65
0.0,0.0,304.032
0.0,0.0,393.56
0.0,0.0,422.244
699.528,0.0,-267.961
606.824,0.0,-160.215
1423.295,0.0,-961.844
1768.594,0.0,-978.371
2018.213,0.0,-978.371
1976.964,0.0,-978.371
1703.106,0.0,-809.305
487.756,0.0,12.398
352.528,0.0,155.218
232.609,0.0,277.508
0.0,0.0,434.26
0.0,0.0,414.56
0.0,0.0,354.746
0.0,0.0,314.884
0.0,0.0,259.371
0.0,0.0,238.76
0.0,0.0,224.589
0.0,0.0,221.025
0.0,0.0,218.417
0.0,0.0,217.6
0.0,0.0,231.165
0.0,0.0,243.714
0.0,0.0,282.673
0.0,0.0,312.509
0.0,0.0,308.137
540.487,0.0,-207.683
1457.315,0.0,-978.371
2043.728,0.0,-978.371
2662.885,0.0,-978.371
2660.758,0.0,-978.371
2437.93,0.0,-978.371
1982.492,0.0,-155.018
1251.071,0.0,0.0
440.129,0.0,0.0
0.0,0.0,348.166
0.0,0.0,340.29
0.0,0.0,303.206
0.0,0.0,287.737
0.0,0.0,260.148
0.0,0.0,245.039
0.0,0.0,227.789
0.0,0.0,225.67
0.0,0.0,222.398
0.0,0.0,216.483
0.0,0.0,228.169
0.0,0.0,240.314
0.0,0.0,279.971
0.0,0.0,269.747
505.191,0.0,-219.563
1347.176,0.0,-978.371
2015.236,0.0,-978.371
2691.801,0.0,-978.371
2274.636,0.0,-957.599
2556.999,0.0,0.0
2510.222,0.0,0.0
1949.749,0.0,0.0
753.5340000000001,0.0,0.0
366.561,0.0,0.0
0.0,0.0,213.572
0.0,0.0,205.989
0.0,0.0,195.483
0.0,0.0,178.862
0.0,0.0,149.814
0.0,0.0,133.835
0.0,0.0,125.908
0.0,0.0,125.497
0.0,0.0,124.05
0.0,0.0,122.657
0.0,0.0,161.695
0.0,0.0,174.939
0.0,0.0,263.0
0.0,0.0,291.355
371.664,0.0,-65.643
493.284,0.0,-95.745
371.664,0.0,0.0
560.048,0.0,-102.534
370.814,0.0,0.0
1548.317,0.0,-978.371
1410.113,0.0,-944.884
1023.565,0.0,-557.944
355.505,0.0,6.257
48.903,0.0,302.513
0.0,0.0,295.997
0.0,0.0,295.617
0.0,0.0,248.606
0.0,0.0,221.254
0.0,0.0,169.823
0.0,0.0,147.707
0.0,0.0,129.933
0.0,0.0,130.158
0.0,0.0,127.273
0.0,0.0,124.361
0.0,0.0,164.157
0.0,0.0,170.383
0.0,0.0,255.292
0.0,0.0,287.8
27.641,0.0,280.785
178.603,0.0,153.073
279.386,0.0,66.387
999.751,0.0,-635.209
1203.444,0.0,-781.569
560.473,0.0,-59.616
811.793,0.0,-315.696
353.804,0.0,21.55
214.749,0.0,175.826
404.408,0.0,0.0
0.0,0.0,320.204
0.0,0.0,304.209
0.0,0.0,254.23
0.0,0.0,213.986
0.0,0.0,150.941
0.0,0.0,131.705
0.0,0.0,114.302
0.0,0.0,109.573
0.0,0.0,106.046
0.0,0.0,105.15
0.0,0.0,146.214
0.0,0.0,158.54
0.0,0.0,247.145
0.0,0.0,278.079
176.051,0.0,121.993
167.547,0.0,138.121
649.775,0.0,-223.454
1272.759,0.0,-831.931
1167.298,0.0,-723.394
1460.292,0.0,-978.371
1595.945,0.0,-978.371
1924.659,0.0,-978.371
1244.267,0.0,-742.219
446.507,0.0,0.0
0.0,0.0,294.445
0.0,0.0,272.403
0.0,0.0,221.675
0.0,0.0,192.854
0.0,0.0,143.117
0.0,0.0,125.6
0.0,0.0,110.808
0.0,0.0,108.625
0.0,0.0,107.814
0.0,0.0,106.84
0.0,0.0,147.344
0.0,0.0,162.085
0.0,0.0,315.98
0.0,0.0,390.116
141.181,0.0,259.465
358.482,0.0,50.32
670.611,0.0,-257.773
2497.464,0.0,-978.371
937.24,0.0,-515.913
932.137,0.0,-492.017
1058.01,0.0,-609.396
796.059,0.0,-340.645
19.561,0.0,457.183
415.039,0.0,59.954
0.0,0.0,394.227
0.0,0.0,378.485
0.0,0.0,329.057
0.0,0.0,300.805
0.0,0.0,251.733
0.0,0.0,235.414
0.0,0.0,222.679
0.0,0.0,221.345
0.0,0.0,220.951
0.0,0.0,221.361
0.0,0.0,263.028
0.0,0.0,277.848
0.0,0.0,364.591
0.0,0.0,391.145
225.805,0.0,173.448
1003.579,0.0,-600.456
2169.175,0.0,-978.371
2589.317,0.0,-978.371
2733.475,0.0,-978.371
2720.293,0.0,-978.371
2471.95,0.0,-978.371
2012.26,0.0,-144.362
1302.5259999999998,0.0,0.0
491.158,0.0,0.0
0.0,0.0,400.429
0.0,0.0,392.32
0.0,0.0,344.726
0.0,0.0,317.77
0.0,0.0,268.936
0.0,0.0,250.509
0.0,0.0,235.919
0.0,0.0,232.496
0.0,0.0,230.568
0.0,0.0,229.582
0.0,0.0,241.845
0.0,0.0,254.56
0.0,0.0,293.063
71.866,0.0,247.187
827.952,0.0,-513.321
1652.502,0.0,-978.371
2264.0050000000006,0.0,-978.371
2622.486,0.0,-978.371
2772.598,0.0,-936.258
2714.765,0.0,0.0
2468.123,0.0,0.0
2017.363,0.0,0.0
1347.176,0.0,0.0
516.248,0.0,0.0
0.0,0.0,360.223
0.0,0.0,357.623
0.0,0.0,320.855
0.0,0.0,304.509
0.0,0.0,276.267
0.0,0.0,259.641
0.0,0.0,243.768
0.0,0.0,245.198
0.0,0.0,243.61
0.0,0.0,239.597
0.0,0.0,250.602
0.0,0.0,260.474
0.0,0.0,296.308
73.142,0.0,210.036
798.1850000000001,0.0,-504.447
1592.5430000000001,0.0,-978.371
2167.049,0.0,-978.371
2517.451,0.0,-978.371
2667.563,0.0,-865.895
2627.164,0.0,0.0
2470.674,0.0,0.0
1957.828,0.0,0.0
1299.9739999999997,0.0,0.0
500.513,0.0,0.0
0.0,0.0,307.711
0.0,0.0,299.063
0.0,0.0,288.785
0.0,0.0,273.582
0.0,0.0,246.265
0.0,0.0,230.978
0.0,0.0,228.376
0.0,0.0,237.215
0.0,0.0,232.096
0.0,0.0,225.075
0.0,0.0,266.623
0.0,0.0,285.907
0.0,0.0,374.899
92.278,0.0,308.076
839.008,0.0,-431.768
1652.928,0.0,-978.371
2301.001,0.0,-978.371
2579.537,0.0,-978.371
2720.718,0.0,-867.282
2285.692,0.0,0.0
2167.474,0.0,0.0
1661.433,0.0,0.0
1311.881,0.0,0.0
283.213,0.0,180.39
0.0,0.0,387.921
0.0,0.0,374.57
0.0,0.0,327.203
0.0,0.0,301.415
0.0,0.0,253.206
0.0,0.0,234.983
0.0,0.0,220.39
0.0,0.0,218.338
0.0,0.0,216.463
0.0,0.0,215.127
0.0,0.0,255.865
0.0,0.0,270.979
0.0,0.0,357.858
1.701,0.0,381.822
466.068,0.0,-61.322
1066.94,0.0,-640.993
1507.919,0.0,-978.371
1716.714,0.0,-978.371
2026.293,0.0,-978.371
2144.511,0.0,-978.371
1426.272,0.0,-54.484
1254.473,0.0,0.0
889.188,0.0,0.0
301.499,0.0,198.964
0.0,0.0,425.72
0.0,0.0,409.761
0.0,0.0,354.179
0.0,0.0,320.38
0.0,0.0,264.799
0.0,0.0,246.618
0.0,0.0,232.31
0.0,0.0,230.786
0.0,0.0,228.558
0.0,0.0,226.458
0.0,0.0,267.405
0.0,0.0,285.274
0.0,0.0,372.529
20.412,0.0,381.649
750.983,0.0,-320.266
1505.793,0.0,-978.371
2110.066,0.0,-978.371
2478.328,0.0,-978.371
2631.417,0.0,-978.371
2591.0179999999996,0.0,-713.488
2362.662,0.0,0.0
1909.776,0.0,0.0
1222.1540000000002,0.0,0.0
472.447,0.0,0.0
0.0,0.0,292.82
0.0,0.0,278.9
0.0,0.0,226.891
0.0,0.0,196.262
0.0,0.0,143.405
0.0,0.0,124.09
0.0,0.0,107.651
0.0,0.0,106.425
0.0,0.0,105.781
0.0,0.0,105.005
