hour,t(sec),V1,VAngle1,V2,VAngle2,V3,VAngle3,I1,IAngle1,I2,IAngle2,I3,IAngle3,Name,P1(kW),P2(kW),P3(kW)
108,0.0,173.395,82.0017,,,,,33.0714,-120.0,,,,,monisource-isource_newdiesel675_1_shape,5.734415403,,
109,0.0,238.169,82.0017,,,,,45.3473,-120.0,,,,,monisource-isource_newdiesel675_1_shape,10.800321093700001,,
110,0.0,182.984,82.0017,,,,,34.8888,-120.0,,,,,monisource-isource_newdiesel675_1_shape,6.3840921792000005,,
111,0.0,78.1878,82.0017,,,,,15.027999999999999,-120.0,,,,,monisource-isource_newdiesel675_1_shape,1.1750062583999998,,
112,0.0,88.5299,-97.9983,,,,,16.567999999999998,60.0,,,,,monisource-isource_newdiesel675_1_shape,1.4667633831999998,,
113,0.0,351.414,-97.9983,,,,,66.3891,60.0,,,,,monisource-isource_newdiesel675_1_shape,23.3300591874,,
114,0.0,533.3380000000001,-97.9983,,,,,100.867,60.0,,,,,monisource-isource_newdiesel675_1_shape,53.796204046000014,,
115,0.0,483.89,-97.9983,,,,,91.4957,60.0,,,,,monisource-isource_newdiesel675_1_shape,44.273854273,,
116,0.0,473.096,-97.9983,,,,,89.45,60.0,,,,,monisource-isource_newdiesel675_1_shape,42.3184372,,
117,0.0,421.745,-97.9983,,,,,79.7181,60.0,,,,,monisource-isource_newdiesel675_1_shape,33.620710084500004,,
118,0.0,391.413,-97.9983,,,,,73.9697,60.0,,,,,monisource-isource_newdiesel675_1_shape,28.9527021861,,
119,0.0,332.88599999999997,-97.9983,,,,,62.8778,60.0,,,,,monisource-isource_newdiesel675_1_shape,20.931139330799997,,
120,0.0,310.275,-97.9983,,,,,58.5926,60.0,,,,,monisource-isource_newdiesel675_1_shape,18.179818965,,
121,0.0,2157.38,-4.52036,,,,,0.0021,60.0,,,,,monisource-isource_newdiesel675_1_shape,0.004530498,,
122,0.0,2157.38,-4.52036,,,,,0.0021,60.0,,,,,monisource-isource_newdiesel675_1_shape,0.004530498,,
123,0.0,2157.38,-4.52036,,,,,0.0021,60.0,,,,,monisource-isource_newdiesel675_1_shape,0.004530498,,
124,0.0,2157.38,-4.52036,,,,,0.0021,60.0,,,,,monisource-isource_newdiesel675_1_shape,0.004530498,,
125,0.0,2157.38,-4.52036,,,,,0.0021,60.0,,,,,monisource-isource_newdiesel675_1_shape,0.004530498,,
126,0.0,2157.38,-4.52036,,,,,0.0021,60.0,,,,,monisource-isource_newdiesel675_1_shape,0.004530498,,
127,0.0,2157.38,-4.52036,,,,,0.0021,60.0,,,,,monisource-isource_newdiesel675_1_shape,0.004530498,,
128,0.0,2157.38,-4.52036,,,,,0.0021,60.0,,,,,monisource-isource_newdiesel675_1_shape,0.004530498,,
129,0.0,2157.38,-4.52036,,,,,0.0021,60.0,,,,,monisource-isource_newdiesel675_1_shape,0.004530498,,
130,0.0,2157.38,-4.52036,,,,,0.0021,60.0,,,,,monisource-isource_newdiesel675_1_shape,0.004530498,,
131,0.0,2157.38,-4.52036,,,,,0.0021,60.0,,,,,monisource-isource_newdiesel675_1_shape,0.004530498,,
132,0.0,2157.38,-4.52036,,,,,0.0021,60.0,,,,,monisource-isource_newdiesel675_1_shape,0.004530498,,
133,0.0,2157.38,-4.52036,,,,,0.0021,60.0,,,,,monisource-isource_newdiesel675_1_shape,0.004530498,,
134,0.0,2157.38,-4.52036,,,,,0.0021,60.0,,,,,monisource-isource_newdiesel675_1_shape,0.004530498,,
135,0.0,2157.38,-4.52036,,,,,0.0021,60.0,,,,,monisource-isource_newdiesel675_1_shape,0.004530498,,
136,0.0,2157.38,-4.52036,,,,,0.0021,60.0,,,,,monisource-isource_newdiesel675_1_shape,0.004530498,,
137,0.0,2157.38,-4.52036,,,,,0.0021,60.0,,,,,monisource-isource_newdiesel675_1_shape,0.004530498,,
138,0.0,2157.38,-4.52036,,,,,0.0021,60.0,,,,,monisource-isource_newdiesel675_1_shape,0.004530498,,
139,0.0,2157.38,-4.52036,,,,,0.0021,60.0,,,,,monisource-isource_newdiesel675_1_shape,0.004530498,,
140,0.0,2157.38,-4.52036,,,,,0.0021,60.0,,,,,monisource-isource_newdiesel675_1_shape,0.004530498,,
141,0.0,2157.38,-4.52036,,,,,0.0021,60.0,,,,,monisource-isource_newdiesel675_1_shape,0.004530498,,
142,0.0,2157.38,-4.52036,,,,,0.0021,60.0,,,,,monisource-isource_newdiesel675_1_shape,0.004530498,,
143,0.0,2157.38,-4.52036,,,,,0.0021,60.0,,,,,monisource-isource_newdiesel675_1_shape,0.004530498,,
144,0.0,2157.38,-4.52036,,,,,0.0021,60.0,,,,,monisource-isource_newdiesel675_1_shape,0.004530498,,
145,0.0,2157.38,-4.52036,,,,,0.0021,60.0,,,,,monisource-isource_newdiesel675_1_shape,0.004530498,,
146,0.0,2157.38,-4.52036,,,,,0.0021,60.0,,,,,monisource-isource_newdiesel675_1_shape,0.004530498,,
147,0.0,2157.38,-4.52036,,,,,0.0021,60.0,,,,,monisource-isource_newdiesel675_1_shape,0.004530498,,
148,0.0,2157.38,-4.52036,,,,,0.0021,60.0,,,,,monisource-isource_newdiesel675_1_shape,0.004530498,,
149,0.0,2157.38,-4.52036,,,,,0.0021,60.0,,,,,monisource-isource_newdiesel675_1_shape,0.004530498,,
150,0.0,2157.38,-4.52036,,,,,0.0021,60.0,,,,,monisource-isource_newdiesel675_1_shape,0.004530498,,
151,0.0,2157.38,-4.52036,,,,,0.0021,60.0,,,,,monisource-isource_newdiesel675_1_shape,0.004530498,,
152,0.0,2157.38,-4.52036,,,,,0.0021,60.0,,,,,monisource-isource_newdiesel675_1_shape,0.004530498,,
153,0.0,2157.38,-4.52036,,,,,0.0021,60.0,,,,,monisource-isource_newdiesel675_1_shape,0.004530498,,
154,0.0,2157.38,-4.52036,,,,,0.0021,60.0,,,,,monisource-isource_newdiesel675_1_shape,0.004530498,,
155,0.0,2157.38,-4.52036,,,,,0.0021,60.0,,,,,monisource-isource_newdiesel675_1_shape,0.004530498,,
156,0.0,2157.38,-4.52036,,,,,0.0021,60.0,,,,,monisource-isource_newdiesel675_1_shape,0.004530498,,
157,0.0,2157.38,-4.52036,,,,,0.0021,60.0,,,,,monisource-isource_newdiesel675_1_shape,0.004530498,,
158,0.0,2157.38,-4.52036,,,,,0.0021,60.0,,,,,monisource-isource_newdiesel675_1_shape,0.004530498,,
159,0.0,2157.38,-4.52036,,,,,0.0021,60.0,,,,,monisource-isource_newdiesel675_1_shape,0.004530498,,
160,0.0,2157.38,-4.52036,,,,,0.0021,60.0,,,,,monisource-isource_newdiesel675_1_shape,0.004530498,,
