hour,t(sec),V1,VAngle1,V2,VAngle2,I1,IAngle1,I2,IAngle2,V3,Name,VAngle3,I3,IAngle3,V4,VAngle4,I4,IAngle4,kv,V1(PU),V2(PU),V3(PU)
1,0.0,,112.362,,0.0,20.2518,112.365,20.2518,-67.6352,2441.2,monload-611_runway,,,,,,,,2.4,,,1.0171666666666666
2,0.0,,111.915,,0.0,21.49,111.918,21.49,-68.0822,2419.8,monload-611_runway,,,,,,,,2.4,,,1.00825
3,0.0,,111.942,,0.0,18.735,111.939,18.735,-68.0614,2421.0,monload-611_runway,,,,,,,,2.4,,,1.00875
4,0.0,,111.948,,0.0,18.1696,111.948,18.1696,-68.0524,2421.26,monload-611_runway,,,,,,,,2.4,,,1.0088583333333334
5,0.0,,111.789,,0.0,18.3433,111.79,18.3433,-68.2102,2414.09,monload-611_runway,,,,,,,,2.4,,,1.0058708333333335
6,0.0,,111.704,,0.0,19.8621,111.705,19.8621,-68.2952,2410.18,monload-611_runway,,,,,,,,2.4,,,1.0042416666666667
7,0.0,,111.496,,0.0,29.8483,111.498,29.8483,-68.5021,2400.67,monload-611_runway,,,,,,,,2.4,,,1.0002791666666666
8,0.0,,111.535,,0.0,31.8618,111.534,31.8618,-68.4663,2402.04,monload-611_runway,,,,,,,,2.4,,,1.00085
9,0.0,,111.548,,0.0,44.0268,111.547,44.0268,-68.4525,2402.64,monload-611_runway,,,,,,,,2.4,,,1.0010999999999999
10,0.0,,111.569,,0.0,37.8158,111.567,37.8158,-68.4326,2403.6,monload-611_runway,,,,,,,,2.4,,,1.0015
11,0.0,,111.59,,0.0,26.7204,111.588,26.7204,-68.4119,2404.59,monload-611_runway,,,,,,,,2.4,,,1.0019125
12,0.0,,112.442,,0.0,25.0426,112.443,25.0426,-67.557,2443.48,monload-611_runway,,,,,,,,2.4,,,1.0181166666666668
13,0.0,,111.591,,0.0,24.9564,111.591,24.9564,-68.4088,2404.63,monload-611_runway,,,,,,,,2.4,,,1.0019291666666668
14,0.0,,111.595,,0.0,24.9959,111.593,24.9959,-68.4066,2404.84,monload-611_runway,,,,,,,,2.4,,,1.0020166666666668
15,0.0,,112.667,,0.0,24.9268,112.66,24.9268,-67.3399,2452.31,monload-611_runway,,,,,,,,2.4,,,1.0217958333333332
16,0.0,,113.051,,0.0,24.7866,113.05,24.7866,-66.9502,2469.34,monload-611_runway,,,,,,,,2.4,,,1.0288916666666668
17,0.0,,111.961,,0.0,25.989,111.961,25.989,-68.0389,2420.69,monload-611_runway,,,,,,,,2.4,,,1.0086208333333333
18,0.0,,111.464,,0.0,31.4301,111.467,31.4301,-68.5335,2398.68,monload-611_runway,,,,,,,,2.4,,,0.99945
19,0.0,,111.418,,0.0,43.1551,111.419,43.1551,-68.581,2396.73,monload-611_runway,,,,,,,,2.4,,,0.9986375
20,0.0,,111.424,,0.0,45.3034,111.424,45.3034,-68.5763,2397.06,monload-611_runway,,,,,,,,2.4,,,0.998775
21,0.0,,111.432,,0.0,47.8087,111.431,47.8087,-68.569,2397.44,monload-611_runway,,,,,,,,2.4,,,0.9989333333333333
22,0.0,,111.465,,0.0,46.4444,111.463,46.4444,-68.5373,2399.15,monload-611_runway,,,,,,,,2.4,,,0.9996458333333333
23,0.0,,111.509,,0.0,35.6973,111.511,35.6973,-68.4893,2401.4,monload-611_runway,,,,,,,,2.4,,,1.0005833333333334
24,0.0,,111.543,,0.0,22.9122,111.541,22.9122,-68.459,2403.08,monload-611_runway,,,,,,,,2.4,,,1.0012833333333333
25,0.0,,111.562,,0.0,18.6667,111.56,18.6667,-68.4405,2404.05,monload-611_runway,,,,,,,,2.4,,,1.0016875
26,0.0,,111.562,,0.0,17.8494,111.562,17.8494,-68.4384,2404.04,monload-611_runway,,,,,,,,2.4,,,1.0016833333333333
27,0.0,,111.559,,0.0,16.9263,111.559,16.9263,-68.4411,2403.94,monload-611_runway,,,,,,,,2.4,,,1.0016416666666668
28,0.0,,111.556,,0.0,17.0116,111.556,17.0116,-68.4442,2403.84,monload-611_runway,,,,,,,,2.4,,,1.0016
29,0.0,,111.521,,0.0,17.6802,111.525,17.6802,-68.475,2402.14,monload-611_runway,,,,,,,,2.4,,,1.0008916666666665
30,0.0,,111.486,,0.0,21.26,111.489,21.26,-68.5108,2400.36,monload-611_runway,,,,,,,,2.4,,,1.00015
31,0.0,,111.407,,0.0,33.1809,111.408,33.1809,-68.5924,2396.57,monload-611_runway,,,,,,,,2.4,,,0.9985708333333334
32,0.0,,111.394,,0.0,34.8528,111.397,34.8528,-68.6034,2396.23,monload-611_runway,,,,,,,,2.4,,,0.9984291666666667
33,0.0,,111.377,,0.0,30.7756,111.373,30.7756,-68.6269,2396.0,monload-611_runway,,,,,,,,2.4,,,0.9983333333333333
