Microgrid Name,Generation Bus,Minimum 1 hr Load (kW),Average 1 hr Load (kW),Average Daytime 1 hr Load (kW),Maximum 1 hr Load (kW),Maximum 1 hr Critical Load (kW),Existing Fossil Generation (kW),New Fossil Generation (kW),Existing Solar (kW),New Solar (kW),Existing Battery Power (kW),Existing Battery Energy Storage (kWh),New Battery Power (kW),New Battery Energy Storage (kWh),Existing Wind (kW),New Wind (kW),Total Generation on Microgrid (kW),Renewable Generation (% of Annual kWh),Emissions (Yr 1 Tons CO2),Emissions Reduction (Yr 1 % CO2),Average Outage Survived (h),O+M Costs (Yr 1 $ before tax),CapEx ($),CapEx after Tax Incentives ($),Net Present Value ($)
mg3,646,25,139,215,385,100,0,134,0,576,0,0,74,159,0,1,785,60,346,57,8760,17320,1440322,968138,71985
