hour,t(sec),V1,VAngle1,V2,VAngle2,I1,IAngle1,I2,IAngle2,V3,Name,VAngle3,I3,IAngle3,V4,VAngle4,I4,IAngle4,kv,V1(PU),V2(PU),V3(PU)
1,0.0,,111.315,,0.0,20.2518,111.31700000000001,20.2518,-68.6828,2411.47,monload-611_runway,,,,,,,,2.4,,,1.0047791666666666
2,0.0,,111.31,,0.0,21.49,111.31,21.49,-68.6901,2411.39,monload-611_runway,,,,,,,,2.4,,,1.0047458333333332
3,0.0,,111.33200000000001,,0.0,18.735,111.331,18.735,-68.6694,2412.37,monload-611_runway,,,,,,,,2.4,,,1.0051541666666666
4,0.0,,111.337,,0.0,18.1696,111.337,18.1696,-68.6634,2412.58,monload-611_runway,,,,,,,,2.4,,,1.0052416666666666
5,0.0,,111.131,,0.0,18.3433,111.132,18.3433,-68.8679,2402.89,monload-611_runway,,,,,,,,2.4,,,1.0012041666666667
6,0.0,,110.995,,0.0,19.8621,110.99600000000001,19.8621,-69.0042,2396.32,monload-611_runway,,,,,,,,2.4,,,0.9984666666666667
7,0.0,,110.23899999999999,,0.0,29.8483,110.238,29.8483,-69.7619,2360.89,monload-611_runway,,,,,,,,2.4,,,0.9837041666666666
8,0.0,,110.376,,0.0,31.8618,110.375,31.8618,-69.6252,2367.25,monload-611_runway,,,,,,,,2.4,,,0.9863541666666666
9,0.0,,110.15899999999999,,0.0,44.0268,110.15899999999999,44.0268,-69.8408,2357.57,monload-611_runway,,,,,,,,2.4,,,0.9823208333333334
10,0.0,,110.82700000000001,,0.0,37.8158,110.82700000000001,37.8158,-69.1729,2389.12,monload-611_runway,,,,,,,,2.4,,,0.9954666666666666
11,0.0,,111.37100000000001,,0.0,26.7204,111.37200000000001,26.7204,-68.6282,2414.35,monload-611_runway,,,,,,,,2.4,,,1.0059791666666666
12,0.0,,113.05,,0.0,25.0426,113.051,25.0426,-66.9489,2475.89,monload-611_runway,,,,,,,,2.4,,,1.0316208333333332
13,0.0,,111.08200000000001,,0.0,24.9564,111.084,24.9564,-68.9162,2385.61,monload-611_runway,,,,,,,,2.4,,,0.9940041666666667
14,0.0,,112.023,,0.0,24.9959,112.02799999999999,24.9959,-67.9724,2428.91,monload-611_runway,,,,,,,,2.4,,,1.0120458333333333
15,0.0,,112.802,,0.0,24.9268,112.8,24.9268,-67.1999,2464.21,monload-611_runway,,,,,,,,2.4,,,1.0267541666666666
16,0.0,,112.899,,0.0,24.7866,112.897,24.7866,-67.10300000000001,2468.55,monload-611_runway,,,,,,,,2.4,,,1.0285625
17,0.0,,111.56200000000001,,0.0,25.989,111.56299999999999,25.989,-68.4374,2407.26,monload-611_runway,,,,,,,,2.4,,,1.003025
18,0.0,,110.14399999999999,,0.0,31.4301,110.145,31.4301,-69.855,2341.05,monload-611_runway,,,,,,,,2.4,,,0.9754375000000001
