solar_670,solar_634_existing,solar_675_existing,fossil_670,fossil_684_existing,fossil_646_existing,wind_670,battery_670,battery_634_existing,battery_684_existing
0.0,0.0,0.0,122.78307834389189,14.33553829267592,25.662383363432205,0.98,0.0,0.0,0.0
0.0,0.0,0.0,114.35923637864664,13.352012625352309,23.90175099600105,1.0,0.0,0.0,0.0
0.0,0.0,0.0,109.45789996298015,12.779757092914199,22.877342944105667,1.0,0.0,0.0,0.0
0.0,0.0,0.0,113.55064409831509,13.25760543378973,23.732750467895194,1.0,0.0,0.0,0.0
0.0,0.0,0.0,214.79288443688162,25.078143188551277,44.8929723745671,0.331,0.0,0.0,0.0
0.0,0.0,0.0,248.02663058558375,28.958349214901414,51.83902019951488,0.849,0.0,0.0,0.0
0.0,0.0,0.0,569.5959359214728,66.50317340867568,119.04889066985153,0.952,0.0,0.0,0.0
0.0,0.0,0.0,624.7816047702584,72.94637616641184,130.58301906332983,0.23,0.0,0.0,0.0
264.72112227182913,39.883117903544516,72.5147598246264,425.9274922323378,49.72916428840991,89.02134347925231,0.629,0.0,0.0,0.0
617.2240070734142,92.9915136191111,169.07547930747472,6.768188928558873,0.790219897286422,1.414591174154706,0.712,0.7700830775721248,0.0,0.0
820.0304627605788,123.54651321398825,224.63002402543316,0.0,0.0,0.0,0.536,-1.0000012817564186,0.0,0.0
347.5498799443649,52.362171632644724,95.20394842299041,370.48612116057427,43.25610701767029,77.43377182175546,0.384,0.0,0.0,0.0
618.0495078829509,93.11588429959808,169.30160781745104,42.78071675705712,4.994862578222889,8.941420664719987,0.438,0.0,0.0,0.0
616.3985062638775,92.86714293862413,168.8493507974984,78.33388572480732,9.145872815445168,16.37224145974752,0.453,0.0,0.0,0.0
503.5758505550375,75.86918206111571,137.94396738384674,197.6623440650438,23.07806695013916,41.31258898481702,0.415,0.0,0.0,0.0
437.25781102970655,65.87764769913642,119.77754127115712,275.8589501303173,32.2079116789571,57.65613819072568,0.365,0.0,0.0,0.0
229.4983504853218,34.57642402133742,62.86622549334076,521.3179985123109,60.8664828340833,108.9585186536059,0.38,0.0,0.0,0.0
18.16171976627811,2.7362607280948645,4.975019505627026,689.3709302971163,80.48750285811319,144.08256684477053,0.325,0.0,0.0,0.0
0.0,0.0,0.0,523.5431358509097,61.126278743700475,109.42358540538973,0.553,0.0,0.0,0.0
0.0,0.0,0.0,514.5241639330698,60.07326867885552,107.5385673880747,0.44,0.0,0.0,0.0
0.0,0.0,0.0,404.50583107430015,47.22807824328182,84.54409068241807,0.704,0.0,0.0,0.0
0.0,0.0,0.0,329.86416476387996,38.513290504981086,68.94354473113899,0.469,0.0,0.0,0.0
0.0,0.0,0.0,143.74839777655583,16.78334415972998,30.044258063714164,0.627,0.0,0.0,0.0
0.0,0.0,0.0,124.58657101392244,14.546105079080895,26.039323906996664,0.313,0.0,0.0,0.0
0.0,0.0,0.0,88.20142696668933,10.297957591584805,18.434615441725885,0.398,0.0,0.0,0.0
0.0,0.0,0.0,81.73193444019321,9.542611992674113,17.08245356713267,0.263,0.0,0.0,0.0
0.0,0.0,0.0,79.62823680041268,9.296994775073328,16.64276842451398,0.17,0.0,0.0,0.0
0.0,0.0,0.0,80.53413169656773,9.402762533531034,16.832105769901233,0.152,0.0,0.0,0.0
0.0,0.0,0.0,169.92808141997736,19.83995311938864,35.51596546063398,0.122,0.0,0.0,0.0
0.0,0.0,0.0,192.14249489763114,22.433596961468478,40.158908140900365,0.098,0.0,0.0,0.0
0.0,0.0,0.0,496.2991577041787,57.945408079475776,103.72943421634552,0.083,0.0,0.0,0.0
0.0,0.0,0.0,581.039930396464,67.83931698179835,121.44075262173777,0.069,0.0,0.0,0.0
402.8605400527358,60.69532449741628,110.35513544984778,158.07828223713332,18.456429817664613,33.039287945202084,0.054,1.0000012817564186,0.0,0.0
922.9471087549781,139.0520259256529,252.82186531936892,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1310.3975984065582,197.42565862993092,358.9557429635108,0.0,0.0,0.0,0.0,-1.0000012817564186,0.0,0.0
1552.2791629914013,233.86774861595435,425.21408839264427,0.0,0.0,0.0,0.0,-0.11289251013940456,0.0,0.0
1644.463596505353,247.756336723907,450.46606677074,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1600.9858166234787,241.2059360368301,438.55624733969114,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1408.3612395437376,212.18494725867376,385.79081319758865,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1079.5234132386752,162.6419501411152,295.7126366202095,0.0,0.0,0.0,0.003,0.0,0.0,0.0
588.330776783159,88.63843404468552,161.16078917215552,184.5144223873764,21.542981356736775,38.56459625588682,0.0,0.0,0.0,0.0
115.57502703043295,17.41263556984637,31.659337399720673,660.0730372442819,77.06682735935033,137.95913539636788,0.011,0.0,0.0,0.0
0.0,0.0,0.0,600.8323384523409,70.15017958124062,125.5774819664184,0.021,0.0,0.0,0.0
0.0,0.0,0.0,592.2734796790926,69.1508900265199,123.78863029438749,0.073,0.0,0.0,0.0
0.0,0.0,0.0,478.1329856150879,55.824416660079116,99.93259772483299,0.162,0.0,0.0,0.0
0.0,0.0,0.0,396.56246791742353,46.30065087915351,82.88388120342294,0.269,0.0,0.0,0.0
0.0,0.0,0.0,207.90325580950432,24.273744599248463,43.45299959124725,0.312,0.0,0.0,0.0
0.0,0.0,0.0,185.97547019241583,21.713565992983717,38.86996381460048,0.356,0.0,0.0,0.0
0.0,0.0,0.0,153.90482973053392,17.969158370914833,32.167011898551245,0.242,0.0,0.0,0.0
0.0,0.0,0.0,143.82533472860231,16.792326933554033,30.06033833784364,0.22,0.0,0.0,0.0
0.0,0.0,0.0,139.84120746674475,16.327160155724222,29.227632377531016,0.238,0.0,0.0,0.0
0.0,0.0,0.0,133.5074860320954,15.58766651062068,27.903847457283934,0.417,0.0,0.0,0.0
0.0,0.0,0.0,212.84079784966323,24.850227319368475,44.48497483096826,0.608,0.0,0.0,0.0
0.0,0.0,0.0,244.6821360230929,28.567862752785285,51.14000122412181,0.498,0.0,0.0,0.0
0.0,0.0,0.0,534.5473828450863,62.41107959976998,111.72353755514378,0.379,0.0,0.0,0.0
0.0,0.0,0.0,643.7963461833912,75.16644229710317,134.55721151950567,0.355,0.0,0.0,0.0
438.0833118392432,66.0020183796234,120.00366978113344,205.80559244047248,24.028831912927995,43.014575646599496,0.206,1.0000012817564186,0.0,0.0
977.4322680538125,147.26080810993753,267.74692383625,0.0,0.0,0.0,0.156,0.0,0.0,0.0
1375.3391012928575,207.20980276705058,376.7450959400919,0.0,0.0,0.0,0.062,-0.7453770961336219,0.0,0.0
1616.3951650681638,243.52752207258703,442.77731285924915,0.0,0.0,0.0,0.04,-0.36750953253186236,0.0,0.0
1704.4527964909028,256.79436253548613,466.89884097361113,0.0,0.0,0.0,0.061,0.0,0.0,0.0
1644.1884295688408,247.71487983041132,450.39069060074786,0.0,0.0,0.0,0.108,0.0,0.0,0.0
1437.8048037070173,216.62094062009064,393.8562556728921,0.0,0.0,0.0,0.292,0.0,0.0,0.0
1096.0341313858798,165.1294695082361,300.23539910588386,0.0,0.0,0.0,0.244,0.0,0.0,0.0
593.8341155134036,89.46757191459871,162.66831257199766,253.3134060453262,29.57560668286982,52.943987271804,0.187,0.0,0.0,0.0
112.82265570883993,16.99796087750841,30.90538341365166,693.7601079829832,80.99996129813432,144.99993071888244,0.096,0.05449785641755012,0.0,0.0
0.0,0.0,0.0,604.7591401420855,70.60865331190742,126.3982065460071,0.145,0.0,0.0,0.0
0.0,0.0,0.0,591.4068075428044,69.04970172138427,123.60749073581134,0.291,0.0,0.0,0.0
0.0,0.0,0.0,475.87767692274514,55.56109809406035,99.46122498319444,0.238,0.0,0.0,0.0
0.0,0.0,0.0,383.70796265491373,44.799823119256565,80.19721422582965,0.187,0.0,0.0,0.0
0.0,0.0,0.0,188.89304009943302,22.054206867017356,39.47975303354959,0.077,0.0,0.0,0.0
0.0,0.0,0.0,159.72865528691452,18.649119122831525,33.38422559025396,0.034,0.0,0.0,0.0
0.0,0.0,0.0,119.52306357188347,13.954915268484243,24.981021159632288,0.039,0.0,0.0,0.0
0.0,0.0,0.0,109.79581912490973,12.819210844611991,22.947970030478256,0.028,0.0,0.0,0.0
0.0,0.0,0.0,104.76851730736323,12.232248221697247,21.89723447093952,0.046,0.0,0.0,0.0
0.0,0.0,0.0,102.49812293814868,11.967168327477689,21.42270873437364,0.033,0.0,0.0,0.0
0.0,0.0,0.0,202.30118970313998,23.619675371883446,42.28213492497654,0.029,0.0,0.0,0.0
0.0,0.0,0.0,229.10391180136926,26.74902718623492,47.88406101239585,0.031,0.0,0.0,0.0
0.0,0.0,0.0,516.0742172316532,60.25424515148716,107.86253761685973,0.001,0.0,0.0,0.0
0.0,0.0,0.0,625.7350195485598,73.05769210870204,130.78228834273824,0.0,0.0,0.0,0.0
346.1740452618037,52.15488716516643,94.82706757302986,325.11745653615,37.95908858660112,67.95145487724892,0.0,0.9455034253388683,0.0,0.0
819.7545938675958,123.50495056311121,224.5544555692931,0.0,0.0,0.0,0.0,-0.09684687418050442,0.0,0.0
1285.0808363344913,193.61141291356756,352.020750751941,0.0,0.0,0.0,0.0,-0.7349331062996592,0.0,0.0
1151.6199584307633,173.50407926650334,315.46196230273335,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1301.8667214182083,196.14038917418412,356.61888940760747,0.0,0.0,0.0,0.0,-0.05184029796185729,0.0,0.0
1342.8687008279433,202.31778357718144,367.85051559487533,0.0,0.0,0.0,0.0,-0.03417577194638954,0.0,0.0
1348.0968726216756,203.10546455359895,369.2826628247253,0.0,0.0,0.0,0.0,-0.1950905782770738,0.0,0.0
1022.8369184477432,154.10151280886535,280.1845687433916,0.0,0.0,0.0,0.0,0.0,0.0,0.0
553.6583388696762,83.41465394946975,151.6630071808541,313.5799308645534,36.61202477863354,65.54004435681313,0.0,0.0,0.0,0.0
103.46697986742399,15.588426498656005,28.34259363392001,693.7601079829832,80.99996129813432,144.99993071888244,0.0,0.24251832635023357,0.0,0.0
0.0,0.0,0.0,635.2254188686453,74.16574367982182,132.7658374515329,0.011,0.0,0.0,0.0
0.0,0.0,0.0,617.0773495918007,72.04686585426612,128.97278455393317,0.056,0.0,0.0,0.0
0.0,0.0,0.0,504.80898802759356,58.93897331754391,105.50803865486256,0.042,0.0,0.0,0.0
0.0,0.0,0.0,374.7734705275562,43.75667649233607,78.32985298010779,0.064,0.0,0.0,0.0
0.0,0.0,0.0,166.01108542019958,19.382624252052366,34.697290327748064,0.046,0.0,0.0,0.0
0.0,0.0,0.0,138.49782794130584,16.17031387944348,28.946858179250672,0.094,0.0,0.0,0.0
0.0,0.0,0.0,102.39478605157645,11.955103229302246,21.401110719121302,0.062,0.0,0.0,0.0
0.0,0.0,0.0,98.84135486441042,11.540222371605118,20.65842276398447,0.076,0.0,0.0,0.0
0.0,0.0,0.0,93.48669385874459,10.915038926733134,19.539267214522276,0.06,0.0,0.0,0.0
0.0,0.0,0.0,92.08372590966184,10.751235404059251,19.246038686278904,0.02,0.0,0.0,0.0
0.0,0.0,0.0,119.26962420043625,13.925324954710895,24.928050844852837,0.057,0.0,0.0,0.0
0.0,0.0,0.0,133.35285784415885,15.56961289656254,27.87152925927862,0.011,0.0,0.0,0.0
0.0,0.0,0.0,283.2607374874941,33.07210736067689,59.203155151829,0.036,0.0,0.0,0.0
0.0,0.0,0.0,332.57958660081425,38.83032958112408,69.51108381806162,0.02,0.0,0.0,0.0
351.40221705553614,52.94256814158395,96.2592148028799,14.674592177099393,1.7133320073227836,3.067075815577822,0.007,0.0,0.0,0.0
348.92571462692604,52.56945610012302,95.58082927295094,26.87513334721416,3.1378061897152807,5.617060463070564,0.0,0.7574757921758462,0.0,0.0
1246.83193020282,187.84879896028957,341.54327083689014,0.0,0.0,0.0,0.0,-1.0000012817564186,0.0,0.0
1430.1001294846749,215.4601476022122,391.74572291311307,0.0,0.0,0.0,0.0,-0.11289251013940456,0.0,0.0
1280.6781653502958,192.94810261763703,350.8147320320673,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1226.1930060514612,184.73932043335242,335.8896735151862,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1033.5684289717203,155.71833165519604,283.12423937308375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528.3415767976093,79.60040823310638,144.72801496928435,0.0,0.0,0.0,0.019,0.0,0.0,0.0
279.0305049269359,42.03898212270015,76.43451295036391,110.32834351848632,12.881385730100037,23.05927075141365,0.059,0.0,0.0,0.0
29.719433056262613,4.4775560122939115,8.141010931443475,392.92229408824437,45.87564238430182,82.12306352745387,0.081,0.0,0.0,0.0
0.0,0.0,0.0,411.41356251392375,48.034590426425595,85.98784705965075,0.161,0.0,0.0,0.0
0.0,0.0,0.0,381.15169470897746,44.50136605563195,79.66293923539052,0.063,0.0,0.0,0.0
0.0,0.0,0.0,300.8400767462697,35.124583113062634,62.877340140667684,0.039,0.0,0.0,0.0
0.0,0.0,0.0,249.25309611526572,29.101545197626,52.09535868710827,0.013,0.0,0.0,0.0
0.0,0.0,0.0,165.352595624743,19.30574227608769,34.559662099169316,0.062,0.0,0.0,0.0
0.0,0.0,0.0,138.23458287989195,16.139578702339616,28.89183841776845,0.014,0.0,0.0,0.0
0.0,0.0,0.0,90.86404893457215,10.608832019025021,18.991119046402815,0.003,0.0,0.0,0.0
0.0,0.0,0.0,82.50733823140669,9.633144262194946,17.24451750639836,0.009,0.0,0.0,0.0
0.0,0.0,0.0,74.79403164682596,8.732577153128753,15.6323912000453,0.026,0.0,0.0,0.0
0.0,0.0,0.0,74.3331642183907,8.678768576594484,15.536067205014817,0.034,0.0,0.0,0.0
0.0,0.0,0.0,104.44417525461829,12.194379665380168,21.829445080001534,0.032,0.0,0.0,0.0
0.0,0.0,0.0,120.45912982178221,14.064205683343536,25.17666449487423,0.061,0.0,0.0,0.0
0.0,0.0,0.0,227.24158499153842,26.53159121984684,47.49482378861472,0.007,0.0,0.0,0.0
0.0,0.0,0.0,82.82187459418493,9.66986795518151,17.310257450633568,0.02,1.0000012817564186,0.0,0.0
357.73175855178823,53.896182449365476,97.99305899884632,0.0,0.0,0.0,0.004,-0.27377150031839487,0.0,0.0
834.0646784791733,125.6609205396482,228.47440098117855,0.0,0.0,0.0,0.003,-0.8391222915774282,0.0,0.0
220.14267464390588,33.16688964248501,60.30343571360911,30.121571010037894,3.5168440185262417,6.295584971435865,0.0,0.6597406774333312,0.0,0.0
290.037884343896,43.697363619907875,79.44975203619614,0.0,0.0,0.0,0.0,0.3402606043230873,0.0,0.0
649.1447756217747,97.80072477937028,177.81949959885506,0.0,0.0,0.0,0.0,-1.0000012817564186,0.0,0.0
752.0614216161741,113.30623749103495,206.01134089279083,0.0,0.0,0.0,0.0,-0.11289251013940456,0.0,0.0
616.1233393273652,92.82568604512846,168.7739746275063,0.0,0.0,0.0,0.0,0.0,0.0,0.0
399.2833698780769,60.15638488197273,109.37524523995042,0.0,0.0,0.0,0.003,0.0,0.0,0.0
211.88696459206818,31.923077080233874,58.04195832769795,157.01775915304174,18.332608445148765,32.81763240180952,0.114,0.0,0.0,0.0
24.490559306059485,3.689769278495023,6.7086714154454965,327.12008014088906,38.192904905256576,68.37001495385437,0.069,0.0,0.0,0.0
0.0,0.0,0.0,351.4080199045796,41.02864330853561,73.44633678688473,0.05,0.0,0.0,0.0
0.0,0.0,0.0,319.8857437969898,37.34825996656561,66.8579962364446,0.062,0.0,0.0,0.0
0.0,0.0,0.0,284.3280491261781,33.19672133088309,59.42622954293888,0.099,0.0,0.0,0.0
0.0,0.0,0.0,246.6734453701781,28.80035807529015,51.55619655453175,0.035,0.0,0.0,0.0
0.0,0.0,0.0,150.19526178774416,17.536047766339482,31.391690445916357,0.032,0.0,0.0,0.0
0.0,0.0,0.0,122.50701045713689,14.303305986601382,25.604683556261733,0.0,0.0,0.0,0.0
0.0,0.0,0.0,93.14575756144062,10.87523290939518,19.468009529164213,0.0,0.0,0.0,0.0
0.0,0.0,0.0,82.40928133173962,9.621695628889782,17.224023039370596,0.0,0.0,0.0,0.0
0.0,0.0,0.0,78.84529017076328,9.205581841452098,16.47912798778462,0.0,0.0,0.0,0.0
0.0,0.0,0.0,80.27918375743334,9.372996086937608,16.778820155629052,0.0,0.0,0.0,0.0
0.0,0.0,0.0,166.5903754120789,19.450259254962873,34.81836533295823,0.0,0.0,0.0,0.0
0.0,0.0,0.0,188.87192015181247,22.051741007536247,39.47533884065131,0.0,0.0,0.0,0.0
0.0,0.0,0.0,484.02318814970465,56.5121272560793,101.16368459421604,0.0,0.0,0.0,0.0
0.0,0.0,0.0,573.5106690697198,66.96023807678183,119.86709285349833,0.0,0.0,0.0,0.0
367.6377682662286,55.388630615209195,100.70660111856218,202.81259414909596,23.67938439789038,42.38902145301364,0.0,0.8985627769287466,0.0,0.0
843.9706881936136,127.15336870549191,231.1879431008944,0.0,0.0,0.0,0.0,-1.0000012817564186,0.0,0.0
452.39269449435005,68.15788259877903,123.92342290687095,189.07783964111331,22.07578313747709,39.51837722140961,0.0,0.8985627769287466,0.0,0.0
962.2973845891689,144.9805732102949,263.60104220053614,0.0,0.0,0.0,0.0,-1.0000012817564186,0.0,0.0
753.7124232352477,113.55497885200893,206.46359791274352,1.2453226257718377,0.14539764297558036,0.26027973125258214,0.0,0.0,0.0,0.0
351.9525509285606,53.02548192857527,96.40996714286412,489.8696422213931,57.19473000029719,102.3856277783098,0.0,0.0,0.0,0.0
451.29202674830105,67.99205502479639,123.62191822690252,402.9972633871144,47.051945423202376,84.22879118968326,0.038,0.0,0.0,0.0
377.54447993713967,56.88118453843429,103.42033552442598,467.9139481020916,54.631292936860966,97.79675896104742,0.076,0.0,0.0,0.0
195.65141338137573,29.477014606608627,53.59457201201568,663.9681590125955,77.52160230079545,138.77323868660915,0.068,0.0,0.0,0.0
92.45960045046395,13.930045001448278,25.327354548087776,692.49140255806,80.85183359644752,144.73476384549247,0.041,0.0,0.0,0.0
0.0,0.0,0.0,597.9984940519626,69.8193140787214,124.98519186931608,0.032,0.0,0.0,0.0
0.0,0.0,0.0,586.023483751082,68.42117175293077,122.48234449598719,0.025,0.0,0.0,0.0
0.0,0.0,0.0,475.32176973001725,55.49619314986108,99.34503712012167,0.018,0.0,0.0,0.0
0.0,0.0,0.0,394.26039362677807,46.031872195712275,82.40273417750963,0.023,0.0,0.0,0.0
0.0,0.0,0.0,210.2649185237936,24.54948052908283,43.94660094712359,0.008,0.0,0.0,0.0
0.0,0.0,0.0,185.23174632263323,21.62673251268455,38.71452116468222,0.0,0.0,0.0,0.0
0.0,0.0,0.0,144.1534482005652,16.830635821921312,30.128915977513458,0.0,0.0,0.0,0.0
0.0,0.0,0.0,127.9785854585596,14.942139725029524,26.748274816410873,0.0,0.0,0.0,0.0
0.0,0.0,0.0,118.01525016854131,13.778870514814841,24.66587931664385,0.0,0.0,0.0,0.0
0.0,0.0,0.0,114.87667509535136,13.412426182639559,24.009898722009087,0.02,0.0,0.0,0.0
0.0,0.0,0.0,215.26657469065793,25.133448894056222,44.991976415285826,0.011,0.0,0.0,0.0
0.0,0.0,0.0,245.6363050852379,28.679266761485533,51.33942815327657,0.021,0.0,0.0,0.0
0.0,0.0,0.0,524.839749778046,61.27766490255876,109.69458531939532,0.046,0.0,0.0,0.0
0.0,0.0,0.0,629.2522451112334,73.46834577871726,131.5174091100494,0.029,0.0,0.0,0.0
170.3353532657795,25.662874647626623,46.65977208659386,588.5375118017771,68.71469709759317,123.00779110062975,0.029,0.0,0.0,0.0
421.022259819014,63.43158522551116,115.33015495547482,402.9648291818399,47.04815856757067,84.22201225058946,0.059,0.0,0.0,0.0
678.3138748050128,102.19536700467287,185.8097581903143,61.569173017112064,7.1885087859023145,12.868318196985625,0.012,0.8985627769287466,0.0,0.0
1162.6273378477235,175.1624607637111,318.4772013885656,0.0,0.0,0.0,0.001,-1.0000012817564186,0.0,0.0
674.7367046303538,101.65642738922931,184.8298679804169,73.05540738734436,8.529584077987195,15.269008534668435,0.018,0.7445175084929666,0.0,0.0
881.1203304921771,132.75036659954998,241.3643029082727,0.0,0.0,0.0,0.078,-0.3333767399675056,0.0,0.0
894.8793792742596,134.8233170317143,245.133303694026,0.0,0.0,0.0,0.098,-0.495194113320878,0.0,0.0
722.0668216233993,108.78722458524538,197.79495379135525,123.07347762367513,14.369443860541212,25.72307851578365,0.115,0.0,0.0,0.0
402.8605400527358,60.69532449741628,110.35513544984778,485.16592817274795,56.64554786728949,101.40252395996266,0.0,0.0,0.0,0.0
70.72071050952681,10.654844657909845,19.372444832563353,693.7601079829832,80.99996129813432,144.99993071888244,0.038,0.8492081198944511,0.0,0.0
0.0,0.0,0.0,661.0264520225833,77.17814330164053,138.15840467577627,0.082,0.0,0.0,0.0
0.0,0.0,0.0,633.6632970285644,73.98335814462955,132.43934482680598,0.057,0.0,0.0,0.0
0.0,0.0,0.0,501.2548025565839,58.52400439343674,104.76519304997936,0.083,0.0,0.0,0.0
0.0,0.0,0.0,392.65527760761245,45.84446687514775,82.0672555172398,0.133,0.0,0.0,0.0
0.0,0.0,0.0,195.5058465562118,22.8262850838356,40.86186835995262,0.109,0.0,0.0,0.0
0.0,0.0,0.0,168.41423374588646,19.663203834438917,35.199562419674606,0.313,0.0,0.0,0.0
0.0,0.0,0.0,132.52842560311183,15.473356310389121,27.699218086499044,0.447,0.0,0.0,0.0
0.0,0.0,0.0,114.8178409555511,13.40555700265646,23.997602041792426,0.409,0.0,0.0,0.0
0.0,0.0,0.0,104.74136308899388,12.22907783093582,21.891559080070294,0.542,0.0,0.0,0.0
0.0,0.0,0.0,97.92716284597586,11.433485882636974,20.467351271387177,0.865,0.0,0.0,0.0
0.0,0.0,0.0,177.86993600916674,20.767204350696865,37.17585964013636,1.0,0.0,0.0,0.0
0.0,0.0,0.0,205.12296556202097,23.94913181184205,42.871902626137,1.0,0.0,0.0,0.0
0.0,0.0,0.0,486.5862446502332,56.81137691739428,101.69937843237247,1.0,0.0,0.0,0.0
0.0,0.0,0.0,589.9706511046036,68.88202327666863,123.3073256187278,1.0,0.0,0.0,0.0
