hour,t(sec),V1,VAngle1,V2,VAngle2,I1,IAngle1,I2,IAngle2,V3,Name,VAngle3,I3,IAngle3,V4,VAngle4,I4,IAngle4,kv,V1(PU),V2(PU),V3(PU)
1,0.0,,111.604,,0.0,20.2518,111.604,20.2518,-68.3959,2420.46,monload-611_runway,,,,,,,,2.4,,,1.0085250000000001
2,0.0,,111.614,,0.0,21.49,111.612,21.49,-68.3876,2421.12,monload-611_runway,,,,,,,,2.4,,,1.0088
3,0.0,,111.633,,0.0,18.735,111.631,18.735,-68.369,2421.92,monload-611_runway,,,,,,,,2.4,,,1.0091333333333334
4,0.0,,111.638,,0.0,18.1696,111.637,18.1696,-68.3629,2422.14,monload-611_runway,,,,,,,,2.4,,,1.009225
5,0.0,,111.55,,0.0,18.3433,111.55,18.3433,-68.4497,2418.57,monload-611_runway,,,,,,,,2.4,,,1.0077375000000002
6,0.0,,111.474,,0.0,19.8621,111.474,19.8621,-68.5257,2415.08,monload-611_runway,,,,,,,,2.4,,,1.0062833333333332
7,0.0,,111.169,,0.0,29.8483,111.172,29.8483,-68.8284,2402.92,monload-611_runway,,,,,,,,2.4,,,1.0012166666666666
8,0.0,,111.114,,0.0,31.8618,111.114,31.8618,-68.8859,2399.54,monload-611_runway,,,,,,,,2.4,,,0.9998083333333333
9,0.0,,110.933,,0.0,44.0268,110.934,44.0268,-69.0659,2392.73,monload-611_runway,,,,,,,,2.4,,,0.9969708333333334
10,0.0,,111.006,,0.0,37.8158,111.006,37.8158,-68.9943,2395.97,monload-611_runway,,,,,,,,2.4,,,0.9983208333333332
11,0.0,,111.286,,0.0,26.7204,111.29,26.7204,-68.7096,2409.37,monload-611_runway,,,,,,,,2.4,,,1.0039041666666666
12,0.0,,112.166,,0.0,25.0426,112.17,25.0426,-67.8298,2438.52,monload-611_runway,,,,,,,,2.4,,,1.01605
13,0.0,,111.428,,0.0,24.9564,111.429,24.9564,-68.571,2401.49,monload-611_runway,,,,,,,,2.4,,,1.0006208333333333
14,0.0,,111.408,,0.0,24.9959,111.408,24.9959,-68.5919,2399.91,monload-611_runway,,,,,,,,2.4,,,0.9999625
15,0.0,,111.893,,0.0,24.9268,111.892,24.9268,-68.1078,2424.49,monload-611_runway,,,,,,,,2.4,,,1.0102041666666666
16,0.0,,112.459,,0.0,24.7866,112.459,24.7866,-67.5415,2453.43,monload-611_runway,,,,,,,,2.4,,,1.0222624999999999
17,0.0,,111.305,,0.0,25.989,111.306,25.989,-68.6941,2395.04,monload-611_runway,,,,,,,,2.4,,,0.9979333333333333
18,0.0,,111.144,,0.0,31.4301,111.145,31.4301,-68.855,2386.71,monload-611_runway,,,,,,,,2.4,,,0.9944625
19,0.0,,111.083,,0.0,43.1551,111.085,43.1551,-68.9146,2384.59,monload-611_runway,,,,,,,,2.4,,,0.9935791666666667
20,0.0,,111.05,,0.0,45.3034,111.052,45.3034,-68.9482,2383.02,monload-611_runway,,,,,,,,2.4,,,0.992925
21,0.0,,111.087,,0.0,47.8087,111.085,47.8087,-68.9148,2384.39,monload-611_runway,,,,,,,,2.4,,,0.9934958333333332
22,0.0,,111.12,,0.0,46.4444,111.118,46.4444,-68.8824,2385.61,monload-611_runway,,,,,,,,2.4,,,0.9940041666666667
23,0.0,,111.227,,0.0,35.6973,111.218,35.6973,-68.7816,2389.04,monload-611_runway,,,,,,,,2.4,,,0.9954333333333333
24,0.0,,111.511,,0.0,22.9122,111.51,22.9122,-68.4902,2401.73,monload-611_runway,,,,,,,,2.4,,,1.0007208333333333
25,0.0,,111.534,,0.0,18.6667,111.532,18.6667,-68.4676,2402.42,monload-611_runway,,,,,,,,2.4,,,1.0010083333333333
