solar_634,solar_634_existing,diesel_634,battery_634
0.22227405783235296,0.22227405783235296,0.0,-0.6317276023759151
0.25751428727726194,0.25751428727726194,0.0,-0.8019067802666179
0.21096777394228375,0.21096777394228375,0.0,-0.5664753321801215
0.136719425952327,0.136719425952327,0.0,-0.20698004815591373
0.07255244901627393,0.07255244901627393,0.0,0.0
0.00838590817849635,0.00838590817849635,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.1105916185430592
0.0,0.0,0.0,0.29716477628806937
0.0,0.0,0.0,0.34507930210195664
0.0,0.0,0.0,0.35410750138127567
0.0,0.0,0.0,0.504486737335395
0.0,0.0,0.0,0.5475452506182108
0.1258832560032242,0.1258832560032242,0.0,-0.005211092254326585
0.2889848832289303,0.2889848832289303,0.0,-0.7700472945712037
0.15490385184325134,0.15490385184325134,0.0,-0.10756494616516929
0.3295010296105845,0.3295010296105845,0.0,-0.9313707162060822
0.25807947064228276,0.25807947064228276,0.0,-0.58851066237447
0.12051226964242454,0.12051226964242454,1.0,0.07156895158843739
0.15452706293323748,0.15452706293323748,0.8762790697674419,-0.07964828950202449
0.12927522838990005,0.12927522838990005,1.0,0.03336517662715991
0.06699324263977752,0.06699324263977752,1.0,0.3374620775124144
0.031659252065640534,0.031659252065640534,1.0,0.48189245389247737
0.0,0.0,1.0,0.5230294591992092
0.0,0.0,1.0,0.514385646462409
0.0,0.0,1.0,0.4480324592299201
0.0,0.0,1.0,0.4049195796736873
0.0,0.0,1.0,0.3130745565197562
0.0,0.0,1.0,0.3100398141481559
0.0,0.0,1.0,0.29014770438867016
0.0,0.0,1.0,0.28229007893386193
0.0,0.0,1.0,0.27837995461294496
0.0,0.0,1.0,0.2768636452684225
0.0,0.0,1.0,0.33288469213260535
0.0,0.0,1.0,0.34628767747595274
0.0,0.0,1.0,0.48451265342927263
0.0,0.0,1.0,0.5348180210639768
0.05832465555911567,0.05832465555911567,1.0,0.32397202118429747
0.14416275131820297,0.14416275131820297,1.0,-0.054436354941378
0.2322624527339245,0.2322624527339245,1.0,-0.4606819620026281
0.35513575843979245,0.35513575843979245,0.0,-0.9999996416648881
0.23103701657982845,0.23103701657982845,1.0,-0.45545770291645826
0.30170499772810244,0.30170499772810244,1.0,-0.7836346155603559
0.3064166034963778,0.3064166034963778,1.0,-0.8078276072309437
0.2472441728897309,0.2472441728897309,1.0,-0.5244561491398957
0.13794398990987208,0.13794398990987208,1.0,0.0180241185837968
0.02421557782114417,0.02421557782114417,1.0,0.5558080747045805
0.0,0.0,1.0,0.5575635107048357
0.0,0.0,1.0,0.5396438773027623
0.0,0.0,1.0,0.4608607760737888
0.0,0.0,1.0,0.40277253661022483
0.0,0.0,1.0,0.30407608879621206
0.0,0.0,1.0,0.30042930111215893
0.0,0.0,1.0,0.28399751970836623
0.0,0.0,1.0,0.2760371080178789
0.0,0.0,1.0,0.2724378908230657
0.0,0.0,1.0,0.2693695942670908
0.0,0.0,1.0,0.31440228285336325
0.0,0.0,1.0,0.32624053888992616
0.0,0.0,1.0,0.46595124315897135
0.0,0.0,0.0,0.0
0.15188866836658937,0.15188866836658937,0.0,-0.1172179328522734
0.33619077715643275,0.33619077715643275,0.0,-0.9824962500436639
0.34148152143454424,0.34148152143454424,0.0,-0.9999996416648881
0.34478191318336954,0.34478191318336954,0.0,-0.9999996416648881
0.34521103388644087,0.34521103388644087,0.0,-0.9999996416648881
0.35402632442697385,0.35402632442697385,0.0,-0.9999996416648881
0.35698481512782354,0.35698481512782354,0.0,-0.9999996416648881
0.3576032024824528,0.3576032024824528,0.0,-0.9999996416648881
0.22981245262228334,0.22981245262228334,0.0,-0.37490514938236424
0.05662858214612265,0.05662858214612265,0.0,0.29106003841445005
0.0,0.0,0.0,0.5970313015230596
0.0,0.0,0.0,0.57199265945893
0.0,0.0,0.0,0.48195276647704943
0.0,0.0,0.0,0.4245547238439753
0.0,0.0,0.0,0.3303923382856424
0.0,0.0,0.0,0.32504065824615136
0.0,0.0,0.0,0.3074612387894456
0.0,0.0,0.0,0.303342993578104
0.0,0.0,0.0,0.30070410563482164
0.0,0.0,0.0,0.2990756658513765
0.0,0.0,0.0,0.3467200592442228
0.0,0.0,0.0,0.36258184425015855
0.0,0.0,0.0,0.510348950661193
0.0,0.0,0.0,0.5632813136168696
0.14029979279400978,0.14029979279400978,0.0,-0.05120538430166309
0.31866573185803265,0.31866573185803265,0.0,-0.8971412007788934
0.3387297413162716,0.3387297413162716,0.0,-0.9999996416648881
0.3397414893153829,0.3397414893153829,0.0,-0.9999996416648881
0.3335872704518229,0.3335872704518229,0.0,-0.9999996416648881
0.33604773692207557,0.33604773692207557,0.0,-0.9999996416648881
0.335145885688385,0.335145885688385,0.0,-0.9999996416648881
0.33535521286061487,0.33535521286061487,0.0,-0.9999996416648881
0.2244414662614837,0.2244414662614837,0.0,-0.44351835959026054
0.05578063265928124,0.05578063265928124,0.0,0.3705783585440869
0.0,0.0,0.0,0.5411763266347054
0.0,0.0,0.0,0.5338776544284662
0.0,0.0,0.0,0.4645929357965672
0.0,0.0,0.0,0.42890912255547226
0.0,0.0,0.0,0.3348066248452003
0.0,0.0,0.0,0.32894950835753517
0.0,0.0,0.0,0.31002282468771314
0.0,0.0,0.0,0.3072429242227553
0.0,0.0,0.0,0.3057304375068325
0.0,0.0,0.0,0.3097909185526685
0.0,0.0,0.0,0.3628672671855981
0.0,0.0,0.0,0.3746494580026997
0.0,0.0,0.0,0.5422169310868287
0.0,0.0,0.0,0.576575141676872
0.13728460931734782,0.13728460931734782,0.0,-0.042316923334486264
0.31508536501634987,0.31508536501634987,0.0,-0.900742966392773
0.33372507750687436,0.33372507750687436,0.0,-0.9999996416648881
0.336662635490501,0.336662635490501,0.0,-0.9999996416648881
0.33258860540097596,0.33258860540097596,0.0,-0.9999996416648881
0.3352871815296402,0.3352871815296402,0.0,-0.9999996416648881
0.3353220693916785,0.3353220693916785,0.0,-0.9999996416648881
0.29746525029389537,0.29746525029389537,0.0,-0.8113953939239377
0.1764811223174025,0.1764811223174025,0.0,-0.20642279385338894
0.04268346759112989,0.04268346759112989,0.0,0.43284430633054244
0.0,0.0,0.0,0.535515863151666
0.0,0.0,0.0,0.5231641006732186
0.0,0.0,0.0,0.45444130844546604
0.0,0.0,0.0,0.41021519449371696
0.0,0.0,0.0,0.31763919980423316
0.0,0.0,0.0,0.3161882998824156
0.0,0.0,0.0,0.2982372359785229
0.0,0.0,0.0,0.2945097483573664
0.0,0.0,0.0,0.2940221508426572
0.0,0.0,0.0,0.29380680943154436
0.0,0.0,0.0,0.3095139903474504
0.0,0.0,0.0,0.3169307393037672
0.0,0.0,0.0,0.39458404141329256
0.0,0.0,0.0,0.4288547562820552
0.05719393995045365,0.05719393995045365,0.0,0.16879326265507907
0.13549398979823093,0.13549398979823093,0.0,-0.1520858272556015
0.24554775059811754,0.24554775059811754,0.0,-0.6603548432220813
0.3130121538147226,0.3130121538147226,0.0,-0.963829080382106
0.3196957959847141,0.3196957959847141,0.0,-0.9999996416648881
0.32038395906342004,0.32038395906342004,0.0,-0.9999996416648881
0.1946664204048778,0.1946664204048778,0.0,-0.3938224888489428
0.1584850908814851,0.1584850908814851,0.0,-0.2491818678958998
0.0894184626007701,0.0894184626007701,0.0,0.0817944830924648
0.014604756806482334,0.014604756806482334,0.0,0.4411496040680192
0.0,0.0,0.0,0.4819111422989645
0.0,0.0,0.0,0.4584746063545936
0.0,0.0,0.0,0.40640700693545695
0.0,0.0,0.0,0.37084296939048395
0.0,0.0,0.0,0.33110334720517476
0.0,0.0,0.0,0.3283077314893073
0.0,0.0,0.0,0.3042277197306643
0.0,0.0,0.0,0.29818286970510594
0.0,0.0,0.0,0.29568456954698796
0.0,0.0,0.0,0.29418185177081974
0.0,0.0,0.0,0.30805417095890036
0.0,0.0,0.0,0.3138620180112813
0.0,0.0,0.0,0.3615280729661921
0.0,0.0,0.0,0.34607743290297277
0.030151660327309548,0.030151660327309548,0.0,0.24668314300127084
0.08093844441442538,0.08093844441442538,0.0,0.01890969420937924
0.29723062942168765,0.29723062942168765,0.0,-0.9999996416648881
0.3010238122218042,0.3010238122218042,0.0,-0.9999996416648881
0.3064977177756169,0.3064977177756169,0.0,-0.9999996416648881
0.3077580417917513,0.3077580417917513,0.0,-0.9999996416648881
0.3091273903767554,0.3091273903767554,0.0,-0.9999996416648881
0.3094501031006099,0.3094501031006099,0.0,-0.9999996416648881
0.2183169020806563,0.2183169020806563,0.0,-0.5545996993305843
0.05521527485495022,0.05521527485495022,0.0,0.2149549008877774
0.0,0.0,0.0,0.46530691787167705
0.0,0.0,0.0,0.4374038527768866
0.0,0.0,0.0,0.4134916119401164
0.0,0.0,0.0,0.39045857568126274
0.0,0.0,0.0,0.3420742912861313
0.0,0.0,0.0,0.3356064036955465
0.0,0.0,0.0,0.31393082532607475
0.0,0.0,0.0,0.30595554785769996
0.0,0.0,0.0,0.303204954212006
0.0,0.0,0.0,0.30156971864438376
0.0,0.0,0.0,0.31464438266467354
0.0,0.0,0.0,0.3232788511982301
0.0,0.0,0.0,0.37051677174998165
0.0,0.0,0.0,0.3519205330857726
0.12484708650068604,0.12484708650068604,0.0,-0.21566675928033197
0.2894994791939955,0.2894994791939955,0.0,-0.9999996416648881
0.29722190745617805,0.29722190745617805,0.0,-0.9999996416648881
0.30305254139933263,0.30305254139933263,0.0,-0.9999996416648881
0.3073201991231703,0.3073201991231703,0.0,-0.9999996416648881
0.3082525772361445,0.3082525772361445,0.0,-0.9999996416648881
0.3077763579193214,0.3077763579193214,0.0,-0.9999996416648881
0.1462359625198303,0.1462359625198303,0.0,-0.215973419041325
0.08188067834842536,0.08188067834842536,0.0,0.09330059517737044
0.014793151261489272,0.014793151261489272,0.0,0.3845029203230292
0.0,0.0,0.0,0.4380265165021162
0.0,0.0,0.0,0.42109524496130435
0.0,0.0,0.0,0.3997913110390195
0.0,0.0,0.0,0.3748537562645247
0.0,0.0,0.0,0.3218194565461911
0.0,0.0,0.0,0.3156429382022008
0.0,0.0,0.0,0.3063628701718168
0.0,0.0,0.0,0.301949857821792
0.0,0.0,0.0,0.3011704663239773
0.0,0.0,0.0,0.30167887592772896
0.0,0.0,0.0,0.356776120880333
0.0,0.0,0.0,0.3733676032122883
0.0,0.0,0.0,0.5187145609832418
0.0,0.0,0.0,0.5675392971403534
0.12908683393489312,0.12908683393489312,0.0,0.007413351064228235
0.31046795647557796,0.31046795647557796,0.0,-0.8425965380271923
0.3449502471177044,0.3449502471177044,0.0,-0.9999996416648881
0.3495353843860909,0.3495353843860909,0.0,-0.9999996416648881
0.34678883744712397,0.34678883744712397,0.0,-0.9999996416648881
0.3505741704782819,0.3505741704782819,0.0,-0.9999996416648881
0.34868935373166154,0.34868935373166154,0.0,-0.9999996416648881
0.3463440172061354,0.3463440172061354,0.0,-0.9999996416648881
0.22858701646818733,0.22858701646818733,0.0,-0.4166359363315729
0.05954956839528115,0.05954956839528115,0.0,0.3864936603504176
0.0,0.0,0.0,0.5719319221378468
0.0,0.0,0.0,0.5608280355289252
0.0,0.0,0.0,0.488737507504893
0.0,0.0,0.0,0.43968426310482517
0.0,0.0,0.0,0.3445683440791385
0.0,0.0,0.0,0.33691756530522177
0.0,0.0,0.0,0.31875583209183805
0.0,0.0,0.0,0.31232574605073854
0.0,0.0,0.0,0.3091444695828189
0.0,0.0,0.0,0.30739285621116325
0.0,0.0,0.0,0.3546392714931362
0.0,0.0,0.0,0.36759033718870443
0.0,0.0,0.0,0.5081471165878024
0.0,0.0,0.0,0.5574144281894499
0.14095917338653408,0.14095917338653408,0.0,-0.05534401686553612
0.317535365127991,0.317535365127991,0.0,-0.8719883045932858
0.34613207344425256,0.34613207344425256,0.0,-0.9999996416648881
0.3483771073664186,0.3483771073664186,0.0,-0.9999996416648881
0.3443955301112951,0.3443955301112951,0.0,-0.9999996416648881
0.35015115515106726,0.35015115515106726,0.0,-0.9999996416648881
0.34845124407325,0.34845124407325,0.0,-0.9999996416648881
0.34744821803964826,0.34744821803964826,0.0,-0.9999996416648881
0.2326392416439384,0.2326392416439384,0.0,-0.424637122727123
0.06143403626328112,0.06143403626328112,0.0,0.38447658665934276
0.0,0.0,0.0,0.5696544849654857
0.0,0.0,0.0,0.5608964181072076
0.0,0.0,0.0,0.4861653031938487
0.0,0.0,0.0,0.4362978389020584
0.0,0.0,0.0,0.34396309455086277
0.0,0.0,0.0,0.3415429459107818
0.0,0.0,0.0,0.32262305802513686
0.0,0.0,0.0,0.31691587352587974
0.0,0.0,0.0,0.31556181352858625
0.0,0.0,0.0,0.3115391340322356
0.0,0.0,0.0,0.35576227482840717
0.0,0.0,0.0,0.3706790210972106
0.0,0.0,0.0,0.5114604861106651
0.0,0.0,0.0,0.5632507325880726
0.14868509043492048,0.14868509043492048,0.0,-0.09085793550220277
0.33336486033132867,0.33336486033132867,0.0,-0.956188070547944
0.3444574560664131,0.3444574560664131,0.0,-0.9999996416648881
0.3500482359580542,0.3500482359580542,0.0,-0.9999996416648881
0.34876436263504396,0.34876436263504396,0.0,-0.9999996416648881
0.35350126210329713,0.35350126210329713,0.0,-0.9999996416648881
0.3514559611913005,0.3514559611913005,0.0,-0.9999996416648881
0.35028024024060905,0.35028024024060905,0.0,-0.9999996416648881
0.2347115806490147,0.2347115806490147,0.0,-0.4290688234836349
0.06699324263977752,0.06699324263977752,0.0,0.36328520791249164
0.0,0.0,0.0,0.572948316608839
0.0,0.0,0.0,0.5615131355212822
0.0,0.0,0.0,0.49036212465973844
0.0,0.0,0.0,0.43852643137564645
0.0,0.0,0.0,0.3405864392878506
0.0,0.0,0.0,0.3343466352037108
0.0,0.0,0.0,0.3135430408914672
0.0,0.0,0.0,0.3068139403465739
0.0,0.0,0.0,0.3046775156958882
0.0,0.0,0.0,0.30324487944404666
0.0,0.0,0.0,0.35773475118581954
0.0,0.0,0.0,0.36732062950417455
0.0,0.0,0.0,0.5069705964521366
0.0,0.0,0.0,0.5636410654417465
0.14595337083731985,0.14595337083731985,0.0,-0.06165899931213548
0.32554387385888783,0.32554387385888783,0.0,-0.8825769858142786
0.35370186731001746,0.35370186731001746,0.0,-0.9999996416648881
0.35623036511124484,0.35623036511124484,0.0,-0.9999996416648881
0.35431327709223903,0.35431327709223903,0.0,-0.9999996416648881
0.35920281095690987,0.35920281095690987,0.0,-0.9999996416648881
0.3562198987526334,0.3562198987526334,0.0,-0.9999996416648881
0.3288503709835698,0.3288503709835698,0.0,-0.8727995513294308
0.15229511195933582,0.15229511195933582,0.0,0.0
0.06247055464443966,0.06247055464443966,0.0,0.0
0.0,0.0,0.0,0.04890288767514875
0.0,0.0,0.0,0.03362384116240197
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.037595334571805916,0.037595334571805916,0.0,0.22876988064686346
0.09413006836904549,0.09413006836904549,0.0,0.10949240045240817
0.14256052625409305,0.14256052625409305,0.0,-0.11400140325393486
0.08140951777159781,0.08140951777159781,0.0,0.19506703849340234
0.23603121403061425,0.23603121403061425,0.0,-0.5713810388829882
0.0629416280016121,0.0629416280016121,0.0,0.0
0.06567413257610857,0.06567413257610857,0.0,0.0
0.00094223393399998,0.00094223393399998,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.345886726209502
0.0,0.0,0.0,0.43436061567506484
0.0,0.0,0.0,0.40578816583882693
0.0,0.0,0.0,0.37032479084697767
0.0,0.0,0.0,0.36666780948665884
0.0,0.0,0.0,0.3431505736051845
0.0,0.0,0.0,0.33766042946308444
0.0,0.0,0.0,0.3337392619928796
0.0,0.0,0.0,0.33139514118828034
0.0,0.0,0.0,0.34438528264286705
0.0,0.0,0.0,0.35004744507195074
0.0,0.0,0.0,0.4030511637614872
0.0,0.0,0.0,0.38576905986253096
0.03467443554230251,0.03467443554230251,0.0,0.2633056310985343
0.10185598541743188,0.10185598541743188,0.0,-0.054858967769893366
0.28785451649888866,0.28785451649888866,0.0,-0.9340168246700528
0.3033377496714959,0.3033377496714959,0.0,-0.9999996416648881
0.3067541435615986,0.3067541435615986,0.0,-0.9999996416648881
0.30766907774355357,0.30766907774355357,0.0,-0.9999996416648881
0.26834958502981376,0.26834958502981376,0.0,-0.8015330121368758
0.23282763609894533,0.23282763609894533,0.0,-0.6316893760899188
0.13539979257072748,0.13539979257072748,0.0,-0.1596457124161491
0.03005746309980608,0.03005746309980608,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.17968817890055394
0.0,0.0,0.0,0.41451310324924145
0.0,0.0,0.0,0.36620144879750316
0.0,0.0,0.0,0.3587672856442325
0.0,0.0,0.0,0.34664530561827434
0.0,0.0,0.0,0.3367438480721939
0.0,0.0,0.0,0.3337486061961232
0.0,0.0,0.0,0.33124903182847204
0.0,0.0,0.0,0.37513323288880923
0.0,0.0,0.0,0.3867077275519972
0.0,0.0,0.0,0.5286130453737448
0.0,0.0,0.0,0.5840093048301426
0.03919721075729547,0.03919721075729547,0.0,0.4839430817679267
0.10166759096242495,0.10166759096242495,0.0,0.23312427935836044
0.11815646675828685,0.11815646675828685,0.0,0.15937090789348637
0.2940732779072195,0.2940732779072195,0.0,-0.6985216661068955
0.3525322517351827,0.3525322517351827,0.0,-0.9999996416648881
0.3573101444413309,0.3573101444413309,0.0,-0.9999996416648881
0.3567013512487622,0.3567013512487622,0.0,-0.9999996416648881
0.35759448051694326,0.35759448051694326,0.0,-0.9999996416648881
0.25930403459982787,0.25930403459982787,0.0,-0.5106352230696547
0.07349468295027392,0.07349468295027392,0.0,0.3563343949088194
0.0,0.0,0.0,0.5891299282076111
0.0,0.0,0.0,0.570292863941625
0.0,0.0,0.0,0.4947012328568368
0.0,0.0,0.0,0.4439363003171541
0.0,0.0,0.0,0.346397259495809
0.0,0.0,0.0,0.3404632656996401
0.0,0.0,0.0,0.31983381335693556
0.0,0.0,0.0,0.30998162524613926
0.0,0.0,0.0,0.3056416675760187
0.0,0.0,0.0,0.3044710937515078
0.0,0.0,0.0,0.35981213746146645
0.0,0.0,0.0,0.3689291066715993
0.0,0.0,0.0,0.5078417310363426
0.0,0.0,0.0,0.5587621171390772
0.15546990740482314,0.15546990740482314,0.0,-0.10364930026960838
0.34231534133726016,0.34231534133726016,0.0,-0.9558440339739767
0.35363732476524656,0.35363732476524656,0.0,-0.9999996416648881
0.3560079549907505,0.3560079549907505,0.0,-0.9999996416648881
0.3526220879799314,0.3526220879799314,0.0,-0.9999996416648881
0.3590179052881068,0.3590179052881068,0.0,-0.9999996416648881
0.3580497671165433,0.3580497671165433,0.0,-0.9999996416648881
